»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ,≥…Ωª±  ˝
2016-10-12,'002079,À’÷›πÃÔΩ,11.97,12.03,11.76,11.87,11.93,0.04,0.3353,3.1206,22717046,270061843.77,8713818699.39,8713818699.39,13055
2016-10-11,'002079,À’÷›πÃÔΩ,11.93,12.0,11.8,11.85,11.9,0.03,0.2521,3.1744,23108632,275003499.43,8684699839.91,8684699839.91,12967
2016-10-10,'002079,À’÷›πÃÔΩ,11.9,11.91,11.35,11.53,11.47,0.43,3.7489,3.9166,28512090,333392331.0,8662860695.3,8662860695.3,15873
2016-09-30,'002079,À’÷›πÃÔΩ,11.47,11.75,11.45,11.6,11.66,-0.19,-1.6295,2.3578,17163975,199568553.64,8349832955.89,8349832955.89,9689
2016-09-29,'002079,À’÷›πÃÔΩ,11.66,11.82,11.52,11.54,11.57,0.09,0.7779,2.6039,18955726,220968411.13,8488147538.42,8488147538.42,11223
2016-09-28,'002079,À’÷›πÃÔΩ,11.57,11.78,11.49,11.6,11.65,-0.08,-0.6867,2.5441,18520026,215229375.43,8422630104.59,8422630104.59,10649
2016-09-27,'002079,À’÷›πÃÔΩ,11.65,11.67,11.21,11.46,11.5,0.15,1.3043,3.8665,28147328,321049368.65,8480867823.55,8480867823.55,16264
2016-09-26,'002079,À’÷›πÃÔΩ,11.5,12.04,11.46,11.85,11.9,-0.4,-3.3613,4.4411,32329664,378382707.2,8371672100.5,8371672100.5,20802
2016-09-23,'002079,À’÷›πÃÔΩ,11.9,12.35,11.86,12.23,12.25,-0.35,-2.8571,4.9814,36263464,436608909.34,8662860695.3,8662860695.3,22223
2016-09-22,'002079,À’÷›πÃÔΩ,12.25,12.43,12.0,12.21,12.12,0.13,1.0726,5.9108,43028988,524829468.71,8917650715.75,8917650715.75,25276
2016-09-21,'002079,À’÷›πÃÔΩ,12.12,12.48,11.73,11.78,11.72,0.4,3.413,8.1129,59059938,719448352.24,8823014422.44,8823014422.44,35433
2016-09-20,'002079,À’÷›πÃÔΩ,11.72,12.0,11.65,12.0,12.06,-0.34,-2.8192,4.199,30567810,360539280.86,8531825827.64,8531825827.64,18011
2016-09-19,'002079,À’÷›πÃÔΩ,12.06,12.2,11.68,11.98,11.91,0.15,1.2594,5.9019,42964038,512749990.18,8779336133.22,8779336133.22,24340
