日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值,成交笔数
2016-10-12,'002447,壹桥海参,9.37,9.52,9.07,9.12,9.23,0.14,1.5168,4.6459,44024419,411214283.15,8924475240.0,8878937040.0,20914
2016-10-11,'002447,壹桥海参,9.23,9.49,8.75,8.75,8.71,0.52,5.9701,5.3711,50895761,465421491.95,8791131960.0,8746274160.0,23502
2016-10-10,'002447,壹桥海参,8.71,8.77,8.35,8.47,8.38,0.33,3.9379,3.0084,28507486,242516032.8,8295856920.0,8253526320.0,11586
2016-09-30,'002447,壹桥海参,8.38,8.45,8.27,8.3,8.3,0.08,0.9639,1.1412,10814158,90373127.28,7981547760.0,7940820960.0,5313
2016-09-29,'002447,壹桥海参,8.3,8.57,8.28,8.33,8.39,-0.09,-1.0727,2.3267,22047852,185788759.44,7905351600.0,7865013600.0,8346
2016-09-28,'002447,壹桥海参,8.39,8.56,8.31,8.36,8.38,0.01,0.1193,1.6701,15825509,133599789.51,7991072280.0,7950296880.0,7569
2016-09-27,'002447,壹桥海参,8.38,8.66,8.21,8.59,8.62,-0.24,-2.7842,3.4755,32933870,276239494.14,7981547760.0,7940820960.0,13665
2016-09-26,'002447,壹桥海参,8.62,9.13,8.58,8.96,8.98,-0.36,-4.0089,2.3099,21888540,194827487.4,8210136240.0,8168243040.0,10546
2016-09-23,'002447,壹桥海参,8.98,9.35,8.96,9.24,9.37,-0.39,-4.1622,3.7837,35853631,326160770.5,8553018960.0,8509376160.0,15772
2016-09-22,'002447,壹桥海参,9.37,9.37,8.91,8.98,8.98,0.39,4.343,3.8388,36376550,334359895.78,8924475240.0,8878937040.0,17442
2016-09-21,'002447,壹桥海参,8.98,9.4,8.95,9.28,9.37,-0.39,-4.1622,3.4579,32766846,298154118.95,8553018960.0,8509376160.0,16637
2016-09-20,'002447,壹桥海参,9.37,9.49,9.13,9.22,9.25,0.12,1.2973,3.125,29611849,275923728.78,8924475240.0,8878937040.0,14642
2016-09-19,'002447,壹桥海参,9.25,9.55,9.09,9.27,9.37,-0.12,-1.2807,4.0906,38762057,358668737.86,8810181000.0,8765226000.0,20949
2016-09-14,'002447,壹桥海参,9.37,10.16,9.35,9.51,9.74,-0.37,-3.7988,6.2536,59259050,576418366.57,8924475240.0,8878937040.0,33699
2016-09-13,'002447,壹桥海参,9.74,9.87,9.21,9.39,9.41,0.33,3.5069,7.0931,67213363,642153158.59,9276882480.0,9229546080.0,36199
2016-09-12,'002447,壹桥海参,9.41,9.66,8.7,8.8,9.07,0.34,3.7486,6.4522,61140999,561407597.32,8962573320.0,8916840720.0,35773
