хуфз,╧иф╠╢ЗбК,цШЁф,йуел╪ш,вН╦ъ╪ш,вН╣м╪ш,©╙ел╪ш,г╟йуел,уг╣Ь╤Н,уг╣Ь╥Ы,╩╩йжбй,Ёи╫╩а©,Ёи╫╩╫П╤Н,вэйпж╣,аВм╗йпж╣,Ёи╫╩╠ййЩ
2016-01-21,'601872,упилбж╢╛,5.11,5.36,5.1,5.28,5.35,-0.24,-4.486,0.6969,32899613,172716840.0,27080230952.3,24123910444.0,None
2016-01-20,'601872,упилбж╢╛,5.35,5.56,5.26,5.32,5.32,0.03,0.5639,0.9816,46339117,250118959.0,28352100899.2,25256931678.2,None
2016-01-19,'601872,упилбж╢╛,5.32,5.39,5.1,5.14,5.2,0.12,2.3077,0.9459,44655315,235079584.0,28193117155.8,25115304023.9,None
2016-01-18,'601872,упилбж╢╛,5.2,5.39,4.85,4.9,5.03,0.17,3.3797,0.9611,45374935,234108455.0,27557182182.4,24548793406.8,None
2016-01-15,'601872,упилбж╢╛,5.03,5.34,4.98,5.3,5.38,-0.35,-6.5056,0.8813,41605347,213597396.0,26656274303.4,23746236699.3,None
2016-01-14,'601872,упилбж╢╛,5.38,5.41,5.08,5.14,5.31,0.07,1.3183,0.8975,42369581,222174002.0,28511084642.6,25398559332.4,None
2016-01-13,'601872,упилбж╢╛,5.31,5.54,5.3,5.5,5.47,-0.16,-2.925,0.5363,25317225,137838930.0,28140122574.7,25068094805.8,None
2016-01-12,'601872,упилбж╢╛,5.47,5.58,5.36,5.44,5.43,0.04,0.7366,0.7842,37020122,202639452.0,28988035872.6,25823442295.2,None
2016-01-11,'601872,упилбж╢╛,5.43,5.99,5.4,5.78,5.88,-0.45,-7.6531,0.895,42252778,240798687.0,28776057548.2,25634605422.9,None
2016-01-08,'601872,упилбж╢╛,5.88,6.08,5.52,6.05,5.79,0.09,1.5544,0.8908,42054940,248081925.0,31160813698.6,27759020236.9,None
2016-01-07,'601872,упилбж╢╛,5.79,6.36,5.74,6.36,6.37,-0.58,-9.1052,0.2219,10474792,63639248.0,30683862468.5,27334137274.1,None
2016-01-06,'601872,упилбж╢╛,6.37,6.4,6.25,6.29,6.24,0.13,2.0833,0.7103,33534248,212213909.0,33757548173.4,30072271923.3,None
2016-01-05,'601872,упилбж╢╛,6.24,6.41,6.0,6.2,6.41,-0.17,-2.6521,1.0841,51181501,317438191.0,33068618618.9,29458552088.2,None
2016-01-04,'601872,упилбж╢╛,6.41,7.11,6.4,7.09,7.09,-0.68,-9.591,0.7577,35771250,241486689.0,33969526497.9,30261108795.7,None
