»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ,≥…Ωª±  ˝
2016-10-12,'002732,—‡Ã¡»È“µ,29.49,29.63,29.31,29.6,29.82,-0.33,-1.1066,3.3774,2115301,62342266.39,4640251500.0,1846999986.0,2520
2016-10-11,'002732,—‡Ã¡»È“µ,29.82,29.94,29.51,29.9,29.96,-0.14,-0.4673,4.5367,2841420,84529254.89,4692177000.0,1867668348.0,2862
2016-10-10,'002732,—‡Ã¡»È“µ,29.96,29.96,29.34,29.65,29.56,0.4,1.3532,4.4354,2777928,82491160.14,4714206000.0,1876436744.0,3623
2016-09-30,'002732,—‡Ã¡»È“µ,29.56,29.8,29.3,29.67,29.67,-0.11,-0.3707,3.4461,2158342,63723944.45,4651266000.0,1851384184.0,3052
2016-09-29,'002732,—‡Ã¡»È“µ,29.67,29.9,28.82,28.99,28.99,0.68,2.3456,5.9967,3755805,110701646.52,4668574500.0,1858273638.0,4991
2016-09-28,'002732,—‡Ã¡»È“µ,28.99,29.44,28.75,29.16,29.16,-0.17,-0.583,3.6847,2307748,67142316.01,4561576500.0,1815684286.0,3010
2016-09-27,'002732,—‡Ã¡»È“µ,29.16,29.23,28.12,28.13,28.3,0.86,3.0389,3.94,2467657,70729619.06,4588326000.0,1826331624.0,3259
2016-09-26,'002732,—‡Ã¡»È“µ,28.3,28.97,28.26,28.88,28.84,-0.54,-1.8724,4.1791,2617430,74823705.98,4453005000.0,1772468620.0,3407
2016-09-23,'002732,—‡Ã¡»È“µ,28.84,29.68,28.72,29.07,28.98,-0.14,-0.4831,5.9486,3725714,108745883.84,4537974000.0,1806289576.0,4802
2016-09-22,'002732,—‡Ã¡»È“µ,28.98,29.23,28.61,28.79,28.77,0.21,0.7299,6.5681,4113668,119253117.31,4560003000.0,1815057972.0,5786
2016-09-21,'002732,—‡Ã¡»È“µ,28.77,28.95,27.9,27.9,28.05,0.72,2.5668,6.3782,3994767,114132477.82,4526959500.0,1801905378.0,4939
2016-09-20,'002732,—‡Ã¡»È“µ,28.05,28.29,27.95,28.27,28.12,-0.07,-0.2489,3.2581,2040569,57391431.49,4413667500.0,1756810770.0,2285
2016-09-19,'002732,—‡Ã¡»È“µ,28.12,28.2,27.45,27.75,27.54,0.58,2.106,3.3311,2086291,58518643.12,4424682000.0,1761194968.0,2921
2016-09-14,'002732,—‡Ã¡»È“µ,27.54,27.79,27.27,27.29,27.4,0.14,0.5109,2.7285,1708924,47128138.79,4333419000.0,1724868756.0,2674
2016-09-13,'002732,—‡Ã¡»È“µ,27.4,27.51,27.14,27.37,27.02,0.38,1.4064,2.2898,1434139,39169773.66,4311390000.0,1716100360.0,2257
2016-09-12,'002732,—‡Ã¡»È“µ,27.02,27.95,27.02,27.85,28.4,-1.38,-4.8592,3.9317,2462471,68058964.63,4251597000.0,1692300428.0,3800
2016-09-09,'002732,—‡Ã¡»È“µ,28.4,28.67,28.2,28.35,28.25,0.15,0.531,3.7511,2349376,66890546.72,4468740000.0,1778731760.0,3176
2016-09-08,'002732,—‡Ã¡»È“µ,28.25,28.42,28.05,28.05,28.11,0.14,0.498,2.4904,1559758,44057735.98,4445137500.0,1769337050.0,2206
2016-09-07,'002732,—‡Ã¡»È“µ,28.11,28.62,28.06,28.27,28.34,-0.23,-0.8116,4.9826,3120695,88594810.71,4423108500.0,1760568654.0,3697
2016-09-06,'002732,—‡Ã¡»È“µ,28.34,28.34,27.33,27.91,28.03,0.31,1.106,5.188,3249304,90365016.6,4459299000.0,1774973876.0,4514
2016-09-05,'002732,—‡Ã¡»È“µ,28.03,28.25,27.55,27.96,27.8,0.23,0.8273,3.8377,2403575,67410492.34,4410520500.0,1755558142.0,3011
2016-09-02,'002732,—‡Ã¡»È“µ,27.8,28.37,27.63,28.13,28.5,-0.7,-2.4561,6.3613,3984199,111418032.41,4374330000.0,1741152920.0,5996
2016-09-01,'002732,—‡Ã¡»È“µ,28.5,29.38,28.43,28.9,29.48,-0.98,-3.3243,8.3822,5249858,151392187.1,4484475000.0,1784994900.0,8302
2016-08-31,'002732,—‡Ã¡»È“µ,29.48,30.61,28.8,29.5,28.3,1.18,4.1696,16.2233,10160905,300431045.01,4638678000.0,1846373672.0,15412
2016-08-30,'002732,—‡Ã¡»È“µ,0.0,0.0,0.0,0.0,28.3,None,None,0.0,0,0.0,4453005000.0,1772468620.0,0
2016-08-29,'002732,—‡Ã¡»È“µ,0.0,0.0,0.0,0.0,28.3,None,None,0.0,0,0.0,4453005000.0,1772468620.0,0
2016-08-26,'002732,—‡Ã¡»È“µ,0.0,0.0,0.0,0.0,28.3,None,None,0.0,0,0.0,4453005000.0,1772468620.0,0
2016-08-25,'002732,—‡Ã¡»È“µ,0.0,0.0,0.0,0.0,28.3,None,None,0.0,0,0.0,4453005000.0,1772468620.0,0
2016-08-24,'002732,—‡Ã¡»È“µ,0.0,0.0,0.0,0.0,28.3,None,None,0.0,0,0.0,4453005000.0,1772468620.0,0
2016-08-23,'002732,—‡Ã¡»È“µ,0.0,0.0,0.0,0.0,28.3,None,None,0.0,0,0.0,4453005000.0,1772468620.0,0
2016-08-22,'002732,—‡Ã¡»È“µ,0.0,0.0,0.0,0.0,28.3,None,None,0.0,0,0.0,4453005000.0,1772468620.0,0
2016-08-19,'002732,—‡Ã¡»È“µ,0.0,0.0,0.0,0.0,28.3,None,None,0.0,0,0.0,4453005000.0,1772468620.0,0
2016-08-18,'002732,—‡Ã¡»È“µ,0.0,0.0,0.0,0.0,28.3,None,None,0.0,0,0.0,4453005000.0,1772468620.0,0
2016-08-17,'002732,—‡Ã¡»È“µ,0.0,0.0,0.0,0.0,28.3,None,None,0.0,0,0.0,4453005000.0,1772468620.0,0
2016-08-16,'002732,—‡Ã¡»È“µ,28.3,28.55,28.02,28.27,28.02,0.28,0.9993,3.3149,2076168,58690948.79,4453005000.0,1772468620.0,2667
2016-08-15,'002732,—‡Ã¡»È“µ,28.02,28.26,27.3,27.3,27.23,0.79,2.9012,4.3073,2697742,75059341.81,4408947000.0,1754931828.0,3698
2016-08-12,'002732,—‡Ã¡»È“µ,27.23,27.27,26.84,26.96,26.91,0.32,1.1891,1.7526,1097706,29691376.43,4284640500.0,1705453022.0,1622
2016-08-11,'002732,—‡Ã¡»È“µ,26.91,27.27,26.86,27.05,27.1,-0.19,-0.7011,2.2165,1388228,37592859.07,4234288500.0,1685410974.0,1804
2016-08-10,'002732,—‡Ã¡»È“µ,27.1,27.36,27.0,27.13,27.27,-0.17,-0.6234,2.3641,1480654,40260510.88,4264185000.0,1697310940.0,1894
2016-08-09,'002732,—‡Ã¡»È“µ,27.27,27.27,26.8,26.84,26.84,0.43,1.6021,3.2663,2045711,55234345.04,4290934500.0,1707958278.0,2763
2016-08-08,'002732,—‡Ã¡»È“µ,26.84,26.84,26.36,26.36,26.49,0.35,1.3213,2.1458,1343946,35911639.59,4223274000.0,1681026776.0,1881
2016-08-05,'002732,—‡Ã¡»È“µ,26.49,26.88,26.43,26.88,26.81,-0.32,-1.1936,2.4487,1533639,40852739.5,4168201500.0,1659105786.0,2571
2016-08-04,'002732,—‡Ã¡»È“µ,26.81,26.86,26.53,26.53,26.7,0.11,0.412,2.3355,1462736,39086086.2,4218553500.0,1679147834.0,1911
2016-08-03,'002732,—‡Ã¡»È“µ,26.7,26.74,26.28,26.55,26.6,0.1,0.3759,3.2136,2012722,53397702.74,4201245000.0,1672258380.0,3937
2016-08-02,'002732,—‡Ã¡»È“µ,26.6,26.74,26.04,26.04,26.0,0.6,2.3077,2.6285,1646260,43550612.77,4185510000.0,1665995240.0,2240
2016-08-01,'002732,—‡Ã¡»È“µ,26.0,26.59,25.6,26.48,26.59,-0.59,-2.2189,3.0082,1884106,48773781.43,4091100000.0,1628416400.0,2489
2016-07-29,'002732,—‡Ã¡»È“µ,26.59,26.99,26.36,26.87,26.82,-0.23,-0.8576,3.4078,2134337,56863737.57,4183936500.0,1665368926.0,2764
2016-07-28,'002732,—‡Ã¡»È“µ,26.82,26.94,26.2,26.53,26.62,0.2,0.7513,3.5228,2206405,58794359.84,4220127000.0,1679774148.0,2987
2016-07-27,'002732,—‡Ã¡»È“µ,26.62,28.88,26.36,28.82,28.86,-2.24,-7.7616,9.3255,5840671,160799063.93,4188657000.0,1667247868.0,6800
2016-07-26,'002732,—‡Ã¡»È“µ,28.86,28.93,28.3,28.43,28.33,0.53,1.8708,3.4836,2181839,62507854.93,4541121000.0,1807542204.0,2486
2016-07-25,'002732,—‡Ã¡»È“µ,28.33,28.6,28.11,28.28,28.3,0.03,0.106,2.5553,1600448,45445488.96,4457725500.0,1774347562.0,1904
2016-07-22,'002732,—‡Ã¡»È“µ,28.3,28.67,28.1,28.64,28.63,-0.33,-1.1526,3.2628,2043515,57942937.71,4453005000.0,1772468620.0,2684
