хуфз,╧иф╠╢ЗбК,цШЁф,йуел╪ш,вН╦ъ╪ш,вН╣м╪ш,©╙ел╪ш,г╟йуел,уг╣Ь╤Н,уг╣Ь╥Ы,╩╩йжбй,Ёи╫╩а©,Ёи╫╩╫П╤Н,вэйпж╣,аВм╗йпж╣,Ёи╫╩╠ййЩ
2016-09-12,'000502,бл╬╟©ь╧и,21.6,22.33,21.58,22.05,22.62,-1.02,-4.5093,2.1203,3887184,84925194.99,3992103511.2,3959909251.2,3960
2016-09-09,'000502,бл╬╟©ь╧и,22.62,23.28,22.57,23.08,23.08,-0.46,-1.9931,1.8877,3460676,78866370.37,4180619510.34,4146904965.84,3219
2016-09-08,'000502,бл╬╟©ь╧и,23.08,23.49,22.74,22.75,22.74,0.34,1.4952,2.0721,3798681,88043800.4,4265636529.56,4231236366.56,3983
2016-09-07,'000502,бл╬╟©ь╧и,22.74,23.06,22.61,22.8,22.98,-0.24,-1.0444,2.2161,4062765,92687246.99,4202797863.18,4168904461.68,3761
2016-09-06,'000502,бл╬╟©ь╧и,22.98,23.3,22.45,22.7,22.73,0.25,1.0999,3.5569,6520840,149369291.14,4247154568.86,4212903453.36,6605
2016-09-05,'000502,бл╬╟©ь╧и,22.73,22.86,21.49,21.56,21.69,1.04,4.7948,5.0409,9241498,206482578.39,4200949667.11,4167071170.36,7647
2016-09-02,'000502,бл╬╟©ь╧и,21.69,21.76,21.09,21.27,21.21,0.48,2.2631,2.3348,4280357,91638491.7,4008737275.83,3976408873.08,3855
2016-09-01,'000502,бл╬╟©ь╧и,21.21,21.83,20.8,20.8,20.83,0.38,1.8243,4.1592,7625113,163028088.11,3920023864.47,3888410889.72,6136
2016-08-31,'000502,бл╬╟©ь╧и,20.83,20.88,20.48,20.82,20.82,0.01,0.048,1.4333,2627666,54304513.02,3849792413.81,3818745819.56,2532
2016-08-30,'000502,бл╬╟©ь╧и,20.82,21.24,20.62,21.03,21.03,-0.21,-0.9986,1.4208,2604771,54163085.61,3847944217.74,3816912528.24,3028
2016-08-29,'000502,бл╬╟©ь╧и,21.03,21.35,20.84,20.88,20.88,0.15,0.7184,1.4146,2593405,54458503.46,3886756335.21,3855411645.96,3086
2016-08-26,'000502,бл╬╟©ь╧и,20.88,21.49,20.88,21.49,21.33,-0.45,-2.1097,2.6192,4801713,101385127.6,3859033394.16,3827912276.16,4509
2016-08-25,'000502,бл╬╟©ь╧и,21.33,22.49,20.72,20.8,20.59,0.74,3.594,4.453,8163575,175561103.54,3942202217.31,3910410385.56,7950
2016-08-24,'000502,бл╬╟©ь╧и,20.59,20.65,20.31,20.35,20.35,0.24,1.1794,1.1406,2091010,42902163.68,3805435708.13,3774746827.88,1758
2016-08-23,'000502,бл╬╟©ь╧и,20.35,20.75,20.22,20.22,20.22,0.13,0.6429,1.3082,2398343,49119929.89,3761079002.45,3730747836.2,2249
2016-08-22,'000502,бл╬╟©ь╧и,20.22,20.9,20.22,20.78,20.69,-0.47,-2.2716,1.4028,2571801,52801628.21,3737052453.54,3706915049.04,2486
2016-08-19,'000502,бл╬╟©ь╧и,20.69,21.05,20.4,21.05,21.05,-0.36,-1.7102,1.6661,3054446,63106263.27,3823917668.83,3793079741.08,3143
2016-08-18,'000502,бл╬╟©ь╧и,21.05,21.07,20.26,20.38,20.38,0.67,3.2875,2.9443,5397822,112227678.89,3890452727.35,3859078228.6,5744
2016-08-17,'000502,бл╬╟©ь╧и,20.38,20.64,20.31,20.64,20.65,-0.27,-1.3075,1.6885,3095600,63262755.33,3766623590.66,3736247710.16,2751
2016-08-16,'000502,бл╬╟©ь╧и,20.65,20.88,20.3,20.4,20.55,0.1,0.4866,2.0604,3777387,78022596.41,3816524884.55,3785746575.8,3706
2016-08-15,'000502,бл╬╟©ь╧и,20.55,21.18,19.92,20.05,20.06,0.49,2.4427,2.9335,5378007,111287409.99,3798042923.85,3767413662.6,5235
2016-08-12,'000502,бл╬╟©ь╧и,20.06,20.16,19.56,19.95,19.75,0.31,1.5696,0.9757,1788673,35563548.2,3707481316.42,3677582387.92,1960
2016-08-11,'000502,бл╬╟©ь╧и,19.75,19.94,19.55,19.73,19.87,-0.12,-0.6039,0.7544,1383051,27337322.82,3650187238.25,3620750357.0,1758
2016-08-10,'000502,бл╬╟©ь╧и,19.87,20.27,19.84,20.09,20.06,-0.19,-0.9472,0.7318,1341588,26819162.4,3672365591.09,3642749852.84,1992
2016-08-09,'000502,бл╬╟©ь╧и,20.06,20.07,19.85,19.99,20.0,0.06,0.3,0.9506,1742771,34775564.89,3707481316.42,3677582387.92,2037
2016-08-08,'000502,бл╬╟©ь╧и,20.0,20.4,19.45,19.71,19.85,0.15,0.7557,1.4296,2620804,52325275.6,3696392140.0,3666582640.0,3358
2016-08-05,'000502,бл╬╟©ь╧и,19.85,20.55,19.65,19.8,19.55,0.3,1.5345,1.5689,2876198,57867856.59,3668669198.95,3639083270.2,4040
2016-08-04,'000502,бл╬╟©ь╧и,19.55,19.56,19.1,19.5,19.55,0.0,0.0,1.0477,1920824,37166008.5,3613223316.85,3584084530.6,1807
2016-08-03,'000502,бл╬╟©ь╧и,19.55,19.7,19.35,19.54,19.54,0.01,0.0512,0.9076,1663836,32407685.55,3613223316.85,3584084530.6,1533
2016-08-02,'000502,бл╬╟©ь╧и,19.54,19.76,19.38,19.55,19.55,-0.01,-0.0512,0.873,1600496,31343442.27,3611375120.78,3582251239.28,1437
2016-08-01,'000502,бл╬╟©ь╧и,19.55,19.74,18.92,19.5,19.53,0.02,0.1024,1.288,2361359,45761786.61,3613223316.85,3584084530.6,2327
2016-07-29,'000502,бл╬╟©ь╧и,19.53,19.96,19.3,19.55,19.5,0.03,0.1538,0.8517,1561369,30717101.77,3609526924.71,3580417947.96,1643
2016-07-28,'000502,бл╬╟©ь╧и,19.5,20.54,19.3,20.33,20.19,-0.69,-3.4175,1.8542,3399201,67253550.71,3603982336.5,3574918074.0,3743
2016-07-27,'000502,бл╬╟©ь╧и,20.19,21.77,19.31,21.68,21.45,-1.26,-5.8741,2.5483,4671857,96780156.97,3731507865.33,3701415175.08,4492
2016-07-26,'000502,бл╬╟©ь╧и,21.45,21.5,21.21,21.3,21.3,0.15,0.7042,1.2325,2259561,48247553.55,3964380570.15,3932409881.4,2049
2016-07-25,'000502,бл╬╟©ь╧и,21.3,21.48,20.84,21.0,21.01,0.29,1.3803,1.2181,2233102,47381105.74,3936657629.1,3904910511.6,2235
2016-07-22,'000502,бл╬╟©ь╧и,21.01,21.47,20.95,21.3,21.28,-0.27,-1.2688,1.0002,1833570,38721844.23,3883059943.07,3851745063.32,2331
2016-07-21,'000502,бл╬╟©ь╧и,21.28,21.79,21.2,21.6,21.58,-0.3,-1.3902,1.5185,2783904,59789278.96,3932961236.96,3901243928.96,3550
2016-07-20,'000502,бл╬╟©ь╧и,21.58,21.66,20.94,20.94,20.93,0.65,3.1056,2.3222,4257325,91061236.32,3988407119.06,3956242668.56,4603
2016-07-19,'000502,бл╬╟©ь╧и,20.93,21.73,20.85,21.12,21.12,-0.19,-0.8996,2.0865,3825171,81203180.96,3868274374.51,3837078732.76,4480
2016-07-18,'000502,бл╬╟©ь╧и,21.12,21.86,21.05,21.86,21.86,-0.74,-3.3852,2.5645,4701419,100033974.29,3903390099.84,3871911267.84,5490
2016-07-15,'000502,бл╬╟©ь╧и,21.86,22.4,20.58,20.7,20.55,1.31,6.3747,3.5381,6486444,139704914.75,4040156609.02,4007574825.52,7992
2016-07-14,'000502,бл╬╟©ь╧и,20.55,20.77,20.41,20.56,20.55,0.0,0.0,0.8529,1563686,32197188.57,3798042923.85,3767413662.6,1889
2016-07-13,'000502,бл╬╟©ь╧и,20.55,20.83,20.45,20.6,20.49,0.06,0.2928,1.3863,2541478,52484285.74,3798042923.85,3767413662.6,2615
2016-07-12,'000502,бл╬╟©ь╧и,20.49,20.56,19.82,19.84,20.18,0.31,1.5362,1.5181,2783188,56592897.22,3786953747.43,3756413914.68,3098
2016-07-11,'000502,бл╬╟©ь╧и,20.18,20.99,20.05,20.8,20.87,-0.69,-3.3062,1.7662,3238041,66469376.8,3729659669.26,3699581883.76,3698
2016-07-08,'000502,бл╬╟©ь╧и,20.87,21.29,20.72,20.99,21.32,-0.45,-2.1107,1.7838,3270290,68401350.54,3857185198.09,3826078984.84,3593
2016-07-07,'000502,бл╬╟©ь╧и,21.32,21.74,20.63,20.83,20.81,0.51,2.4507,3.1028,5688377,121027554.08,3940354021.24,3908577094.24,5412
2016-07-06,'000502,бл╬╟©ь╧и,20.81,21.1,20.52,20.75,20.78,0.03,0.1444,2.1182,3883263,81235527.54,3846096021.67,3815079236.92,3677
2016-07-05,'000502,бл╬╟©ь╧и,20.78,20.92,20.43,20.49,20.39,0.39,1.9127,2.0662,3788030,78540984.39,3840551433.46,3809579362.96,4169
2016-07-04,'000502,бл╬╟©ь╧и,20.39,20.49,19.9,20.02,20.27,0.12,0.592,2.1451,3932637,79868467.19,3768471786.73,3738081001.48,3640
2016-07-01,'000502,бл╬╟©ь╧и,20.27,20.76,20.22,20.41,20.41,-0.14,-0.6859,1.5364,2816601,57577187.84,3746293433.89,3716081505.64,3406
2016-06-30,'000502,бл╬╟©ь╧и,20.41,20.7,20.3,20.62,20.66,-0.25,-1.2101,1.8692,3426818,69979471.58,3772168178.87,3741747584.12,4435
2016-06-29,'000502,бл╬╟©ь╧и,20.66,21.26,20.6,21.23,21.02,-0.36,-1.7127,2.9521,5412008,112756763.1,3818373080.62,3787579867.12,6574
2016-06-28,'000502,бл╬╟©ь╧и,21.02,21.02,19.06,19.18,19.11,1.91,9.9948,5.2683,9658418,198570006.0,3884908139.14,3853578354.64,10010
2016-06-27,'000502,бл╬╟©ь╧и,19.11,19.25,18.5,18.5,18.72,0.39,2.0833,1.5012,2752092,52520981.04,3531902689.77,3503419712.52,2608
2016-06-24,'000502,бл╬╟©ь╧и,18.72,19.18,18.11,19.02,19.02,-0.3,-1.5773,1.6494,3023760,56596030.24,3459823043.04,3431921351.04,3133
2016-06-23,'000502,бл╬╟©ь╧и,19.02,19.4,18.91,19.29,19.12,-0.1,-0.523,1.4691,2693294,51619039.56,3515268925.14,3486920090.64,2833
2016-06-22,'000502,бл╬╟©ь╧и,19.12,19.12,18.76,18.78,18.86,0.26,1.3786,1.0228,1875078,35565579.86,3533750885.84,3505253003.84,2012
2016-06-21,'000502,бл╬╟©ь╧и,18.86,19.4,18.8,19.24,19.18,-0.32,-1.6684,1.7804,3263987,62133066.47,3485697788.02,3457587429.52,3167
2016-06-20,'000502,бл╬╟©ь╧и,19.18,19.45,18.66,18.98,19.06,0.12,0.6296,1.4903,2732144,52120953.44,3544840062.26,3516252751.76,3073
2016-06-17,'000502,бл╬╟©ь╧и,19.06,19.6,18.64,18.8,18.64,0.42,2.2532,2.7426,5027982,96668301.93,3522661709.42,3494253255.92,4820
2016-06-16,'000502,бл╬╟©ь╧и,18.64,19.06,18.6,18.87,19.0,-0.36,-1.8947,1.5881,2911423,54824913.65,3445037474.48,3417255020.48,3153
2016-06-15,'000502,бл╬╟©ь╧и,19.0,19.15,17.9,18.0,18.39,0.61,3.317,2.7576,5055488,93991000.08,3511572533.0,3483253508.0,5109
2016-06-14,'000502,бл╬╟©ь╧и,18.39,18.72,18.27,18.34,18.56,-0.17,-0.9159,1.2918,2368174,43678358.84,3398832572.73,3371422737.48,3276
2016-06-13,'000502,бл╬╟©ь╧и,18.56,19.77,18.56,19.77,19.99,-1.43,-7.1536,3.2241,5910657,112029162.21,3430251905.92,3402588689.92,7096
2016-06-08,'000502,бл╬╟©ь╧и,19.99,20.46,19.92,20.25,20.23,-0.24,-1.1864,1.6948,3106971,62336711.76,3694543943.93,3664749348.68,3995
2016-06-07,'000502,бл╬╟©ь╧и,20.23,20.63,20.0,20.5,20.55,-0.32,-1.5572,1.6829,3085222,62278386.25,3738900649.61,3708748340.36,3482
2016-06-06,'000502,бл╬╟©ь╧и,20.55,20.97,20.25,20.95,20.8,-0.25,-1.2019,1.3574,2488516,51175513.98,3798042923.85,3767413662.6,3174
2016-06-03,'000502,бл╬╟©ь╧и,20.8,20.98,20.45,20.84,20.45,0.35,1.7115,2.1729,3983556,82358160.7,3844247825.6,3813245945.6,4194
2016-06-02,'000502,бл╬╟©ь╧и,20.45,20.62,20.19,20.43,20.37,0.08,0.3927,1.546,2834320,57779588.86,3779560963.15,3749080749.4,3032
2016-06-01,'000502,бл╬╟©ь╧и,20.37,20.65,20.3,20.4,20.3,0.07,0.3448,1.8428,3378474,69254462.53,3764775394.59,3734414418.84,3755
2016-05-31,'000502,бл╬╟©ь╧и,20.3,20.32,19.32,19.32,19.32,0.98,5.0725,2.1078,3864157,77223582.25,3751838022.1,3721581379.6,4125
2016-05-30,'000502,бл╬╟©ь╧и,19.32,19.55,18.98,19.38,19.49,-0.17,-0.8722,1.4526,2662959,51364902.97,3570714807.24,3541918830.24,2370
2016-05-27,'000502,бл╬╟©ь╧и,19.49,19.74,19.37,19.51,19.48,0.01,0.0513,1.1578,2122568,41438578.64,3602134140.43,3573084782.68,2331
2016-05-26,'000502,бл╬╟©ь╧и,19.48,19.6,18.91,19.6,19.61,-0.13,-0.6629,1.5259,2797351,53713287.09,3600285944.36,3571251491.36,3395
2016-05-25,'000502,бл╬╟©ь╧и,19.61,20.3,19.5,19.99,19.83,-0.22,-1.1094,1.4051,2576001,51370700.05,3624312493.27,3595084278.52,2714
2016-05-24,'000502,бл╬╟©ь╧и,19.83,20.38,19.72,20.38,20.38,-0.55,-2.6987,1.4374,2635179,52575088.19,3664972806.81,3635416687.56,3083
2016-05-23,'000502,бл╬╟©ь╧и,20.38,20.75,20.2,20.31,20.24,0.14,0.6917,1.4783,2710118,55436816.84,3766623590.66,3736247710.16,3375
2016-05-20,'000502,бл╬╟©ь╧и,20.24,20.3,19.9,20.01,20.21,0.03,0.1484,1.1111,2037030,40941021.11,3740748845.68,3710581631.68,2674
2016-05-19,'000502,бл╬╟©ь╧и,20.21,20.8,20.01,20.06,19.67,0.54,2.7453,2.3862,4374615,89580764.1,3735204257.47,3705081757.72,5290
2016-05-18,'000502,бл╬╟©ь╧и,19.67,20.1,19.31,20.0,20.4,-0.73,-3.5784,1.3045,2391600,47010788.86,3635401669.69,3606084026.44,3118
2016-05-17,'000502,бл╬╟©ь╧и,20.4,20.95,19.8,20.3,20.3,0.1,0.4926,1.9734,3617849,73551401.14,3770319982.8,3739914292.8,4270
2016-05-16,'000502,бл╬╟©ь╧и,20.3,20.38,19.09,19.37,19.16,1.14,5.9499,1.782,3266920,64414298.07,3751838022.1,3721581379.6,3603
2016-05-13,'000502,бл╬╟©ь╧и,19.16,19.69,19.06,19.49,19.42,-0.26,-1.3388,1.1801,2163405,42005804.89,3541143670.12,3512586169.12,2522
2016-05-12,'000502,бл╬╟©ь╧и,19.42,19.7,18.7,19.7,20.01,-0.59,-2.9485,1.4049,2575679,49543101.36,3589196767.94,3560251743.44,3093
2016-05-11,'000502,бл╬╟©ь╧и,20.01,20.37,19.93,20.18,19.99,0.02,0.1001,1.7256,3163582,63642969.59,3698240336.07,3668415931.32,3241
2016-05-10,'000502,бл╬╟©ь╧и,19.99,20.3,19.61,20.0,20.11,-0.12,-0.5967,1.6492,3023449,60836752.88,3694543943.93,3664749348.68,3089
2016-05-09,'000502,бл╬╟©ь╧и,20.11,21.78,19.89,21.7,22.1,-1.99,-9.0045,2.6389,4837889,98209577.14,3716722296.77,3686748844.52,5618
2016-05-06,'000502,бл╬╟©ь╧и,22.1,23.43,22.1,23.39,23.35,-1.25,-5.3533,2.4634,4516133,103176357.59,4084513314.7,4051573817.2,5298
2016-05-05,'000502,бл╬╟©ь╧и,23.35,23.8,23.0,23.8,23.8,-0.45,-1.8908,2.5425,4661082,108631660.4,4315537823.45,4280735232.2,5416
2016-05-04,'000502,бл╬╟©ь╧и,23.8,24.44,23.8,24.14,24.45,-0.65,-2.6585,2.0454,3749798,90219162.87,4398706646.6,4363233341.6,4610
2016-05-03,'000502,бл╬╟©ь╧и,24.45,24.5,23.33,23.58,24.01,0.44,1.8326,2.4428,4478300,108013703.33,4518839391.15,4482397277.4,4666
2016-04-29,'000502,бл╬╟©ь╧и,24.01,24.25,23.64,23.9,23.82,0.19,0.7976,1.3398,2456220,59103328.2,4437518764.07,4401732459.32,2697
2016-04-28,'000502,бл╬╟©ь╧и,23.82,24.56,23.38,24.23,24.41,-0.59,-2.417,1.9844,3637919,86816441.31,4402403038.74,4366899924.24,4528
2016-04-27,'000502,бл╬╟©ь╧и,24.41,24.85,24.36,24.74,24.62,-0.21,-0.853,1.7936,3288208,80807995.74,4511446606.87,4475064112.12,3534
2016-04-26,'000502,бл╬╟©ь╧и,24.62,24.63,24.1,24.16,24.2,0.42,1.7355,1.6259,2980681,72536828.75,4550258724.34,4513563229.84,3670
2016-04-25,'000502,бл╬╟©ь╧и,24.2,24.65,23.88,24.2,24.45,-0.25,-1.0225,1.9136,3508099,85381989.29,4472634489.4,4436564994.4,3766
2016-04-22,'000502,бл╬╟©ь╧и,24.45,24.7,23.62,24.0,24.19,0.26,1.0748,2.3279,4267671,103226534.68,4518839391.15,4482397277.4,4999
2016-04-21,'000502,бл╬╟©ь╧и,24.19,24.98,24.1,24.29,24.32,-0.13,-0.5345,2.9658,5437103,133839224.95,4470786293.33,4434731703.08,6721
2016-04-20,'000502,бл╬╟©ь╧и,24.32,26.75,23.87,26.48,26.52,-2.2,-8.2956,5.0378,9235781,231336371.64,4494812842.24,4458564490.24,11675
2016-04-19,'000502,бл╬╟©ь╧и,26.52,27.38,26.2,27.0,26.9,-0.38,-1.4126,3.1446,5764940,153106355.23,4901415977.64,4861888580.64,8028
2016-04-18,'000502,бл╬╟©ь╧и,26.9,27.55,25.68,26.08,26.11,0.79,3.0257,5.8783,10776545,287096162.72,4971647428.3,4931553650.8,12441
2016-04-15,'000502,бл╬╟©ь╧и,26.11,26.24,25.25,25.58,25.55,0.56,2.1918,3.5329,6476914,167210322.91,4825639938.77,4786723636.52,8683
2016-04-14,'000502,бл╬╟©ь╧и,25.55,25.67,25.0,25.47,25.36,0.19,0.7492,2.5952,4757711,120774189.27,4722140958.85,4684059322.6,6234
2016-04-13,'000502,бл╬╟©ь╧и,25.36,25.8,25.01,25.28,25.0,0.36,1.44,3.7217,6822882,173046010.89,4687025233.52,4649226787.52,9139
2016-04-12,'000502,бл╬╟©ь╧и,25.0,25.05,23.6,24.21,24.46,0.54,2.2077,3.6361,6665992,161229432.0,4620490175.0,4583228300.0,8777
2016-04-11,'000502,бл╬╟©ь╧и,24.46,24.85,24.25,24.25,24.12,0.34,1.4096,4.1946,7689975,189213009.23,4520687587.22,4484230568.72,8370
2016-04-08,'000502,бл╬╟©ь╧и,24.12,25.4,23.53,25.35,25.53,-1.41,-5.5229,5.5868,10242297,248406460.67,4457848920.84,4421898663.84,14126
2016-04-07,'000502,бл╬╟©ь╧и,25.53,26.35,25.18,25.18,25.29,0.24,0.949,5.6631,10382169,268455462.63,4718444566.71,4680392739.96,14295
2016-04-06,'000502,бл╬╟©ь╧и,25.29,25.99,24.4,24.73,24.77,0.52,2.0993,4.8109,8819801,223229138.06,4674087861.03,4636393748.28,12143
2016-04-05,'000502,бл╬╟©ь╧и,24.77,25.4,23.93,24.38,24.37,0.4,1.6414,5.9407,10891023,267848078.06,4577981665.39,4541062599.64,13061
2016-04-01,'000502,бл╬╟©ь╧и,24.37,24.5,23.7,24.2,24.29,0.08,0.3294,5.6074,10279938,247662228.07,4504053822.59,4467730946.84,11566
2016-03-31,'000502,бл╬╟©ь╧и,24.29,24.29,22.1,22.48,22.08,2.21,10.0091,9.5486,17505337,415161570.5,4489268254.03,4453064616.28,17919
2016-03-30,'000502,бл╬╟©ь╧и,22.08,22.08,21.42,21.6,21.42,0.66,3.0812,2.7302,5005161,109054477.47,4080816922.56,4047907234.56,6029
2016-03-29,'000502,бл╬╟©ь╧и,21.42,21.74,20.89,21.33,21.39,0.03,0.1403,2.291,4200082,89762583.2,3958835981.94,3926910007.44,4988
2016-03-28,'000502,бл╬╟©ь╧и,21.39,22.2,21.2,21.3,21.21,0.18,0.8487,2.7859,5107357,110631302.45,3953291393.73,3921410133.48,6624
2016-03-25,'000502,бл╬╟©ь╧и,21.21,21.29,20.59,20.88,21.03,0.18,0.8559,2.0307,3722883,77999506.08,3920023864.47,3888410889.72,4641
2016-03-24,'000502,бл╬╟©ь╧и,21.03,21.67,21.0,21.67,21.84,-0.81,-3.7088,3.0493,5590201,119424639.13,3886756335.21,3855411645.96,7145
2016-03-23,'000502,бл╬╟©ь╧и,21.84,22.5,21.62,22.1,21.34,0.5,2.343,3.4587,6340736,139347481.16,4036460216.88,4003908242.88,6975
2016-03-22,'000502,бл╬╟©ь╧и,21.34,21.6,21.18,21.41,21.77,-0.43,-1.9752,2.1331,3910555,83669309.45,3944050413.38,3912243676.88,4606
2016-03-21,'000502,бл╬╟©ь╧и,21.77,22.44,21.19,21.2,20.91,0.86,4.1129,3.5455,6500017,141434239.34,4023522844.39,3991075203.64,7324
2016-03-18,'000502,бл╬╟©ь╧и,20.91,21.3,19.92,20.2,20.0,0.91,4.55,3.3504,6142350,127266230.38,3864577982.37,3833412150.12,6748
2016-03-17,'000502,бл╬╟©ь╧и,20.0,20.2,19.35,19.46,19.43,0.57,2.9336,2.7715,5080928,100929104.44,3696392140.0,3666582640.0,5366
2016-03-16,'000502,бл╬╟©ь╧и,19.43,20.09,19.25,20.0,19.52,-0.09,-0.4611,1.4751,2704321,52952577.17,3591044964.01,3562085034.76,3235
2016-03-15,'000502,бл╬╟©ь╧и,19.52,19.76,19.15,19.3,19.54,-0.02,-0.1024,1.6113,2953905,57640271.49,3607678728.64,3578584656.64,3679
2016-03-14,'000502,бл╬╟©ь╧и,19.54,20.28,19.07,19.07,18.64,0.9,4.8283,2.9481,5404723,106801386.38,3611375120.78,3582251239.28,5878
2016-03-11,'000502,бл╬╟©ь╧и,18.64,18.96,18.33,18.78,18.98,-0.34,-1.7914,1.197,2194486,40918324.84,3445037474.48,3417255020.48,2709
2016-03-10,'000502,бл╬╟©ь╧и,18.98,19.47,18.5,19.3,19.2,-0.22,-1.1458,1.9644,3601374,68069238.65,3507876140.86,3479586925.36,4079
2016-03-09,'000502,бл╬╟©ь╧и,19.2,19.57,17.7,18.16,18.78,0.42,2.2364,2.8687,5259252,100227415.86,3548536454.4,3519919334.4,6171
2016-03-08,'000502,бл╬╟©ь╧и,18.78,18.9,17.54,18.75,18.8,-0.02,-0.1064,2.0872,3826503,69753853.67,3470912219.46,3442921098.96,4281
2016-03-07,'000502,бл╬╟©ь╧и,18.8,19.28,18.48,18.85,18.54,0.26,1.4024,1.9424,3561033,67397440.33,3474608611.6,3446587681.6,4199
2016-03-04,'000502,бл╬╟©ь╧и,18.54,20.1,18.08,20.1,19.88,-1.34,-6.7404,3.2556,5968382,113908831.66,3426555513.78,3398922107.28,7014
2016-03-03,'000502,бл╬╟©ь╧и,19.88,20.55,19.82,20.0,20.18,-0.3,-1.4866,3.5935,6587862,132769415.44,3674213787.16,3644583144.16,7247
2016-03-02,'000502,бл╬╟©ь╧и,20.18,20.25,18.75,18.98,18.9,1.28,6.7725,4.8635,8916290,174303655.57,3729659669.26,3699581883.76,7909
2016-03-01,'000502,бл╬╟©ь╧и,18.9,19.18,18.21,18.65,18.63,0.27,1.4493,2.4945,4573171,86071490.17,3493090572.3,3464920594.8,4480
2016-02-29,'000502,бл╬╟©ь╧и,18.63,20.7,18.63,20.4,20.7,-2.07,-10.0,2.6186,4800716,91639688.06,3443189278.41,3415421729.16,5001
2016-02-26,'000502,бл╬╟©ь╧и,20.7,22.0,20.1,21.7,21.46,-0.76,-3.5415,2.3023,4220743,88718094.02,3825765864.9,3794913032.4,5013
2016-02-25,'000502,бл╬╟©ь╧и,21.46,24.2,21.46,23.85,23.84,-2.38,-9.9832,3.5077,6430643,144108515.1,3966228766.22,3934243172.72,8547
2016-02-24,'000502,бл╬╟©ь╧и,23.84,24.18,23.27,23.83,23.82,0.02,0.084,2.5519,4678343,111208361.17,4406099430.88,4370566506.88,6373
2016-02-23,'000502,бл╬╟©ь╧и,23.82,24.25,23.41,23.73,23.57,0.25,1.0607,2.8144,5159543,122846433.96,4402403038.74,4366899924.24,6567
2016-02-22,'000502,бл╬╟©ь╧и,23.57,23.8,23.35,23.65,23.3,0.27,1.1588,2.1163,3879857,91489140.91,4356198136.99,4321067641.24,4495
2016-02-19,'000502,бл╬╟©ь╧и,23.3,23.52,23.02,23.48,23.58,-0.28,-1.1874,2.3347,4280130,99664626.49,4306296843.1,4271568775.6,4422
2016-02-18,'000502,бл╬╟©ь╧и,23.58,24.37,23.32,23.69,23.3,0.28,1.2017,3.3469,6135789,145779115.5,4358046333.06,4322900932.56,7751
