日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值,成交笔数
2016-10-12,'600452,涪陵电力,37.6,38.44,37.5,37.84,37.81,-0.21,-0.5554,0.6532,1045061,39730743.0,6016000000.0,6016000000.0,None
2016-10-11,'600452,涪陵电力,37.81,37.87,36.6,37.0,36.75,1.06,2.8844,0.918,1468825,55040531.0,6049600000.0,6049600000.0,None
2016-10-10,'600452,涪陵电力,36.75,37.29,35.67,35.88,35.69,1.06,2.97,0.7035,1125616,41398985.0,5880000000.0,5880000000.0,None
2016-09-30,'600452,涪陵电力,35.69,36.28,35.45,36.0,35.98,-0.29,-0.806,0.5408,865201,30878840.0,5710400000.0,5710400000.0,None
2016-09-29,'600452,涪陵电力,35.98,36.8,35.32,36.38,36.33,-0.35,-0.9634,0.994,1590351,57236563.0,5756800000.0,5756800000.0,None
2016-09-28,'600452,涪陵电力,36.33,37.09,35.99,36.22,36.22,0.11,0.3037,0.4756,760918,27747779.0,5812800000.0,5812800000.0,None
2016-09-27,'600452,涪陵电力,36.22,36.49,35.18,36.15,36.2,0.02,0.0552,0.6003,960516,34545122.0,5795200000.0,5795200000.0,None
2016-09-26,'600452,涪陵电力,36.2,37.65,35.4,36.68,36.93,-0.73,-1.9767,0.8527,1364294,49466646.0,5792000000.0,5792000000.0,None
2016-09-23,'600452,涪陵电力,36.93,37.58,36.64,37.15,36.84,0.09,0.2443,0.5783,925310,34241547.0,5908800000.0,5908800000.0,None
2016-09-22,'600452,涪陵电力,36.84,38.17,36.52,37.14,37.14,-0.3,-0.8078,0.4152,664269,24684927.0,5894400000.0,5894400000.0,None
2016-09-21,'600452,涪陵电力,37.14,37.34,36.54,37.31,37.46,-0.32,-0.8542,0.4792,766775,28260396.0,5942400000.0,5942400000.0,None
2016-09-20,'600452,涪陵电力,37.46,38.15,36.6,38.15,38.16,-0.7,-1.8344,0.521,833540,31128126.0,5993600000.0,5993600000.0,None
2016-09-19,'600452,涪陵电力,38.16,38.5,37.69,38.5,38.18,-0.02,-0.0524,0.6842,1094729,41568854.0,6105600000.0,6105600000.0,None
2016-09-14,'600452,涪陵电力,38.18,38.27,37.52,37.65,38.09,0.09,0.2363,0.6204,992602,37775815.0,6108800000.0,6108800000.0,None
2016-09-13,'600452,涪陵电力,38.09,39.0,37.4,38.2,37.86,0.23,0.6075,1.1403,1824419,69656022.0,6094400000.0,6094400000.0,None
2016-09-12,'600452,涪陵电力,37.86,38.39,37.11,37.4,38.06,-0.2,-0.5255,0.8474,1355906,51391704.0,6057600000.0,6057600000.0,None
2016-09-09,'600452,涪陵电力,38.06,38.5,37.59,37.59,37.59,0.47,1.2503,0.7453,1192412,45521157.0,6089600000.0,6089600000.0,None
2016-09-08,'600452,涪陵电力,37.59,38.23,37.5,37.8,37.57,0.02,0.0532,0.5367,858795,32574092.0,6014400000.0,6014400000.0,None
2016-09-07,'600452,涪陵电力,37.57,38.28,37.1,37.28,37.28,0.29,0.7779,0.5652,904248,34233223.0,6011200000.0,6011200000.0,None
2016-09-06,'600452,涪陵电力,37.28,37.4,36.25,36.25,36.49,0.79,2.165,0.594,950385,35301326.0,5964800000.0,5964800000.0,None
2016-09-05,'600452,涪陵电力,36.49,37.0,35.92,35.99,35.95,0.54,1.5021,0.7466,1194483,43370403.0,5838400000.0,5838400000.0,None
2016-09-02,'600452,涪陵电力,35.95,36.69,35.85,36.46,36.47,-0.52,-1.4258,0.9289,1486239,53620315.0,5752000000.0,5752000000.0,None
2016-09-01,'600452,涪陵电力,36.47,37.84,36.0,37.52,37.87,-1.4,-3.6969,1.1515,1842475,67752626.0,5835200000.0,5835200000.0,None
2016-08-31,'600452,涪陵电力,37.87,38.45,36.96,37.37,37.39,0.48,1.2838,0.7775,1244011,47358716.0,6059200000.0,6059200000.0,None
2016-08-30,'600452,涪陵电力,37.39,37.69,36.6,37.05,37.24,0.15,0.4028,1.0305,1648879,61173479.0,5982400000.0,5982400000.0,None
2016-08-29,'600452,涪陵电力,37.24,38.0,36.6,36.97,36.49,0.75,2.0554,1.0393,1662871,62300507.0,5958400000.0,5958400000.0,None
2016-08-26,'600452,涪陵电力,36.49,38.0,35.83,36.13,36.13,0.36,0.9964,0.9287,1485899,54728953.0,5838400000.0,5838400000.0,None
2016-08-25,'600452,涪陵电力,36.13,36.54,35.53,36.13,36.57,-0.44,-1.2032,0.7719,1235000,44474159.0,5780800000.0,5780800000.0,None
2016-08-24,'600452,涪陵电力,36.57,36.86,35.65,35.7,36.08,0.49,1.3581,0.9341,1494534,54175056.0,5851200000.0,5851200000.0,None
2016-08-23,'600452,涪陵电力,36.08,36.6,35.6,35.7,36.05,0.03,0.0832,0.8709,1393484,50284212.0,5772800000.0,5772800000.0,None
2016-08-22,'600452,涪陵电力,36.05,36.98,35.4,36.31,36.43,-0.38,-1.0431,1.6977,2716395,97986782.0,5768000000.0,5768000000.0,None
2016-08-19,'600452,涪陵电力,36.43,36.99,34.46,34.69,34.64,1.79,5.1674,1.0589,1694218,60508372.0,5828800000.0,5828800000.0,None
2016-08-18,'600452,涪陵电力,34.64,34.89,34.3,34.36,34.52,0.12,0.3476,0.6579,1052639,36369322.0,5542400000.0,5542400000.0,None
2016-08-17,'600452,涪陵电力,34.52,35.06,34.36,34.9,34.91,-0.39,-1.1172,0.8368,1338887,46367891.0,5523200000.0,5523200000.0,None
2016-08-16,'600452,涪陵电力,34.91,35.6,33.35,33.35,33.33,1.58,4.7405,2.2403,3584402,122888972.0,5585600000.0,5585600000.0,None
2016-08-15,'600452,涪陵电力,33.33,33.7,32.77,32.8,32.77,0.56,1.7089,1.3692,2190732,72772972.0,5332800000.0,5332800000.0,None
2016-08-12,'600452,涪陵电力,32.77,32.88,32.35,32.8,32.74,0.03,0.0916,0.603,964807,31625614.0,5243200000.0,5243200000.0,None
2016-08-11,'600452,涪陵电力,32.74,32.96,32.37,32.54,32.84,-0.1,-0.3045,0.7146,1143423,37274056.0,5238400000.0,5238400000.0,None
2016-08-10,'600452,涪陵电力,32.84,33.3,32.51,33.1,33.01,-0.17,-0.515,0.761,1217590,39806711.0,5254400000.0,5254400000.0,None
2016-08-09,'600452,涪陵电力,33.01,33.3,32.3,32.3,32.97,0.04,0.1213,0.6835,1093643,35990341.0,5281600000.0,5281600000.0,None
2016-08-08,'600452,涪陵电力,32.97,33.22,32.5,32.8,32.8,0.17,0.5183,0.4884,781477,25788446.0,5275200000.0,5275200000.0,None
2016-08-05,'600452,涪陵电力,32.8,33.42,32.75,33.3,33.25,-0.45,-1.3534,0.4538,726057,23896938.0,5248000000.0,5248000000.0,None
2016-08-04,'600452,涪陵电力,33.25,33.45,33.03,33.39,33.35,-0.1,-0.2999,0.5592,894789,29717546.0,5320000000.0,5320000000.0,None
2016-08-03,'600452,涪陵电力,33.35,33.41,32.66,33.1,33.13,0.22,0.6641,1.0283,1645237,54323159.0,5336000000.0,5336000000.0,None
