»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ,≥…Ωª±  ˝
2016-10-12,'300183,∂´»Ì‘ÿ≤®,24.4,24.92,24.36,24.83,24.92,-0.52,-2.0867,0.8871,3986018,97898075.6,11059662510.8,10964296770.0,4455
2016-10-11,'300183,∂´»Ì‘ÿ≤®,24.92,25.1,24.7,24.9,25.07,-0.15,-0.5983,0.9683,4350928,108163283.55,11295360236.4,11197962111.0,4571
2016-10-10,'300183,∂´»Ì‘ÿ≤®,25.07,25.08,24.4,24.4,24.28,0.79,3.2537,1.359,6106624,151019379.02,11363349965.0,11265365574.8,6558
2016-09-30,'300183,∂´»Ì‘ÿ≤®,24.28,24.52,24.1,24.31,24.44,-0.16,-0.6547,0.8486,3813029,92783695.2,11005270728.0,10910373999.0,3917
2016-09-29,'300183,∂´»Ì‘ÿ≤®,24.44,24.56,23.73,23.93,23.96,0.48,2.0033,0.9394,4221302,102126311.74,11077793105.1,10982271027.0,5202
2016-09-28,'300183,∂´»Ì‘ÿ≤®,23.96,24.3,23.72,23.76,23.91,0.05,0.2091,1.0417,4681123,112706320.09,10860225973.7,10766579943.0,5785
2016-09-27,'300183,∂´»Ì‘ÿ≤®,23.91,23.95,23.1,23.31,23.38,0.53,2.2669,0.9829,4416674,104490099.25,10837562730.9,10744112121.8,5664
2016-09-26,'300183,∂´»Ì‘ÿ≤®,23.38,23.85,23.01,23.1,23.16,0.22,0.9499,0.9626,4325453,101687958.09,10597332356.7,10505953216.5,6526
2016-09-23,'300183,∂´»Ì‘ÿ≤®,23.16,23.45,22.81,22.83,23.11,0.05,0.2164,0.6207,2764967,64209123.9,10497614088.1,10316575680.0,2912
2016-09-22,'300183,∂´»Ì‘ÿ≤®,23.11,23.63,23.06,23.46,23.34,-0.23,-0.9854,0.7016,3125178,73009759.4,10474950845.3,10294303280.0,3114
2016-09-21,'300183,∂´»Ì‘ÿ≤®,23.34,23.48,23.1,23.1,23.1,0.24,1.039,0.5943,2647115,61787095.45,10579201762.4,10396756320.0,3133
2016-09-20,'300183,∂´»Ì‘ÿ≤®,23.1,23.37,23.0,23.37,23.35,-0.25,-1.0707,0.4757,2118982,48988617.0,10470418196.7,10289848800.0,2305
2016-09-19,'300183,∂´»Ì‘ÿ≤®,23.35,23.66,23.19,23.54,23.25,0.1,0.4301,0.6156,2742260,63966549.32,10583734411.0,10401210800.0,3367
2016-09-14,'300183,∂´»Ì‘ÿ≤®,23.25,23.84,22.42,22.47,22.58,0.67,2.9672,1.2716,5664167,132222571.08,10538407925.2,10356666000.0,6584
2016-09-13,'300183,∂´»Ì‘ÿ≤®,22.58,22.85,22.33,22.62,22.41,0.17,0.7586,0.7606,3388261,76529484.38,10234720471.1,10058215840.0,3598
2016-09-12,'300183,∂´»Ì‘ÿ≤®,22.41,23.2,22.4,23.2,23.6,-1.19,-5.0424,1.1228,5001280,114162851.11,10157665445.4,9982489680.0,6482
2016-09-09,'300183,∂´»Ì‘ÿ≤®,23.6,24.18,23.6,23.98,24.0,-0.4,-1.6667,0.8208,3656182,87053461.77,10697050625.2,10512572800.0,3360
2016-09-08,'300183,∂´»Ì‘ÿ≤®,24.0,24.25,23.74,23.77,23.77,0.23,0.9676,0.7199,3206638,77051542.92,10878356568.0,10690752000.0,3497
2016-09-07,'300183,∂´»Ì‘ÿ≤®,23.77,24.25,23.73,24.11,24.1,-0.33,-1.3693,0.8477,3775911,90767632.7,10774105650.9,10588298960.0,3725
2016-09-06,'300183,∂´»Ì‘ÿ≤®,24.1,24.1,23.26,23.54,23.39,0.71,3.0355,0.9489,4226966,100505910.02,10923683053.7,10735296800.0,4384
2016-09-05,'300183,∂´»Ì‘ÿ≤®,23.39,23.78,23.38,23.65,23.6,-0.21,-0.8898,0.7146,3183041,74922241.14,10601865005.2,10419028720.0,3659
2016-09-02,'300183,∂´»Ì‘ÿ≤®,23.6,24.15,23.42,24.07,24.16,-0.56,-2.3179,1.1633,5181677,122871023.48,10697050625.2,10512572800.0,6264
2016-09-01,'300183,∂´»Ì‘ÿ≤®,24.16,24.67,23.82,23.9,23.92,0.24,1.0033,1.4781,6584062,160048756.92,10950878945.1,10762023680.0,7373
2016-08-31,'300183,∂´»Ì‘ÿ≤®,23.92,24.04,23.7,23.85,23.9,0.02,0.0837,0.5622,2504409,59848640.93,10842095379.4,10655116160.0,2527
2016-08-30,'300183,∂´»Ì‘ÿ≤®,23.9,24.07,23.55,23.61,23.6,0.3,1.2712,0.7555,3365274,80212220.72,10833030082.3,10646207200.0,3806
2016-08-29,'300183,∂´»Ì‘ÿ≤®,23.6,23.99,23.42,23.96,23.99,-0.39,-1.6257,1.1349,5055308,119689763.66,10697050625.2,10512572800.0,6244
2016-08-26,'300183,∂´»Ì‘ÿ≤®,23.99,24.34,23.72,23.95,23.79,0.2,0.8407,0.8574,3819295,91923721.79,10873823919.4,10686297520.0,4382
2016-08-25,'300183,∂´»Ì‘ÿ≤®,23.79,24.23,23.41,24.15,24.3,-0.51,-2.0988,1.1002,4900660,116330999.7,10783170948.0,10597207920.0,5035
2016-08-24,'300183,∂´»Ì‘ÿ≤®,24.3,24.54,24.15,24.21,24.17,0.13,0.5379,0.6636,2955783,71933706.94,11014336025.1,10824386400.0,2883
2016-08-23,'300183,∂´»Ì‘ÿ≤®,24.17,24.59,24.0,24.25,24.32,-0.15,-0.6168,0.8234,3667922,88915068.82,10955411593.7,10766478160.0,4086
2016-08-22,'300183,∂´»Ì‘ÿ≤®,24.32,25.02,24.32,24.75,24.94,-0.62,-2.486,0.8331,3710872,91472875.28,11023401322.2,10833295360.0,4443
2016-08-19,'300183,∂´»Ì‘ÿ≤®,24.94,25.12,24.6,24.83,24.97,-0.03,-0.1201,0.7913,3524738,87529834.6,11304425533.6,11109473120.0,4170
2016-08-18,'300183,∂´»Ì‘ÿ≤®,24.97,25.49,24.7,25.39,25.25,-0.28,-1.1089,1.6105,7173775,179651235.63,11318023479.3,11122836560.0,7558
2016-08-17,'300183,∂´»Ì‘ÿ≤®,25.25,25.58,25.18,25.28,25.5,-0.25,-0.9804,0.9825,4376471,110819136.0,11444937639.2,11247562000.0,4522
2016-08-16,'300183,∂´»Ì‘ÿ≤®,25.5,25.85,25.35,25.76,25.69,-0.19,-0.7396,1.715,7639576,195255772.54,11558253853.5,11358924000.0,6302
2016-08-15,'300183,∂´»Ì‘ÿ≤®,25.69,25.69,24.41,24.8,24.79,0.9,3.6305,2.3652,10535866,266071026.72,11644374176.3,11443559120.0,9652
2016-08-12,'300183,∂´»Ì‘ÿ≤®,24.79,24.86,24.4,24.64,24.63,0.16,0.6496,0.9141,4071866,100446581.01,11236435805.0,11042655920.0,4259
2016-08-11,'300183,∂´»Ì‘ÿ≤®,24.63,24.94,24.52,24.9,24.96,-0.33,-1.3221,1.1243,5008196,123783687.41,11163913427.9,10971384240.0,5135
2016-08-10,'300183,∂´»Ì‘ÿ≤®,24.96,25.45,24.94,25.4,25.4,-0.44,-1.7323,1.5154,6750452,169486459.09,11313490830.7,11118382080.0,6463
