»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ,≥…Ωª±  ˝
2016-10-12,'600793,ST“À÷Ω,28.73,28.75,28.03,28.11,28.15,0.58,2.0604,0.8659,911803,25959459.0,3025269000.0,3025269000.0,None
2016-10-11,'600793,ST“À÷Ω,28.15,28.2,27.97,28.07,28.01,0.14,0.4998,0.9659,1017079,28510605.0,2964195000.0,2964195000.0,None
2016-10-10,'600793,ST“À÷Ω,28.01,28.35,27.94,28.1,27.92,0.09,0.3223,1.0383,1093300,30659428.0,2949453000.0,2949453000.0,None
2016-09-30,'600793,ST“À÷Ω,27.92,28.27,27.83,28.0,28.11,-0.19,-0.6759,0.4126,434440,12143552.0,2939976000.0,2939976000.0,None
2016-09-29,'600793,ST“À÷Ω,28.11,28.39,27.8,27.8,28.02,0.09,0.3212,0.64,673902,18944526.0,2959983000.0,2959983000.0,None
2016-09-28,'600793,ST“À÷Ω,28.02,28.43,27.65,27.65,27.85,0.17,0.6104,0.9471,997301,28039038.0,2950506000.0,2950506000.0,None
2016-09-27,'600793,ST“À÷Ω,27.85,27.88,27.01,27.5,27.26,0.59,2.1643,0.6066,638801,17592839.0,2932605000.0,2932605000.0,None
2016-09-26,'600793,ST“À÷Ω,27.26,28.32,27.18,28.12,28.15,-0.89,-3.1616,0.8963,943800,26117515.0,2870478000.0,2870478000.0,None
2016-09-23,'600793,ST“À÷Ω,28.15,28.46,28.0,28.11,28.18,-0.03,-0.1065,0.6085,640700,18078574.0,2964195000.0,2964195000.0,None
2016-09-22,'600793,ST“À÷Ω,28.18,28.47,28.1,28.12,28.14,0.04,0.1421,0.667,702301,19830263.0,2967354000.0,2967354000.0,None
2016-09-21,'600793,ST“À÷Ω,28.14,28.28,27.63,28.12,27.95,0.19,0.6798,0.9561,1006817,28222786.0,2963142000.0,2963142000.0,None
2016-09-20,'600793,ST“À÷Ω,27.95,28.36,27.13,27.13,27.11,0.84,3.0985,1.6389,1725800,48280254.0,2943135000.0,2943135000.0,None
2016-09-19,'600793,ST“À÷Ω,27.11,27.28,26.7,26.73,26.7,0.41,1.5356,0.6076,639800,17242743.0,2854683000.0,2854683000.0,None
2016-09-14,'600793,ST“À÷Ω,26.7,27.16,26.32,26.34,26.37,0.33,1.2514,0.716,753901,20172321.0,2811510000.0,2811510000.0,None
2016-09-13,'600793,ST“À÷Ω,26.37,26.49,25.8,25.8,25.75,0.62,2.4078,0.9414,991301,25999913.0,2776761000.0,2776761000.0,None
2016-09-12,'600793,ST“À÷Ω,25.75,26.55,25.66,26.1,26.59,-0.84,-3.1591,1.3917,1465500,38177999.0,2711475000.0,2711475000.0,None
2016-09-09,'600793,ST“À÷Ω,26.59,27.38,26.51,26.89,26.86,-0.27,-1.0052,0.9903,1042800,28248023.0,2799927000.0,2799927000.0,None
2016-09-08,'600793,ST“À÷Ω,26.86,27.0,26.21,26.5,26.55,0.31,1.1676,0.5773,607914,16227612.0,2828358000.0,2828358000.0,None
2016-09-07,'600793,ST“À÷Ω,26.55,26.92,25.9,26.14,25.99,0.56,2.1547,0.7885,830319,22017789.0,2795715000.0,2795715000.0,None
2016-09-06,'600793,ST“À÷Ω,25.99,26.05,25.46,25.58,25.61,0.38,1.4838,0.7483,788000,20255523.0,2736747000.0,2736747000.0,None
2016-09-05,'600793,ST“À÷Ω,25.61,25.9,25.5,25.9,25.86,-0.25,-0.9667,1.3901,1463801,37630431.0,2696733000.0,2696733000.0,None
2016-09-02,'600793,ST“À÷Ω,25.86,25.89,25.7,25.7,25.75,0.11,0.4272,0.4293,452020,11677283.0,2723058000.0,2723058000.0,None
2016-09-01,'600793,ST“À÷Ω,25.75,26.22,25.61,25.7,25.7,0.05,0.1946,0.6482,682550,17639816.0,2711475000.0,2711475000.0,None
2016-08-31,'600793,ST“À÷Ω,25.7,25.87,25.63,25.7,25.69,0.01,0.0389,0.5052,532000,13680952.0,2706210000.0,2706210000.0,None
2016-08-30,'600793,ST“À÷Ω,25.69,25.89,25.62,25.89,25.66,0.03,0.1169,0.333,350700,9012325.0,2705157000.0,2705157000.0,None
2016-08-29,'600793,ST“À÷Ω,25.66,26.02,25.42,25.42,25.69,-0.03,-0.1168,0.8898,937010,24248973.0,2701998000.0,2701998000.0,None
2016-08-26,'600793,ST“À÷Ω,25.69,25.75,24.73,24.88,24.72,0.97,3.9239,0.7899,831749,21124470.0,2705157000.0,2705157000.0,None
