ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ,³É½»±ÊÊý
2016-10-12,'000913,*STÇ®½­,19.54,19.7,18.72,18.98,18.87,0.67,3.5506,1.0645,4827895,93487060.83,8862093440.0,8862093440.0,5015
2016-10-11,'000913,*STÇ®½­,18.87,19.0,18.51,18.77,18.77,0.1,0.5328,0.8368,3795367,71407971.66,8558224320.0,8558224320.0,3225
2016-10-10,'000913,*STÇ®½­,18.77,18.94,18.2,18.6,18.63,0.14,0.7515,0.7665,3476136,64520027.21,8512870720.0,8512870720.0,3476
2016-09-30,'000913,*STÇ®½­,18.63,18.79,18.15,18.5,18.7,-0.07,-0.3743,1.2702,5760788,106217914.46,8449375680.0,8449375680.0,5051
2016-09-29,'000913,*STÇ®½­,18.7,19.49,18.69,19.02,18.93,-0.23,-1.215,1.7206,7803604,148596615.4,8481123200.0,8481123200.0,7341
2016-09-28,'000913,*STÇ®½­,18.93,19.0,18.17,18.17,18.11,0.82,4.5279,1.3915,6310762,118050793.16,8585436480.0,8585436480.0,6007
2016-09-27,'000913,*STÇ®½­,18.11,18.5,17.45,18.0,18.33,-0.22,-1.2002,1.4457,6556739,117518864.85,8213536960.0,8213536960.0,5490
2016-09-26,'000913,*STÇ®½­,18.33,18.65,17.89,18.0,17.87,0.46,2.5741,1.9293,8750088,160328137.05,8313314880.0,8313314880.0,6938
2016-09-23,'000913,*STÇ®½­,17.87,17.87,16.86,17.0,17.02,0.85,4.9941,1.5418,6992844,121804805.41,8104688320.0,8104688320.0,5509
2016-09-22,'000913,*STÇ®½­,17.02,17.15,16.87,16.93,16.92,0.1,0.591,0.6783,3076323,52404492.1,7719182720.0,7719182720.0,2617
2016-09-21,'000913,*STÇ®½­,16.92,16.97,16.7,16.79,16.91,0.01,0.0591,0.5549,2516792,42409268.0,7673829120.0,7673829120.0,1891
2016-09-20,'000913,*STÇ®½­,16.91,17.04,16.54,16.9,16.9,0.01,0.0592,0.8134,3688901,61798742.65,7669293760.0,7669293760.0,2604
2016-09-19,'000913,*STÇ®½­,16.9,17.42,16.81,17.2,16.89,0.01,0.0592,0.834,3782583,64460290.17,7664758400.0,7664758400.0,3400
2016-09-14,'000913,*STÇ®½­,16.89,17.1,16.25,16.25,16.6,0.29,1.747,0.848,3845842,64585646.87,7660223040.0,7660223040.0,3267
2016-09-13,'000913,*STÇ®½­,16.6,16.67,16.38,16.64,16.58,0.02,0.1206,0.7282,3302584,54751675.05,7528697600.0,7528697600.0,2249
2016-09-12,'000913,*STÇ®½­,16.58,17.06,15.49,16.0,16.3,0.28,1.7178,1.5485,7023165,115088253.48,7519626880.0,7519626880.0,5389
2016-09-09,'000913,*STÇ®½­,16.3,16.58,16.1,16.4,16.4,-0.1,-0.6098,1.0709,4856772,78994459.08,7392636800.0,7392636800.0,3323
2016-09-08,'000913,*STÇ®½­,16.4,16.73,16.13,16.38,16.98,-0.58,-3.4158,1.8197,8252878,134930232.56,7437990400.0,7437990400.0,6299
2016-09-07,'000913,*STÇ®½­,16.98,17.26,16.6,16.69,16.66,0.32,1.9208,1.1963,5425452,92166422.39,7701041280.0,7701041280.0,4367
2016-09-06,'000913,*STÇ®½­,16.66,16.74,16.1,16.33,16.3,0.36,2.2086,0.9665,4383610,72395478.63,7555909760.0,7555909760.0,3852
2016-09-05,'000913,*STÇ®½­,16.3,16.66,16.16,16.36,16.44,-0.14,-0.8516,1.3298,6031315,99005553.94,7392636800.0,7392636800.0,4333
2016-09-02,'000913,*STÇ®½­,16.44,17.45,16.44,17.23,17.31,-0.87,-5.026,2.1892,9928875,166605896.97,7456131840.0,7456131840.0,8225
2016-09-01,'000913,*STÇ®½­,17.31,17.78,17.2,17.2,17.38,-0.07,-0.4028,1.4192,6436686,112392331.62,7850708160.0,7850708160.0,5847
2016-08-31,'000913,*STÇ®½­,17.38,17.51,16.49,16.7,16.68,0.7,4.1966,2.0144,9136089,154781818.07,7882455680.0,7882455680.0,6624
2016-08-30,'000913,*STÇ®½­,16.68,16.94,16.29,16.38,16.38,0.3,1.8315,2.7049,12267744,204003462.08,7564980480.0,7564980480.0,7529
2016-08-29,'000913,*STÇ®½­,16.38,16.38,15.54,15.59,15.6,0.78,5.0,1.6295,7390210,119807897.98,7428919680.0,7428919680.0,5125
2016-08-26,'000913,*STÇ®½­,15.6,15.8,15.52,15.71,15.67,-0.07,-0.4467,0.903,4095632,64041592.39,7075161600.0,7075161600.0,2866
2016-08-25,'000913,*STÇ®½­,15.67,15.97,15.11,15.75,15.62,0.05,0.3201,1.8794,8523837,133387978.01,7106909120.0,7106909120.0,6349
2016-08-24,'000913,*STÇ®½­,15.62,15.62,15.43,15.62,14.88,0.74,4.9731,2.4088,10924888,170407210.99,7084232320.0,7084232320.0,6933
2016-08-23,'000913,*STÇ®½­,14.88,15.08,14.68,14.75,14.75,0.13,0.8814,0.7295,3308321,49355221.04,6748615680.0,6748615680.0,2345
2016-08-22,'000913,*STÇ®½­,14.75,15.07,14.75,14.92,14.92,-0.17,-1.1394,0.6284,2850052,42419431.08,6689656000.0,6689656000.0,2006
2016-08-19,'000913,*STÇ®½­,14.92,14.95,14.75,14.95,14.95,-0.03,-0.2007,0.5044,2287465,33946492.3,6766757120.0,6766757120.0,1922
2016-08-18,'000913,*STÇ®½­,14.95,15.12,14.81,14.95,14.93,0.02,0.134,0.7956,3608321,53835774.14,6780363200.0,6780363200.0,2536
2016-08-17,'000913,*STÇ®½­,14.93,15.19,14.81,15.16,15.14,-0.21,-1.3871,1.0656,4832709,72241449.91,6771292480.0,6771292480.0,3681
2016-08-16,'000913,*STÇ®½­,15.14,15.4,14.98,15.03,15.03,0.11,0.7319,0.9241,4191150,63609028.98,6866535040.0,6866535040.0,3281
2016-08-15,'000913,*STÇ®½­,15.03,15.19,14.71,14.9,14.9,0.13,0.8725,0.9946,4510667,67415479.84,6816646080.0,6816646080.0,3495
2016-08-12,'000913,*STÇ®½­,14.9,15.05,14.8,14.82,14.9,0.0,0.0,0.5826,2642280,39437182.23,6757686400.0,6757686400.0,1935
2016-08-11,'000913,*STÇ®½­,14.9,15.16,14.8,15.0,15.1,-0.2,-1.3245,0.7651,3470153,51906992.8,6757686400.0,6757686400.0,2738
2016-08-10,'000913,*STÇ®½­,15.1,15.29,14.72,14.72,14.76,0.34,2.3035,1.254,5687319,85877914.34,6848393600.0,6848393600.0,4458
2016-08-09,'000913,*STÇ®½­,14.76,14.88,14.49,14.85,14.85,-0.09,-0.6061,1.0289,4666564,68518118.19,6694191360.0,6694191360.0,3201
2016-08-08,'000913,*STÇ®½­,14.85,14.9,14.35,14.77,14.91,-0.06,-0.4024,0.8498,3854305,56595596.63,6735009600.0,6735009600.0,3360
2016-08-05,'000913,*STÇ®½­,14.91,15.23,14.87,15.03,15.03,-0.12,-0.7984,0.8711,3950792,59208936.79,6762221760.0,6762221760.0,3431
2016-08-04,'000913,*STÇ®½­,15.03,15.48,14.69,14.89,14.82,0.21,1.417,1.8082,8200863,123770271.55,6816646080.0,6816646080.0,5829
2016-08-03,'000913,*STÇ®½­,14.82,14.82,14.03,14.12,14.11,0.71,5.0319,1.4835,6728299,98118005.79,6721403520.0,6721403520.0,4355
2016-08-02,'000913,*STÇ®½­,14.11,14.23,13.78,13.9,13.97,0.14,1.0021,0.776,3519531,49503455.96,6399392960.0,6399392960.0,2905
2016-08-01,'000913,*STÇ®½­,13.97,14.58,13.97,14.51,14.7,-0.73,-4.966,1.4786,6705817,94699210.88,6335897920.0,6335897920.0,5150
2016-07-29,'000913,*STÇ®½­,14.7,14.86,14.1,14.3,14.44,0.26,1.8006,1.3911,6308940,91803457.0,6666979200.0,6666979200.0,4944
2016-07-28,'000913,*STÇ®½­,14.44,15.35,14.34,15.03,15.09,-0.65,-4.3075,2.5766,11685729,171830678.63,6549059840.0,6549059840.0,8648
2016-07-27,'000913,*STÇ®½­,15.09,15.9,14.63,15.4,15.4,-0.31,-2.013,3.4547,15668224,238973209.39,6843858240.0,6843858240.0,11581
2016-07-26,'000913,*STÇ®½­,15.4,15.54,14.66,14.7,14.8,0.6,4.0541,2.0417,9259960,140232080.24,6984454400.0,6984454400.0,6873
2016-07-25,'000913,*STÇ®½­,14.8,15.19,14.61,14.9,14.83,-0.03,-0.2023,2.1891,9928328,148051967.23,6712332800.0,6712332800.0,6677
2016-07-22,'000913,*STÇ®½­,14.83,14.83,14.04,14.04,14.12,0.71,5.0283,3.0351,13765153,201741277.77,6725938880.0,6725938880.0,7835
2016-07-21,'000913,*STÇ®½­,14.12,14.35,14.05,14.08,14.18,-0.06,-0.4231,1.0786,4891936,69361950.36,6403928320.0,6403928320.0,3731
2016-07-20,'000913,*STÇ®½­,14.18,14.44,13.74,13.9,13.8,0.38,2.7536,2.0238,9178638,130091949.04,6431140480.0,6431140480.0,6209
2016-07-19,'000913,*STÇ®½­,13.8,13.87,13.3,13.45,13.38,0.42,3.139,1.2121,5497185,74681045.47,6258796800.0,6258796800.0,4596
2016-07-18,'000913,*STÇ®½­,13.38,13.53,13.3,13.3,13.54,-0.16,-1.1817,0.6704,3040302,40792208.18,6068311680.0,6068311680.0,1931
2016-07-15,'000913,*STÇ®½­,13.54,13.67,13.43,13.55,13.46,0.08,0.5944,0.9329,4230883,57379048.54,6140877440.0,6140877440.0,2833
2016-07-14,'000913,*STÇ®½­,13.46,13.6,13.36,13.45,13.35,0.11,0.824,0.7529,3414569,45948042.15,6104594560.0,6104594560.0,2490
2016-07-13,'000913,*STÇ®½­,13.35,13.49,13.17,13.22,13.22,0.13,0.9834,0.8487,3849124,51410979.82,6054705600.0,6054705600.0,2574
2016-07-12,'000913,*STÇ®½­,13.22,13.4,13.04,13.4,13.36,-0.14,-1.0479,1.0972,4976141,65879613.9,5995745920.0,5995745920.0,3203
2016-07-11,'000913,*STÇ®½­,13.36,13.54,13.25,13.43,13.4,-0.04,-0.2985,0.9681,4390467,58873183.36,6059240960.0,6059240960.0,3234
2016-07-08,'000913,*STÇ®½­,13.4,13.64,13.03,13.12,13.21,0.19,1.4383,1.5314,6945314,92877075.26,6077382400.0,6077382400.0,5042
