日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值,成交笔数
2016-10-12,'601997,贵阳银行,15.32,15.48,15.26,15.36,15.46,-0.14,-0.9056,3.5401,17700699,272206200.0,35214427908.0,7660000000.0,None
2016-10-11,'601997,贵阳银行,15.46,15.57,15.34,15.41,15.42,0.04,0.2594,4.1884,20941872,322954849.0,35536230774.0,7730000000.0,None
2016-10-10,'601997,贵阳银行,15.42,15.43,15.02,15.12,15.05,0.37,2.4585,5.0129,25064673,382384735.0,35444287098.0,7710000000.0,None
2016-09-30,'601997,贵阳银行,15.05,15.28,15.02,15.25,15.29,-0.24,-1.5697,4.0989,20494627,309894266.0,34593808095.0,7525000000.0,None
2016-09-29,'601997,贵阳银行,15.29,15.49,15.28,15.37,15.3,-0.01,-0.0654,3.2321,16160252,248425688.0,35145470151.0,7645000000.0,None
2016-09-28,'601997,贵阳银行,15.3,15.56,15.27,15.53,15.55,-0.25,-1.6077,3.6745,18372713,283108643.0,35168456070.0,7650000000.0,None
2016-09-27,'601997,贵阳银行,15.55,15.63,15.23,15.58,15.61,-0.06,-0.3844,5.9591,29795700,459571589.0,35743104045.0,7775000000.0,None
2016-09-26,'601997,贵阳银行,15.61,16.36,15.57,16.31,16.38,-0.77,-4.7009,6.9466,34732848,552923458.0,35881019559.0,7805000000.0,None
2016-09-23,'601997,贵阳银行,16.38,16.93,16.36,16.91,16.92,-0.54,-3.1915,6.3854,31926806,530708962.0,37650935322.0,8190000000.0,None
2016-09-22,'601997,贵阳银行,16.92,17.18,16.88,17.02,16.9,0.02,0.1183,4.1372,20685980,351154916.0,38892174948.0,8460000000.0,None
2016-09-21,'601997,贵阳银行,16.9,17.07,16.84,16.99,17.01,-0.11,-0.6467,4.6869,23434428,397035272.0,38846203110.0,8450000000.0,None
2016-09-20,'601997,贵阳银行,17.01,17.47,16.97,17.21,17.28,-0.27,-1.5625,6.3653,31826609,545990082.0,39099048219.0,8505000000.0,None
2016-09-19,'601997,贵阳银行,17.28,17.37,17.08,17.09,17.12,0.16,0.9346,4.2325,21162685,365179199.0,39719668032.0,8640000000.0,None
2016-09-14,'601997,贵阳银行,17.12,17.33,17.02,17.18,17.3,-0.18,-1.0405,4.3453,21726502,372294817.0,39351893328.0,8560000000.0,None
2016-09-13,'601997,贵阳银行,17.3,17.57,17.04,17.1,16.98,0.32,1.8846,8.1057,40528528,702704001.0,39765639870.0,8650000000.0,None
2016-09-12,'601997,贵阳银行,16.98,17.44,16.93,17.2,17.53,-0.55,-3.1375,8.3012,41505872,712970270.0,39030090462.0,8490000000.0,None
2016-09-09,'601997,贵阳银行,17.53,17.87,17.52,17.75,17.75,-0.22,-1.2394,5.3625,26812659,473962007.0,40294316007.0,8765000000.0,None
2016-09-08,'601997,贵阳银行,17.75,17.94,17.6,17.67,17.71,0.04,0.2259,6.4955,32477334,576781293.0,40800006225.0,8875000000.0,None
2016-09-07,'601997,贵阳银行,17.71,18.08,17.68,17.93,18.02,-0.31,-1.7203,8.8511,44255358,790159910.0,40708062549.0,8855000000.0,None
2016-09-06,'601997,贵阳银行,18.02,18.16,17.65,17.78,17.9,0.12,0.6704,9.4939,47469532,849307132.0,41420626038.0,9010000000.0,None
2016-09-05,'601997,贵阳银行,17.9,18.72,17.82,18.68,18.56,-0.66,-3.556,13.9177,69588740,1269127497.0,41144795010.0,8950000000.0,None
2016-09-02,'601997,贵阳银行,18.56,18.89,18.28,18.41,18.62,-0.06,-0.3222,10.6344,53172136,989840468.0,42661865664.0,9280000000.0,None
2016-09-01,'601997,贵阳银行,18.62,19.32,18.59,19.24,19.39,-0.77,-3.9711,16.5201,82600466,1560641671.0,42799781178.0,9310000000.0,None
2016-08-31,'601997,贵阳银行,19.39,20.1,18.54,18.65,18.62,0.77,4.1353,24.9444,124722055,2406548157.0,44569696941.0,9695000000.0,None
2016-08-30,'601997,贵阳银行,18.62,18.92,18.53,18.81,18.67,-0.05,-0.2678,12.0504,60252081,1127119906.0,42799781178.0,9310000000.0,None
2016-08-29,'601997,贵阳银行,18.67,19.31,18.58,19.2,19.58,-0.91,-4.6476,20.7673,103836558,1969535994.0,42914710773.0,9335000000.0,None
2016-08-26,'601997,贵阳银行,19.58,20.66,19.55,20.65,20.77,-1.19,-5.7294,28.5635,142817653,2863292582.0,45006429402.0,9790000000.0,None
2016-08-25,'601997,贵阳银行,20.77,20.8,19.74,20.2,20.56,0.21,1.0214,34.5062,172531082,3504082655.0,47741753763.0,10385000000.0,None
2016-08-24,'601997,贵阳银行,20.56,21.2,20.38,20.55,19.7,0.86,4.3655,51.8148,259073828,5363313493.0,47259049464.0,10280000000.0,None
2016-08-23,'601997,贵阳银行,19.7,19.7,19.09,19.5,17.91,1.79,9.9944,23.3956,116978204,2288453923.0,45282260430.0,9850000000.0,None
2016-08-22,'601997,贵阳银行,17.91,17.91,17.91,17.91,16.28,1.63,10.0123,0.9909,4954477,88734683.0,41167780929.0,8955000000.0,None
2016-08-19,'601997,贵阳银行,16.28,16.28,16.28,16.28,14.8,1.48,10.0,0.2754,1376923,22416306.0,37421076132.0,8140000000.0,None
2016-08-18,'601997,贵阳银行,14.8,14.8,14.8,14.8,13.45,1.35,10.0372,0.0583,291602,4315710.0,34019160120.0,7400000000.0,None
2016-08-17,'601997,贵阳银行,13.45,13.45,13.45,13.45,12.23,1.22,9.9755,0.0326,162858,2190440.0,30916061055.0,6725000000.0,None
2016-08-16,'601997,N贵银,12.23,12.23,10.19,10.19,8.49,3.74,44.0518,0.0574,286995,3498525.0,28111778937.0,6115000000.0,None
