»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ,≥…Ωª±  ˝
2016-10-12,'002795,”¿∫Õ÷«øÿ,58.85,60.7,55.95,56.12,56.6,2.25,3.9753,12.9963,3249066,191736268.65,5885000000.0,1471250000.0,9248
2016-10-11,'002795,”¿∫Õ÷«øÿ,56.6,56.98,55.81,56.3,56.06,0.54,0.9633,6.3998,1599941,90273445.43,5660000000.0,1415000000.0,4090
2016-10-10,'002795,”¿∫Õ÷«øÿ,56.06,56.19,54.02,54.02,53.73,2.33,4.3365,6.4617,1615414,89731064.96,5606000000.0,1401500000.0,5050
2016-09-30,'002795,”¿∫Õ÷«øÿ,53.73,54.25,53.67,53.74,54.2,-0.47,-0.8672,3.315,828748,44718830.87,5373000000.0,1343250000.0,2350
2016-09-29,'002795,”¿∫Õ÷«øÿ,54.2,54.87,53.98,54.58,54.25,-0.05,-0.0922,4.2378,1059461,57716463.81,5420000000.0,1355000000.0,2869
2016-09-28,'002795,”¿∫Õ÷«øÿ,54.25,55.0,53.28,54.38,54.29,-0.04,-0.0737,5.5788,1394711,75571210.15,5425000000.0,1356250000.0,3769
2016-09-27,'002795,”¿∫Õ÷«øÿ,54.29,54.5,52.7,53.57,53.58,0.71,1.3251,5.9829,1495716,80509165.86,5429000000.0,1357250000.0,4090
2016-09-26,'002795,”¿∫Õ÷«øÿ,53.58,57.0,53.58,57.0,57.75,-4.17,-7.2208,8.7638,2190960,120610848.86,5358000000.0,1339500000.0,6427
2016-09-23,'002795,”¿∫Õ÷«øÿ,57.75,60.2,57.01,59.26,59.16,-1.41,-2.3834,7.4938,1873439,110524333.29,5775000000.0,1443750000.0,4907
2016-09-22,'002795,”¿∫Õ÷«øÿ,59.16,60.33,59.15,59.94,59.67,-0.51,-0.8547,5.4536,1363394,81329529.44,5916000000.0,1479000000.0,3715
2016-09-21,'002795,”¿∫Õ÷«øÿ,59.67,60.47,58.85,59.3,59.2,0.47,0.7939,5.3762,1344046,80338566.8,5967000000.0,1491750000.0,4412
2016-09-20,'002795,”¿∫Õ÷«øÿ,59.2,59.47,58.27,58.8,58.87,0.33,0.5606,4.3017,1075429,63395397.64,5920000000.0,1480000000.0,3077
2016-09-19,'002795,”¿∫Õ÷«øÿ,58.87,59.2,58.19,58.63,58.18,0.69,1.186,3.8482,962042,56608576.77,5887000000.0,1471750000.0,2735
2016-09-14,'002795,”¿∫Õ÷«øÿ,58.18,59.15,58.0,58.15,58.78,-0.6,-1.0208,3.7997,949919,55525133.98,5818000000.0,1454500000.0,2918
2016-09-13,'002795,”¿∫Õ÷«øÿ,58.78,59.64,58.5,59.58,58.95,-0.17,-0.2884,4.4157,1103919,65073107.14,5878000000.0,1469500000.0,3260
2016-09-12,'002795,”¿∫Õ÷«øÿ,58.95,60.55,58.88,59.15,61.24,-2.29,-3.7394,6.3491,1587279,94530720.7,5895000000.0,1473750000.0,4776
2016-09-09,'002795,”¿∫Õ÷«øÿ,61.24,62.58,60.83,62.5,62.08,-0.84,-1.3531,5.5779,1394464,85995535.67,6124000000.0,1531000000.0,4579
2016-09-08,'002795,”¿∫Õ÷«øÿ,62.08,62.66,61.5,61.75,62.19,-0.11,-0.1769,4.671,1167762,72498711.19,6208000000.0,1552000000.0,3751
