»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ,≥…Ωª±  ˝
2016-10-12,'000678,œÂ—Ù÷·≥–,12.52,13.26,12.3,12.66,12.65,-0.13,-1.0277,14.7853,63440682,809083205.98,5754339698.44,5372079058.44,43880
2016-10-11,'000678,œÂ—Ù÷·≥–,12.65,12.65,11.26,11.4,11.5,1.15,10.0,11.3142,48546894,588057758.6,5814089232.05,5427859432.05,26242
2016-10-10,'000678,œÂ—Ù÷·≥–,11.5,11.69,10.83,11.6,11.77,-0.27,-2.294,8.7854,37696513,425486237.15,5285535665.5,4934417665.5,24723
2016-09-30,'000678,œÂ—Ù÷·≥–,11.77,12.35,11.58,11.61,11.62,0.15,1.2909,9.6767,41520875,496193636.94,5409630850.69,5050269210.69,30125
2016-09-29,'000678,œÂ—Ù÷·≥–,11.62,12.36,11.59,11.9,12.19,-0.57,-4.676,10.4119,44675324,535079106.31,5340689081.14,4985907241.14,33790
2016-09-28,'000678,œÂ—Ù÷·≥–,12.19,12.4,11.34,11.52,11.63,0.56,4.8151,11.6611,50035616,594172911.16,5602667805.43,5230482725.43,36960
2016-09-27,'000678,œÂ—Ù÷·≥–,11.63,12.0,11.13,11.95,12.28,-0.65,-5.2932,11.9682,51353185,595359801.55,5345285199.11,4990198039.11,36078
2016-09-26,'000678,œÂ—Ù÷·≥–,12.28,12.3,11.0,11.11,11.21,1.07,9.545,16.1669,69368779,816156044.78,5644032867.16,5269099907.16,43642
2016-09-23,'000678,œÂ—Ù÷·≥–,11.21,11.9,10.5,10.75,10.83,0.38,3.5088,14.5664,62501406,701808681.29,5152248244.37,4809984524.37,38748
2016-09-22,'000678,œÂ—Ù÷·≥–,10.83,11.26,10.14,10.45,10.35,0.48,4.6377,13.2821,56990633,606100673.57,4977595761.51,4646934201.51,33509
2016-09-21,'000678,œÂ—Ù÷·≥–,10.35,10.65,10.2,10.6,10.85,-0.5,-4.6083,9.8233,42149924,439631212.5,4756982098.95,4440975898.95,24119
2016-09-20,'000678,œÂ—Ù÷·≥–,10.85,11.55,10.16,10.39,10.5,0.35,3.3333,16.652,71450552,767171444.3,4986787997.45,4655515797.45,40585
2016-09-19,'000678,œÂ—Ù÷·≥–,10.5,10.99,10.24,10.57,10.2,0.3,2.9412,16.4471,70571155,742588381.79,4825923868.5,4505337868.5,34723
2016-09-14,'000678,œÂ—Ù÷·≥–,10.2,10.2,10.2,10.2,9.27,0.93,10.0324,1.6974,7283049,74287099.8,4688040329.4,4376613929.4,2525
2016-09-13,'000678,œÂ—Ù÷·≥–,9.27,9.27,8.44,8.48,8.43,0.84,9.9644,1.9094,8192889,74020550.81,4260601358.19,3977569718.19,3411
2016-09-12,'000678,œÂ—Ù÷·≥–,8.43,8.57,8.39,8.54,8.71,-0.28,-3.2147,1.6276,6983495,59092011.98,3874527448.71,3617142688.71,3679
2016-09-09,'000678,œÂ—Ù÷·≥–,8.71,8.78,8.63,8.67,8.66,0.05,0.5774,1.8883,8102313,70602960.51,4003218751.87,3737285031.87,4037
2016-09-08,'000678,œÂ—Ù÷·≥–,8.66,8.74,8.63,8.63,8.62,0.04,0.464,1.1451,4913310,42705526.45,3980238162.02,3715831042.02,2920
2016-09-07,'000678,œÂ—Ù÷·≥–,8.62,8.69,8.58,8.62,8.61,0.01,0.1161,1.2348,5298455,45784614.07,3961853690.14,3698667850.14,2818
2016-09-06,'000678,œÂ—Ù÷·≥–,8.61,8.63,8.37,8.45,8.42,0.19,2.2565,1.4247,6113151,52269741.87,3957257572.17,3694377052.17,3545
2016-09-05,'000678,œÂ—Ù÷·≥–,8.42,8.52,8.4,8.43,8.38,0.04,0.4773,1.0466,4490885,37969967.72,3869931330.74,3612851890.74,2640
2016-09-02,'000678,œÂ—Ù÷·≥–,8.38,8.5,8.34,8.44,8.47,-0.09,-1.0626,1.2029,5161486,43429979.74,3851546858.86,3595688698.86,2756
2016-09-01,'000678,œÂ—Ù÷·≥–,8.47,8.64,8.44,8.58,8.58,-0.11,-1.2821,1.2957,5559584,47603430.97,3892911920.59,3634305880.59,2878
2016-08-31,'000678,œÂ—Ù÷·≥–,8.58,8.62,8.52,8.57,8.54,0.04,0.4684,0.9791,4201116,36022301.68,3943469218.26,3681504658.26,2053
2016-08-30,'000678,œÂ—Ù÷·≥–,8.54,8.64,8.52,8.59,8.59,-0.05,-0.5821,0.7527,3229846,27676686.36,3925084746.38,3664341466.38,1846
2016-08-29,'000678,œÂ—Ù÷·≥–,8.59,8.63,8.46,8.52,8.52,0.07,0.8216,0.9648,4139615,35444485.97,3948065336.23,3685795456.23,2274
2016-08-26,'000678,œÂ—Ù÷·≥–,8.52,8.58,8.44,8.45,8.42,0.1,1.1876,1.0334,4434239,37771567.61,3915892510.44,3655759870.44,2795
2016-08-25,'000678,œÂ—Ù÷·≥–,8.42,8.59,8.31,8.59,8.6,-0.18,-2.093,1.7829,7650114,64467907.34,3869931330.74,3612851890.74,4306
2016-08-24,'000678,œÂ—Ù÷·≥–,8.6,8.68,8.5,8.57,8.6,0.0,0.0,1.3953,5987032,51404338.42,3952661454.2,3690086254.2,3712
2016-08-23,'000678,œÂ—Ù÷·≥–,8.6,8.94,8.5,8.85,8.9,-0.3,-3.3708,2.3513,10088786,88179346.98,3952661454.2,3690086254.2,6514
2016-08-22,'000678,œÂ—Ù÷·≥–,8.9,9.07,8.82,8.85,8.85,0.05,0.565,2.2677,9730324,87209992.98,4090544993.3,3818810193.3,5539
2016-08-19,'000678,œÂ—Ù÷·≥–,8.85,8.94,8.83,8.86,8.92,-0.07,-0.7848,1.519,6517786,57879824.71,4067564403.45,3797356203.45,4109
2016-08-18,'000678,œÂ—Ù÷·≥–,8.92,9.05,8.86,9.02,9.08,-0.16,-1.7621,2.5429,10911265,97597770.45,4099737229.24,3827391789.24,6479
2016-08-17,'000678,œÂ—Ù÷·≥–,9.08,9.08,8.78,8.94,8.9,0.18,2.0225,2.9646,12720626,113593245.97,4173275116.76,3896044556.76,7411
2016-08-16,'000678,œÂ—Ù÷·≥–,8.9,9.05,8.88,9.05,9.03,-0.13,-1.4396,2.5452,10921071,97689087.93,4090544993.3,3818810193.3,5995
2016-08-15,'000678,œÂ—Ù÷·≥–,9.03,9.18,8.72,8.93,8.93,0.1,1.1198,3.2316,13865950,124110856.7,4150294526.91,3874590566.91,8605
2016-08-12,'000678,œÂ—Ù÷·≥–,8.93,9.02,8.81,8.86,8.93,0.0,0.0,2.21,9482657,84648233.88,4104333347.21,3831682587.21,5804
2016-08-11,'000678,œÂ—Ù÷·≥–,8.93,9.0,8.71,8.88,8.92,0.01,0.1121,2.9253,12551773,111182889.49,4104333347.21,3831682587.21,8336
2016-08-10,'000678,œÂ—Ù÷·≥–,8.92,9.21,8.91,9.2,9.29,-0.37,-3.9828,4.6138,19796994,178539452.47,4099737229.24,3827391789.24,12530
2016-08-09,'000678,œÂ—Ù÷·≥–,9.29,9.38,9.08,9.14,9.28,0.01,0.1078,6.5277,28008894,258872226.54,4269793594.13,3986151314.13,15287
2016-08-08,'000678,œÂ—Ù÷·≥–,9.28,9.35,8.87,9.1,9.25,0.03,0.3243,7.6225,32706624,299581085.55,4265197476.16,3981860516.16,17286
2016-08-05,'000678,œÂ—Ù÷·≥–,9.25,9.5,9.1,9.26,9.24,0.01,0.1082,10.1083,43372734,402625616.12,4251409122.25,3968988122.25,24221
2016-08-04,'000678,œÂ—Ù÷·≥–,9.24,9.24,8.27,8.33,8.4,0.84,10.0,8.2624,35452177,312429097.94,4246813004.28,3964697324.28,14248
2016-08-03,'000678,œÂ—Ù÷·≥–,8.4,8.5,8.18,8.18,8.25,0.15,1.8182,1.4544,6240611,52207561.16,3860739094.8,3604270294.8,4342
2016-08-02,'000678,œÂ—Ù÷·≥–,8.25,8.28,8.15,8.15,8.22,0.03,0.365,1.3617,5842618,48144956.22,3791797325.25,3539908325.25,4175
2016-08-01,'000678,œÂ—Ù÷·≥–,8.22,8.25,7.81,8.04,8.05,0.17,2.1118,2.708,11619458,94408488.61,3778008971.34,3527035931.34,6415
2016-07-29,'000678,œÂ—Ù÷·≥–,8.05,8.14,7.84,8.06,8.06,-0.01,-0.1241,1.385,5942917,47460000.16,3699874965.85,3454092365.85,3687
2016-07-28,'000678,œÂ—Ù÷·≥–,8.06,8.2,7.95,8.01,8.14,-0.08,-0.9828,1.4191,6089284,49204050.28,3704471083.82,3458383163.82,3570
2016-07-27,'000678,œÂ—Ù÷·≥–,8.14,8.73,7.9,8.71,8.73,-0.59,-6.7583,2.6246,11261479,93353135.69,3741240027.58,3492709547.58,9128
2016-07-26,'000678,œÂ—Ù÷·≥–,8.73,8.73,8.56,8.62,8.63,0.1,1.1587,1.4607,6267568,54260226.1,4012410987.81,3745866627.81,3841
2016-07-25,'000678,œÂ—Ù÷·≥–,8.63,8.83,8.5,8.79,8.73,-0.1,-1.1455,2.0867,8953727,76863661.92,3966449808.11,3702958648.11,5712
2016-07-22,'000678,œÂ—Ù÷·≥–,8.73,9.03,8.52,8.61,8.65,0.08,0.9249,3.5822,15370535,135912360.01,4012410987.81,3745866627.81,8692
