хуфз,╧иф╠╢ЗбК,цШЁф,йуел╪ш,вН╦ъ╪ш,вН╣м╪ш,©╙ел╪ш,г╟йуел,уг╣Ь╤Н,уг╣Ь╥Ы,╩╩йжбй,Ёи╫╩а©,Ёи╫╩╫П╤Н,вэйпж╣,аВм╗йпж╣,Ёи╫╩╠ййЩ
2016-07-26,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2718494053.0,0
2016-07-25,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2718494053.0,0
2016-07-22,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2718494053.0,0
2016-07-21,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2718494053.0,0
2016-07-20,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2718494053.0,0
2016-07-19,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2718494053.0,0
2016-07-18,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2718494053.0,0
2016-07-15,'002745,д╬ажи╜,36.49,36.8,36.1,36.7,37.1,-0.61,-1.6442,5.1023,3801180,138485402.59,19278685727.8,2718494053.0,6160
2016-07-14,'002745,д╬ажи╜,37.1,37.1,33.78,34.01,33.99,3.11,9.1497,7.3418,5469655,194315454.52,19600965757.8,2763938870.0,7266
2016-07-13,'002745,д╬ажи╜,33.99,34.46,33.76,34.27,34.07,-0.08,-0.2348,1.993,1484815,50550825.4,17957865932.8,2532244803.0,2689
2016-07-12,'002745,д╬ажи╜,34.07,34.88,33.01,34.36,34.16,-0.09,-0.2635,2.5654,1911244,65034638.11,18000132166.3,2538204779.0,3057
2016-07-11,'002745,д╬ажи╜,34.16,35.3,34.1,34.92,34.93,-0.77,-2.2044,2.2564,1681013,58480993.78,18047681678.9,2544909752.0,2648
2016-07-08,'002745,д╬ажи╜,34.93,35.45,34.61,34.89,35.24,-0.31,-0.8797,4.0454,3013795,105782081.95,18454494175.7,2602274521.0,4509
2016-07-07,'002745,д╬ажи╜,35.24,35.8,33.72,33.89,33.89,1.35,3.9835,5.133,3824087,132802588.23,18618275830.3,2625369428.0,5513
2016-07-06,'002745,д╬ажи╜,33.89,34.15,33.51,33.97,33.92,-0.03,-0.0884,2.1165,1576749,53238940.7,17905033141.0,2524794833.0,2665
2016-07-05,'002745,д╬ажи╜,33.92,34.18,33.7,33.75,33.95,-0.03,-0.0884,2.5194,1876914,63672360.65,17920882978.6,2527029824.0,2653
2016-07-04,'002745,д╬ажи╜,33.95,34.0,33.0,33.29,33.46,0.49,1.4644,3.0142,2245573,75821417.19,17936732816.1,2529264815.0,3319
2016-07-01,'002745,д╬ажи╜,33.46,34.48,33.34,34.2,33.99,-0.53,-1.5593,2.1985,1637898,55196437.25,17677852136.3,2492759962.0,2773
2016-06-30,'002745,д╬ажи╜,33.99,34.33,33.4,33.78,33.79,0.2,0.5919,3.4594,2577234,87322464.47,17957865932.8,2532244803.0,4031
2016-06-29,'002745,д╬ажи╜,33.79,34.55,33.26,34.55,34.3,-0.51,-1.4869,4.7574,3544250,119343184.2,17852200349.2,2517344863.0,6668
2016-06-28,'002745,д╬ажи╜,34.3,36.08,32.7,33.0,33.2,1.1,3.3133,10.6353,7923256,271977484.52,18121647587.4,2555339710.0,12099
2016-06-27,'002745,д╬ажи╜,33.2,33.2,30.19,30.4,30.19,3.01,9.9702,5.9675,4445760,141077258.21,17540486877.6,2473390040.0,5594
2016-06-24,'002745,д╬ажи╜,30.19,31.0,29.27,30.8,30.87,-0.68,-2.2028,1.8889,1407241,42817095.42,15950219844.4,2249145943.0,2387
2016-06-23,'002745,д╬ажи╜,30.87,30.94,30.5,30.6,30.78,0.09,0.2924,1.3438,1001144,30745592.5,16309482828.7,2299805739.0,1631
2016-06-22,'002745,д╬ажи╜,30.78,30.8,30.28,30.28,30.28,0.5,1.6513,1.5123,1126623,34491674.29,16261933316.0,2293100766.0,1855
2016-06-21,'002745,д╬ажи╜,30.28,30.9,30.14,30.65,30.65,-0.37,-1.2072,2.197,1636786,49910540.47,15997769357.0,2255850916.0,2596
2016-06-20,'002745,д╬ажи╜,30.65,31.0,30.0,30.89,30.9,-0.25,-0.8091,1.783,1328358,40463440.29,16193250686.7,2283415805.0,2354
2016-06-17,'002745,д╬ажи╜,30.9,31.19,30.35,30.5,30.69,0.21,0.6843,1.2383,922518,28540228.06,16325332666.2,2302040730.0,1687
2016-06-16,'002745,д╬ажи╜,30.69,31.33,30.58,31.2,30.89,-0.2,-0.6475,1.3252,987266,30617030.27,16214383803.4,2286395793.0,1783
2016-06-15,'002745,д╬ажи╜,30.89,31.26,29.8,29.9,30.06,0.83,2.7611,2.0509,1527888,46884103.49,16320049387.0,2301295733.0,2365
2016-06-14,'002745,д╬ажи╜,30.06,30.4,29.82,30.04,30.36,-0.3,-0.9881,1.5593,1161699,34908826.32,15881537215.1,2239460982.0,1817
2016-06-13,'002745,д╬ажи╜,30.36,31.88,30.25,31.6,32.17,-1.81,-5.6264,2.1477,1600036,49850517.1,16040035590.5,2261810892.0,2868
2016-06-08,'002745,д╬ажи╜,32.17,32.63,31.71,32.63,32.6,-0.43,-1.319,2.1644,1612458,51767699.83,16996309122.1,2396655349.0,2536
2016-06-07,'002745,д╬ажи╜,32.6,32.66,32.04,32.1,32.08,0.52,1.6209,2.6952,2007894,65243772.99,17223490126.8,2428690220.0,3328
2016-06-06,'002745,д╬ажи╜,32.08,32.48,31.9,32.48,32.3,-0.22,-0.6811,4.0068,2985061,96006258.81,16948759609.4,2389950376.0,3607
2016-06-03,'002745,д╬ажи╜,32.3,32.5,31.55,31.92,31.92,0.38,1.1905,4.372,3257136,104121662.43,17064991751.4,2406340310.0,5911
2016-06-02,'002745,д╬ажи╜,31.92,32.1,31.5,31.55,31.51,0.41,1.3012,2.5,1862498,59320726.28,16864227142.6,2378030424.0,2852
2016-06-01,'002745,д╬ажи╜,31.51,31.95,31.4,31.9,31.85,-0.34,-1.0675,3.2045,2387330,75626726.52,16647612696.2,2347485547.0,3322
2016-05-31,'002745,д╬ажи╜,31.85,31.86,30.58,30.6,30.88,0.97,3.1412,2.2834,1701123,53633686.69,16827244188.3,2372815445.0,2928
2016-05-30,'002745,д╬ажи╜,30.88,31.24,30.21,30.45,30.9,-0.02,-0.0647,0.8906,663502,20515071.4,16314766107.8,2300550736.0,1370
2016-05-27,'002745,д╬ажи╜,30.9,31.05,30.17,30.5,30.5,0.4,1.3115,1.0862,809246,24924405.44,16325332666.2,2302040730.0,1575
2016-05-26,'002745,д╬ажи╜,30.5,30.84,29.51,30.84,30.78,-0.28,-0.9097,1.3678,1018970,30677136.69,16114001499.0,2272240850.0,2271
2016-05-25,'002745,д╬ажи╜,30.78,32.26,30.59,32.09,32.0,-1.22,-3.8125,3.6331,2706671,84388404.82,13681710000.0,2293100766.0,4083
2016-05-24,'002745,д╬ажи╜,32.0,32.85,31.82,32.85,31.9,0.1,0.3135,1.6448,1225393,39389874.21,14224000000.0,2383990400.0,2158
2016-05-23,'002745,д╬ажи╜,31.9,32.89,31.5,32.19,32.19,-0.29,-0.9009,2.6018,1938324,62110428.57,14179550000.0,2376540430.0,2670
2016-05-20,'002745,д╬ажи╜,32.19,32.19,30.7,31.0,31.41,0.78,2.4833,1.7915,1334639,42601964.13,14308455000.0,2398145343.0,2401
2016-05-19,'002745,д╬ажи╜,31.41,31.68,30.61,30.63,31.03,0.38,1.2246,1.7513,1304697,40946106.83,13961745000.0,2340035577.0,2133
