»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ,≥…Ωª±  ˝
2016-10-12,'603778,«¨æ∞‘∞¡÷,28.85,28.96,27.32,27.63,27.69,1.16,4.1892,12.3465,6173250,175402714.0,5770000000.0,1442500000.0,None
2016-10-11,'603778,«¨æ∞‘∞¡÷,27.69,27.85,27.3,27.77,27.7,-0.01,-0.0361,6.0086,3004300,82762421.0,5538000000.0,1384500000.0,None
2016-10-10,'603778,«¨æ∞‘∞¡÷,27.7,27.85,27.03,27.26,26.89,0.81,3.0123,6.0793,3039627,83589225.0,5540000000.0,1385000000.0,None
2016-09-30,'603778,«¨æ∞‘∞¡÷,26.89,27.08,26.74,26.77,26.7,0.19,0.7116,4.6718,2335903,62940445.0,5378000000.0,1344500000.0,None
2016-09-29,'603778,«¨æ∞‘∞¡÷,26.7,27.08,26.65,26.66,26.67,0.03,0.1125,5.242,2621011,70291576.0,5340000000.0,1335000000.0,None
2016-09-28,'603778,«¨æ∞‘∞¡÷,26.67,27.25,26.49,27.13,27.17,-0.5,-1.8403,5.2542,2627100,70324846.0,5334000000.0,1333500000.0,None
2016-09-27,'603778,«¨æ∞‘∞¡÷,27.17,27.51,26.29,27.2,27.54,-0.37,-1.3435,9.9751,4987550,134042793.0,5434000000.0,1358500000.0,None
2016-09-26,'603778,«¨æ∞‘∞¡÷,27.54,29.6,27.11,29.6,29.85,-2.31,-7.7387,12.1782,6089101,172609678.0,5508000000.0,1377000000.0,None
2016-09-23,'603778,«¨æ∞‘∞¡÷,29.85,30.78,29.72,29.72,29.76,0.09,0.3024,11.9737,5986826,180765857.0,5970000000.0,1492500000.0,None
2016-09-22,'603778,«¨æ∞‘∞¡÷,29.76,29.95,29.31,29.79,29.4,0.36,1.2245,8.7235,4361754,129526703.0,5952000000.0,1488000000.0,None
2016-09-21,'603778,«¨æ∞‘∞¡÷,29.4,29.95,29.03,29.65,29.93,-0.53,-1.7708,8.6283,4314151,126537132.0,5880000000.0,1470000000.0,None
2016-09-20,'603778,«¨æ∞‘∞¡÷,29.93,30.55,29.6,29.7,29.57,0.36,1.2175,10.7607,5380350,161586845.0,5986000000.0,1496500000.0,None
2016-09-19,'603778,«¨æ∞‘∞¡÷,29.57,30.0,29.3,29.92,29.45,0.12,0.4075,7.7152,3857597,113964051.0,5914000000.0,1478500000.0,None
2016-09-14,'603778,«¨æ∞‘∞¡÷,29.45,30.32,29.26,29.26,29.87,-0.42,-1.4061,9.3214,4660703,138183279.0,5890000000.0,1472500000.0,None
2016-09-13,'603778,«¨æ∞‘∞¡÷,29.87,30.68,29.31,30.35,29.99,-0.12,-0.4001,14.8125,7406248,221834709.0,5974000000.0,1493500000.0,None
2016-09-12,'603778,«¨æ∞‘∞¡÷,29.99,31.5,29.8,30.6,32.38,-2.39,-7.3811,19.4997,9749837,299185446.0,5998000000.0,1499500000.0,None
2016-09-09,'603778,«¨æ∞‘∞¡÷,32.38,33.68,32.05,32.05,32.3,0.08,0.2477,25.2479,12623966,414767314.0,6476000000.0,1619000000.0,None
2016-09-08,'603778,«¨æ∞‘∞¡÷,32.3,33.2,31.5,32.8,33.69,-1.39,-4.1259,27.0266,13513322,435398725.0,6460000000.0,1615000000.0,None
2016-09-07,'603778,«¨æ∞‘∞¡÷,33.69,34.25,30.66,30.73,31.14,2.55,8.1888,45.8598,22929889,759587170.0,6738000000.0,1684500000.0,None
2016-09-06,'603778,«¨æ∞‘∞¡÷,31.14,31.42,29.34,29.8,29.36,1.78,6.0627,24.779,12389508,377303943.0,6228000000.0,1557000000.0,None
2016-09-05,'603778,«¨æ∞‘∞¡÷,29.36,30.46,29.1,29.7,29.38,-0.02,-0.0681,14.5861,7293037,216852892.0,5872000000.0,1468000000.0,None
2016-09-02,'603778,«¨æ∞‘∞¡÷,29.38,30.76,29.07,30.0,30.94,-1.56,-5.042,20.9288,10464415,312900243.0,5876000000.0,1469000000.0,None
2016-09-01,'603778,«¨æ∞‘∞¡÷,30.94,31.98,30.62,30.8,30.8,0.14,0.4545,24.256,12127985,380463778.0,6188000000.0,1547000000.0,None
2016-08-31,'603778,«¨æ∞‘∞¡÷,30.8,31.97,30.0,30.4,30.84,-0.04,-0.1297,23.0769,11538467,357896620.0,6160000000.0,1540000000.0,None
2016-08-30,'603778,«¨æ∞‘∞¡÷,30.84,32.79,29.8,32.12,33.1,-2.26,-6.8278,34.3648,17182424,543718668.0,6168000000.0,1542000000.0,None
2016-08-29,'603778,«¨æ∞‘∞¡÷,33.1,33.1,29.01,29.1,30.09,3.01,10.0033,47.958,23979001,743026856.0,6620000000.0,1655000000.0,None
2016-08-26,'603778,«¨æ∞‘∞¡÷,30.09,31.38,30.0,31.18,31.82,-1.73,-5.4368,32.1279,16063969,494553939.0,6018000000.0,1504500000.0,None
2016-08-25,'603778,«¨æ∞‘∞¡÷,31.82,31.99,30.12,31.0,30.6,1.22,3.9869,55.4354,27717694,866170930.0,6364000000.0,1591000000.0,None
2016-08-24,'603778,«¨æ∞‘∞¡÷,30.6,30.6,28.09,28.31,27.82,2.78,9.9928,44.1866,22093275,664449940.0,6120000000.0,1530000000.0,None
2016-08-23,'603778,«¨æ∞‘∞¡÷,27.82,27.82,25.21,25.3,25.29,2.53,10.004,10.8334,5416679,146864424.0,5564000000.0,1391000000.0,None
2016-08-22,'603778,«¨æ∞‘∞¡÷,25.29,26.1,25.2,26.0,26.05,-0.76,-2.9175,4.4593,2229635,56997670.0,5058000000.0,1264500000.0,None
2016-08-19,'603778,«¨æ∞‘∞¡÷,26.05,26.2,25.85,25.96,25.92,0.13,0.5015,3.6892,1844588,47967265.0,5210000000.0,1302500000.0,None
2016-08-18,'603778,«¨æ∞‘∞¡÷,25.92,26.55,25.91,26.5,26.49,-0.57,-2.1518,6.9898,3494924,91248904.0,5184000000.0,1296000000.0,None
2016-08-17,'603778,«¨æ∞‘∞¡÷,26.49,26.54,25.4,25.51,25.59,0.9,3.517,8.6895,4344767,113105535.0,5298000000.0,1324500000.0,None
2016-08-16,'603778,«¨æ∞‘∞¡÷,25.59,25.79,25.33,25.4,25.44,0.15,0.5896,5.1376,2568794,65620996.0,5118000000.0,1279500000.0,None
2016-08-15,'603778,«¨æ∞‘∞¡÷,25.44,25.56,24.76,25.1,24.68,0.76,3.0794,5.9285,2964241,74912177.0,5088000000.0,1272000000.0,None
2016-08-12,'603778,«¨æ∞‘∞¡÷,24.68,24.72,24.39,24.4,24.4,0.28,1.1475,2.1372,1068583,26255826.0,4936000000.0,1234000000.0,None
2016-08-11,'603778,«¨æ∞‘∞¡÷,24.4,25.05,24.38,24.92,25.07,-0.67,-2.6725,3.694,1847010,45534502.0,4880000000.0,1220000000.0,None
