»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ,≥…Ωª±  ˝
2016-10-12,'002695,ªÕ…œªÕ,17.11,17.5,16.72,16.99,17.22,-0.11,-0.6388,4.9576,24786063,425654334.58,8554266460.08,8554266460.08,30696
2016-10-11,'002695,ªÕ…œªÕ,17.22,17.47,16.71,17.0,17.05,0.17,0.9971,6.5959,32976455,564017311.64,8609261744.16,8609261744.16,40586
2016-10-10,'002695,ªÕ…œªÕ,17.05,17.5,15.85,16.2,16.28,0.77,4.7297,7.4917,37455093,626692166.96,8524269032.4,8524269032.4,44923
2016-09-30,'002695,ªÕ…œªÕ,16.28,16.42,15.26,16.25,16.21,0.07,0.4318,6.0382,30188286,480157265.85,8139302043.84,8139302043.84,41197
2016-09-29,'002695,ªÕ…œªÕ,16.21,16.78,16.11,16.54,16.68,-0.47,-2.8177,4.9309,24652484,402312262.68,8104305044.88,8104305044.88,32914
2016-09-28,'002695,ªÕ…œªÕ,16.68,17.2,16.52,16.82,16.9,-0.22,-1.3018,4.0427,20211583,339543395.42,8339284895.04,8339284895.04,26853
2016-09-27,'002695,ªÕ…œªÕ,16.9,17.2,16.4,16.4,16.54,0.36,2.1765,5.8725,29360097,496401327.34,8449275463.2,8449275463.2,37776
2016-09-26,'002695,ªÕ…œªÕ,16.54,18.02,16.45,17.9,18.25,-1.71,-9.3699,8.285,41421354,709459387.67,8269290897.12,8269290897.12,55343
2016-09-23,'002695,ªÕ…œªÕ,18.25,19.53,18.18,18.6,19.25,-1.0,-5.1948,9.6692,48341725,904948176.09,9124217586.0,9124217586.0,65115
2016-09-22,'002695,ªÕ…œªÕ,19.25,20.4,17.81,18.33,18.63,0.62,3.328,13.4079,67033899,1307160871.27,9624174714.0,9624174714.0,81717
2016-09-21,'002695,ªÕ…œªÕ,74.66,78.88,74.0,77.24,78.61,-3.95,-5.0248,9.5159,11893886,899849295.72,9331699794.12,9331699794.12,41446
2016-09-20,'002695,ªÕ…œªÕ,78.61,82.98,77.53,78.25,78.98,-0.37,-0.4685,11.639,14547451,1171841347.89,9825407458.02,9825407458.02,47477
2016-09-19,'002695,ªÕ…œªÕ,78.98,80.58,76.6,78.68,78.68,0.3,0.3813,11.2577,14070930,1106365473.05,9871653492.36,9871653492.36,40913
2016-09-14,'002695,ªÕ…œªÕ,78.68,78.68,69.5,70.24,71.53,7.15,9.9958,14.7482,18433721,1392344132.8,9834156707.76,9834156707.76,53220
2016-09-13,'002695,ªÕ…œªÕ,71.53,71.57,68.0,70.78,69.9,1.63,2.3319,8.8295,11035953,774490487.18,8940483341.46,8940483341.46,30031
2016-09-12,'002695,ªÕ…œªÕ,69.9,70.95,66.66,68.99,69.28,0.62,0.8949,7.056,8819261,610721950.84,8736750811.8,8736750811.8,24835
2016-09-09,'002695,ªÕ…œªÕ,69.28,74.7,69.21,74.7,74.8,-5.52,-7.3797,9.325,11655244,828823663.18,8659257456.96,8659257456.96,34353
2016-09-08,'002695,ªÕ…œªÕ,74.8,75.52,73.6,74.08,74.56,0.24,0.3219,6.167,7708070,574897157.74,9349198293.6,9349198293.6,22711
2016-09-07,'002695,ªÕ…œªÕ,74.56,76.79,73.57,76.28,76.22,-1.66,-2.1779,7.7635,9703539,726557400.46,9319200865.92,9319200865.92,28488
2016-09-06,'002695,ªÕ…œªÕ,76.22,77.99,75.11,76.45,76.45,-0.23,-0.3009,7.653,9565448,729319588.74,9526683074.04,9526683074.04,28524
2016-09-05,'002695,ªÕ…œªÕ,76.45,79.49,75.0,79.1,79.8,-3.35,-4.198,10.2344,12791860,983853108.77,9555430608.9,9555430608.9,38237
2016-09-02,'002695,ªÕ…œªÕ,79.8,83.88,79.0,82.5,82.97,-3.17,-3.8207,10.7893,13485474,1098132729.31,9974144703.6,9974144703.6,40328
2016-09-01,'002695,ªÕ…œªÕ,82.97,86.4,77.03,79.0,80.3,2.67,3.325,14.9846,18729111,1542505436.5,10370360727.5,10370360727.5,56547
2016-08-31,'002695,ªÕ…œªÕ,80.3,83.77,75.81,81.3,84.0,-3.7,-4.4048,14.4392,18047432,1451546909.35,10036639344.6,10036639344.6,52647
2016-08-30,'002695,ªÕ…œªÕ,84.0,87.5,78.0,80.05,79.99,4.01,5.0131,16.2739,20340609,1668775116.78,10499099688.0,10499099688.0,57610
2016-08-29,'002695,ªÕ…œªÕ,79.99,79.99,73.4,75.0,75.9,4.09,5.3887,14.4209,18024623,1390183664.41,9997892667.18,9997892667.18,47512
