»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ,≥…Ωª±  ˝
2016-10-12,'601966,¡·ÁÁ¬÷Ã•,31.23,32.82,30.75,30.75,30.06,1.17,3.8922,7.9527,15905490,504896548.0,37476000000.0,6246000000.0,None
2016-10-11,'601966,¡·ÁÁ¬÷Ã•,30.06,30.18,29.72,29.83,29.81,0.25,0.8386,4.2111,8422152,252610689.0,36072000000.0,6012000000.0,None
2016-10-10,'601966,¡·ÁÁ¬÷Ã•,29.81,29.82,28.92,29.17,28.97,0.84,2.8996,3.9795,7958953,234807852.0,35772000000.0,5962000000.0,None
2016-09-30,'601966,¡·ÁÁ¬÷Ã•,28.97,29.29,28.9,29.19,29.25,-0.28,-0.9573,2.6935,5387018,156679977.0,34764000000.0,5794000000.0,None
2016-09-29,'601966,¡·ÁÁ¬÷Ã•,29.25,29.47,29.21,29.3,29.25,0.0,0.0,2.3738,4747645,139271066.0,35100000000.0,5850000000.0,None
2016-09-28,'601966,¡·ÁÁ¬÷Ã•,29.25,29.73,29.22,29.73,29.65,-0.4,-1.3491,2.4203,4840603,142056589.0,35100000000.0,5850000000.0,None
2016-09-27,'601966,¡·ÁÁ¬÷Ã•,29.65,29.75,29.15,29.37,29.55,0.1,0.3384,3.0826,6165231,181591468.0,35580000000.0,5930000000.0,None
2016-09-26,'601966,¡·ÁÁ¬÷Ã•,29.55,31.25,29.51,31.25,31.38,-1.83,-5.8317,5.9767,11953317,360442572.0,35460000000.0,5910000000.0,None
2016-09-23,'601966,¡·ÁÁ¬÷Ã•,31.38,32.15,31.34,32.07,31.96,-0.58,-1.8148,3.3196,6639144,210520217.0,37656000000.0,6276000000.0,None
2016-09-22,'601966,¡·ÁÁ¬÷Ã•,31.96,32.47,31.91,32.43,32.16,-0.2,-0.6219,3.07,6139912,197291678.0,38352000000.0,6392000000.0,None
2016-09-21,'601966,¡·ÁÁ¬÷Ã•,32.16,32.46,32.11,32.36,32.68,-0.52,-1.5912,2.9388,5877660,189734892.0,38592000000.0,6432000000.0,None
2016-09-20,'601966,¡·ÁÁ¬÷Ã•,32.68,33.5,31.9,32.43,32.38,0.3,0.9265,5.6988,11397505,371435371.0,39216000000.0,6536000000.0,None
2016-09-19,'601966,¡·ÁÁ¬÷Ã•,32.38,32.84,31.99,31.99,31.93,0.45,1.4093,3.1239,6247888,202874763.0,38856000000.0,6476000000.0,None
2016-09-14,'601966,¡·ÁÁ¬÷Ã•,31.93,32.41,31.85,32.1,32.43,-0.5,-1.5418,2.8166,5633228,180933882.0,38316000000.0,6386000000.0,None
2016-09-13,'601966,¡·ÁÁ¬÷Ã•,32.43,32.79,32.23,32.65,32.34,0.09,0.2783,2.9547,5909439,191596020.0,38916000000.0,6486000000.0,None
2016-09-12,'601966,¡·ÁÁ¬÷Ã•,32.34,33.86,32.2,33.86,34.5,-2.16,-6.2609,6.5561,13112104,432775731.0,38808000000.0,6468000000.0,None
2016-09-09,'601966,¡·ÁÁ¬÷Ã•,34.5,35.16,34.48,35.16,35.1,-0.6,-1.7094,4.1257,8251396,286842386.0,41400000000.0,6900000000.0,None
2016-09-08,'601966,¡·ÁÁ¬÷Ã•,35.1,35.15,34.77,34.87,34.88,0.22,0.6307,3.2162,6432491,224614476.0,42120000000.0,7020000000.0,None
2016-09-07,'601966,¡·ÁÁ¬÷Ã•,34.88,35.39,34.83,35.35,35.3,-0.42,-1.1898,4.5241,9048200,317203849.0,41856000000.0,6976000000.0,None
2016-09-06,'601966,¡·ÁÁ¬÷Ã•,35.3,35.35,34.81,34.81,34.89,0.41,1.1751,3.6277,7255498,255019653.0,42360000000.0,7060000000.0,None
2016-09-05,'601966,¡·ÁÁ¬÷Ã•,34.89,35.39,34.8,35.2,35.09,-0.2,-0.57,3.5521,7104102,249137014.0,41868000000.0,6978000000.0,None
2016-09-02,'601966,¡·ÁÁ¬÷Ã•,35.09,35.65,35.01,35.49,35.53,-0.44,-1.2384,4.3621,8724291,307975214.0,42108000000.0,7018000000.0,None
2016-09-01,'601966,¡·ÁÁ¬÷Ã•,35.53,36.13,35.51,36.12,36.12,-0.59,-1.6334,4.8524,9704853,347359940.0,42636000000.0,7106000000.0,None
2016-08-31,'601966,¡·ÁÁ¬÷Ã•,36.12,36.2,35.61,35.98,36.07,0.05,0.1386,5.2541,10508141,377416853.0,43344000000.0,7224000000.0,None
2016-08-30,'601966,¡·ÁÁ¬÷Ã•,36.07,36.34,35.96,36.33,36.1,-0.03,-0.0831,3.9703,7940506,286600627.0,43284000000.0,7214000000.0,None
2016-08-29,'601966,¡·ÁÁ¬÷Ã•,36.1,36.45,35.83,36.1,36.35,-0.25,-0.6878,4.8694,9738894,351406203.0,43320000000.0,7220000000.0,None
2016-08-26,'601966,¡·ÁÁ¬÷Ã•,36.35,37.38,36.2,36.65,36.52,-0.17,-0.4655,7.4287,14857376,547330795.0,43620000000.0,7270000000.0,None
2016-08-25,'601966,¡·ÁÁ¬÷Ã•,36.52,36.99,36.01,36.99,37.49,-0.97,-2.5874,9.2961,18592215,677173454.0,43824000000.0,7304000000.0,None
2016-08-24,'601966,¡·ÁÁ¬÷Ã•,37.49,38.52,36.26,36.29,35.93,1.56,4.3418,17.2778,34555533,1299392904.0,44988000000.0,7498000000.0,None
2016-08-23,'601966,¡·ÁÁ¬÷Ã•,35.93,36.25,35.56,35.92,35.91,0.02,0.0557,4.4183,8836638,316837835.0,43116000000.0,7186000000.0,None
2016-08-22,'601966,¡·ÁÁ¬÷Ã•,35.91,36.63,35.8,35.81,35.9,0.01,0.0279,6.0051,12010219,434555047.0,43092000000.0,7182000000.0,None
2016-08-19,'601966,¡·ÁÁ¬÷Ã•,35.9,36.34,35.8,36.1,36.34,-0.44,-1.2108,6.487,12974014,466642807.0,43080000000.0,7180000000.0,None
2016-08-18,'601966,¡·ÁÁ¬÷Ã•,36.34,37.25,36.2,37.0,37.0,-0.66,-1.7838,9.2495,18498934,678301776.0,43608000000.0,7268000000.0,None
2016-08-17,'601966,¡·ÁÁ¬÷Ã•,37.0,37.47,36.61,36.87,37.0,0.0,0.0,9.5185,19037052,706288379.0,44400000000.0,7400000000.0,None
2016-08-16,'601966,¡·ÁÁ¬÷Ã•,37.0,37.69,36.77,36.79,36.92,0.08,0.2167,12.0802,24160305,900087084.0,44400000000.0,7400000000.0,None
