»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ,≥…Ωª±  ˝
2016-10-12,'603003,¡˙”Ó»º”Õ,21.56,21.87,21.46,21.87,21.97,-0.41,-1.8662,1.3526,2732298,59013801.0,9510430711.32,4355120000.0,None
2016-10-11,'603003,¡˙”Ó»º”Õ,21.97,22.17,21.8,22.01,21.88,0.09,0.4113,1.1814,2386500,52431087.0,9691287696.09,4437940000.0,None
2016-10-10,'603003,¡˙”Ó»º”Õ,21.88,22.0,21.5,21.5,21.36,0.52,2.4345,1.0413,2103392,45917722.0,9651587382.36,4419760000.0,None
2016-09-30,'603003,¡˙”Ó»º”Õ,21.36,21.83,21.33,21.83,21.75,-0.39,-1.7931,0.928,1874558,40448698.0,9422207791.92,4314720000.0,None
2016-09-29,'603003,¡˙”Ó»º”Õ,21.75,22.22,21.64,22.0,21.75,0.0,0.0,1.2219,2468216,54162627.0,9594242484.75,4393500000.0,None
2016-09-28,'603003,¡˙”Ó»º”Õ,21.75,22.19,21.46,22.19,22.11,-0.36,-1.6282,1.3892,2806221,60985306.0,9594242484.75,4393500000.0,None
2016-09-27,'603003,¡˙”Ó»º”Õ,22.11,22.7,21.8,22.7,22.76,-0.65,-2.8559,1.4104,2849076,62958944.0,4466220000.0,4466220000.0,None
2016-09-26,'603003,¡˙”Ó»º”Õ,22.76,23.3,22.7,23.25,22.91,-0.15,-0.6547,1.8657,3768742,86654197.0,4597520000.0,4597520000.0,None
2016-09-23,'603003,¡˙”Ó»º”Õ,22.91,23.6,22.4,22.4,22.48,0.43,1.9128,1.2523,2529601,57758429.0,4627820000.0,4627820000.0,None
2016-09-22,'603003,¡˙”Ó»º”Õ,22.48,22.73,22.36,22.53,22.53,-0.05,-0.2219,1.144,2310865,52118181.0,4540960000.0,4540960000.0,None
2016-09-21,'603003,¡˙”Ó»º”Õ,22.53,22.71,22.3,22.55,22.75,-0.22,-0.967,1.3824,2792483,62816091.0,4551060000.0,4551060000.0,None
2016-09-20,'603003,¡˙”Ó»º”Õ,22.75,23.11,22.35,23.11,23.1,-0.35,-1.5152,1.6675,3368258,76439230.0,4595500000.0,4595500000.0,None
2016-09-19,'603003,¡˙”Ó»º”Õ,23.1,23.88,22.82,23.48,23.48,-0.38,-1.6184,3.4874,7044618,164198871.0,4666200000.0,4666200000.0,None
2016-09-14,'603003,¡˙”Ó»º”Õ,23.48,23.99,22.32,22.32,22.63,0.85,3.7561,3.7367,7548072,176728921.0,4742960000.0,4742960000.0,None
2016-09-13,'603003,¡˙”Ó»º”Õ,22.63,22.68,21.67,22.01,22.01,0.62,2.8169,2.4481,4945162,110136606.0,4571260000.0,4571260000.0,None
2016-09-12,'603003,¡˙”Ó»º”Õ,22.01,22.9,21.48,21.78,22.26,-0.25,-1.1231,2.7575,5570219,124285047.0,4446020000.0,4446020000.0,None
2016-09-09,'603003,¡˙”Ó»º”Õ,22.26,22.39,21.85,21.96,21.89,0.37,1.6903,2.0675,4176271,92526616.0,4496520000.0,4496520000.0,None
2016-09-08,'603003,¡˙”Ó»º”Õ,21.89,21.94,21.58,21.63,21.64,0.25,1.1553,0.8965,1810899,39436276.0,4421780000.0,4421780000.0,None
