日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值,成交笔数
2016-10-12,'600530,交大昂立,8.66,8.7,8.62,8.69,8.69,-0.03,-0.3452,0.5916,4614231,39960536.0,6754800000.0,6754800000.0,None
2016-10-11,'600530,交大昂立,8.69,8.76,8.64,8.7,8.66,0.03,0.3464,0.7695,6001826,52143790.0,6778200000.0,6778200000.0,None
2016-10-10,'600530,交大昂立,8.66,8.74,8.4,8.45,8.37,0.29,3.4648,1.3499,10529527,90409928.0,6754800000.0,6754800000.0,None
2016-09-30,'600530,交大昂立,8.37,8.37,8.28,8.29,8.29,0.08,0.965,0.5055,3943247,32883817.0,6528600000.0,6528600000.0,None
2016-09-29,'600530,交大昂立,8.29,8.35,8.24,8.3,8.29,0.0,0.0,0.4847,3780721,31376169.0,6466200000.0,6466200000.0,None
2016-09-28,'600530,交大昂立,8.29,8.37,8.27,8.37,8.37,-0.08,-0.9558,0.4367,3406564,28271492.0,6466200000.0,6466200000.0,None
2016-09-27,'600530,交大昂立,8.37,8.37,8.24,8.26,8.25,0.12,1.4545,0.8041,6271747,51980514.0,6528600000.0,6528600000.0,None
2016-09-26,'600530,交大昂立,8.25,8.62,8.21,8.62,8.63,-0.38,-4.4032,1.0842,8456400,71411452.0,6435000000.0,6435000000.0,None
2016-09-23,'600530,交大昂立,8.63,8.78,8.6,8.75,8.74,-0.11,-1.2586,0.9281,7238823,62743645.0,6731400000.0,6731400000.0,None
2016-09-22,'600530,交大昂立,8.74,8.8,8.71,8.78,8.75,-0.01,-0.1143,0.7602,5929460,51899501.0,6817200000.0,6817200000.0,None
2016-09-21,'600530,交大昂立,8.75,8.77,8.67,8.73,8.7,0.05,0.5747,0.6868,5356874,46652928.0,6825000000.0,6825000000.0,None
2016-09-20,'600530,交大昂立,8.7,8.79,8.67,8.75,8.78,-0.08,-0.9112,0.6766,5277151,45958667.0,6786000000.0,6786000000.0,None
2016-09-19,'600530,交大昂立,8.78,8.85,8.72,8.72,8.74,0.04,0.4577,0.8783,6850986,60142157.0,6848400000.0,6848400000.0,None
2016-09-14,'600530,交大昂立,8.74,8.75,8.5,8.64,8.71,0.03,0.3444,1.1493,8964817,77696341.0,6817200000.0,6817200000.0,None
2016-09-13,'600530,交大昂立,8.71,8.76,8.55,8.75,8.64,0.07,0.8102,1.3344,10408055,89849075.0,6793800000.0,6793800000.0,None
2016-09-12,'600530,交大昂立,8.64,9.05,8.62,9.03,9.15,-0.51,-5.5738,2.8757,22430160,197592354.0,6739200000.0,6739200000.0,None
2016-09-09,'600530,交大昂立,9.15,9.5,9.13,9.35,9.36,-0.21,-2.2436,2.1849,17042590,158677607.0,7137000000.0,7137000000.0,None
2016-09-08,'600530,交大昂立,9.36,9.44,9.02,9.04,9.05,0.31,3.4254,3.1032,24205098,224258854.0,7300800000.0,7300800000.0,None
2016-09-07,'600530,交大昂立,9.05,9.17,9.03,9.1,9.06,-0.01,-0.1104,1.1688,9116815,82941512.0,7059000000.0,7059000000.0,None
2016-09-06,'600530,交大昂立,9.06,9.09,8.91,9.04,8.99,0.07,0.7786,1.0307,8039713,72437866.0,7066800000.0,7066800000.0,None
2016-09-05,'600530,交大昂立,8.99,9.1,8.95,8.95,8.94,0.05,0.5593,0.7515,5861382,52858209.0,7012200000.0,7012200000.0,None
2016-09-02,'600530,交大昂立,8.94,9.02,8.88,8.96,8.98,-0.04,-0.4454,0.926,7223130,64583199.0,6973200000.0,6973200000.0,None
2016-09-01,'600530,交大昂立,8.98,9.07,8.97,9.03,9.01,-0.03,-0.333,0.7357,5738153,51724584.0,7004400000.0,7004400000.0,None
2016-08-31,'600530,交大昂立,9.01,9.16,8.97,9.13,9.11,-0.1,-1.0977,1.3369,10427621,94163256.0,7027800000.0,7027800000.0,None
2016-08-30,'600530,交大昂立,9.11,9.24,9.09,9.2,9.16,-0.05,-0.5459,1.1471,8947436,81711490.0,7105800000.0,7105800000.0,None
2016-08-29,'600530,交大昂立,9.16,9.22,8.99,9.1,9.13,0.03,0.3286,1.3956,10885449,99478832.0,7144800000.0,7144800000.0,None
2016-08-26,'600530,交大昂立,9.13,9.26,9.04,9.15,9.14,-0.01,-0.1094,1.8666,14559785,133268791.0,7121400000.0,7121400000.0,None
2016-08-25,'600530,交大昂立,9.14,9.22,8.89,9.05,9.03,0.11,1.2182,2.2688,17696547,160669769.0,7129200000.0,7129200000.0,None
2016-08-24,'600530,交大昂立,9.03,9.15,9.01,9.08,9.07,-0.04,-0.441,1.1066,8631269,78322180.0,7043400000.0,7043400000.0,None
2016-08-23,'600530,交大昂立,9.07,9.15,8.96,9.0,9.07,0.0,0.0,1.904,14851524,134390057.0,7074600000.0,7074600000.0,None
2016-08-22,'600530,交大昂立,9.07,9.68,9.02,9.6,9.68,-0.61,-6.3017,4.4978,35082749,326303536.0,7074600000.0,7074600000.0,None
2016-08-19,'600530,交大昂立,9.68,9.86,9.58,9.82,9.85,-0.17,-1.7259,2.167,16902416,163642871.0,7550400000.0,7550400000.0,None
2016-08-18,'600530,交大昂立,9.85,9.88,9.52,9.62,9.62,0.23,2.3909,4.1817,32617221,317404174.0,7683000000.0,7683000000.0,None
2016-08-17,'600530,交大昂立,9.62,9.79,9.32,9.52,9.47,0.15,1.5839,3.1917,24894889,239254270.0,7503600000.0,7503600000.0,None
2016-08-16,'600530,交大昂立,9.47,9.64,9.23,9.3,9.29,0.18,1.9376,3.1125,24277340,230173518.0,7386600000.0,7386600000.0,None
2016-08-15,'600530,交大昂立,9.29,9.54,8.81,8.88,8.88,0.41,4.6171,3.2533,25375606,232388742.0,7246200000.0,7246200000.0,None
2016-08-12,'600530,交大昂立,8.88,8.9,8.74,8.78,8.82,0.06,0.6803,1.109,8650528,76337850.0,6926400000.0,6926400000.0,None
2016-08-11,'600530,交大昂立,8.82,9.04,8.81,8.98,8.97,-0.15,-1.6722,1.453,11333224,100935347.0,6879600000.0,6879600000.0,None
2016-08-10,'600530,交大昂立,8.97,9.1,8.86,9.05,9.06,-0.09,-0.9934,1.8553,14471042,129627987.0,6996600000.0,6996600000.0,None
2016-08-09,'600530,交大昂立,9.06,9.13,8.84,8.86,8.88,0.18,2.027,2.1963,17131502,154483267.0,7066800000.0,7066800000.0,None
2016-08-08,'600530,交大昂立,8.88,8.89,8.73,8.8,8.82,0.06,0.6803,1.7841,13915991,122698525.0,6926400000.0,6926400000.0,None
2016-08-05,'600530,交大昂立,8.82,8.91,8.72,8.91,8.92,-0.1,-1.1211,1.8114,14128908,124246375.0,6879600000.0,6879600000.0,None
2016-08-04,'600530,交大昂立,8.92,8.93,8.68,8.87,8.9,0.02,0.2247,1.9212,14985059,131943440.0,6957600000.0,6957600000.0,None
2016-08-03,'600530,交大昂立,8.9,8.97,8.79,8.95,8.95,-0.05,-0.5587,1.6081,12542980,111388754.0,6942000000.0,6942000000.0,None
2016-08-02,'600530,交大昂立,8.95,8.98,8.67,8.79,8.79,0.16,1.8203,2.0555,16033081,142084930.0,6981000000.0,6981000000.0,None
2016-08-01,'600530,交大昂立,8.79,9.32,8.6,9.31,9.39,-0.6,-6.3898,3.5723,27864016,245584328.0,6856200000.0,6856200000.0,None
