ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ,³É½»±ÊÊý
2016-10-12,'002486,¼Î÷ë½Ü,0.0,0.0,0.0,0.0,6.05,None,None,0.0,0,0.0,5033600000.0,5033600000.0,0
2016-10-11,'002486,¼Î÷ë½Ü,0.0,0.0,0.0,0.0,6.05,None,None,0.0,0,0.0,5033600000.0,5033600000.0,0
2016-10-10,'002486,¼Î÷ë½Ü,0.0,0.0,0.0,0.0,6.05,None,None,0.0,0,0.0,5033600000.0,5033600000.0,0
2016-09-30,'002486,¼Î÷ë½Ü,6.05,6.13,5.92,5.93,5.91,0.14,2.3689,2.9259,24343137,146866614.68,5033600000.0,5033600000.0,10199
2016-09-29,'002486,¼Î÷ë½Ü,5.91,5.99,5.9,5.91,5.95,-0.04,-0.6723,1.5277,12710545,75635422.79,4917120000.0,4917120000.0,5956
2016-09-28,'002486,¼Î÷ë½Ü,5.95,6.07,5.9,6.0,6.03,-0.08,-1.3267,2.4429,20324982,121618630.71,4950400000.0,4950400000.0,7661
2016-09-27,'002486,¼Î÷ë½Ü,6.03,6.05,5.89,5.89,5.88,0.15,2.551,3.1318,26056296,155984763.89,5016960000.0,5016960000.0,10019
2016-09-26,'002486,¼Î÷ë½Ü,5.88,6.05,5.88,5.9,5.9,-0.02,-0.339,2.7724,23066769,137388061.11,4892160000.0,4892160000.0,9955
2016-09-23,'002486,¼Î÷ë½Ü,5.9,6.1,5.9,6.1,6.1,-0.2,-3.2787,3.0863,25677745,153328399.15,4908800000.0,4908800000.0,12745
2016-09-22,'002486,¼Î÷ë½Ü,6.1,6.16,6.05,6.12,6.1,0.0,0.0,3.0587,25448153,155053243.15,5075200000.0,5075200000.0,11587
2016-09-21,'002486,¼Î÷ë½Ü,6.1,6.23,6.09,6.13,6.14,-0.04,-0.6515,3.2048,26663625,163632927.05,5075200000.0,5075200000.0,10972
2016-09-20,'002486,¼Î÷ë½Ü,6.14,6.35,6.06,6.1,6.18,-0.04,-0.6472,4.2602,35444830,218816231.39,5108480000.0,5108480000.0,16878
2016-09-19,'002486,¼Î÷ë½Ü,6.18,6.45,6.1,6.16,6.17,0.01,0.1621,6.0975,50731174,316723270.73,5141760000.0,5141760000.0,24625
2016-09-14,'002486,¼Î÷ë½Ü,6.17,6.27,5.81,5.86,5.98,0.19,3.1773,6.7003,55746321,339315570.54,5133440000.0,5133440000.0,26862
2016-09-13,'002486,¼Î÷ë½Ü,5.98,5.98,5.8,5.84,5.84,0.14,2.3973,4.2849,35650698,209752385.55,4975360000.0,4975360000.0,16466
2016-09-12,'002486,¼Î÷ë½Ü,5.84,6.04,5.72,6.01,6.25,-0.41,-6.56,7.1358,59369867,350350041.01,4858880000.0,4858880000.0,30137
2016-09-09,'002486,¼Î÷ë½Ü,6.25,6.56,6.1,6.2,6.19,0.06,0.9693,15.1677,126195472,798441381.96,5200000000.0,5200000000.0,59531
2016-09-08,'002486,¼Î÷ë½Ü,6.19,6.19,6.13,6.13,5.63,0.56,9.9467,4.0803,33947803,209981767.57,5150080000.0,5150080000.0,10022
2016-09-07,'002486,¼Î÷ë½Ü,5.63,5.73,5.61,5.69,5.69,-0.06,-1.0545,1.9759,16439510,93266912.59,4684160000.0,4684160000.0,7197
2016-09-06,'002486,¼Î÷ë½Ü,5.69,5.72,5.57,5.66,5.7,-0.01,-0.1754,2.1251,17681201,99867266.31,4734080000.0,4734080000.0,7608
2016-09-05,'002486,¼Î÷ë½Ü,5.7,5.78,5.55,5.57,5.56,0.14,2.518,2.6938,22412455,126474929.07,4742400000.0,4742400000.0,9470
2016-09-02,'002486,¼Î÷ë½Ü,5.56,5.57,5.51,5.51,5.55,0.01,0.1802,1.1828,9840712,54475144.09,4625920000.0,4625920000.0,4419
2016-09-01,'002486,¼Î÷ë½Ü,5.55,5.61,5.55,5.56,5.58,-0.03,-0.5376,1.4116,11744708,65520217.12,4617600000.0,4617600000.0,5618
2016-08-31,'002486,¼Î÷ë½Ü,5.58,5.59,5.49,5.57,5.58,0.0,0.0,1.5736,13092250,72536942.95,4642560000.0,4642560000.0,6569
2016-08-30,'002486,¼Î÷ë½Ü,5.58,5.64,5.57,5.6,5.6,-0.02,-0.3571,1.4404,11983963,67022604.25,4642560000.0,4642560000.0,5259
2016-08-29,'002486,¼Î÷ë½Ü,5.6,5.65,5.5,5.55,5.55,0.05,0.9009,1.6732,13920755,77852256.97,4659200000.0,4659200000.0,6223
2016-08-26,'002486,¼Î÷ë½Ü,5.55,5.63,5.53,5.61,5.59,-0.04,-0.7156,2.3933,19912519,111209783.17,4617600000.0,4617600000.0,9637
2016-08-25,'002486,¼Î÷ë½Ü,5.59,5.76,5.47,5.73,5.85,-0.26,-4.4444,4.9222,40952929,228525037.28,4650880000.0,4650880000.0,19817
2016-08-24,'002486,¼Î÷ë½Ü,5.85,5.97,5.81,5.87,5.88,-0.03,-0.5102,3.0833,25653365,150825731.87,4867200000.0,4867200000.0,12797
2016-08-23,'002486,¼Î÷ë½Ü,5.88,6.06,5.85,5.91,5.98,-0.1,-1.6722,3.759,31274513,185881169.74,4892160000.0,4892160000.0,16076
2016-08-22,'002486,¼Î÷ë½Ü,5.98,6.29,5.97,6.25,6.26,-0.28,-4.4728,7.6383,63550348,388258243.71,4975360000.0,4975360000.0,30471
2016-08-19,'002486,¼Î÷ë½Ü,6.26,6.44,5.83,5.9,5.96,0.3,5.0336,11.5838,96377135,593302396.7,5208320000.0,5208320000.0,45311
2016-08-18,'002486,¼Î÷ë½Ü,5.96,6.14,5.75,5.77,5.83,0.13,2.2298,8.0264,66779719,398660184.0,4958720000.0,4958720000.0,31234
2016-08-17,'002486,¼Î÷ë½Ü,5.83,5.97,5.61,5.7,5.74,0.09,1.5679,6.0824,50605912,291658167.34,4850560000.0,4850560000.0,20456
2016-08-16,'002486,¼Î÷ë½Ü,5.74,5.83,5.64,5.67,5.68,0.06,1.0563,4.8518,40367359,231275839.56,4775680000.0,4775680000.0,16613
2016-08-15,'002486,¼Î÷ë½Ü,5.68,5.74,5.5,5.58,5.59,0.09,1.61,4.4702,37192265,209206440.41,4725760000.0,4725760000.0,16031
2016-08-12,'002486,¼Î÷ë½Ü,5.59,5.65,5.5,5.65,5.6,-0.01,-0.1786,3.195,26582010,147748006.11,4650880000.0,4650880000.0,13128
2016-08-11,'002486,¼Î÷ë½Ü,5.6,5.83,5.6,5.69,5.82,-0.22,-3.7801,5.6829,47281890,269025720.79,4659200000.0,4659200000.0,21173
2016-08-10,'002486,¼Î÷ë½Ü,5.82,6.1,5.57,5.6,5.62,0.2,3.5587,9.5378,79354337,465150240.28,4842240000.0,4842240000.0,32608
2016-08-09,'002486,¼Î÷ë½Ü,5.62,5.71,5.46,5.5,5.51,0.11,1.9964,5.0799,42264886,237101215.9,4675840000.0,4675840000.0,16827
2016-08-08,'002486,¼Î÷ë½Ü,5.51,5.57,5.39,5.55,5.63,-0.12,-2.1314,4.0303,33531719,183214044.03,4584320000.0,4584320000.0,14945
2016-08-05,'002486,¼Î÷ë½Ü,5.63,5.68,5.5,5.6,5.61,0.02,0.3565,4.5222,37624835,210590793.4,4684160000.0,4684160000.0,15175
2016-08-04,'002486,¼Î÷ë½Ü,5.61,5.66,5.5,5.61,5.68,-0.07,-1.2324,4.7481,39504230,220455698.85,4667520000.0,4667520000.0,16617
2016-08-03,'002486,¼Î÷ë½Ü,5.68,5.77,5.43,5.49,5.46,0.22,4.0293,8.1933,68168517,382957882.91,4725760000.0,4725760000.0,27674
2016-08-02,'002486,¼Î÷ë½Ü,5.46,5.51,5.32,5.45,5.5,-0.04,-0.7273,4.0131,33388765,180777358.2,4542720000.0,4542720000.0,12580
2016-08-01,'002486,¼Î÷ë½Ü,5.5,5.59,5.4,5.48,5.48,0.02,0.365,4.5489,37846789,208241111.31,4576000000.0,4576000000.0,14327
