»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ,≥…Ωª±  ˝
2016-10-12,'002194,Œ‰∫∫∑≤π»,18.33,18.61,17.18,17.47,17.49,0.84,4.8027,1.882,10461611,185386186.04,10350396004.3,10189280400.0,4923
2016-10-11,'002194,Œ‰∫∫∑≤π»,17.49,17.66,17.3,17.58,17.5,-0.01,-0.0571,0.8686,4828385,84210249.42,9876073437.78,9722341200.0,1962
2016-10-10,'002194,Œ‰∫∫∑≤π»,17.5,17.55,17.0,17.24,17.07,0.43,2.519,1.3598,7558747,131113818.27,9881720135.0,9727900000.0,3711
2016-09-30,'002194,Œ‰∫∫∑≤π»,17.07,17.09,16.65,16.68,16.74,0.33,1.9713,1.1537,6413436,108460938.08,9638912154.54,9488871600.0,3239
2016-09-29,'002194,Œ‰∫∫∑≤π»,16.74,16.78,16.49,16.67,16.66,0.08,0.4802,1.229,6831893,113518303.76,9452571146.28,9305431200.0,2769
2016-09-28,'002194,Œ‰∫∫∑≤π»,16.66,16.9,16.57,16.9,16.78,-0.12,-0.7151,0.8888,4940835,82354100.5,9407397568.52,9260960800.0,2387
2016-09-27,'002194,Œ‰∫∫∑≤π»,16.78,16.86,16.56,16.64,16.79,-0.01,-0.0596,0.9174,5099890,85162094.97,9327666400.0,9327666400.0,2456
2016-09-26,'002194,Œ‰∫∫∑≤π»,16.79,17.15,16.22,17.15,16.99,-0.2,-1.1772,1.0999,6114193,101909837.57,9333225200.0,9333225200.0,3702
2016-09-23,'002194,Œ‰∫∫∑≤π»,16.99,16.99,16.68,16.95,16.94,0.05,0.2952,1.2459,6925676,116802888.92,9444401200.0,9444401200.0,3255
2016-09-22,'002194,Œ‰∫∫∑≤π»,16.94,17.12,16.63,17.0,16.89,0.05,0.296,0.9293,5166004,87093596.48,9416607200.0,9416607200.0,4412
2016-09-21,'002194,Œ‰∫∫∑≤π»,16.89,17.43,16.75,17.43,17.23,-0.34,-1.9733,1.0257,5701500,97052073.62,9388813200.0,9388813200.0,3755
2016-09-20,'002194,Œ‰∫∫∑≤π»,17.23,17.63,17.12,17.63,17.64,-0.41,-2.3243,0.9037,5023400,86968529.88,9577812400.0,9577812400.0,3737
2016-09-19,'002194,Œ‰∫∫∑≤π»,17.64,17.69,17.01,17.48,17.43,0.21,1.2048,1.0019,5569257,96766655.83,9805723200.0,9805723200.0,3784
2016-09-14,'002194,Œ‰∫∫∑≤π»,17.43,17.98,17.23,17.84,17.95,-0.52,-2.8969,2.9857,16596943,294152845.29,9688988400.0,9688988400.0,4996
2016-09-13,'002194,Œ‰∫∫∑≤π»,17.95,18.38,17.61,18.38,18.0,-0.05,-0.2778,0.7972,4431492,79695030.94,9978046000.0,9978046000.0,3188
