ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ,³É½»±ÊÊý
2016-10-12,'600380,½¡¿µÔª,10.43,10.5,10.38,10.43,10.5,-0.07,-0.6667,0.9999,15608651,162877031.0,16566900315.6,16281785418.4,None
2016-10-11,'600380,½¡¿µÔª,10.5,10.58,10.38,10.4,10.49,0.01,0.0953,1.5129,23617138,247081193.0,16678087566.0,16391059146.0,None
2016-10-10,'600380,½¡¿µÔª,10.49,10.55,10.19,10.19,10.09,0.4,3.9643,1.9545,30511449,318149628.0,16662203673.1,16375448613.5,None
2016-09-30,'600380,½¡¿µÔª,10.09,10.13,10.02,10.05,10.1,-0.01,-0.099,0.7356,11483423,115894885.0,16026847956.3,15751027312.7,None
2016-09-29,'600380,½¡¿µÔª,10.1,10.17,10.05,10.12,10.08,0.02,0.1984,0.8777,13700733,138468908.0,16042731849.2,15766637845.2,None
2016-09-28,'600380,½¡¿µÔª,10.08,10.22,10.08,10.15,10.16,-0.08,-0.7874,0.7423,11587525,117477757.0,16010964063.4,15735416780.2,None
2016-09-27,'600380,½¡¿µÔª,10.16,10.18,9.99,10.03,10.01,0.15,1.4985,1.3692,21374463,215348380.0,16138035206.7,15860301040.3,None
2016-09-26,'600380,½¡¿µÔª,10.01,10.47,10.0,10.4,10.49,-0.48,-4.5758,2.2403,34972253,357700140.0,15899776812.9,15626143052.5,None
2016-09-23,'600380,½¡¿µÔª,10.49,10.84,10.47,10.73,10.84,-0.35,-3.2288,2.1068,32888911,349866589.0,16662203673.1,16375448613.5,None
2016-09-22,'600380,½¡¿µÔª,10.84,10.94,10.6,10.68,10.57,0.27,2.5544,2.7798,43394483,468197763.0,17218139925.3,16921817251.7,None
2016-09-21,'600380,½¡¿µÔª,10.57,10.75,10.5,10.55,10.59,-0.02,-0.1889,1.6247,25361969,269565761.0,16789274816.4,16500332873.6,None
2016-09-20,'600380,½¡¿µÔª,10.59,10.68,10.47,10.54,10.53,0.06,0.5698,1.5024,23453371,248284654.0,16821042602.3,16531553938.7,None
2016-09-19,'600380,½¡¿µÔª,10.53,10.57,10.4,10.53,10.56,-0.03,-0.2841,1.6135,25188268,264016343.0,16725739244.8,16437890743.6,None
2016-09-14,'600380,½¡¿µÔª,10.56,10.78,10.25,10.28,10.44,0.12,1.1494,2.5128,39225728,412385509.0,16773390923.5,16484722341.1,None
2016-09-13,'600380,½¡¿µÔª,10.44,10.55,10.34,10.44,10.35,0.09,0.8696,1.8554,28963502,302415491.0,16582784208.5,16297395950.9,None
2016-09-12,'600380,½¡¿µÔª,10.35,10.78,10.32,10.61,10.95,-0.6,-5.4795,3.1082,48520029,513153940.0,16439829172.2,16156901158.2,None
2016-09-09,'600380,½¡¿µÔª,10.95,11.31,10.93,11.03,11.2,-0.25,-2.2321,3.9707,61984046,685476759.0,17392862747.4,17093533109.4,None
2016-09-08,'600380,½¡¿µÔª,11.2,11.3,10.61,10.67,10.66,0.54,5.0657,6.1073,95338272,1055414633.0,17789960070.4,17483796422.4,None
2016-09-07,'600380,½¡¿µÔª,10.66,10.96,10.6,10.76,10.85,-0.19,-1.7512,2.6915,42016409,452168083.0,16932229852.7,16640827666.3,None
2016-09-06,'600380,½¡¿µÔª,10.85,10.87,10.44,10.68,10.9,-0.05,-0.4587,3.6682,57263163,610367034.0,17234023818.2,16937427784.2,None
2016-09-05,'600380,½¡¿µÔª,10.9,11.28,10.57,10.69,10.76,0.14,1.3011,6.0939,95129777,1045603001.0,17313443282.8,17015480446.8,None
2016-09-02,'600380,½¡¿µÔª,10.76,10.96,10.26,10.3,10.32,0.44,4.2636,4.3769,68326487,722589614.0,17091068781.9,16796932991.5,None
2016-09-01,'600380,½¡¿µÔª,10.32,10.48,10.31,10.45,10.51,-0.19,-1.8078,2.0041,31285739,325002550.0,16392177493.4,16110069560.6,None
2016-08-31,'600380,½¡¿µÔª,10.51,10.57,10.24,10.34,10.37,0.14,1.35,2.623,40946662,427232401.0,16693971458.9,16406669678.5,None
2016-08-30,'600380,½¡¿µÔª,10.37,10.54,10.25,10.33,10.3,0.07,0.6796,2.7626,43125160,448693794.0,16471596958.0,16188122223.2,None
2016-08-29,'600380,½¡¿µÔª,10.3,10.58,10.25,10.42,10.48,-0.18,-1.7176,3.205,50031189,519790571.0,16360409707.6,16078848495.6,None
2016-08-26,'600380,½¡¿µÔª,10.48,10.66,10.41,10.64,10.53,-0.05,-0.4748,4.2591,66486114,700270460.0,16646319780.2,16359838081.0,None
2016-08-25,'600380,½¡¿µÔª,10.53,10.75,10.33,10.75,11.17,-0.64,-5.7296,6.9947,109190663,1147567937.0,16725739244.8,16437890743.6,None
2016-08-24,'600380,½¡¿µÔª,11.17,11.48,11.09,11.3,11.76,-0.59,-5.017,8.9763,140125570,1574486743.0,17742308391.6,17436964824.8,None
2016-08-23,'600380,½¡¿µÔª,11.76,11.87,10.41,10.6,10.79,0.97,8.9898,14.2767,222867438,2544797909.0,18679458073.9,18357986243.5,None
2016-08-22,'600380,½¡¿µÔª,10.79,10.79,10.02,10.02,9.81,0.98,9.9898,8.4609,132078439,1405341474.0,17138720460.7,16843764589.1,None
2016-08-19,'600380,½¡¿µÔª,9.81,9.88,9.76,9.84,9.88,-0.07,-0.7085,0.8519,13298849,130551511.0,15582098954.5,15313932402.1,None
2016-08-18,'600380,½¡¿µÔª,9.88,10.11,9.74,9.83,9.8,0.08,0.8163,2.0093,31366451,310916481.0,15693286205.0,15423206129.8,None
2016-08-17,'600380,½¡¿µÔª,9.8,9.88,9.69,9.81,9.91,-0.11,-1.11,1.539,24025046,234672232.0,15566215061.6,15298321869.6,None
2016-08-16,'600380,½¡¿µÔª,9.91,10.13,9.67,9.76,9.71,0.2,2.0597,2.9774,46479295,459034677.0,15740937883.7,15470037727.3,None
2016-08-15,'600380,½¡¿µÔª,9.71,9.72,9.34,9.4,9.38,0.33,3.5181,2.4469,38196761,365186606.0,15423260025.3,15157827076.9,None
2016-08-12,'600380,½¡¿µÔª,9.38,9.43,9.21,9.23,9.21,0.17,1.8458,0.9704,15148245,141296963.0,14899091559.0,14642679503.8,None
2016-08-11,'600380,½¡¿µÔª,9.21,9.36,9.2,9.32,9.32,-0.11,-1.1803,0.71,11083846,102670619.0,14629065379.3,14377300450.9,None
2016-08-10,'600380,½¡¿µÔª,9.32,9.46,9.31,9.45,9.42,-0.1,-1.0616,0.7074,11043107,103406221.0,14803788201.4,14549016308.6,None
2016-08-09,'600380,½¡¿µÔª,9.42,9.44,9.3,9.33,9.36,0.06,0.641,0.9282,14489058,135659173.0,14962627130.6,14705121633.8,None
2016-08-08,'600380,½¡¿µÔª,9.36,9.38,9.19,9.28,9.3,0.06,0.6452,0.9137,14263008,132394088.0,14867323773.1,14611458438.7,None
2016-08-05,'600380,½¡¿µÔª,9.3,9.47,9.21,9.27,9.26,0.04,0.432,1.2007,18743225,175109640.0,14772020415.6,14517795243.6,None
2016-08-04,'600380,½¡¿µÔª,9.26,9.33,9.16,9.33,9.28,-0.02,-0.2155,0.5345,8343871,77054222.0,14708484843.9,14455353113.5,None
2016-08-03,'600380,½¡¿µÔª,9.28,9.31,9.12,9.18,9.19,0.09,0.9793,0.7776,12138314,111944628.0,14740252629.8,14486574178.6,None
2016-08-02,'600380,½¡¿µÔª,9.19,9.22,9.06,9.18,9.13,0.06,0.6572,0.7134,11136315,101866620.0,14597297593.5,14346079385.9,None
2016-08-01,'600380,½¡¿µÔª,9.13,9.48,9.03,9.48,9.48,-0.35,-3.692,1.2423,19392685,178201840.0,14501994236.0,14252416190.8,None
2016-07-29,'600380,½¡¿µÔª,9.48,9.58,9.23,9.35,9.33,0.15,1.6077,1.528,23853623,225200483.0,15057930488.2,14798784829.0,None
2016-07-28,'600380,½¡¿µÔª,9.33,9.43,9.17,9.33,9.32,0.01,0.1073,1.1174,17443422,162259462.0,14819672094.4,14564626841.2,None
2016-07-27,'600380,½¡¿µÔª,9.32,9.77,9.13,9.65,9.63,-0.31,-3.2191,2.1586,33696953,321189046.0,14803788201.4,14549016308.6,None
2016-07-26,'600380,½¡¿µÔª,9.63,9.65,9.48,9.48,9.49,0.14,1.4752,1.0598,16544567,158545176.0,15283092082.0,15032942816.8,None
2016-07-25,'600380,½¡¿µÔª,9.49,9.56,9.43,9.52,9.51,-0.02,-0.2103,0.6592,10291159,97727010.0,15060907981.1,14814395361.5,None
2016-07-22,'600380,½¡¿µÔª,9.51,9.59,9.42,9.58,9.56,-0.05,-0.523,1.0374,16194970,153824789.0,15092648566.9,14845616426.5,None
2016-07-21,'600380,½¡¿µÔª,9.56,9.68,9.53,9.58,9.58,-0.02,-0.2088,1.0056,15697432,150571380.0,15172000031.5,14923669089.1,None
2016-07-20,'600380,½¡¿µÔª,9.58,9.74,9.55,9.64,9.63,-0.05,-0.5192,1.0358,16169349,156037510.0,15203740617.4,14954890154.2,None
2016-07-19,'600380,½¡¿µÔª,9.63,9.69,9.5,9.69,9.67,-0.04,-0.4137,1.2813,20001337,191764888.0,15283092082.0,15032942816.8,None
2016-07-18,'600380,½¡¿µÔª,9.67,9.75,9.44,9.57,9.58,0.09,0.9395,1.548,24165000,232320712.0,15346573253.6,15095384946.8,None
2016-07-15,'600380,½¡¿µÔª,9.58,9.74,9.47,9.61,9.61,-0.03,-0.3122,1.4303,22327204,215117172.0,15203740617.4,14954890154.2,None
2016-07-14,'600380,½¡¿µÔª,9.61,9.66,9.53,9.64,9.67,-0.06,-0.6205,0.9673,15100570,144824731.0,15251351496.1,15001721751.7,None
2016-07-13,'600380,½¡¿µÔª,9.67,9.75,9.61,9.73,9.67,0.0,0.0,1.5209,23742190,229398567.0,15346573253.6,15095384946.8,None
2016-07-12,'600380,½¡¿µÔª,9.67,9.67,9.32,9.45,9.39,0.28,2.9819,2.2975,35864579,342234828.0,15346573253.6,15095384946.8,None
2016-07-11,'600380,½¡¿µÔª,9.39,9.58,9.38,9.5,9.46,-0.07,-0.74,1.2958,20227988,191652323.0,14902205051.9,14658290036.3,None
2016-07-08,'600380,½¡¿µÔª,9.46,9.55,9.3,9.46,9.46,0.0,0.0,1.1694,18254533,172311117.0,15013297102.3,14767563763.9,None
2016-07-07,'600380,½¡¿µÔª,9.46,9.65,9.35,9.45,9.42,0.04,0.4246,1.928,30097554,285316448.0,15013297102.3,14767563763.9,None
2016-07-06,'600380,XD½¡¿µÔª,9.42,9.46,9.3,9.35,9.33,0.09,0.9646,1.3973,21600293,202758744.0,14949815930.6,14561774102.6,None
2016-07-05,'600380,½¡¿µÔª,9.43,9.49,9.32,9.46,9.45,-0.02,-0.2116,1.2393,19157906,179982751.0,14965686223.6,14577232461.6,None
2016-07-04,'600380,½¡¿µÔª,9.45,9.45,9.14,9.14,9.24,0.21,2.2727,1.4115,21819607,203954174.0,14997426809.4,14608149179.4,None
2016-07-01,'600380,½¡¿µÔª,9.24,9.36,9.18,9.25,9.18,0.06,0.6536,1.0769,16647867,154171306.0,14664150658.1,14283523642.1,None
2016-06-30,'600380,½¡¿µÔª,9.18,9.24,9.12,9.22,9.18,0.0,0.0,0.6067,9378304,86031593.0,14568928900.6,14190773488.6,None
2016-06-29,'600380,½¡¿µÔª,9.18,9.35,9.14,9.3,9.24,-0.06,-0.6494,1.0474,16190757,149300626.0,14568928900.6,14190773488.6,None
2016-06-28,'600380,½¡¿µÔª,9.24,9.25,8.95,9.0,9.0,0.24,2.6667,1.4573,22527448,206059988.0,14664150658.1,14283523642.1,None
2016-06-27,'600380,½¡¿µÔª,9.0,9.01,8.8,8.8,8.83,0.17,1.9253,0.795,12289522,109856084.0,14283263628.0,13912523028.0,None
2016-06-24,'600380,½¡¿µÔª,8.83,9.03,8.68,8.99,8.97,-0.14,-1.5608,0.8271,12786262,113202002.0,14013468648.4,13649730926.4,None
2016-06-23,'600380,½¡¿µÔª,8.97,9.03,8.92,9.03,9.02,-0.05,-0.5543,0.5452,8428048,75631767.0,14235652749.2,13866147951.2,None
2016-06-22,'600380,½¡¿µÔª,9.02,9.05,8.82,8.82,8.89,0.13,1.4623,0.6065,9375065,83756778.0,14315004213.8,13943439745.8,None
