ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ,³É½»±ÊÊý
2016-10-12,'600426,»ªÂ³ºãÉý,11.48,11.72,11.39,11.69,11.7,-0.22,-1.8803,0.7106,8809126,101286520.0,14310101260.0,14231899500.0,None
2016-10-11,'600426,»ªÂ³ºãÉý,11.7,11.88,11.47,11.57,11.57,0.13,1.1236,1.0748,13324014,156520403.0,14584336650.0,14504636250.0,None
2016-10-10,'600426,»ªÂ³ºãÉý,11.57,11.58,11.36,11.45,11.38,0.19,1.6696,0.5547,6877090,79000678.0,14422288465.0,14343473625.0,None
2016-09-30,'600426,»ªÂ³ºãÉý,11.38,11.66,11.28,11.36,11.44,-0.06,-0.5245,0.7411,9187867,105432757.0,14185448810.0,14107928250.0,None
2016-09-29,'600426,»ªÂ³ºãÉý,11.44,11.61,10.94,10.97,11.05,0.39,3.5294,1.6326,20239724,229220466.0,14260240280.0,14182311000.0,None
2016-09-28,'600426,»ªÂ³ºãÉý,11.05,11.1,10.77,10.9,10.82,0.23,2.1257,0.8038,9965285,109641676.0,13774095725.0,13698823125.0,None
2016-09-27,'600426,»ªÂ³ºãÉý,10.82,10.84,10.69,10.7,10.7,0.12,1.1215,0.3577,4435005,47633804.0,13487395090.0,13413689250.0,None
2016-09-26,'600426,»ªÂ³ºãÉý,10.7,10.99,10.68,10.99,10.97,-0.27,-2.4613,0.5146,6380021,69152203.0,13337812150.0,13264923750.0,None
2016-09-23,'600426,»ªÂ³ºãÉý,10.97,11.05,10.89,10.95,10.99,-0.02,-0.182,0.4762,5903615,64797456.0,13674373765.0,13599646125.0,None
2016-09-22,'600426,»ªÂ³ºãÉý,10.99,11.0,10.56,10.64,10.56,0.43,4.072,0.9701,12026413,130238357.0,13699304255.0,13624440375.0,None
2016-09-21,'600426,»ªÂ³ºãÉý,10.56,10.74,10.52,10.69,10.69,-0.13,-1.2161,0.4181,5182709,55119585.0,13163298720.0,13091364000.0,None
2016-09-20,'600426,»ªÂ³ºãÉý,10.69,10.78,10.63,10.64,10.72,-0.03,-0.2799,0.196,2429565,25991262.0,13325346905.0,13252526625.0,None
2016-09-19,'600426,»ªÂ³ºãÉý,10.72,10.82,10.64,10.69,10.73,-0.01,-0.0932,0.2974,3686334,39482231.0,13362742640.0,13289718000.0,None
2016-09-14,'600426,»ªÂ³ºãÉý,10.73,11.0,10.54,10.89,11.0,-0.27,-2.4545,0.8889,11019215,119043548.0,13375207885.0,13302115125.0,None
2016-09-13,'600426,»ªÂ³ºãÉý,11.0,11.08,10.82,10.89,10.86,0.14,1.2891,0.6768,8390305,91936269.0,13711769500.0,13636837500.0,None
2016-09-12,'600426,»ªÂ³ºãÉý,10.86,11.08,10.7,10.87,11.04,-0.18,-1.6304,1.1852,14693197,159573126.0,13537256070.0,13463277750.0,None
2016-09-09,'600426,»ªÂ³ºãÉý,11.04,11.15,10.62,10.62,10.66,0.38,3.5647,1.9092,23669189,260640672.0,13761630480.0,13686426000.0,None
2016-09-08,'600426,»ªÂ³ºãÉý,10.66,10.75,10.45,10.49,10.52,0.14,1.3308,0.7842,9721566,103784113.0,13287951170.0,13215335250.0,None
2016-09-07,'600426,»ªÂ³ºãÉý,10.52,10.6,10.31,10.32,10.34,0.18,1.7408,0.8034,9959390,104525995.0,13113437740.0,13041775500.0,None
2016-09-06,'600426,»ªÂ³ºãÉý,10.34,10.37,10.09,10.28,10.28,0.06,0.5837,0.4701,5828316,59644459.0,12889063330.0,12818627250.0,None
2016-09-05,'600426,»ªÂ³ºãÉý,10.28,10.34,10.24,10.29,10.25,0.03,0.2927,0.2763,3425697,35248842.0,12814271860.0,12744244500.0,None
2016-09-02,'600426,»ªÂ³ºãÉý,10.25,10.38,10.18,10.31,10.3,-0.05,-0.4854,0.5131,6360814,65407419.0,12776876125.0,12707053125.0,None
2016-09-01,'600426,»ªÂ³ºãÉý,10.3,10.38,10.28,10.32,10.32,-0.02,-0.1938,0.4221,5233401,54080756.0,12839202350.0,12769038750.0,None
2016-08-31,'600426,»ªÂ³ºãÉý,10.32,10.35,10.23,10.34,10.34,-0.02,-0.1934,0.3375,4183685,43079848.0,12864132840.0,12793833000.0,None
2016-08-30,'600426,»ªÂ³ºãÉý,10.34,10.42,10.2,10.28,10.28,0.06,0.5837,0.5515,6836542,70512670.0,12889063330.0,12818627250.0,None
2016-08-29,'600426,»ªÂ³ºãÉý,10.28,10.45,10.17,10.45,10.12,0.16,1.581,0.9138,11328253,116274569.0,12814271860.0,12744244500.0,None
2016-08-26,'600426,»ªÂ³ºãÉý,10.12,10.18,10.01,10.05,10.1,0.02,0.198,0.3998,4956692,50144459.0,12614827940.0,12545890500.0,None
2016-08-25,'600426,»ªÂ³ºãÉý,10.1,10.1,9.94,10.08,10.08,0.02,0.1984,0.4644,5757606,57589451.0,12589897450.0,12521096250.0,None
2016-08-24,'600426,»ªÂ³ºãÉý,10.08,10.19,10.04,10.17,10.15,-0.07,-0.6897,0.4026,4990754,50416372.0,12564966960.0,12496302000.0,None
2016-08-23,'600426,»ªÂ³ºãÉý,10.15,10.19,10.02,10.09,10.11,0.04,0.3956,0.5529,6854636,69230600.0,12652223675.0,12583081875.0,None
2016-08-22,'600426,»ªÂ³ºãÉý,10.11,10.34,10.09,10.22,10.16,-0.05,-0.4921,0.8081,10018708,102237823.0,12602362695.0,12533493375.0,None
2016-08-19,'600426,»ªÂ³ºãÉý,10.16,10.27,10.11,10.19,10.2,-0.04,-0.3922,0.7073,8768342,89295610.0,12664688920.0,12595479000.0,None
2016-08-18,'600426,»ªÂ³ºãÉý,10.2,10.39,10.16,10.36,10.4,-0.2,-1.9231,0.8183,10144076,103724986.0,12714549900.0,12645067500.0,None
2016-08-17,'600426,»ªÂ³ºãÉý,10.4,10.52,10.29,10.32,10.32,0.08,0.7752,0.8236,10210322,106271569.0,12963854800.0,12893010000.0,None
2016-08-16,'600426,»ªÂ³ºãÉý,10.32,10.44,10.28,10.35,10.35,-0.03,-0.2899,0.8713,10801006,111801423.0,12864132840.0,12793833000.0,None
2016-08-15,'600426,»ªÂ³ºãÉý,10.35,10.43,9.94,10.07,10.05,0.3,2.9851,1.5269,18929230,193413272.0,12901528575.0,12831024375.0,None
2016-08-12,'600426,»ªÂ³ºãÉý,10.05,10.1,9.93,9.93,9.96,0.09,0.9036,0.5647,7000610,70210004.0,12527571225.0,12459110625.0,None
2016-08-11,'600426,»ªÂ³ºãÉý,9.96,10.13,9.91,10.0,10.05,-0.09,-0.8955,0.8881,11009425,110137722.0,12415384020.0,12347536500.0,None
