日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值,成交笔数
2016-10-12,'600976,健民集团,31.67,32.15,31.26,31.32,31.92,-0.25,-0.7832,3.6415,5579810,176846812.0,4858133662.0,4852762430.0,None
2016-10-11,'600976,健民集团,31.92,32.8,31.54,31.54,31.08,0.84,2.7027,9.1016,13946263,446044607.0,4896483312.0,4891069680.0,None
2016-10-10,'600976,健民集团,31.08,31.08,30.0,30.0,28.25,2.83,10.0177,4.9915,7648391,233537884.0,4767628488.0,4762357320.0,None
2016-09-30,'600976,健民集团,0.0,0.0,0.0,0.0,28.25,None,None,0.0,0,0.0,4333510450.0,4328719250.0,None
2016-09-29,'600976,健民集团,0.0,0.0,0.0,0.0,28.25,None,None,0.0,0,0.0,4333510450.0,4328719250.0,None
2016-09-28,'600976,健民集团,0.0,0.0,0.0,0.0,28.25,None,None,0.0,0,0.0,4333510450.0,4328719250.0,None
2016-09-27,'600976,健民集团,0.0,0.0,0.0,0.0,28.25,None,None,0.0,0,0.0,4333510450.0,4328719250.0,None
2016-09-26,'600976,健民集团,0.0,0.0,0.0,0.0,28.25,None,None,0.0,0,0.0,4333510450.0,4328719250.0,None
2016-09-23,'600976,健民集团,0.0,0.0,0.0,0.0,28.25,None,None,0.0,0,0.0,4333510450.0,4328719250.0,None
2016-09-22,'600976,健民集团,0.0,0.0,0.0,0.0,28.25,None,None,0.0,0,0.0,4333510450.0,4328719250.0,None
2016-09-21,'600976,健民集团,0.0,0.0,0.0,0.0,28.25,None,None,0.0,0,0.0,4333510450.0,4328719250.0,None
2016-09-20,'600976,健民集团,0.0,0.0,0.0,0.0,28.25,None,None,0.0,0,0.0,4333510450.0,4328719250.0,None
2016-09-19,'600976,健民集团,0.0,0.0,0.0,0.0,28.25,None,None,0.0,0,0.0,4333510450.0,4328719250.0,None
2016-09-14,'600976,健民集团,28.25,28.78,28.0,28.78,28.99,-0.74,-2.5526,2.2416,3434781,97674212.0,4333510450.0,4328719250.0,None
2016-09-13,'600976,健民集团,28.99,29.12,28.03,28.03,28.11,0.88,3.1306,3.992,6116926,175114489.0,4447025414.0,4442108710.0,None
2016-09-12,'600976,健民集团,28.11,28.36,27.5,27.58,27.9,0.21,0.7527,2.2917,3511498,98268898.0,4312034646.0,4307267190.0,None
2016-09-09,'600976,健民集团,27.9,28.25,27.75,27.8,27.78,0.12,0.432,1.154,1768336,49577526.0,4279820940.0,4275089100.0,None
2016-09-08,'600976,健民集团,27.78,27.99,27.55,27.62,27.61,0.17,0.6157,1.1106,1701784,47280794.0,4261413108.0,4256701620.0,None
2016-09-07,'600976,健民集团,27.61,27.77,27.51,27.7,27.64,-0.03,-0.1085,1.0198,1562700,43225593.0,4235335346.0,4230652690.0,None
2016-09-06,'600976,健民集团,27.64,27.67,27.1,27.16,27.22,0.42,1.543,1.3256,2031133,55723145.0,4239937304.0,4235249560.0,None
2016-09-05,'600976,健民集团,27.22,27.48,27.02,27.2,27.14,0.08,0.2948,1.2457,1908848,52051294.0,4175509892.0,4170893380.0,None
2016-09-02,'600976,健民集团,27.14,28.02,26.9,26.9,27.78,-0.64,-2.3038,2.5777,3949755,108414113.0,4163238004.0,4158635060.0,None
2016-09-01,'600976,健民集团,27.78,28.44,27.7,28.09,28.28,-0.5,-1.768,2.1193,3247307,91343237.0,4261413108.0,4256701620.0,None
2016-08-31,'600976,健民集团,28.28,28.36,27.87,28.12,28.14,0.14,0.4975,2.2614,3465069,97566779.0,4338112408.0,4333316120.0,None
2016-08-30,'600976,健民集团,28.14,28.43,27.9,28.38,28.39,-0.25,-0.8806,1.809,2771870,77881909.0,4316636604.0,4311864060.0,None
2016-08-29,'600976,健民集团,28.39,28.74,27.9,28.15,28.19,0.2,0.7095,2.1828,3344716,94977723.0,4354986254.0,4350171310.0,None
2016-08-26,'600976,健民集团,28.19,28.48,27.28,27.38,27.29,0.9,3.2979,2.2149,3393921,95192344.0,4324306534.0,4319525510.0,None
2016-08-25,'600976,健民集团,27.29,27.64,27.01,27.41,27.67,-0.38,-1.3733,1.0276,1574611,43016681.0,4186247794.0,4181619410.0,None
2016-08-24,'600976,健民集团,27.67,27.98,27.51,27.78,27.8,-0.13,-0.4676,0.7378,1130533,31414948.0,4244539262.0,4239846430.0,None
2016-08-23,'600976,健民集团,27.8,27.84,27.25,27.5,27.46,0.34,1.2382,1.0679,1636282,45199084.0,4264481080.0,4259766200.0,None
2016-08-22,'600976,健民集团,27.46,27.76,27.41,27.55,27.49,-0.03,-0.1091,0.817,1251859,34511583.0,4212325556.0,4207668340.0,None
2016-08-19,'600976,健民集团,27.49,27.67,27.1,27.61,27.6,-0.11,-0.3986,0.9518,1458479,39992195.0,4216927514.0,4212265210.0,None
2016-08-18,'600976,健民集团,27.6,27.78,27.48,27.69,27.7,-0.1,-0.361,0.8833,1353440,37407613.0,4233801360.0,4229120400.0,None
2016-08-17,'600976,健民集团,27.7,27.86,27.58,27.66,27.69,0.01,0.0361,0.7521,1152382,31939089.0,4249141220.0,4244443300.0,None
2016-08-16,'600976,健民集团,27.69,27.81,27.5,27.51,27.58,0.11,0.3988,1.1485,1759767,48660208.0,4247607234.0,4242911010.0,None
2016-08-15,'600976,健民集团,27.58,27.7,26.68,27.1,27.1,0.48,1.7712,2.4387,3736789,101732192.0,4230733388.0,4226055820.0,None
2016-08-12,'600976,健民集团,27.1,27.3,26.6,27.29,27.28,-0.18,-0.6598,1.8114,2775591,74541473.0,4157102060.0,4152505900.0,None
2016-08-11,'600976,健民集团,27.28,27.96,27.25,27.96,28.07,-0.79,-2.8144,1.6906,2590460,71455133.0,4184713808.0,4180087120.0,None
2016-08-10,'600976,健民集团,28.07,28.27,27.51,28.0,27.92,0.15,0.5372,1.0922,1673542,46712557.0,4305898702.0,4301138030.0,None
2016-08-09,'600976,健民集团,27.92,28.0,27.61,27.81,27.9,0.02,0.0717,0.6616,1013816,28242392.0,4282888912.0,4278153680.0,None
2016-08-08,'600976,健民集团,27.9,28.02,27.01,27.19,27.19,0.71,2.6113,1.2874,1972649,54729543.0,4279820940.0,4275089100.0,None
2016-08-05,'600976,健民集团,27.19,27.39,27.1,27.19,27.2,-0.01,-0.0368,0.5392,826271,22501850.0,4170907934.0,4166296510.0,None
