»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ,≥…Ωª±  ˝
2016-10-12,'600817,*ST∫Í ¢,19.4,19.76,18.72,18.86,18.86,0.54,2.8632,2.3979,3733102,71916297.0,3121655590.8,3020174035.6,None
2016-10-11,'600817,*ST∫Í ¢,18.86,18.9,18.52,18.66,18.53,0.33,1.7809,1.6662,2593884,48538240.0,3034764146.52,2936107335.64,None
2016-10-10,'600817,*ST∫Í ¢,18.53,18.67,18.35,18.61,18.55,-0.02,-0.1078,2.166,3371992,62450960.0,2981663819.46,2884733241.22,None
2016-09-30,'600817,*ST∫Í ¢,18.55,18.77,18.11,18.25,18.26,0.29,1.5882,2.0222,3148174,58190333.0,2984882021.1,2887846822.7,None
2016-09-29,'600817,*ST∫Í ¢,18.26,18.3,18.03,18.17,18.02,0.24,1.3319,1.409,2193464,39845249.0,2938218097.32,2842699891.24,None
2016-09-28,'600817,*ST∫Í ¢,18.02,18.18,17.71,17.8,17.78,0.24,1.3498,1.0525,1638446,29390260.0,2899599677.64,2805336913.48,None
2016-09-27,'600817,*ST∫Í ¢,17.78,17.9,17.41,17.8,17.88,-0.1,-0.5593,1.8037,2808057,49629125.0,2860981257.96,2767973935.72,None
2016-09-26,'600817,*ST∫Í ¢,17.88,18.24,17.68,18.16,18.18,-0.3,-1.6502,2.2401,3313434,59362849.0,2877072266.16,2644718036.52,None
2016-09-23,'600817,*ST∫Í ¢,18.18,18.36,18.08,18.24,18.27,-0.09,-0.4926,1.6537,2446032,44508006.0,2925345290.76,2689092500.22,None
2016-09-22,'600817,*ST∫Í ¢,18.27,18.69,17.95,18.0,17.96,0.31,1.7261,2.4903,3683468,67589473.0,2939827198.14,2702404839.33,None
2016-09-21,'600817,*ST∫Í ¢,17.96,18.09,17.78,17.96,17.93,0.03,0.1673,1.1895,1759402,31544614.0,2889945072.72,2656551226.84,None
2016-09-20,'600817,*ST∫Í ¢,17.93,18.23,17.54,17.63,17.59,0.34,1.9329,2.0387,3015508,53994574.0,2885117770.26,2652113780.47,None
2016-09-19,'600817,*ST∫Í ¢,17.59,17.71,17.32,17.35,17.41,0.18,1.0339,1.5377,2274469,39934619.0,2830408342.38,2601822721.61,None
2016-09-14,'600817,*ST∫Í ¢,17.41,17.83,16.92,17.0,17.06,0.35,2.0516,2.6632,3939286,68695575.0,2801444527.62,2575198043.39,None
2016-09-13,'600817,*ST∫Í ¢,17.06,17.51,16.85,17.44,17.36,-0.3,-1.7281,3.7276,5513703,94323397.0,2745125998.92,2523427835.74,None
2016-09-12,'600817,*ST∫Í ¢,17.36,18.37,17.36,18.08,18.27,-0.91,-4.9808,5.655,8364629,147895739.0,2793399023.52,2567802299.44,None
2016-09-09,'600817,*ST∫Í ¢,18.27,18.27,17.35,17.35,17.4,0.87,5.0,4.0561,5999566,107910537.0,2939827198.14,2702404839.33,None
2016-09-08,'600817,*ST∫Í ¢,17.4,17.81,16.61,16.95,16.96,0.44,2.5943,13.4197,19849701,339719465.0,2799835426.8,2573718894.6,None
2016-09-07,'600817,*ST∫Í ¢,16.96,16.96,16.96,16.96,16.15,0.81,5.0155,0.3335,493235,8365266.0,2729034990.72,2508636347.84,None
2016-09-06,'600817,*ST∫Í ¢,16.15,16.15,16.15,16.15,15.38,0.77,5.0065,0.7726,1142802,18456252.0,2598697824.3,2388825295.85,None
2016-09-05,'600817,*ST∫Í ¢,0.0,0.0,0.0,0.0,15.38,None,None,0.0,0,0.0,2474797061.16,2274930839.02,None
2016-09-02,'600817,*ST∫Í ¢,0.0,0.0,0.0,0.0,15.38,None,None,0.0,0,0.0,2474797061.16,2274930839.02,None
2016-09-01,'600817,*ST∫Í ¢,0.0,0.0,0.0,0.0,15.38,None,None,0.0,0,0.0,2474797061.16,2274930839.02,None
2016-08-31,'600817,*ST∫Í ¢,0.0,0.0,0.0,0.0,15.38,None,None,0.0,0,0.0,2474797061.16,2274930839.02,None
2016-08-30,'600817,*ST∫Í ¢,0.0,0.0,0.0,0.0,15.38,None,None,0.0,0,0.0,2474797061.16,2274930839.02,None
2016-08-29,'600817,*ST∫Í ¢,0.0,0.0,0.0,0.0,15.38,None,None,0.0,0,0.0,2474797061.16,2274930839.02,None
2016-08-26,'600817,*ST∫Í ¢,0.0,0.0,0.0,0.0,15.38,None,None,0.0,0,0.0,2474797061.16,2274930839.02,None
2016-08-25,'600817,*ST∫Í ¢,0.0,0.0,0.0,0.0,15.38,None,None,0.0,0,0.0,2474797061.16,2274930839.02,None
2016-08-24,'600817,*ST∫Í ¢,0.0,0.0,0.0,0.0,15.38,None,None,0.0,0,0.0,2474797061.16,2274930839.02,None
2016-08-23,'600817,*ST∫Í ¢,0.0,0.0,0.0,0.0,15.38,None,None,0.0,0,0.0,2474797061.16,2274930839.02,None
2016-08-22,'600817,*ST∫Í ¢,0.0,0.0,0.0,0.0,15.38,None,None,0.0,0,0.0,2474797061.16,2274930839.02,None
2016-08-19,'600817,*ST∫Í ¢,0.0,0.0,0.0,0.0,15.38,None,None,0.0,0,0.0,2474797061.16,2274930839.02,None
2016-08-18,'600817,*ST∫Í ¢,0.0,0.0,0.0,0.0,15.38,None,None,0.0,0,0.0,2474797061.16,2274930839.02,None
2016-08-17,'600817,*ST∫Í ¢,0.0,0.0,0.0,0.0,15.38,None,None,0.0,0,0.0,2474797061.16,2274930839.02,None
2016-08-16,'600817,*ST∫Í ¢,0.0,0.0,0.0,0.0,15.38,None,None,0.0,0,0.0,2474797061.16,2274930839.02,None
2016-08-15,'600817,*ST∫Í ¢,0.0,0.0,0.0,0.0,15.38,None,None,0.0,0,0.0,2474797061.16,2274930839.02,None
2016-08-12,'600817,*ST∫Í ¢,0.0,0.0,0.0,0.0,15.38,None,None,0.0,0,0.0,2474797061.16,2274930839.02,None
2016-08-11,'600817,*ST∫Í ¢,0.0,0.0,0.0,0.0,15.38,None,None,0.0,0,0.0,2474797061.16,2274930839.02,None
2016-08-10,'600817,*ST∫Í ¢,0.0,0.0,0.0,0.0,15.38,None,None,0.0,0,0.0,2474797061.16,2274930839.02,None
2016-08-09,'600817,*ST∫Í ¢,0.0,0.0,0.0,0.0,15.38,None,None,0.0,0,0.0,2474797061.16,2274930839.02,None
2016-08-08,'600817,*ST∫Í ¢,0.0,0.0,0.0,0.0,15.38,None,None,0.0,0,0.0,2474797061.16,2274930839.02,None
2016-08-05,'600817,*ST∫Í ¢,0.0,0.0,0.0,0.0,15.38,None,None,0.0,0,0.0,2474797061.16,2274930839.02,None
2016-08-04,'600817,*ST∫Í ¢,0.0,0.0,0.0,0.0,15.38,None,None,0.0,0,0.0,2474797061.16,2274930839.02,None
2016-08-03,'600817,*ST∫Í ¢,0.0,0.0,0.0,0.0,15.38,None,None,0.0,0,0.0,2474797061.16,2274930839.02,None
2016-08-02,'600817,*ST∫Í ¢,0.0,0.0,0.0,0.0,15.38,None,None,0.0,0,0.0,2474797061.16,2274930839.02,None
2016-08-01,'600817,*ST∫Í ¢,0.0,0.0,0.0,0.0,15.38,None,None,0.0,0,0.0,2474797061.16,2274930839.02,None
2016-07-29,'600817,*ST∫Í ¢,0.0,0.0,0.0,0.0,15.38,None,None,0.0,0,0.0,2474797061.16,2274930839.02,None
2016-07-28,'600817,*ST∫Í ¢,0.0,0.0,0.0,0.0,15.38,None,None,0.0,0,0.0,2474797061.16,2274930839.02,None
2016-07-27,'600817,*ST∫Í ¢,0.0,0.0,0.0,0.0,15.38,None,None,0.0,0,0.0,2474797061.16,2274930839.02,None
2016-07-26,'600817,*ST∫Í ¢,0.0,0.0,0.0,0.0,15.38,None,None,0.0,0,0.0,2474797061.16,2274930839.02,None
2016-07-25,'600817,*ST∫Í ¢,0.0,0.0,0.0,0.0,15.38,None,None,0.0,0,0.0,2474797061.16,2274930839.02,None
2016-07-22,'600817,*ST∫Í ¢,0.0,0.0,0.0,0.0,15.38,None,None,0.0,0,0.0,2474797061.16,2274930839.02,None
2016-07-21,'600817,*ST∫Í ¢,0.0,0.0,0.0,0.0,15.38,None,None,0.0,0,0.0,2474797061.16,2274930839.02,None
2016-07-20,'600817,*ST∫Í ¢,0.0,0.0,0.0,0.0,15.38,None,None,0.0,0,0.0,2474797061.16,2274930839.02,None
2016-07-19,'600817,*ST∫Í ¢,0.0,0.0,0.0,0.0,15.38,None,None,0.0,0,0.0,2474797061.16,2274930839.02,None
2016-07-18,'600817,*ST∫Í ¢,0.0,0.0,0.0,0.0,15.38,None,None,0.0,0,0.0,2474797061.16,2274930839.02,None
2016-07-15,'600817,*ST∫Í ¢,0.0,0.0,0.0,0.0,15.38,None,None,0.0,0,0.0,2474797061.16,2274930839.02,None
2016-07-14,'600817,*ST∫Í ¢,0.0,0.0,0.0,0.0,15.38,None,None,0.0,0,0.0,2474797061.16,2274930839.02,None
2016-07-13,'600817,*ST∫Í ¢,0.0,0.0,0.0,0.0,15.38,None,None,0.0,0,0.0,2474797061.16,2274930839.02,None
2016-07-12,'600817,*ST∫Í ¢,0.0,0.0,0.0,0.0,15.38,None,None,0.0,0,0.0,2474797061.16,2274930839.02,None
2016-07-11,'600817,*ST∫Í ¢,0.0,0.0,0.0,0.0,15.38,None,None,0.0,0,0.0,2474797061.16,2274930839.02,None
2016-07-08,'600817,*ST∫Í ¢,0.0,0.0,0.0,0.0,15.38,None,None,0.0,0,0.0,2474797061.16,2274930839.02,None
2016-07-07,'600817,*ST∫Í ¢,0.0,0.0,0.0,0.0,15.38,None,None,0.0,0,0.0,2474797061.16,2274930839.02,None
2016-07-06,'600817,*ST∫Í ¢,0.0,0.0,0.0,0.0,15.38,None,None,0.0,0,0.0,2474797061.16,2274930839.02,None
2016-07-05,'600817,*ST∫Í ¢,0.0,0.0,0.0,0.0,15.38,None,None,0.0,0,0.0,2474797061.16,2274930839.02,None
2016-07-04,'600817,*ST∫Í ¢,0.0,0.0,0.0,0.0,15.38,None,None,0.0,0,0.0,2474797061.16,2274930839.02,None
2016-07-01,'600817,*ST∫Í ¢,0.0,0.0,0.0,0.0,15.38,None,None,0.0,0,0.0,2474797061.16,2274930839.02,None
