日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值,成交笔数
2016-10-12,'600083,博信股份,21.41,21.5,20.71,20.85,20.85,0.56,2.6859,2.4154,5481094,116419860.0,4924300000.0,4858417704.66,None
2016-10-11,'600083,博信股份,20.85,20.96,20.63,20.81,20.8,0.05,0.2404,0.93,2110337,43789578.0,4795500000.0,4731340922.1,None
2016-10-10,'600083,博信股份,20.8,20.86,20.29,20.85,20.44,0.36,1.7613,1.3662,3100118,63861220.0,4784000000.0,4719994780.8,None
2016-09-30,'600083,博信股份,20.44,20.52,20.23,20.26,20.41,0.03,0.147,0.535,1214000,24757409.0,4701200000.0,4638302563.44,None
2016-09-29,'600083,博信股份,20.41,20.47,20.1,20.29,20.29,0.12,0.5914,0.9554,2167991,43973717.0,4694300000.0,4631494878.66,None
2016-09-28,'600083,博信股份,20.29,21.13,20.24,20.8,20.92,-0.63,-3.0115,0.9593,2176774,45021741.0,4666700000.0,4604264139.54,None
2016-09-27,'600083,博信股份,20.92,21.19,20.55,20.95,21.12,-0.2,-0.947,1.1041,2505378,51979431.0,4811600000.0,4747225519.92,None
2016-09-26,'600083,博信股份,21.12,21.31,20.55,20.75,20.68,0.44,2.1277,1.9353,4391562,92509762.0,4857600000.0,4792610085.12,None
2016-09-23,'600083,博信股份,20.68,21.13,20.51,20.85,20.93,-0.25,-1.1945,0.9466,2148050,44526877.0,4756400000.0,4692764041.68,None
2016-09-22,'600083,博信股份,20.93,21.5,20.84,21.19,21.18,-0.25,-1.1804,1.3976,3171414,66885892.0,4813900000.0,4749494748.18,None
2016-09-21,'600083,博信股份,21.18,21.21,20.7,21.0,21.14,0.04,0.1892,1.6438,3730249,78226140.0,4871400000.0,4806225454.68,None
2016-09-20,'600083,博信股份,21.14,21.3,19.91,20.01,20.13,1.01,5.0174,2.0541,4661156,96502924.0,4862200000.0,4797148541.64,None
