»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ,≥…Ωª±  ˝
2016-10-12,'300442,∆’¿ˆ ¢,47.26,47.35,46.56,47.0,46.99,0.27,0.5746,2.8705,1641151,77244127.57,4726000000.0,2701972350.0,2717
2016-10-11,'300442,∆’¿ˆ ¢,46.99,47.16,46.5,46.69,46.7,0.29,0.621,2.0794,1188863,55650502.45,4699000000.0,2686535775.0,2061
2016-10-10,'300442,∆’¿ˆ ¢,46.7,47.19,45.7,45.89,45.59,1.11,2.4347,3.1522,1802214,83919871.66,4670000000.0,2669955750.0,3193
2016-09-30,'300442,∆’¿ˆ ¢,45.59,45.74,45.0,45.03,45.33,0.26,0.5736,1.3641,779883,35412874.14,4559000000.0,2606494275.0,1449
2016-09-29,'300442,∆’¿ˆ ¢,45.33,45.75,45.11,45.16,45.33,0.0,0.0,1.3403,766261,34793322.68,4533000000.0,2591629425.0,1504
2016-09-28,'300442,∆’¿ˆ ¢,45.33,45.6,45.06,45.2,45.27,0.06,0.1325,1.7087,976896,44250526.22,4533000000.0,2591629425.0,1761
2016-09-27,'300442,∆’¿ˆ ¢,45.27,45.59,43.7,44.32,44.6,0.67,1.5022,1.9779,1130819,50269162.77,4527000000.0,2588199075.0,2221
2016-09-26,'300442,∆’¿ˆ ¢,44.6,45.89,44.44,45.3,45.13,-0.53,-1.1744,2.3405,1338130,60649390.78,4460000000.0,2549893500.0,2935
2016-09-23,'300442,∆’¿ˆ ¢,45.13,45.88,44.41,44.68,44.37,0.76,1.7129,2.667,1524770,68923589.44,4513000000.0,2580194925.0,3142
2016-09-22,'300442,∆’¿ˆ ¢,44.37,44.95,44.35,44.95,44.56,-0.19,-0.4264,1.1279,644842,28758902.1,4437000000.0,2536743825.0,1340
2016-09-21,'300442,∆’¿ˆ ¢,44.56,44.67,44.05,44.15,44.12,0.44,0.9973,1.2246,700136,31082642.4,4456000000.0,2547606600.0,1161
2016-09-20,'300442,∆’¿ˆ ¢,44.12,44.61,43.95,44.61,44.2,-0.08,-0.181,0.8652,494679,21828818.06,4412000000.0,2522450700.0,918
2016-09-19,'300442,∆’¿ˆ ¢,44.2,44.83,43.85,43.85,43.75,0.45,1.0286,1.2242,699916,30993908.45,4420000000.0,2527024500.0,1180
2016-09-14,'300442,∆’¿ˆ ¢,43.75,44.25,43.68,43.72,44.02,-0.27,-0.6134,0.8427,481770,21147876.31,4375000000.0,2501296875.0,951
2016-09-13,'300442,∆’¿ˆ ¢,44.02,44.42,43.8,44.31,43.9,0.12,0.2733,0.8976,513155,22595308.96,4402000000.0,2516733450.0,1043
2016-09-12,'300442,∆’¿ˆ ¢,43.9,45.23,43.9,44.3,45.6,-1.7,-3.7281,1.7806,1018019,45081534.19,4390000000.0,2509872750.0,1891
2016-09-09,'300442,∆’¿ˆ ¢,45.6,46.25,45.4,45.61,45.61,-0.01,-0.0219,1.452,830146,38048018.62,4560000000.0,2607066000.0,1677
2016-09-08,'300442,∆’¿ˆ ¢,45.61,45.96,45.32,45.4,45.54,0.07,0.1537,1.2872,735900,33596744.94,4561000000.0,2607637725.0,1332
2016-09-07,'300442,∆’¿ˆ ¢,45.54,46.0,45.48,46.0,45.83,-0.29,-0.6328,1.4355,820688,37511429.8,4554000000.0,2603635650.0,1613
2016-09-06,'300442,∆’¿ˆ ¢,45.83,45.97,43.8,44.33,44.33,1.5,3.3837,2.1194,1211710,54743190.61,4583000000.0,2620215675.0,2524
2016-09-05,'300442,∆’¿ˆ ¢,44.33,44.5,43.78,44.1,44.05,0.28,0.6356,1.2236,699556,30970007.4,4433000000.0,2534456925.0,1262
2016-09-02,'300442,∆’¿ˆ ¢,44.05,45.29,43.3,44.82,44.86,-0.81,-1.8056,1.6135,922480,40967945.82,4405000000.0,2518448625.0,1810
2016-09-01,'300442,∆’¿ˆ ¢,44.86,45.41,44.61,44.76,44.76,0.1,0.2234,1.4062,803977,36179772.89,4486000000.0,2564758350.0,1397
2016-08-31,'300442,∆’¿ˆ ¢,44.76,44.98,44.33,44.62,44.7,0.06,0.1342,1.1893,679980,30353411.83,4476000000.0,2559041100.0,1266
2016-08-30,'300442,∆’¿ˆ ¢,44.7,45.44,44.58,44.86,44.84,-0.14,-0.3122,0.9884,565100,25447874.2,4470000000.0,2555610750.0,1094
2016-08-29,'300442,∆’¿ˆ ¢,44.84,45.27,44.01,45.0,45.0,-0.16,-0.3556,1.175,671782,30133748.04,4484000000.0,2563614900.0,1333
2016-08-26,'300442,∆’¿ˆ ¢,45.0,45.5,44.58,44.58,45.25,-0.25,-0.5525,1.7179,982183,44310017.53,4500000000.0,2572762500.0,1823
2016-08-25,'300442,∆’¿ˆ ¢,45.25,46.42,44.59,46.42,46.45,-1.2,-2.5834,2.4301,1389374,62884495.9,4525000000.0,2587055625.0,2701
2016-08-24,'300442,∆’¿ˆ ¢,46.45,46.6,45.75,45.81,46.0,0.45,0.9783,2.0352,1163598,53930786.52,4645000000.0,2655662625.0,1804
2016-08-23,'300442,∆’¿ˆ ¢,46.0,46.5,45.41,45.69,45.61,0.39,0.8551,1.6428,939240,43164776.8,4600000000.0,2629935000.0,1630
2016-08-22,'300442,∆’¿ˆ ¢,45.61,46.75,45.5,46.75,46.83,-1.22,-2.6052,2.0934,1196838,55141303.41,4561000000.0,2607637725.0,2074
2016-08-19,'300442,∆’¿ˆ ¢,46.83,46.93,45.68,46.38,46.42,0.41,0.8832,3.2881,1879871,87083247.62,4683000000.0,2677388175.0,2913
2016-08-18,'300442,∆’¿ˆ ¢,46.42,46.88,45.81,46.15,46.15,0.27,0.585,2.7159,1552747,71912228.73,4642000000.0,2653947450.0,2552
2016-08-17,'300442,∆’¿ˆ ¢,46.15,46.36,45.66,46.0,46.03,0.12,0.2607,1.7233,985252,45421464.54,4615000000.0,2638510875.0,1786
2016-08-16,'300442,∆’¿ˆ ¢,46.03,46.49,45.5,45.5,45.56,0.47,1.0316,2.3702,1355087,62506764.98,4603000000.0,2631650175.0,2515
2016-08-15,'300442,∆’¿ˆ ¢,45.56,45.94,44.14,44.2,44.58,0.98,2.1983,3.482,1990758,89899994.01,4556000000.0,2604779100.0,3276
2016-08-12,'300442,∆’¿ˆ ¢,44.58,44.66,43.74,43.74,44.03,0.55,1.2491,1.4638,836904,37085389.68,4458000000.0,2548750050.0,1422
2016-08-11,'300442,∆’¿ˆ ¢,44.03,45.13,44.0,44.7,44.98,-0.95,-2.112,1.6106,920806,40954770.03,4403000000.0,2517305175.0,1830
2016-08-10,'300442,∆’¿ˆ ¢,44.98,45.57,44.86,45.46,45.35,-0.37,-0.8159,1.5461,883953,39966668.21,4498000000.0,2571619050.0,1731
2016-08-09,'300442,∆’¿ˆ ¢,45.35,45.48,44.56,44.6,44.65,0.7,1.5677,1.8476,1056344,47618380.15,4535000000.0,2592772875.0,2167
