日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值,成交笔数
2016-10-12,'300489,中飞股份,38.76,39.1,38.4,38.52,38.76,0.0,0.0,3.468,1612285,62512304.76,3517470000.0,1801952400.0,2342
2016-10-11,'300489,中飞股份,38.76,38.88,38.3,38.58,38.69,0.07,0.1809,2.3965,1114120,43046123.86,3517470000.0,1801952400.0,1908
2016-10-10,'300489,中飞股份,38.69,38.78,37.68,38.3,37.59,1.1,2.9263,3.4752,1615610,61960116.5,3511117500.0,1798698100.0,2643
2016-09-30,'300489,中飞股份,37.59,37.65,37.3,37.42,37.28,0.31,0.8315,1.2677,589364,22078233.3,3411292500.0,1747559100.0,1125
2016-09-29,'300489,中飞股份,37.28,37.59,37.15,37.15,37.21,0.07,0.1881,1.6262,756037,28273334.81,3383160000.0,1733147200.0,1402
2016-09-28,'300489,中飞股份,37.21,37.59,37.01,37.01,37.41,-0.2,-0.5346,1.5188,706094,26310031.0,3376807500.0,1729892900.0,1361
2016-09-27,'300489,中飞股份,37.41,37.55,36.73,36.85,37.01,0.4,1.0808,1.9902,925232,34303508.52,3394957500.0,1739190900.0,1913
2016-09-26,'300489,中飞股份,37.01,38.33,37.0,38.0,38.0,-0.99,-2.6053,2.5177,1170482,44274749.06,3358657500.0,1720594900.0,2451
2016-09-23,'300489,中飞股份,38.0,38.34,37.89,38.3,37.87,0.13,0.3433,1.9944,927182,35344636.42,3448500000.0,1766620000.0,1899
2016-09-22,'300489,中飞股份,37.87,38.38,37.86,38.1,37.7,0.17,0.4509,2.4511,1139512,43441182.12,3436702500.0,1760576300.0,2171
2016-09-21,'300489,中飞股份,37.7,38.38,37.7,37.99,38.15,-0.45,-1.1796,2.8904,1343750,51078938.24,3421275000.0,1752673000.0,2671
2016-09-20,'300489,中飞股份,38.15,38.7,37.93,38.59,39.31,-1.16,-2.9509,4.5464,2113626,80863079.82,3462112500.0,1773593500.0,4096
2016-09-19,'300489,中飞股份,39.31,40.45,37.01,37.01,36.77,2.54,6.9078,7.1044,3302835,130081724.66,3567382500.0,1827521900.0,5967
2016-09-14,'300489,中飞股份,36.77,37.17,36.3,36.66,36.88,-0.11,-0.2983,1.6354,760312,27992273.04,3336877500.0,1709437300.0,1546
2016-09-13,'300489,中飞股份,36.88,37.16,36.5,36.77,36.69,0.19,0.5179,2.1923,1019211,37532453.45,3346860000.0,1714551200.0,2055
2016-09-12,'300489,中飞股份,36.69,37.67,36.63,37.3,38.7,-2.01,-5.1938,4.4776,2081617,77393314.83,3329617500.0,1705718100.0,3889
2016-09-09,'300489,中飞股份,38.7,40.24,38.7,40.06,40.02,-1.32,-3.2984,3.9242,1824343,71826846.99,3512025000.0,1799163000.0,3631
2016-09-08,'300489,中飞股份,40.02,40.4,39.61,39.96,39.97,0.05,0.1251,3.3339,1549930,61958234.82,3631815000.0,1860529800.0,2846
2016-09-07,'300489,中飞股份,39.97,40.28,39.36,39.84,39.92,0.05,0.1253,4.9143,2284645,91254087.63,3627277500.0,1858205300.0,3870
2016-09-06,'300489,中飞股份,39.92,39.98,38.61,38.89,39.13,0.79,2.0189,4.4358,2062194,81076249.07,3622740000.0,1855880800.0,4082
2016-09-05,'300489,中飞股份,39.13,39.99,38.92,39.05,39.64,-0.51,-1.2866,4.3234,2009938,79141222.75,3551047500.0,1819153700.0,4000
2016-09-02,'300489,中飞股份,39.64,40.6,39.5,39.54,39.31,0.33,0.8395,5.2974,2462774,98528865.86,3597330000.0,1842863600.0,4797
2016-09-01,'300489,中飞股份,39.31,40.88,39.31,40.87,41.3,-1.99,-4.8184,6.9701,3240399,130158830.83,3567382500.0,1827521900.0,6658
2016-08-31,'300489,中飞股份,41.3,41.79,39.68,41.0,42.28,-0.98,-2.3179,12.2015,5672485,230013288.19,3747975000.0,1920037000.0,10562
2016-08-30,'300489,中飞股份,42.28,44.75,42.01,42.58,42.08,0.2,0.4753,17.3595,8070414,349513323.17,3836910000.0,1965597200.0,15241
2016-08-29,'300489,中飞股份,42.08,42.08,38.25,38.48,38.25,3.83,10.0131,5.2126,2423334,99958685.71,3818760000.0,1956299200.0,3201
2016-08-26,'300489,中飞股份,38.25,39.23,37.58,37.61,37.6,0.65,1.7287,3.6141,1680196,64769774.24,3471187500.0,1778242500.0,3688
2016-08-25,'300489,中飞股份,37.6,38.02,35.64,38.0,38.54,-0.94,-2.439,3.9084,1817002,67540491.0,3412200000.0,1748024000.0,4147
2016-08-24,'300489,中飞股份,38.54,39.63,37.14,37.28,37.02,1.52,4.1059,5.617,2611351,101253054.56,3497505000.0,1791724600.0,5310
2016-08-23,'300489,中飞股份,37.02,37.38,36.6,37.07,36.69,0.33,0.8994,2.0789,966472,35803886.28,3359565000.0,1721059800.0,1853
2016-08-22,'300489,中飞股份,36.69,37.99,36.68,37.77,37.75,-1.06,-2.8079,2.8942,1345516,50201981.48,3329617500.0,1705718100.0,3379
2016-08-19,'300489,中飞股份,37.75,38.88,37.64,38.65,38.52,-0.77,-1.999,3.1152,1448257,55030675.64,3425812500.0,1754997500.0,3168
2016-08-18,'300489,中飞股份,38.52,39.17,38.37,38.8,39.19,-0.67,-1.7096,2.9531,1372892,53133910.57,3495690000.0,1790794800.0,2736
2016-08-17,'300489,中飞股份,39.19,39.86,38.81,38.87,38.87,0.32,0.8233,3.791,1762435,69214178.76,3556492500.0,1821943100.0,3241
2016-08-16,'300489,中飞股份,38.87,39.39,38.66,38.99,38.88,-0.01,-0.0257,3.4969,1625724,63391303.16,3527452500.0,1807066300.0,2935
2016-08-15,'300489,中飞股份,38.88,38.97,37.39,38.01,38.0,0.88,2.3158,3.959,1840527,70793279.76,3528360000.0,1807531200.0,3688
2016-08-12,'300489,中飞股份,38.0,38.23,37.37,37.41,37.98,0.02,0.0527,2.2268,1035246,39167532.43,3448500000.0,1766620000.0,2300
2016-08-11,'300489,中飞股份,37.98,38.32,36.2,38.0,38.37,-0.39,-1.0164,2.6225,1219201,45971720.92,3446685000.0,1765690200.0,2957
2016-08-10,'300489,中飞股份,38.37,38.89,38.11,38.56,38.55,-0.18,-0.4669,2.52,1171529,45040075.23,3482077500.0,1783821300.0,2596
2016-08-09,'300489,中飞股份,38.55,39.48,38.17,38.17,38.61,-0.06,-0.1554,4.6367,2155591,83587756.8,3498412500.0,1792189500.0,4692
2016-08-08,'300489,中飞股份,38.61,38.61,35.63,36.0,36.5,2.11,5.7808,4.7308,2199354,82591877.94,3503857500.0,1794978900.0,4191
2016-08-05,'300489,中飞股份,36.5,37.27,36.25,37.26,37.1,-0.6,-1.6173,1.8534,861644,31643269.84,3312375000.0,1696885000.0,1833
2016-08-04,'300489,中飞股份,37.1,37.48,36.5,36.88,36.79,0.31,0.8426,2.1286,989596,36681676.72,3366825000.0,1724779000.0,2177
2016-08-03,'300489,中飞股份,36.79,37.19,36.15,36.18,36.41,0.38,1.0437,2.4384,1133600,41599431.92,3338692500.0,1710367100.0,2406
2016-08-02,'300489,中飞股份,36.41,36.57,35.79,35.9,35.91,0.5,1.3924,2.1413,995504,36137047.2,3304207500.0,1692700900.0,2184
2016-08-01,'300489,中飞股份,35.91,36.99,35.2,36.99,37.1,-1.19,-3.2075,3.3476,1556305,55555865.67,3258832500.0,1669455900.0,2930
2016-07-29,'300489,中飞股份,37.1,37.89,36.73,37.89,37.82,-0.72,-1.9038,2.5037,1163956,43391508.48,3366825000.0,1724779000.0,2404
2016-07-28,'300489,中飞股份,37.82,38.17,36.29,37.78,37.71,0.11,0.2917,4.7867,2225322,82911242.03,3432165000.0,1758251800.0,3599
2016-07-27,'300489,中飞股份,37.71,42.15,37.71,41.99,41.9,-4.19,-10.0,8.7632,4074028,160311800.44,3422182500.0,1753137900.0,6611
2016-07-26,'300489,中飞股份,41.9,42.24,41.6,41.6,41.77,0.13,0.3112,3.6675,1705018,71373834.52,3802425000.0,1947931000.0,3241
2016-07-25,'300489,中飞股份,41.77,42.48,41.43,41.49,41.74,0.03,0.0719,2.3638,1098942,46092901.4,3790627500.0,1941887300.0,2213
2016-07-22,'300489,中飞股份,41.74,43.05,41.58,42.78,43.11,-1.37,-3.1779,4.1336,1921694,81170629.92,3787905000.0,1940492600.0,3608
2016-07-21,'300489,中飞股份,43.11,44.38,42.17,44.38,44.09,-0.98,-2.2227,4.8417,2250912,97158756.62,3912232500.0,2004183900.0,4022
2016-07-20,'300489,中飞股份,88.3,89.7,88.21,89.13,89.13,-0.83,-0.9312,3.5476,824639,73229276.62,4006612500.0,2052533500.0,2505
2016-07-19,'300489,中飞股份,89.13,89.3,87.27,88.85,88.95,0.18,0.2024,3.2295,750702,66506385.98,4044273750.0,2071826850.0,2427
2016-07-18,'300489,中飞股份,88.95,89.98,85.82,86.96,88.52,0.43,0.4858,4.8412,1125326,98987244.48,4036106250.0,2067642750.0,3519
2016-07-15,'300489,中飞股份,88.52,90.55,87.73,90.29,90.1,-1.58,-1.7536,5.9738,1388611,123408283.0,4016595000.0,2057647400.0,3547
2016-07-14,'300489,中飞股份,90.1,92.61,88.78,90.5,90.06,0.04,0.0444,4.747,1103446,99289915.72,4088287500.0,2094374500.0,2964
2016-07-13,'300489,中飞股份,90.06,91.36,88.63,91.0,91.0,-0.94,-1.033,4.3954,1021717,91843307.25,4086472500.0,2093444700.0,3215
2016-07-12,'300489,中飞股份,91.0,91.6,85.58,91.2,92.88,-1.88,-2.0241,10.7103,2489610,221400176.86,4129125000.0,2115295000.0,7068
2016-07-11,'300489,中飞股份,92.88,97.78,92.2,94.1,94.1,-1.22,-1.2965,9.1469,2126201,201959604.81,4214430000.0,2158995600.0,5590
2016-07-08,'300489,中飞股份,94.1,95.06,91.05,91.99,92.2,1.9,2.0607,7.0183,1631401,152882357.3,4269787500.0,2187354500.0,4355
2016-07-07,'300489,中飞股份,92.2,93.88,91.2,91.7,91.7,0.5,0.5453,6.9893,1624657,150373443.79,4183575000.0,2143189000.0,4194
2016-07-06,'300489,中飞股份,91.7,94.59,91.5,93.97,94.61,-2.91,-3.0758,7.7923,1811312,168576606.06,4160887500.0,2131566500.0,4691
2016-07-05,'300489,中飞股份,94.61,95.93,93.85,94.15,95.32,-0.71,-0.7449,8.3238,1934857,183725433.64,4292928750.0,2199209450.0,4857
2016-07-04,'300489,中飞股份,95.32,95.99,90.16,92.0,92.61,2.71,2.9262,8.1419,1892595,176208496.88,4325145000.0,2215713400.0,5262
2016-07-01,'300489,中飞股份,92.61,94.16,89.1,89.1,91.3,1.31,1.4348,5.2134,1211846,112118084.09,4202178750.0,2152719450.0,3753
