日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值,成交笔数
2016-10-12,'002356,赫美集团,24.48,24.75,24.25,24.45,24.45,0.03,0.1227,0.567,1360897,33469929.4,7600414291.2,5875200000.0,2749
2016-10-11,'002356,赫美集团,24.45,24.82,24.4,24.6,24.6,-0.15,-0.6098,0.5925,1422074,35044524.72,7591100058.0,5868000000.0,2749
2016-10-10,'002356,赫美集团,24.6,24.65,23.8,23.8,23.81,0.79,3.3179,0.8473,2033564,49468419.02,7637671224.0,5904000000.0,3464
2016-09-30,'002356,赫美集团,23.81,23.93,23.71,23.81,23.82,-0.01,-0.042,0.3008,721878,17218202.83,7392396416.4,5714400000.0,1727
2016-09-29,'002356,赫美集团,23.82,23.95,23.72,23.85,23.82,0.0,0.0,0.3351,804350,19174076.67,7395501160.8,5716800000.0,1759
2016-09-28,'002356,赫美集团,23.82,24.08,23.21,23.5,23.43,0.39,1.6645,0.5745,1378730,32730346.75,7395501160.8,5716800000.0,2473
2016-09-27,'002356,赫美集团,23.43,23.57,23.07,23.34,23.3,0.13,0.5579,0.3048,731601,17105390.12,7274416129.2,5623200000.0,1731
2016-09-26,'002356,赫美集团,23.3,23.98,23.3,23.63,23.56,-0.26,-1.1036,0.6215,1491673,35294156.53,7234054452.0,5592000000.0,2947
2016-09-23,'002356,赫美集团,23.56,23.69,23.51,23.53,23.58,-0.02,-0.0848,0.3448,827600,19518241.04,7314777806.4,5654400000.0,2747
2016-09-22,'002356,赫美集团,23.58,23.81,23.55,23.65,23.6,-0.02,-0.0847,0.3501,840170,19915783.48,7320987295.2,5659200000.0,1394
2016-09-21,'002356,赫美集团,23.6,23.7,23.51,23.53,23.53,0.07,0.2975,0.4307,1033597,24396003.53,7327196784.0,5664000000.0,2442
2016-09-20,'002356,赫美集团,23.53,23.79,23.4,23.79,23.47,0.06,0.2556,0.2644,634670,14925692.2,7305463573.2,5647200000.0,1298
2016-09-19,'002356,赫美集团,23.47,23.99,23.25,23.25,23.25,0.22,0.9462,0.5825,1397928,33018396.33,7286835106.8,5632800000.0,2618
2016-09-14,'002356,赫美集团,23.25,23.64,23.0,23.37,23.67,-0.42,-1.7744,0.3663,879148,20552097.1,7218530730.0,5580000000.0,1522
2016-09-13,'002356,赫美集团,23.67,23.71,23.03,23.28,23.22,0.45,1.938,0.6124,1469830,34434710.15,7348929994.8,5680800000.0,2125
2016-09-12,'002356,赫美集团,23.22,23.5,23.09,23.5,23.89,-0.67,-2.8045,0.5986,1436639,33379411.12,7209216496.8,5572800000.0,2354
2016-09-09,'002356,赫美集团,23.89,24.19,23.75,24.01,24.0,-0.11,-0.4583,0.6155,1477158,35420966.33,7417234371.6,5733600000.0,2941
2016-09-08,'002356,赫美集团,24.0,24.41,23.71,23.85,23.85,0.15,0.6289,0.8288,1989109,47779563.85,7451386560.0,5760000000.0,3062
2016-09-07,'002356,赫美集团,23.85,24.2,23.81,23.95,24.1,-0.25,-1.0373,0.7412,1778878,42586998.7,7404815394.0,5724000000.0,2848
2016-09-06,'002356,赫美集团,24.1,24.22,23.22,23.66,23.58,0.52,2.2053,0.9703,2328830,55209856.42,7482434004.0,5784000000.0,3658
2016-09-05,'002356,赫美集团,23.58,24.29,23.41,23.9,24.05,-0.47,-1.9543,1.103,2647254,62832459.88,7320987295.2,5659200000.0,3900
2016-09-02,'002356,赫美集团,24.05,24.63,23.9,24.63,24.55,-0.5,-2.0367,0.9371,2249019,54209073.54,7466910282.0,5772000000.0,4351
2016-09-01,'002356,赫美集团,24.55,25.45,24.51,25.45,25.54,-0.99,-3.8763,1.0367,2488062,62047346.37,7622147502.0,5892000000.0,3378
2016-08-31,'002356,赫美集团,25.54,25.56,25.11,25.35,25.29,0.25,0.9885,0.6131,1471320,37354063.34,7929517197.6,6129600000.0,2094
2016-08-30,'002356,赫美集团,25.29,25.79,25.21,25.62,25.48,-0.19,-0.7457,0.517,1240885,31607448.54,7851898587.6,6069600000.0,2087
2016-08-29,'002356,赫美集团,25.48,25.89,25.16,25.5,25.46,0.02,0.0786,0.6392,1534019,39285282.39,7910888731.2,6115200000.0,2485
2016-08-26,'002356,赫美集团,25.46,25.69,25.1,25.5,25.28,0.18,0.712,0.549,1317586,33553972.43,7904679242.4,6110400000.0,1963
2016-08-25,'002356,赫美集团,25.28,25.45,24.91,25.2,25.43,-0.15,-0.5899,0.4312,1034882,26041078.63,7848793843.2,6067200000.0,1645
2016-08-24,'002356,赫美集团,25.43,25.47,25.05,25.18,25.15,0.28,1.1133,0.577,1384880,35046233.12,7895365009.2,6103200000.0,1751
2016-08-23,'002356,赫美集团,25.15,25.65,25.1,25.56,25.55,-0.4,-1.5656,0.5793,1390269,35264628.55,7808432166.0,6036000000.0,2122
2016-08-22,'002356,赫美集团,25.55,25.72,25.02,25.28,25.23,0.32,1.2683,1.074,2577488,65766073.21,7932621942.0,6132000000.0,3022
2016-08-19,'002356,赫美集团,25.23,25.71,24.96,25.39,25.82,-0.59,-2.2851,1.3903,3336633,84040875.62,7833270121.2,6055200000.0,5054
2016-08-18,'002356,赫美集团,25.82,26.88,25.61,25.85,25.92,-0.1,-0.3858,2.6345,6322864,165862119.25,8016450040.8,6196800000.0,9526
2016-08-17,'002356,赫美集团,25.92,25.95,24.61,24.79,24.7,1.22,4.9393,1.4813,3555169,90438557.66,8047497484.8,6220800000.0,4069
2016-08-16,'002356,赫美集团,24.7,24.98,24.4,24.48,24.47,0.23,0.9399,0.7829,1878955,46570086.76,7668718668.0,5928000000.0,3304
2016-08-15,'002356,赫美集团,24.47,24.86,23.82,24.05,24.09,0.38,1.5774,0.812,1948794,47416770.28,7597309546.8,5872800000.0,2712
2016-08-12,'002356,赫美集团,24.09,24.24,23.42,23.5,23.52,0.57,2.4235,0.5315,1275600,30407769.6,7479329259.6,5781600000.0,2075
2016-08-11,'002356,赫美集团,23.52,24.16,23.5,24.0,24.13,-0.61,-2.528,0.3393,814250,19349205.0,7302358828.8,5644800000.0,1644
2016-08-10,'002356,赫美集团,24.13,24.42,23.98,24.15,24.26,-0.13,-0.5359,0.3171,760978,18413672.15,7491748237.2,5791200000.0,1346
2016-08-09,'002356,赫美集团,24.26,24.36,23.95,24.02,24.07,0.19,0.7894,0.4243,1018285,24667924.42,7532109914.4,5822400000.0,1584
2016-08-08,'002356,赫美集团,24.07,24.15,23.24,23.42,23.71,0.36,1.5183,0.5895,1414719,33404818.35,7473119770.8,5776800000.0,1886
2016-08-05,'002356,赫美集团,23.71,24.38,23.7,24.1,24.19,-0.48,-1.9843,0.2639,633450,15251730.5,7361348972.4,5690400000.0,1341
