日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值,成交笔数
2016-10-12,'600507,方大特钢,6.19,6.26,6.16,6.19,6.26,-0.07,-1.1182,0.4192,5559011,34438761.0,8208515577.15,8208515577.15,None
2016-10-11,'600507,方大特钢,6.26,6.3,6.22,6.23,6.27,-0.01,-0.1595,0.3632,4815819,30129909.0,8301342086.1,8301342086.1,None
2016-10-10,'600507,方大特钢,6.27,6.29,6.2,6.21,6.15,0.12,1.9512,0.7406,9820744,61393918.0,8314603015.95,8314603015.95,None
2016-09-30,'600507,方大特钢,6.15,6.17,6.08,6.08,6.16,-0.01,-0.1623,0.3117,4133442,25337578.0,8155471857.75,8155471857.75,None
2016-09-29,'600507,方大特钢,6.16,6.24,6.13,6.2,6.19,-0.03,-0.4847,0.376,4986291,30890179.0,8168732787.6,8168732787.6,None
2016-09-28,'600507,方大特钢,6.19,6.25,6.04,6.17,6.22,-0.03,-0.4823,0.9547,12660193,77544705.0,8208515577.15,8208515577.15,None
2016-09-27,'600507,方大特钢,6.22,6.45,6.06,6.41,6.42,-0.2,-3.1153,1.062,14083517,87081112.0,8248298366.7,8248298366.7,None
2016-09-26,'600507,方大特钢,6.42,6.65,6.38,6.63,6.59,-0.17,-2.5797,0.4542,6023750,38896142.0,8513516963.7,8513516963.7,None
2016-09-23,'600507,方大特钢,6.59,6.74,6.57,6.57,6.57,0.02,0.3044,0.4501,5968882,39669918.0,8738952771.15,8738952771.15,None
2016-09-22,'600507,方大特钢,6.57,6.6,6.48,6.55,6.51,0.06,0.9217,0.3831,5080167,33297932.0,8712430911.45,8712430911.45,None
2016-09-21,'600507,方大特钢,6.51,6.62,6.36,6.39,6.42,0.09,1.4019,0.6212,8237086,54028591.0,8632865332.35,8632865332.35,None
2016-09-20,'600507,方大特钢,6.42,6.49,6.31,6.35,6.34,0.08,1.2618,0.6186,8203206,52509285.0,8513516963.7,8513516963.7,None
2016-09-19,'600507,方大特钢,6.34,6.35,6.15,6.16,6.15,0.19,3.0894,0.5524,7325813,46105704.0,8407429524.9,8407429524.9,None
2016-09-14,'600507,方大特钢,6.15,6.52,6.1,6.35,6.39,-0.24,-3.7559,0.8367,11095865,68844699.0,8155471857.75,8155471857.75,None
2016-09-13,'600507,方大特钢,6.39,6.46,6.32,6.33,6.31,0.08,1.2678,0.4058,5380898,34439156.0,8473734174.15,8473734174.15,None
2016-09-12,'600507,方大特钢,6.31,6.55,6.3,6.5,6.63,-0.32,-4.8265,0.8532,11314612,72370621.0,8367646735.35,8367646735.35,None
2016-09-09,'600507,方大特钢,6.63,6.89,6.61,6.78,6.82,-0.19,-2.7859,0.7623,10108154,68211430.0,8791996490.55,8791996490.55,None
2016-09-08,'600507,方大特钢,6.82,6.84,6.68,6.77,6.81,0.01,0.1468,0.5455,7233649,48842696.0,9043954157.7,9043954157.7,None
2016-09-07,'600507,方大特钢,6.81,6.85,6.5,6.51,6.55,0.26,3.9695,1.1975,15880022,107690918.0,9030693227.85,9030693227.85,None
2016-09-06,'600507,方大特钢,6.55,6.59,6.41,6.59,6.56,-0.01,-0.1524,0.5886,7805390,50779827.0,8685909051.75,8685909051.75,None
2016-09-05,'600507,方大特钢,6.56,6.57,6.34,6.34,6.34,0.22,3.47,0.9606,12738702,82820709.0,8699169981.6,8699169981.6,None
2016-09-02,'600507,方大特钢,6.34,6.42,6.27,6.35,6.37,-0.03,-0.471,0.5446,7221907,45768221.0,8407429524.9,8407429524.9,None
2016-09-01,'600507,方大特钢,6.37,6.53,6.3,6.49,6.51,-0.14,-2.1505,0.6635,8798894,56313821.0,8447212314.45,8447212314.45,None
2016-08-31,'600507,方大特钢,6.51,6.54,6.4,6.45,6.45,0.06,0.9302,0.7019,9308209,60460705.0,8632865332.35,8632865332.35,None
2016-08-30,'600507,方大特钢,6.45,6.51,6.35,6.44,6.44,0.01,0.1553,0.3566,4728917,30420166.0,8553299753.25,8553299753.25,None
2016-08-29,'600507,方大特钢,6.44,6.52,6.32,6.36,6.43,0.01,0.1555,0.516,6843044,43992068.0,8540038823.4,8540038823.4,None
2016-08-26,'600507,方大特钢,6.43,6.48,6.21,6.28,6.31,0.12,1.9017,0.859,11391285,72773039.0,8526777893.55,8526777893.55,None
2016-08-25,'600507,方大特钢,6.31,6.48,6.2,6.24,6.27,0.04,0.638,0.8197,10869884,68801935.0,8367646735.35,8367646735.35,None
2016-08-24,'600507,方大特钢,6.27,6.4,6.2,6.31,6.39,-0.12,-1.8779,1.0543,13981195,87912000.0,8314603015.95,8314603015.95,None
2016-08-23,'600507,方大特钢,6.39,6.44,6.33,6.38,6.45,-0.06,-0.9302,0.3838,5090200,32537237.0,8473734174.15,8473734174.15,None
2016-08-22,'600507,方大特钢,6.45,6.58,6.35,6.48,6.48,-0.03,-0.463,0.7895,10470051,67668070.0,8553299753.25,8553299753.25,None
2016-08-19,'600507,方大特钢,6.48,6.5,6.35,6.43,6.45,0.03,0.4651,0.6157,8164670,52465041.0,8593082542.8,8593082542.8,None
2016-08-18,'600507,方大特钢,6.45,6.55,6.31,6.32,6.44,0.01,0.1553,1.2958,17183839,110998985.0,8553299753.25,8553299753.25,None
2016-08-17,'600507,方大特钢,6.44,6.61,6.12,6.15,6.19,0.25,4.0388,2.4381,32331447,208358950.0,8540038823.4,8540038823.4,None
2016-08-16,'600507,方大特钢,6.19,6.2,5.98,6.07,6.08,0.11,1.8092,1.3853,18370108,111953188.0,8208515577.15,8208515577.15,None
2016-08-15,'600507,方大特钢,6.08,6.11,5.93,6.0,5.93,0.15,2.5295,1.1079,14691481,88754989.0,8062645348.8,8062645348.8,None
2016-08-12,'600507,方大特钢,5.93,5.96,5.76,5.83,5.81,0.12,2.0654,0.7774,10309332,60399334.0,7863731401.05,7863731401.05,None
2016-08-11,'600507,方大特钢,5.81,6.01,5.8,5.95,6.02,-0.21,-3.4884,1.0022,13290534,78359486.0,7704600242.85,7704600242.85,None
2016-08-10,'600507,方大特钢,6.02,6.2,5.95,5.98,5.98,0.04,0.6689,1.404,18618909,113010475.0,7983079769.7,7983079769.7,None
2016-08-09,'600507,方大特钢,5.98,5.99,5.86,5.86,5.91,0.07,1.1844,0.6529,8658400,51299617.0,7930036050.3,7930036050.3,None
2016-08-08,'600507,方大特钢,5.91,5.95,5.73,5.84,5.84,0.07,1.1986,0.8946,11862966,69423929.0,7837209541.35,7837209541.35,None
2016-08-05,'600507,方大特钢,5.84,5.9,5.81,5.84,5.84,0.0,0.0,0.4938,6548407,38370731.0,7744383032.4,7744383032.4,None
2016-08-04,'600507,方大特钢,5.84,5.96,5.81,5.96,5.94,-0.1,-1.6835,0.6056,8031141,46990304.0,7744383032.4,7744383032.4,None
2016-08-03,'600507,方大特钢,5.94,5.96,5.8,5.89,5.88,0.06,1.0204,0.6853,9087241,53524269.0,7876992330.9,7876992330.9,None
2016-08-02,'600507,方大特钢,5.88,6.05,5.82,5.98,6.04,-0.16,-2.649,1.0458,13868420,81789163.0,7797426751.8,7797426751.8,None
2016-08-01,'600507,方大特钢,6.04,6.17,5.96,6.1,6.16,-0.12,-1.9481,0.9714,12881587,78073794.0,8009601629.4,8009601629.4,None
2016-07-29,'600507,方大特钢,6.16,6.21,5.96,5.97,5.97,0.19,3.1826,1.4759,19571361,119956133.0,8168732787.6,8168732787.6,None
2016-07-28,'600507,方大特钢,5.97,5.98,5.76,5.79,5.83,0.14,2.4014,0.9912,13144469,77516073.0,7916775120.45,7916775120.45,None
2016-07-27,'600507,方大特钢,5.83,6.07,5.6,5.97,5.96,-0.13,-2.1812,1.3205,17511335,102763419.0,7731122102.55,7731122102.55,None
2016-07-26,'600507,方大特钢,5.96,6.04,5.86,5.93,5.95,0.01,0.1681,0.951,12611255,74999501.0,7903514190.6,7903514190.6,None
2016-07-25,'600507,方大特钢,5.95,6.12,5.83,5.9,5.93,0.02,0.3373,1.4118,18721968,112318349.0,7890253260.75,7890253260.75,None
2016-07-22,'600507,方大特钢,5.93,6.15,5.76,5.87,5.9,0.03,0.5085,1.8674,24762949,147610825.0,7863731401.05,7863731401.05,None
2016-07-21,'600507,方大特钢,5.9,6.0,5.58,5.6,5.63,0.27,4.7957,2.3288,30882267,180339135.0,7823948611.5,7823948611.5,None
