日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值,成交笔数
2016-10-12,'000421,南京公用,10.44,10.65,10.32,10.38,10.39,0.05,0.4812,2.3814,9342366,98077316.06,5978433990.96,4095707004.0,6078
2016-10-11,'000421,南京公用,10.39,10.4,10.27,10.37,10.38,0.01,0.0963,2.3444,9197283,95132793.87,5949801644.26,4076091549.0,4963
2016-10-10,'000421,南京公用,10.38,10.38,10.06,10.06,10.01,0.37,3.6963,3.1059,12184889,125086916.27,5944075174.92,4072168458.0,7891
2016-09-30,'000421,南京公用,10.01,10.21,9.97,10.05,10.07,-0.06,-0.5958,1.465,5747299,57906828.3,5732195809.34,3927014091.0,3211
2016-09-29,'000421,南京公用,10.07,10.23,9.99,10.06,10.07,0.0,0.0,2.668,10466686,105869286.63,5766554625.38,3950552637.0,4619
2016-09-28,'000421,南京公用,10.07,10.2,9.8,9.86,9.86,0.21,2.1298,2.2726,8915458,89513829.67,5766554625.38,3950552637.0,4816
2016-09-27,'000421,南京公用,9.86,9.86,9.68,9.68,9.8,0.06,0.6122,1.7081,6701213,65356742.43,5646298769.24,3868167726.0,3734
2016-09-26,'000421,南京公用,9.8,10.19,9.8,10.1,10.08,-0.28,-2.7778,1.8624,7306434,73035992.49,5611939953.2,3844629180.0,4755
2016-09-23,'000421,南京公用,10.08,10.34,9.95,9.97,9.87,0.21,2.1277,3.6455,14301753,145546117.37,5772281094.72,3954475728.0,8092
2016-09-22,'000421,南京公用,9.87,9.91,9.8,9.8,9.78,0.09,0.9202,0.888,3483645,34386487.5,5652025238.58,3872090817.0,2133
2016-09-21,'000421,南京公用,9.78,9.84,9.66,9.7,9.67,0.11,1.1375,0.8903,3492801,34137625.81,5600487014.52,3836782998.0,2557
2016-09-20,'000421,南京公用,9.67,9.71,9.62,9.68,9.67,0.0,0.0,0.6914,2712573,26210204.11,5537495851.78,3793628997.0,1834
2016-09-19,'000421,南京公用,9.67,9.71,9.57,9.62,9.62,0.05,0.5198,0.9614,3771624,36382267.57,5537495851.78,3793628997.0,2528
2016-09-14,'000421,南京公用,9.62,9.72,9.61,9.64,9.7,-0.08,-0.8247,0.6756,2650315,25618576.97,5508863505.08,3774013542.0,1581
2016-09-13,'000421,南京公用,9.7,9.78,9.58,9.7,9.63,0.07,0.7269,1.1699,4589555,44327147.19,5554675259.8,3805398270.0,2470
2016-09-12,'000421,南京公用,9.63,9.96,9.61,9.95,10.05,-0.42,-4.1791,2.1153,8298641,81121137.05,5514589974.42,3777936633.0,5031
2016-09-09,'000421,南京公用,10.05,10.2,10.0,10.04,10.03,0.02,0.1994,2.3445,9197725,93133584.46,5755101686.7,3942706455.0,5054
2016-09-08,'000421,南京公用,10.03,10.09,9.95,9.95,9.97,0.06,0.6018,1.0281,4033286,40429176.11,5743648748.02,3934860273.0,2502
2016-09-07,'000421,南京公用,9.97,10.18,9.95,9.97,10.0,-0.03,-0.3,2.1536,8448719,85050760.33,5709289931.98,3911321727.0,4595
2016-09-06,'000421,南京公用,10.0,10.02,9.65,9.65,9.67,0.33,3.4126,3.1327,12289979,121520038.09,5726469340.0,3923091000.0,5723
2016-09-05,'000421,南京公用,9.67,9.8,9.67,9.7,9.71,-0.04,-0.4119,1.1949,4687606,45580589.11,5537495851.78,3793628997.0,2787
2016-09-02,'000421,南京公用,9.71,9.97,9.58,9.86,9.96,-0.25,-2.51,2.076,8144379,79363298.07,5560401729.14,3809321361.0,5119
2016-09-01,'000421,南京公用,9.96,10.07,9.94,10.01,10.04,-0.08,-0.7968,1.1782,4622248,46154615.19,5703563462.64,3907398636.0,3011
2016-08-31,'000421,南京公用,10.04,10.21,9.97,10.13,10.15,-0.11,-1.0837,1.7664,6929775,69712567.81,5749375217.36,3938783364.0,4468
2016-08-30,'000421,南京公用,10.15,10.18,9.84,9.93,9.92,0.23,2.3185,2.961,11616319,116921995.98,5812366380.1,3981937365.0,6942
2016-08-29,'000421,南京公用,9.92,9.95,9.79,9.9,9.9,0.02,0.202,1.1015,4321254,42694051.11,5680657585.28,3891706272.0,3320
2016-08-26,'000421,南京公用,9.9,9.96,9.67,9.76,9.71,0.19,1.9567,2.2419,8794995,86846956.85,5669204646.6,3883860090.0,4980
2016-08-25,'000421,南京公用,9.71,9.83,9.53,9.71,9.7,0.01,0.1031,2.3236,9115604,88507798.53,5560401729.14,3809321361.0,4240
2016-08-24,'000421,南京公用,9.7,9.91,9.66,9.88,9.87,-0.17,-1.7224,2.5881,10153279,99127548.7,5554675259.8,3805398270.0,6999
2016-08-23,'000421,南京公用,9.87,10.1,9.81,10.1,10.05,-0.18,-1.791,2.8946,11355899,112862396.74,5652025238.58,3872090817.0,6263
2016-08-22,'000421,南京公用,10.05,10.15,9.87,9.9,9.92,0.13,1.3105,3.1819,12482863,125623502.24,5755101686.7,3942706455.0,6119
2016-08-19,'000421,南京公用,9.92,10.1,9.86,10.0,10.01,-0.09,-0.8991,2.2809,8948324,89008622.46,5680657585.28,3891706272.0,5538
2016-08-18,'000421,南京公用,10.01,10.2,9.97,10.1,10.19,-0.18,-1.7664,2.909,11412241,114837966.14,5732195809.34,3927014091.0,8076
2016-08-17,'000421,南京公用,10.19,10.24,9.57,9.58,9.57,0.62,6.4786,5.6794,22280638,221869877.05,5835272257.46,3997629729.0,13784
2016-08-16,'000421,南京公用,9.57,9.63,9.5,9.52,9.52,0.05,0.5252,2.232,8756159,83671131.83,5480231158.38,3754398087.0,4310
2016-08-15,'000421,南京公用,9.52,9.66,9.38,9.42,9.4,0.12,1.2766,2.447,9599828,91311263.46,5451598811.68,3734782632.0,5458
2016-08-12,'000421,南京公用,9.4,9.47,9.37,9.39,9.39,0.01,0.1065,1.6119,6323693,59402020.43,5382881179.6,3687705540.0,2761
2016-08-11,'000421,南京公用,9.39,9.57,9.36,9.53,9.53,-0.14,-1.469,0.7176,2815281,26712092.64,5377154710.26,3683782449.0,2365
