ศีฦฺ,นษฦฑด๚ย๋,ร๛ณฦ,สีลฬผÛ,ื๎ธ฿ผÛ,ื๎ตอผÛ,ฟชลฬผÛ,วฐสีลฬ,ีวต๘ถ๎,ีวต๘ท๙,ปปสึยส,ณษฝปมฟ,ณษฝปฝ๐ถ๎,ืÜสะึต,ม๗อจสะึต,ณษฝปฑสสý
2016-01-20,'600711,สขออฟ๓าต,6.44,6.55,6.3,6.31,6.38,0.06,0.9404,1.9916,29012859,186601491.0,9641016844.2,9381452644.2,None
2016-01-19,'600711,สขออฟ๓าต,6.38,6.47,6.04,6.08,6.13,0.25,4.0783,1.6724,24362840,152743603.0,9551193705.9,9294047805.9,None
2016-01-18,'600711,สขออฟ๓าต,6.13,6.2,5.9,6.05,6.05,0.08,1.3223,1.0734,15637271,95701642.0,9176930629.65,8929860979.65,None
2016-01-15,'600711,สขออฟ๓าต,6.05,6.47,6.0,6.46,6.51,-0.46,-7.0661,2.0478,29831995,185322841.0,9057166445.25,8813321195.25,None
2016-01-14,'600711,สขออฟ๓าต,6.51,6.56,6.1,6.28,6.39,0.12,1.8779,1.7082,24883982,157214933.0,9745810505.55,9483424955.55,None
2016-01-13,'600711,สขออฟ๓าต,6.39,6.61,6.37,6.5,6.47,-0.08,-1.2365,1.3338,19430362,126132026.0,9566164228.95,9308615278.95,None
2016-01-12,'600711,สขออฟ๓าต,6.47,6.58,6.31,6.49,6.41,0.06,0.936,1.4791,20962388,135327111.0,9685928413.35,9169720304.45,None
2016-01-11,'600711,สขออฟ๓าต,6.41,6.97,6.33,6.64,6.78,-0.37,-5.4572,3.0431,36188568,241539635.0,9596105275.05,7622813600.9,None
2016-01-08,'600711,สขออฟ๓าต,6.78,6.91,6.3,6.78,6.57,0.21,3.1963,2.9974,35645384,240953553.0,10150014627.9,8062820002.2,None
2016-01-07,'600711,สขออฟ๓าต,6.57,7.16,6.57,7.14,7.3,-0.73,-10.0,1.1188,13304900,90075449.0,9835633643.85,7813086639.3,None
2016-01-06,'600711,สขออฟ๓าต,7.3,7.35,6.96,6.99,6.99,0.31,4.4349,3.1271,37188115,267901372.0,10928481826.5,8681207377.0,None
2016-01-05,'600711,สขออฟ๓าต,6.99,7.07,6.51,6.6,6.91,0.08,1.1577,3.4189,40657555,279595216.0,10464395612.0,8312553365.1,None
2016-01-04,'600711,สขออฟ๓าต,6.91,7.7,6.9,7.67,7.67,-0.76,-9.9087,1.9753,23490821,170786555.0,10344631427.5,8217416845.9,None
