ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ,³É½»±ÊÊý
2016-10-12,'603168,É¯ÆÕ°®Ë¼,42.28,42.43,42.03,42.03,42.29,-0.01,-0.0236,0.5891,592625,25030673.0,6907495000.0,4253621680.0,None
2016-10-11,'603168,É¯ÆÕ°®Ë¼,42.29,42.6,41.81,41.81,42.13,0.16,0.3798,0.9504,956167,40376140.0,6909128750.0,4254627740.0,None
2016-10-10,'603168,É¯ÆÕ°®Ë¼,42.13,42.15,41.0,41.15,40.87,1.26,3.0829,1.1478,1154805,48185326.0,6882988750.0,4238530780.0,None
2016-09-30,'603168,É¯ÆÕ°®Ë¼,40.87,40.92,40.68,40.8,40.81,0.06,0.147,0.3431,345203,14094793.0,6677136250.0,4111767220.0,None
2016-09-29,'603168,É¯ÆÕ°®Ë¼,40.81,41.0,40.71,40.76,40.76,0.05,0.1227,0.4656,468410,19137468.0,6667333750.0,4105730860.0,None
2016-09-28,'603168,É¯ÆÕ°®Ë¼,40.76,40.82,40.5,40.82,40.78,-0.02,-0.049,0.2891,290843,11845677.0,6659165000.0,4100700560.0,None
2016-09-27,'603168,É¯ÆÕ°®Ë¼,40.78,40.82,40.4,40.43,40.42,0.36,0.8906,0.5753,578810,23491528.0,6662432500.0,4102712680.0,None
2016-09-26,'603168,É¯ÆÕ°®Ë¼,40.42,41.36,40.4,41.35,41.48,-1.06,-2.5554,0.8032,808025,33050468.0,6603617500.0,4066494520.0,None
2016-09-23,'603168,É¯ÆÕ°®Ë¼,41.48,41.56,41.05,41.24,41.12,0.36,0.8755,0.9428,948508,39184520.0,6776795000.0,4173136880.0,None
2016-09-22,'603168,É¯ÆÕ°®Ë¼,41.12,41.49,41.0,41.4,41.25,-0.13,-0.3152,0.7985,803311,33096454.0,6717980000.0,4136918720.0,None
2016-09-21,'603168,É¯ÆÕ°®Ë¼,41.25,41.32,40.68,40.77,40.84,0.41,1.0039,0.6781,682237,28083321.0,6739218750.0,4149997500.0,None
2016-09-20,'603168,É¯ÆÕ°®Ë¼,40.84,41.39,40.5,41.39,41.21,-0.37,-0.8978,0.7459,750432,30652905.0,6672235000.0,4108749040.0,None
2016-09-19,'603168,É¯ÆÕ°®Ë¼,41.21,41.3,40.75,40.75,40.7,0.51,1.2531,0.4818,484713,19932297.0,6732683750.0,4145973260.0,None
2016-09-14,'603168,É¯ÆÕ°®Ë¼,40.7,40.92,40.21,40.72,40.74,-0.04,-0.0982,0.6555,659501,26800809.0,6649362500.0,4094664200.0,None
2016-09-13,'603168,É¯ÆÕ°®Ë¼,40.74,41.29,40.66,41.16,41.04,-0.3,-0.731,0.6967,700896,28667492.0,6655897500.0,4098688440.0,None
2016-09-12,'603168,É¯ÆÕ°®Ë¼,41.04,41.6,41.02,41.42,41.97,-0.93,-2.2159,1.0049,1011034,41727974.0,6704910000.0,4128870240.0,None
2016-09-09,'603168,É¯ÆÕ°®Ë¼,41.97,42.36,41.82,41.99,41.96,0.01,0.0238,0.7252,729565,30621404.0,6856848750.0,4222433820.0,None
2016-09-08,'603168,É¯ÆÕ°®Ë¼,41.96,42.08,41.77,41.99,41.98,-0.02,-0.0476,0.6655,669522,28057525.0,6855215000.0,4221427760.0,None
2016-09-07,'603168,É¯ÆÕ°®Ë¼,41.98,42.55,41.51,41.91,41.87,0.11,0.2627,1.6817,1691922,71092227.0,6858482500.0,4223439880.0,None
2016-09-06,'603168,É¯ÆÕ°®Ë¼,41.87,41.95,41.04,41.48,41.43,0.44,1.062,1.3593,1367547,56858586.0,6840511250.0,4212373220.0,None
2016-09-05,'603168,É¯ÆÕ°®Ë¼,41.43,42.35,41.26,42.3,42.74,-1.31,-3.065,2.709,2725439,113715620.0,6768626250.0,4168106580.0,None
2016-09-02,'603168,É¯ÆÕ°®Ë¼,42.74,43.3,42.62,43.3,43.04,-0.3,-0.697,0.9485,954229,40994187.0,6982647500.0,4299900440.0,None
2016-09-01,'603168,É¯ÆÕ°®Ë¼,43.04,43.5,43.02,43.22,43.2,-0.16,-0.3704,0.9579,963710,41753426.0,7031660000.0,4330082240.0,None
2016-08-31,'603168,É¯ÆÕ°®Ë¼,43.2,43.27,42.87,43.18,43.14,0.06,0.1391,0.8212,826189,35585167.0,7057800000.0,4346179200.0,None
2016-08-30,'603168,É¯ÆÕ°®Ë¼,43.14,43.54,43.04,43.27,43.23,-0.09,-0.2082,0.847,852093,36889016.0,7047997500.0,4340142840.0,None
2016-08-29,'603168,É¯ÆÕ°®Ë¼,43.23,43.48,43.0,43.02,43.19,0.04,0.0926,0.8773,882593,38123321.0,7062701250.0,4349197380.0,None
2016-08-26,'603168,É¯ÆÕ°®Ë¼,43.19,43.82,43.09,43.35,43.32,-0.13,-0.3001,1.1282,1135049,49353367.0,7056166250.0,4345173140.0,None
2016-08-25,'603168,É¯ÆÕ°®Ë¼,43.32,43.78,42.83,43.6,43.77,-0.45,-1.0281,1.4301,1438721,62151257.0,7077405000.0,4358251920.0,None
2016-08-24,'603168,É¯ÆÕ°®Ë¼,43.77,44.3,43.4,44.0,44.35,-0.58,-1.3078,2.5056,2520794,110433566.0,7150923750.0,4403524620.0,None
2016-08-23,'603168,É¯ÆÕ°®Ë¼,44.35,44.67,43.93,44.05,44.96,-0.61,-1.3568,2.7586,2775278,122705328.0,7245681250.0,4461876100.0,None
2016-08-22,'603168,É¯ÆÕ°®Ë¼,44.96,48.0,44.88,45.48,43.87,1.09,2.4846,6.3829,6421615,296719196.0,7345340000.0,4523245760.0,None
2016-08-19,'603168,É¯ÆÕ°®Ë¼,43.87,43.88,43.39,43.45,43.37,0.5,1.1529,0.8376,842632,36771943.0,7167261250.0,4413585220.0,None
2016-08-18,'603168,É¯ÆÕ°®Ë¼,43.37,43.88,43.33,43.8,43.84,-0.47,-1.0721,0.9967,1002731,43692665.0,7085573750.0,4363282220.0,None
2016-08-17,'603168,É¯ÆÕ°®Ë¼,43.84,44.25,43.52,43.8,43.98,-0.14,-0.3183,0.9732,979072,42848563.0,7162360000.0,4410567040.0,None
2016-08-16,'603168,É¯ÆÕ°®Ë¼,43.98,44.41,43.77,43.82,43.8,0.18,0.411,1.2871,1294930,57093775.0,7185232500.0,4424651880.0,None
2016-08-15,'603168,É¯ÆÕ°®Ë¼,43.8,44.04,42.86,43.06,43.05,0.75,1.7422,1.7381,1748676,76077249.0,7155825000.0,4406542800.0,None
2016-08-12,'603168,É¯ÆÕ°®Ë¼,43.05,43.07,42.6,42.62,42.66,0.39,0.9142,0.7969,801770,34403122.0,7033293750.0,4331088300.0,None
2016-08-11,'603168,É¯ÆÕ°®Ë¼,42.66,43.51,42.6,43.51,43.42,-0.76,-1.7503,1.1222,1128991,48515302.0,6969577500.0,4291851960.0,None
2016-08-10,'603168,É¯ÆÕ°®Ë¼,43.42,43.56,42.8,42.8,42.9,0.52,1.2121,1.6739,1684043,72716417.0,7093742500.0,4368312520.0,None
2016-08-09,'603168,É¯ÆÕ°®Ë¼,42.9,42.92,42.33,42.56,42.5,0.4,0.9412,1.0639,1070312,45591681.0,7008787500.0,4315997400.0,None
2016-08-08,'603168,É¯ÆÕ°®Ë¼,42.5,42.55,41.6,41.99,42.08,0.42,0.9981,0.9018,907249,38263789.0,6943437500.0,4275755000.0,None
2016-08-05,'603168,É¯ÆÕ°®Ë¼,42.08,42.43,42.03,42.34,42.39,-0.31,-0.7313,0.7139,718184,30301005.0,6874820000.0,4233500480.0,None
2016-08-04,'603168,É¯ÆÕ°®Ë¼,42.39,42.57,41.8,42.38,42.39,0.0,0.0,0.9289,934564,39450352.0,6925466250.0,4264688340.0,None
2016-08-03,'603168,É¯ÆÕ°®Ë¼,42.39,42.48,42.06,42.06,42.31,0.08,0.1891,0.8182,823196,34806648.0,6925466250.0,4264688340.0,None
2016-08-02,'603168,É¯ÆÕ°®Ë¼,42.31,42.34,41.9,41.9,41.88,0.43,1.0267,0.7471,751622,31699704.0,6912396250.0,4256639860.0,None
2016-08-01,'603168,É¯ÆÕ°®Ë¼,41.88,42.5,41.2,42.3,42.34,-0.46,-1.0864,1.2589,1266578,52805062.0,6842145000.0,4213379280.0,None
2016-07-29,'603168,É¯ÆÕ°®Ë¼,42.34,43.1,42.2,42.64,42.73,-0.39,-0.9127,1.2568,1264371,53990524.0,6917297500.0,4259658040.0,None
