ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ,³É½»±ÊÊý
2016-10-12,'002521,Æë·åÐÂ²Ä,10.72,10.83,10.56,10.64,10.67,0.05,0.4686,2.4914,12324736,131750610.66,5303031979.68,5303031979.68,7189
2016-10-11,'002521,Æë·åÐÂ²Ä,10.67,11.07,10.38,10.39,10.43,0.24,2.3011,4.9251,24363721,261103756.06,5278297688.73,5278297688.73,14234
2016-10-10,'002521,Æë·åÐÂ²Ä,10.43,10.47,10.24,10.31,10.31,0.12,1.1639,2.1117,10446288,108160350.52,5159573092.17,5159573092.17,5593
2016-09-30,'002521,Æë·åÐÂ²Ä,10.31,10.38,10.18,10.3,10.3,0.01,0.0971,1.1721,5798160,59690114.6,5100210793.89,5100210793.89,3314
2016-09-29,'002521,Æë·åÐÂ²Ä,10.3,10.4,10.21,10.3,10.3,0.0,0.0,1.5369,7602957,78487150.83,5095263935.7,5095263935.7,3907
2016-09-28,'002521,Æë·åÐÂ²Ä,10.3,10.33,10.08,10.19,10.25,0.05,0.4878,1.6266,8046585,82020214.57,5095263935.7,5095263935.7,4695
2016-09-27,'002521,Æë·åÐÂ²Ä,10.25,10.3,9.97,10.12,10.19,0.06,0.5888,1.8293,9049221,91778236.7,5070529644.75,5070529644.75,6266
2016-09-26,'002521,Æë·åÐÂ²Ä,10.19,10.55,10.17,10.55,10.63,-0.44,-4.1392,2.9907,14794401,152885810.47,5040848495.61,5040848495.61,9953
2016-09-23,'002521,Æë·åÐÂ²Ä,10.63,10.9,10.62,10.71,10.79,-0.16,-1.4829,3.036,15018539,161188219.6,5258510255.97,5258510255.97,10554
2016-09-22,'002521,Æë·åÐÂ²Ä,10.79,11.06,10.57,10.6,10.6,0.19,1.7925,5.7798,28591884,309049227.02,5337659987.01,5337659987.01,17725
2016-09-21,'002521,Æë·åÐÂ²Ä,10.6,10.82,10.46,10.66,10.64,-0.04,-0.3759,3.9736,19656926,208433573.35,5243669681.4,5243669681.4,11914
