ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ,³É½»±ÊÊý
2016-10-12,'300398,·É¿­²ÄÁÏ,0.0,0.0,0.0,0.0,74.21,None,None,0.0,0,0.0,7717840000.0,2671385606.5,0
2016-10-11,'300398,·É¿­²ÄÁÏ,0.0,0.0,0.0,0.0,74.21,None,None,0.0,0,0.0,7717840000.0,2671385606.5,0
2016-10-10,'300398,·É¿­²ÄÁÏ,0.0,0.0,0.0,0.0,74.21,None,None,0.0,0,0.0,7717840000.0,2671385606.5,0
2016-09-30,'300398,·É¿­²ÄÁÏ,0.0,0.0,0.0,0.0,74.21,None,None,0.0,0,0.0,7717840000.0,2671385606.5,0
2016-09-29,'300398,·É¿­²ÄÁÏ,0.0,0.0,0.0,0.0,74.21,None,None,0.0,0,0.0,7717840000.0,2671385606.5,0
2016-09-28,'300398,·É¿­²ÄÁÏ,0.0,0.0,0.0,0.0,74.21,None,None,0.0,0,0.0,7717840000.0,2671385606.5,0
2016-09-27,'300398,·É¿­²ÄÁÏ,0.0,0.0,0.0,0.0,74.21,None,None,0.0,0,0.0,7717840000.0,2671385606.5,0
2016-09-26,'300398,·É¿­²ÄÁÏ,0.0,0.0,0.0,0.0,74.21,None,None,0.0,0,0.0,7717840000.0,2671385606.5,0
2016-09-23,'300398,·É¿­²ÄÁÏ,0.0,0.0,0.0,0.0,74.21,None,None,0.0,0,0.0,7717840000.0,2671385606.5,0
2016-09-22,'300398,·É¿­²ÄÁÏ,0.0,0.0,0.0,0.0,74.21,None,None,0.0,0,0.0,7717840000.0,2671385606.5,0
2016-09-21,'300398,·É¿­²ÄÁÏ,0.0,0.0,0.0,0.0,74.21,None,None,0.0,0,0.0,7717840000.0,2671385606.5,0
2016-09-20,'300398,·É¿­²ÄÁÏ,0.0,0.0,0.0,0.0,74.21,None,None,0.0,0,0.0,7717840000.0,2671385606.5,0
2016-09-19,'300398,·É¿­²ÄÁÏ,0.0,0.0,0.0,0.0,74.21,None,None,0.0,0,0.0,7717840000.0,2671385606.5,0
2016-09-14,'300398,·É¿­²ÄÁÏ,0.0,0.0,0.0,0.0,74.21,None,None,0.0,0,0.0,7717840000.0,2671385606.5,0
2016-09-13,'300398,·É¿­²ÄÁÏ,0.0,0.0,0.0,0.0,74.21,None,None,0.0,0,0.0,7717840000.0,2671385606.5,0
2016-09-12,'300398,·É¿­²ÄÁÏ,0.0,0.0,0.0,0.0,74.21,None,None,0.0,0,0.0,7717840000.0,2671385606.5,0
2016-09-09,'300398,·É¿­²ÄÁÏ,0.0,0.0,0.0,0.0,74.21,None,None,0.0,0,0.0,7717840000.0,2671385606.5,0
2016-09-08,'300398,·É¿­²ÄÁÏ,0.0,0.0,0.0,0.0,74.21,None,None,0.0,0,0.0,7717840000.0,2671385606.5,0
2016-09-07,'300398,·É¿­²ÄÁÏ,0.0,0.0,0.0,0.0,74.21,None,None,0.0,0,0.0,7717840000.0,2671385606.5,0
2016-09-06,'300398,·É¿­²ÄÁÏ,0.0,0.0,0.0,0.0,74.21,None,None,0.0,0,0.0,7717840000.0,2671385606.5,0
2016-09-05,'300398,·É¿­²ÄÁÏ,0.0,0.0,0.0,0.0,74.21,None,None,0.0,0,0.0,7717840000.0,2671385606.5,0
2016-09-02,'300398,·É¿­²ÄÁÏ,0.0,0.0,0.0,0.0,74.21,None,None,0.0,0,0.0,7717840000.0,2671385606.5,0
2016-09-01,'300398,·É¿­²ÄÁÏ,0.0,0.0,0.0,0.0,74.21,None,None,0.0,0,0.0,7717840000.0,2671385606.5,0
2016-08-31,'300398,·É¿­²ÄÁÏ,0.0,0.0,0.0,0.0,74.21,None,None,0.0,0,0.0,7717840000.0,2671385606.5,0
2016-08-30,'300398,·É¿­²ÄÁÏ,0.0,0.0,0.0,0.0,74.21,None,None,0.0,0,0.0,7717840000.0,2671385606.5,0
2016-08-29,'300398,·É¿­²ÄÁÏ,0.0,0.0,0.0,0.0,74.21,None,None,0.0,0,0.0,7717840000.0,2671385606.5,0
2016-08-26,'300398,·É¿­²ÄÁÏ,0.0,0.0,0.0,0.0,74.21,None,None,0.0,0,0.0,7717840000.0,2671385606.5,0
2016-08-25,'300398,·É¿­²ÄÁÏ,0.0,0.0,0.0,0.0,74.21,None,None,0.0,0,0.0,7717840000.0,2671385606.5,0
2016-08-24,'300398,·É¿­²ÄÁÏ,0.0,0.0,0.0,0.0,74.21,None,None,0.0,0,0.0,7717840000.0,2671385606.5,0
2016-08-23,'300398,·É¿­²ÄÁÏ,0.0,0.0,0.0,0.0,74.21,None,None,0.0,0,0.0,7717840000.0,2671385606.5,0
2016-08-22,'300398,·É¿­²ÄÁÏ,0.0,0.0,0.0,0.0,74.21,None,None,0.0,0,0.0,7717840000.0,2671385606.5,0
2016-08-19,'300398,·É¿­²ÄÁÏ,0.0,0.0,0.0,0.0,74.21,None,None,0.0,0,0.0,7717840000.0,2671385606.5,0
2016-08-18,'300398,·É¿­²ÄÁÏ,0.0,0.0,0.0,0.0,74.21,None,None,0.0,0,0.0,7717840000.0,2671385606.5,0
