ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ,³É½»±ÊÊý
2016-10-12,'002600,½­·Û´Å²Ä,9.93,10.04,9.88,10.04,10.11,-0.18,-1.7804,2.3218,16584108,165345914.26,11689714037.9,7092821372.16,14091
2016-10-11,'002600,½­·Û´Å²Ä,10.11,10.19,9.72,9.85,9.82,0.29,2.9532,3.5279,25198977,250645147.81,11901612177.6,7221392152.32,18902
2016-10-10,'002600,½­·Û´Å²Ä,9.82,9.85,9.57,9.57,9.55,0.27,2.8272,2.1581,15414698,149799417.5,11560220730.3,7014250339.84,12284
2016-09-30,'002600,½­·Û´Å²Ä,9.55,9.63,9.43,9.56,9.6,-0.05,-0.5208,1.5468,11048821,105049712.12,11242373520.9,6821394169.6,9182
2016-09-29,'002600,½­·Û´Å²Ä,9.6,9.79,9.48,9.5,9.59,0.01,0.1043,1.7896,12782815,123562146.87,11301234115.2,6857108275.2,11178
2016-09-28,'002600,½­·Û´Å²Ä,9.59,9.84,9.36,9.43,9.46,0.13,1.3742,2.7092,19351228,186709615.18,11289461996.3,6849965454.08,15305
2016-09-27,'002600,½­·Û´Å²Ä,9.46,9.46,9.28,9.33,9.29,0.17,1.8299,1.6654,11895698,111771948.44,11136424451.0,6757108779.52,10059
2016-09-26,'002600,½­·Û´Å²Ä,9.29,9.73,9.28,9.72,9.75,-0.46,-4.7179,2.4986,17847001,169473023.0,10936298430.2,6635680820.48,16739
2016-09-23,'002600,½­·Û´Å²Ä,9.75,9.93,9.74,9.9,9.91,-0.16,-1.6145,2.1576,15411664,151255760.96,11477815898.2,6964250592.0,13880
2016-09-22,'002600,½­·Û´Å²Ä,9.91,10.1,9.9,9.97,9.92,-0.01,-0.1008,3.4277,24483196,244521066.94,11666169800.2,7078535729.92,18096
2016-09-21,'002600,½­·Û´Å²Ä,9.92,9.93,9.8,9.86,9.84,0.08,0.813,2.1796,15568342,153863950.05,11677941919.0,7085678551.04,12670
2016-09-20,'002600,½­·Û´Å²Ä,9.84,9.96,9.77,9.96,10.0,-0.16,-1.6,3.659,26135706,256716944.95,11583764968.1,7028535982.08,19010
2016-09-19,'002600,½­·Û´Å²Ä,10.0,10.09,9.8,10.03,10.04,-0.04,-0.3984,4.0214,28724492,285220896.63,11772118870.0,7142821120.0,20435
2016-09-14,'002600,½­·Û´Å²Ä,10.04,10.19,9.99,10.19,10.2,-0.16,-1.5686,1.1492,7304483,73621008.48,11819207345.5,6381424000.0,7492
2016-09-13,'002600,½­·Û´Å²Ä,10.2,10.44,10.01,10.38,10.3,-0.1,-0.9709,2.0812,13228391,134748029.22,12007561247.4,6483120000.0,12992
2016-09-12,'002600,½­·Û´Å²Ä,10.3,10.7,10.27,10.7,10.98,-0.68,-6.1931,2.6408,16785014,175875565.67,12125282436.1,6546680000.0,17851
2016-09-09,'002600,½­·Û´Å²Ä,10.98,11.16,10.91,10.95,10.95,0.03,0.274,2.1218,13486205,149093519.81,12925786519.3,6978888000.0,12369
2016-09-08,'002600,½­·Û´Å²Ä,10.95,11.06,10.9,11.02,11.04,-0.09,-0.8152,1.4044,8926624,97771681.26,12890470162.6,6959820000.0,8242
2016-09-07,'002600,½­·Û´Å²Ä,11.04,11.2,10.94,10.95,10.96,0.08,0.7299,2.3619,15012009,166371790.62,12996419232.5,7017024000.0,14060
2016-09-06,'002600,½­·Û´Å²Ä,10.96,10.97,10.73,10.83,10.86,0.1,0.9208,1.3462,8556241,93038930.46,12902242281.5,6966176000.0,8155
2016-09-05,'002600,½­·Û´Å²Ä,10.86,10.95,10.77,10.77,10.8,0.06,0.5556,1.1005,6994752,76200129.64,12784521092.8,6902616000.0,6562
2016-09-02,'002600,½­·Û´Å²Ä,10.8,10.99,10.8,10.88,10.94,-0.14,-1.2797,1.2274,7801563,84891566.97,12713888379.6,6864480000.0,7627
2016-09-01,'002600,½­·Û´Å²Ä,10.94,11.13,10.94,11.11,11.1,-0.16,-1.4414,1.6943,10769138,118550380.07,12878698043.8,6953464000.0,9724
2016-08-31,'002600,½­·Û´Å²Ä,11.1,11.18,10.96,11.05,11.02,0.08,0.726,1.5285,9714847,107575161.0,13067051945.7,7055160000.0,9159
2016-08-30,'002600,½­·Û´Å²Ä,11.02,11.13,10.98,11.04,11.1,-0.08,-0.7207,1.2338,7841834,86571353.53,12972874994.7,7004312000.0,8004
2016-08-29,'002600,½­·Û´Å²Ä,11.1,11.25,11.02,11.08,11.01,0.09,0.8174,1.8462,11734289,130620375.06,13067051945.7,7055160000.0,10589
