»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ,≥…Ωª±  ˝
2016-10-12,'600963,‘¿—Ù¡÷÷Ω,8.09,8.24,8.01,8.14,8.14,-0.05,-0.6143,1.1793,12301478,99573818.0,8439157507.32,8439157507.32,None
2016-10-11,'600963,‘¿—Ù¡÷÷Ω,8.14,8.22,8.08,8.22,8.22,-0.08,-0.9732,0.9706,10125075,82423279.0,8491315464.72,8491315464.72,None
2016-10-10,'600963,‘¿—Ù¡÷÷Ω,8.22,8.27,8.0,8.02,8.0,0.22,2.75,1.1935,12449851,101374926.0,8574768196.56,8574768196.56,None
2016-09-30,'600963,‘¿—Ù¡÷÷Ω,8.0,8.08,7.92,7.92,8.01,-0.01,-0.1248,0.8552,8921367,71552247.0,8345273184.0,8345273184.0,None
2016-09-29,'600963,‘¿—Ù¡÷÷Ω,8.01,8.17,7.94,8.06,8.07,-0.06,-0.7435,1.2677,13224631,106362680.0,8355704775.48,8355704775.48,None
2016-09-28,'600963,‘¿—Ù¡÷÷Ω,8.07,8.18,7.92,8.16,8.2,-0.13,-1.5854,1.665,17368278,139599981.0,8418294324.36,8418294324.36,None
2016-09-27,'600963,‘¿—Ù¡÷÷Ω,8.2,8.57,8.0,8.04,8.1,0.1,1.2346,3.8825,40500849,334978024.0,8553905013.6,8553905013.6,None
2016-09-26,'600963,‘¿—Ù¡÷÷Ω,8.1,8.33,7.95,8.2,8.2,-0.1,-1.2195,1.7908,18680874,152135258.0,8449589098.8,8449589098.8,None
2016-09-23,'600963,‘¿—Ù¡÷÷Ω,8.2,8.43,8.16,8.25,8.25,-0.05,-0.6061,1.5482,16150143,133824741.0,8553905013.6,8553905013.6,None
2016-09-22,'600963,‘¿—Ù¡÷÷Ω,8.25,8.27,8.0,8.2,8.11,0.14,1.7263,1.7894,18666327,151158465.0,8606062971.0,8606062971.0,None
2016-09-21,'600963,‘¿—Ù¡÷÷Ω,8.11,8.46,8.06,8.39,8.39,-0.28,-3.3373,1.6239,16940323,138507526.0,8460020690.28,8460020690.28,None
2016-09-20,'600963,‘¿—Ù¡÷÷Ω,8.39,8.65,8.25,8.33,8.36,0.03,0.3589,1.8862,19676483,167012627.0,8752105251.72,8752105251.72,None
2016-09-19,'600963,‘¿—Ù¡÷÷Ω,8.36,8.5,8.15,8.15,8.14,0.22,2.7027,1.824,19027460,159344980.0,8720810477.28,8720810477.28,None
2016-09-14,'600963,‘¿—Ù¡÷÷Ω,8.14,8.24,7.85,7.89,8.02,0.12,1.4963,2.1764,22703394,184331930.0,8491315464.72,8491315464.72,None
2016-09-13,'600963,‘¿—Ù¡÷÷Ω,8.02,8.47,7.88,8.2,8.15,-0.13,-1.5951,3.0441,31755311,260319946.0,8366136366.96,8366136366.96,None
2016-09-12,'600963,‘¿—Ù¡÷÷Ω,8.15,8.35,7.79,7.92,8.08,0.07,0.8663,4.2215,44036738,359418226.0,8501747056.2,8501747056.2,None
2016-09-09,'600963,‘¿—Ù¡÷÷Ω,8.08,8.44,8.0,8.39,8.35,-0.27,-3.2335,2.6834,27992346,231826844.0,8428725915.84,8428725915.84,None
2016-09-08,'600963,‘¿—Ù¡÷÷Ω,8.35,8.48,8.11,8.45,8.42,-0.07,-0.8314,3.4432,35917841,297887555.0,8710378885.8,8710378885.8,None
2016-09-07,'600963,‘¿—Ù¡÷÷Ω,8.42,8.8,8.14,8.23,8.14,0.28,3.4398,7.0563,73608413,628688033.0,8783400026.16,8783400026.16,None
2016-09-06,'600963,‘¿—Ù¡÷÷Ω,8.14,8.36,7.46,7.54,7.6,0.54,7.1053,8.4946,88612459,712615512.0,8491315464.72,8491315464.72,None
2016-09-05,'600963,‘¿—Ù¡÷÷Ω,7.6,7.66,7.2,7.25,7.17,0.43,5.9972,4.2231,44053971,331360021.0,7928009524.8,7928009524.8,None
2016-09-02,'600963,‘¿—Ù¡÷÷Ω,7.17,7.3,7.13,7.13,7.17,0.0,0.0,1.5394,16058362,115544021.0,7479451091.16,7479451091.16,None
2016-09-01,'600963,‘¿—Ù¡÷÷Ω,7.17,7.48,7.16,7.35,7.21,-0.04,-0.5548,2.1006,21912575,160863264.0,7479451091.16,7479451091.16,None
2016-08-31,'600963,‘¿—Ù¡÷÷Ω,7.21,7.35,7.14,7.3,7.24,-0.03,-0.4144,1.2656,13202329,95337711.0,7521177457.08,7521177457.08,None
2016-08-30,'600963,‘¿—Ù¡÷÷Ω,7.24,7.6,7.19,7.19,7.21,0.03,0.4161,3.7282,38891563,286760015.0,7552472231.52,7552472231.52,None
2016-08-29,'600963,‘¿—Ù¡÷÷Ω,7.21,7.34,6.97,7.0,6.89,0.32,4.6444,4.0702,42458341,305130733.0,7521177457.08,7521177457.08,None
2016-08-26,'600963,‘¿—Ù¡÷÷Ω,6.89,6.95,6.72,6.78,6.75,0.14,2.0741,1.3477,14058269,96382306.0,7187366529.72,7187366529.72,None
2016-08-25,'600963,‘¿—Ù¡÷÷Ω,6.75,6.76,6.68,6.76,6.79,-0.04,-0.5891,0.7788,8124178,54608213.0,7041324249.0,7041324249.0,None
2016-08-24,'600963,‘¿—Ù¡÷÷Ω,6.79,6.88,6.75,6.87,6.87,-0.08,-1.1645,1.1089,11567820,78647900.0,7083050614.92,7083050614.92,None
2016-08-23,'600963,‘¿—Ù¡÷÷Ω,6.87,6.89,6.78,6.87,6.88,-0.01,-0.1453,0.8377,8738636,59768698.0,7166503346.76,7166503346.76,None
2016-08-22,'600963,‘¿—Ù¡÷÷Ω,6.88,6.99,6.8,6.83,6.83,0.05,0.7321,1.4073,14680669,101291115.0,7176934938.24,7176934938.24,None
2016-08-19,'600963,‘¿—Ù¡÷÷Ω,6.83,6.91,6.76,6.91,6.91,-0.08,-1.1577,1.5668,16344369,111707039.0,7124776980.84,7124776980.84,None
2016-08-18,'600963,‘¿—Ù¡÷÷Ω,6.91,7.08,6.87,6.99,7.01,-0.1,-1.4265,1.5885,16570553,115266258.0,7208229712.68,7208229712.68,None
2016-08-17,'600963,‘¿—Ù¡÷÷Ω,7.01,7.1,6.8,6.83,6.89,0.12,1.7417,2.8183,29398866,206399721.0,7312545627.48,7312545627.48,None
2016-08-16,'600963,‘¿—Ù¡÷÷Ω,6.89,6.95,6.82,6.87,6.87,0.02,0.2911,1.952,20362191,140087043.0,7187366529.72,7187366529.72,None
2016-08-15,'600963,‘¿—Ù¡÷÷Ω,6.87,6.92,6.7,6.8,6.85,0.02,0.292,2.3861,24890673,170358437.0,7166503346.76,7166503346.76,None
2016-08-12,'600963,‘¿—Ù¡÷÷Ω,6.85,6.89,6.7,6.74,6.78,0.07,1.0324,2.0922,21824746,148715301.0,7145640163.8,7145640163.8,None
2016-08-11,'600963,‘¿—Ù¡÷÷Ω,6.78,6.9,6.55,6.68,6.69,0.09,1.3453,2.9032,30284810,203590750.0,7072619023.44,7072619023.44,None
2016-08-10,'600963,‘¿—Ù¡÷÷Ω,6.69,6.92,6.68,6.79,6.67,0.02,0.2999,3.4992,36501879,248296630.0,6978734700.12,6978734700.12,None
2016-08-09,'600963,‘¿—Ù¡÷÷Ω,6.67,6.74,6.52,6.56,6.57,0.1,1.5221,2.1564,22494493,149907309.0,6957871517.16,6957871517.16,None
2016-08-08,'600963,‘¿—Ù¡÷÷Ω,6.57,6.59,6.44,6.48,6.51,0.06,0.9217,0.9444,9851454,64161824.0,6853555602.36,6853555602.36,None
2016-08-05,'600963,‘¿—Ù¡÷÷Ω,6.51,6.64,6.45,6.51,6.51,0.0,0.0,1.3709,14300596,93871865.0,6790966053.48,6790966053.48,None
2016-08-04,'600963,‘¿—Ù¡÷÷Ω,6.51,6.57,6.42,6.53,6.58,-0.07,-1.0638,0.89,9284372,60185623.0,6790966053.48,6790966053.48,None
2016-08-03,'600963,‘¿—Ù¡÷÷Ω,6.58,6.63,6.38,6.42,6.43,0.15,2.3328,1.8867,19680870,128647340.0,6863987193.84,6863987193.84,None
2016-08-02,'600963,‘¿—Ù¡÷÷Ω,6.43,6.46,6.27,6.29,6.31,0.12,1.9017,1.0709,11171409,71179046.0,6707513321.64,6707513321.64,None
2016-08-01,'600963,‘¿—Ù¡÷÷Ω,6.31,6.38,6.22,6.31,6.39,-0.08,-1.252,0.9456,9863875,62090328.0,6582334223.88,6582334223.88,None
2016-07-29,'600963,‘¿—Ù¡÷÷Ω,6.39,6.59,6.36,6.55,6.54,-0.15,-2.2936,1.0465,10916361,70377662.0,6665786955.72,6665786955.72,None
