»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ,≥…Ωª±  ˝
2016-10-12,'002697,∫Ï∆Ï¡¨À¯,5.96,5.96,5.85,5.85,5.9,0.06,1.0169,0.7939,10797576,63877483.72,8105600000.0,8105600000.0,4650
2016-10-11,'002697,∫Ï∆Ï¡¨À¯,5.9,5.91,5.86,5.86,5.9,0.0,0.0,0.5623,7647216,45015876.96,8024000000.0,8024000000.0,3290
2016-10-10,'002697,∫Ï∆Ï¡¨À¯,5.9,5.9,5.8,5.82,5.8,0.1,1.7241,0.61,8296320,48561459.04,8024000000.0,8024000000.0,3995
2016-09-30,'002697,∫Ï∆Ï¡¨À¯,5.8,5.81,5.76,5.77,5.78,0.02,0.346,0.2811,3823368,22125748.74,7888000000.0,7888000000.0,1658
2016-09-29,'002697,∫Ï∆Ï¡¨À¯,5.78,5.81,5.76,5.76,5.77,0.01,0.1733,0.2836,3857185,22330225.1,7860800000.0,7860800000.0,1943
2016-09-28,'002697,∫Ï∆Ï¡¨À¯,5.77,5.79,5.73,5.76,5.77,0.0,0.0,0.3181,4326165,24956127.89,7847200000.0,7847200000.0,1943
2016-09-27,'002697,∫Ï∆Ï¡¨À¯,5.77,5.78,5.7,5.71,5.73,0.04,0.6981,0.3445,4685686,26872440.5,7847200000.0,7847200000.0,2527
2016-09-26,'002697,∫Ï∆Ï¡¨À¯,5.73,5.83,5.7,5.78,5.86,-0.13,-2.2184,0.7444,10123440,58274422.71,7792800000.0,7792800000.0,4879
2016-09-23,'002697,∫Ï∆Ï¡¨À¯,5.86,5.95,5.84,5.95,5.95,-0.09,-1.5126,0.6389,8689335,51113946.8,7969600000.0,7969600000.0,4024
2016-09-22,'002697,∫Ï∆Ï¡¨À¯,5.95,6.0,5.92,5.95,5.92,0.03,0.5068,0.7572,10297579,61337112.6,8092000000.0,8092000000.0,3980
2016-09-21,'002697,∫Ï∆Ï¡¨À¯,5.92,6.04,5.9,5.97,5.99,-0.07,-1.1686,0.9075,12342630,73615979.02,8051200000.0,8051200000.0,5413
2016-09-20,'002697,∫Ï∆Ï¡¨À¯,5.99,5.99,5.84,5.94,5.93,0.06,1.0118,0.9903,13468012,79749467.14,8146400000.0,8146400000.0,6860
2016-09-19,'002697,∫Ï∆Ï¡¨À¯,5.93,5.98,5.88,5.9,5.9,0.03,0.5085,0.9606,13063728,77576741.92,8064800000.0,8064800000.0,6210
2016-09-14,'002697,∫Ï∆Ï¡¨À¯,5.9,5.96,5.79,5.86,5.92,-0.02,-0.3378,1.3458,18302701,107986299.16,8024000000.0,8024000000.0,7622
2016-09-13,'002697,∫Ï∆Ï¡¨À¯,5.92,5.97,5.66,5.66,5.65,0.27,4.7788,1.3841,18824375,109885323.52,8051200000.0,8051200000.0,9364
2016-09-12,'002697,∫Ï∆Ï¡¨À¯,5.65,5.77,5.64,5.77,5.86,-0.21,-3.5836,1.1244,15291600,87096734.21,7684000000.0,7684000000.0,7848
2016-09-09,'002697,∫Ï∆Ï¡¨À¯,5.86,6.08,5.86,5.98,5.88,-0.02,-0.3401,1.476,20073522,119748893.99,7969600000.0,7969600000.0,10353
2016-09-08,'002697,∫Ï∆Ï¡¨À¯,5.88,5.88,5.76,5.82,5.83,0.05,0.8576,0.6867,9338553,54619078.56,7996800000.0,7996800000.0,4447
2016-09-07,'002697,∫Ï∆Ï¡¨À¯,5.83,5.9,5.79,5.88,5.86,-0.03,-0.5119,0.8577,11664863,68481244.0,7928800000.0,7928800000.0,5782
2016-09-06,'002697,∫Ï∆Ï¡¨À¯,5.86,5.87,5.75,5.78,5.78,0.08,1.3841,0.644,8758698,50977918.24,7969600000.0,7969600000.0,4029
2016-09-05,'002697,∫Ï∆Ï¡¨À¯,5.78,5.83,5.76,5.78,5.77,0.01,0.1733,0.375,5100524,29562271.81,7860800000.0,7860800000.0,2289
2016-09-02,'002697,∫Ï∆Ï¡¨À¯,5.77,5.79,5.73,5.76,5.76,0.01,0.1736,0.3489,4745188,27328904.17,7847200000.0,7847200000.0,3071
2016-09-01,'002697,∫Ï∆Ï¡¨À¯,5.76,5.86,5.76,5.81,5.84,-0.08,-1.3699,0.4696,6386650,37137487.7,7833600000.0,7833600000.0,3096
