»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ,≥…Ωª±  ˝
2016-10-12,'002084,∫£≈∏Œ¿‘°,11.84,11.97,11.76,11.8,11.88,-0.04,-0.3367,1.5483,6286851,74367411.22,5402784139.52,4807700825.92,5005
2016-10-11,'002084,∫£≈∏Œ¿‘°,11.88,12.05,11.6,11.66,11.63,0.25,2.1496,2.9284,11890793,141220411.95,5421036788.64,4823943058.44,8052
2016-10-10,'002084,∫£≈∏Œ¿‘°,11.63,11.68,11.45,11.45,11.43,0.2,1.7498,1.6901,6862906,79577067.17,5306957731.64,4722429105.19,4511
2016-09-30,'002084,∫£≈∏Œ¿‘°,11.43,11.52,11.31,11.33,11.4,0.03,0.2632,0.9454,3838865,43848955.63,5215694486.04,4641217942.59,2970
2016-09-29,'002084,∫£≈∏Œ¿‘°,11.4,11.53,11.35,11.4,11.38,0.02,0.1757,1.2711,5161182,59083340.94,5202004999.2,4629036268.2,3824
2016-09-28,'002084,∫£≈∏Œ¿‘°,11.38,11.52,11.31,11.48,11.48,-0.1,-0.8711,1.1991,4868924,55462363.09,5192878674.64,4620915151.94,3807
2016-09-27,'002084,∫£≈∏Œ¿‘°,11.48,11.61,11.24,11.45,11.54,-0.06,-0.5199,2.0225,8212553,93425760.03,5238510297.44,4661520733.24,6172
2016-09-26,'002084,∫£≈∏Œ¿‘°,11.54,12.08,11.42,11.99,12.05,-0.51,-4.2324,2.8237,11465855,134794091.68,5265889271.12,4685884082.02,8638
2016-09-23,'002084,∫£≈∏Œ¿‘°,12.05,12.09,11.83,12.0,12.06,-0.01,-0.0829,2.5609,10398551,124357147.96,5498610547.4,4892972546.65,7897
2016-09-22,'002084,∫£≈∏Œ¿‘°,12.06,12.3,11.98,12.19,12.16,-0.1,-0.8224,3.1904,12954786,156725208.41,5503173709.68,4897033104.78,11052
2016-09-21,'002084,∫£≈∏Œ¿‘°,12.16,12.56,12.06,12.25,12.3,-0.14,-1.1382,5.0127,20354515,250374519.88,5548805332.48,4937638686.08,15305
2016-09-20,'002084,∫£≈∏Œ¿‘°,12.3,12.39,11.8,11.86,11.96,0.34,2.8428,5.7267,23253422,281811680.17,5612689604.4,4994486499.9,16676
2016-09-19,'002084,∫£≈∏Œ¿‘°,11.96,12.23,11.51,11.51,11.58,0.38,3.2815,4.9309,20022296,239072715.85,5457542086.88,4856427523.48,14606
2016-09-14,'002084,∫£≈∏Œ¿‘°,11.58,11.99,11.51,11.63,11.74,-0.16,-1.3629,4.7076,19115626,224218831.43,5284141920.24,4702126314.54,12957
