日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值,成交笔数
2016-10-12,'002809,红墙股份,74.3,75.5,73.0,73.5,74.17,0.13,0.1753,12.3382,2467642,183701073.76,5944000000.0,1486000000.0,7885
2016-10-11,'002809,红墙股份,74.17,74.29,72.78,73.27,73.37,0.8,1.0904,10.7712,2154237,158979214.22,5933600000.0,1483400000.0,6765
2016-10-10,'002809,红墙股份,73.37,73.8,70.6,70.93,70.37,3.0,4.2632,11.3244,2264871,164394585.53,5869600000.0,1467400000.0,7497
2016-09-30,'002809,红墙股份,70.37,71.41,70.25,71.23,71.85,-1.48,-2.0598,8.222,1644409,116263046.7,5629600000.0,1407400000.0,5451
2016-09-29,'002809,红墙股份,71.85,72.97,70.79,70.88,70.98,0.87,1.2257,10.7071,2141417,154106871.65,5748000000.0,1437000000.0,7230
2016-09-28,'002809,红墙股份,70.98,71.99,70.55,71.99,72.1,-1.12,-1.5534,7.9271,1585417,112860747.96,5678400000.0,1419600000.0,5425
2016-09-27,'002809,红墙股份,72.1,72.19,70.56,71.12,71.6,0.5,0.6983,11.0612,2212239,158023598.24,5768000000.0,1442000000.0,7108
2016-09-26,'002809,红墙股份,71.6,75.3,71.5,74.84,75.8,-4.2,-5.5409,13.3751,2675025,196487513.38,5728000000.0,1432000000.0,9112
2016-09-23,'002809,红墙股份,75.8,77.75,75.7,76.19,76.49,-0.69,-0.9021,10.8427,2168536,166451496.47,6064000000.0,1516000000.0,7665
2016-09-22,'002809,红墙股份,76.49,78.49,76.24,78.0,77.5,-1.01,-1.3032,13.3557,2671135,206225406.26,6119200000.0,1529800000.0,9254
2016-09-21,'002809,红墙股份,77.5,78.61,77.2,78.01,78.58,-1.08,-1.3744,12.0485,2409699,187217638.63,6200000000.0,1550000000.0,9106
2016-09-20,'002809,红墙股份,78.58,81.65,78.2,81.65,81.94,-3.36,-4.1006,19.2919,3858389,308131801.46,6286400000.0,1571600000.0,14194
2016-09-19,'002809,红墙股份,81.94,83.75,80.8,81.63,81.72,0.22,0.2692,13.3117,2662338,218605482.62,6555200000.0,1638800000.0,9976
2016-09-14,'002809,红墙股份,81.72,85.4,81.69,82.6,84.64,-2.92,-3.4499,16.3849,3276971,272694950.21,6537600000.0,1634400000.0,12891
2016-09-13,'002809,红墙股份,84.64,86.68,80.08,83.56,82.6,2.04,2.4697,26.333,5266592,439621018.1,6771200000.0,1692800000.0,20098
2016-09-12,'002809,红墙股份,82.6,84.83,81.3,82.1,87.56,-4.96,-5.6647,23.2342,4646840,386295977.18,6608000000.0,1652000000.0,17535
2016-09-09,'002809,红墙股份,87.56,96.89,87.56,96.89,97.29,-9.73,-10.001,40.3451,8069019,727992015.84,7004800000.0,1751200000.0,32792
2016-09-08,'002809,红墙股份,97.29,101.48,96.5,101.48,92.25,5.04,5.4634,54.0045,10800902,1060161668.03,7783200000.0,1945800000.0,45914
2016-09-07,'002809,红墙股份,92.25,92.25,92.25,92.25,83.86,8.39,10.0048,0.4751,95013,8764949.25,7380000000.0,1845000000.0,332
2016-09-06,'002809,红墙股份,83.86,83.86,83.86,83.86,76.24,7.62,9.9948,0.23,46000,3857560.0,6708800000.0,1677200000.0,150
2016-09-05,'002809,红墙股份,76.24,76.24,76.24,76.24,69.31,6.93,9.9986,0.09,18000,1372320.0,6099200000.0,1524800000.0,62
2016-09-02,'002809,红墙股份,69.31,69.31,69.31,69.31,63.01,6.3,9.9984,0.095,19000,1316890.0,5544800000.0,1386200000.0,60
2016-09-01,'002809,红墙股份,63.01,63.01,63.01,63.01,57.28,5.73,10.0035,0.048,9600,604896.0,5040800000.0,1260200000.0,33
2016-08-31,'002809,红墙股份,57.28,57.28,57.28,57.28,52.07,5.21,10.0058,0.0505,10100,578528.0,4582400000.0,1145600000.0,27
2016-08-30,'002809,红墙股份,52.07,52.07,52.07,52.07,47.34,4.73,9.9916,0.046,9200,479044.0,4165600000.0,1041400000.0,27
2016-08-29,'002809,红墙股份,47.34,47.34,47.34,47.34,43.04,4.3,9.9907,0.0445,8900,421326.0,3787200000.0,946800000.0,26
2016-08-26,'002809,红墙股份,43.04,43.04,43.04,43.04,39.13,3.91,9.9923,0.0235,4700,202288.0,3443200000.0,860800000.0,13
2016-08-25,'002809,红墙股份,39.13,39.13,39.13,39.13,35.57,3.56,10.0084,0.005,1000,39130.0,3130400000.0,782600000.0,3
2016-08-24,'002809,红墙股份,35.57,35.57,35.57,35.57,32.34,3.23,9.9876,0.003,600,21342.0,2845600000.0,711400000.0,2
2016-08-23,'002809,N红墙,32.34,32.34,26.95,26.95,22.46,9.88,43.9893,0.0401,8015,257321.1,2587200000.0,646800000.0,21
2016-08-11,'002809,红墙股份,0.0,0.0,0.0,0.0,22.46,None,None,0.0,0,0.0,1347600000.0,0.0,0
