»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ,≥…Ωª±  ˝
2016-10-12,'002761,∂‡œ≤∞Æ,41.12,41.38,40.68,41.38,41.43,-0.31,-0.7483,1.2075,712202,29177205.12,4934400000.0,2425342718.4,1584
2016-10-11,'002761,∂‡œ≤∞Æ,41.43,41.8,41.15,41.5,41.65,-0.22,-0.5282,0.9823,579392,23991667.22,4971600000.0,2443627160.1,1603
2016-10-10,'002761,∂‡œ≤∞Æ,41.65,41.98,40.47,40.47,40.11,1.54,3.8394,1.8008,1062175,44068804.58,4998000000.0,2456603215.5,2193
2016-09-30,'002761,∂‡œ≤∞Æ,40.11,40.13,39.61,40.1,39.91,0.2,0.5011,0.7014,413692,16554594.0,4813200000.0,2365770827.7,1039
2016-09-29,'002761,∂‡œ≤∞Æ,39.91,40.63,39.74,40.16,40.24,-0.33,-0.8201,1.5554,917383,36707030.16,4789200000.0,2353974413.7,1786
2016-09-28,'002761,∂‡œ≤∞Æ,40.24,40.99,39.99,40.98,41.02,-0.78,-1.9015,1.7188,1013803,41003261.11,4828800000.0,2373438496.8,2093
2016-09-27,'002761,∂‡œ≤∞Æ,41.02,41.25,40.51,40.8,40.98,0.04,0.0976,0.9748,574980,23504784.78,4922400000.0,2419444511.4,1412
2016-09-26,'002761,∂‡œ≤∞Æ,40.98,41.65,40.88,41.5,41.3,-0.32,-0.7748,1.3968,823888,33983412.25,4917600000.0,2417085228.6,1792
2016-09-23,'002761,∂‡œ≤∞Æ,41.3,42.4,41.18,42.17,42.2,-0.9,-2.1327,1.6118,950701,39574230.18,4956000000.0,2435959491.0,2514
2016-09-22,'002761,∂‡œ≤∞Æ,42.2,42.79,42.17,42.68,42.58,-0.38,-0.8924,1.1248,663402,28214269.24,5064000000.0,2489043354.0,1758
2016-09-21,'002761,∂‡œ≤∞Æ,42.58,42.97,41.71,42.69,42.59,-0.01,-0.0235,2.6071,1537720,64948215.14,5109600000.0,2511456540.6,3067
2016-09-20,'002761,∂‡œ≤∞Æ,42.59,42.68,41.77,41.89,41.96,0.63,1.5014,2.2885,1349782,57312418.15,5110800000.0,2512046361.3,2560
