хуфз,╧иф╠╢ЗбК,цШЁф,йуел╪ш,вН╦ъ╪ш,вН╣м╪ш,©╙ел╪ш,г╟йуел,уг╣Ь╤Н,уг╣Ь╥Ы,╩╩йжбй,Ёи╫╩а©,Ёи╫╩╫П╤Н,вэйпж╣,аВм╗йпж╣,Ёи╫╩╠ййЩ
2016-07-04,'300173,жг╩шки╣б,0.0,0.0,0.0,0.0,16.25,None,None,0.0,0,0.0,9525433173.75,6583420252.5,0
2016-07-01,'300173,жг╩шки╣б,0.0,0.0,0.0,0.0,16.25,None,None,0.0,0,0.0,9525433173.75,6583420252.5,0
2016-06-30,'300173,жг╩шки╣б,0.0,0.0,0.0,0.0,16.25,None,None,0.0,0,0.0,9525433173.75,6583420252.5,0
2016-06-29,'300173,жг╩шки╣б,0.0,0.0,0.0,0.0,16.25,None,None,0.0,0,0.0,9525433173.75,6583420252.5,0
2016-06-28,'300173,жг╩шки╣б,0.0,0.0,0.0,0.0,16.25,None,None,0.0,0,0.0,9525433173.75,6583420252.5,0
2016-06-27,'300173,жг╩шки╣б,0.0,0.0,0.0,0.0,16.25,None,None,0.0,0,0.0,9525433173.75,6583420252.5,0
2016-06-24,'300173,жг╩шки╣б,0.0,0.0,0.0,0.0,16.25,None,None,0.0,0,0.0,9525433173.75,6583420252.5,0
2016-06-23,'300173,жг╩шки╣б,0.0,0.0,0.0,0.0,16.25,None,None,0.0,0,0.0,9525433173.75,6583420252.5,0
2016-06-22,'300173,жг╩шки╣б,0.0,0.0,0.0,0.0,16.25,None,None,0.0,0,0.0,9525433173.75,6583420252.5,0
2016-06-21,'300173,жг╩шки╣б,0.0,0.0,0.0,0.0,16.25,None,None,0.0,0,0.0,9525433173.75,6583420252.5,0
2016-06-20,'300173,жг╩шки╣б,0.0,0.0,0.0,0.0,16.25,None,None,0.0,0,0.0,9525433173.75,6583420252.5,0
2016-06-17,'300173,жг╩шки╣б,0.0,0.0,0.0,0.0,16.25,None,None,0.0,0,0.0,9525433173.75,6583420252.5,0
2016-06-16,'300173,жг╩шки╣б,0.0,0.0,0.0,0.0,16.25,None,None,0.0,0,0.0,9525433173.75,6583420252.5,0
2016-06-15,'300173,жг╩шки╣б,0.0,0.0,0.0,0.0,16.25,None,None,0.0,0,0.0,9525433173.75,6583420252.5,0
2016-06-14,'300173,жг╩шки╣б,0.0,0.0,0.0,0.0,16.25,None,None,0.0,0,0.0,9525433173.75,6583420252.5,0
2016-06-13,'300173,жг╩шки╣б,0.0,0.0,0.0,0.0,16.25,None,None,0.0,0,0.0,9525433173.75,6583420252.5,0
2016-06-08,'300173,жг╩шки╣б,0.0,0.0,0.0,0.0,16.25,None,None,0.0,0,0.0,9525433173.75,6583420252.5,0
2016-06-07,'300173,жг╩шки╣б,0.0,0.0,0.0,0.0,16.25,None,None,0.0,0,0.0,9525433173.75,6583420252.5,0
2016-06-06,'300173,жг╩шки╣б,0.0,0.0,0.0,0.0,16.29,None,None,0.0,0,0.0,9548880393.87,6599625594.66,0
2016-06-03,'300173,жг╩шки╣б,0.0,0.0,0.0,0.0,16.29,None,None,0.0,0,0.0,9548880393.87,6599625594.66,0
2016-06-02,'300173,жг╩шки╣б,0.0,0.0,0.0,0.0,16.29,None,None,0.0,0,0.0,9548880393.87,6599625594.66,0
2016-06-01,'300173,жг╩шки╣б,0.0,0.0,0.0,0.0,16.29,None,None,0.0,0,0.0,9548880393.87,6599625594.66,0
2016-05-31,'300173,жг╩шки╣б,0.0,0.0,0.0,0.0,16.29,None,None,0.0,0,0.0,9548880393.87,6599625594.66,0
2016-05-30,'300173,жг╩шки╣б,0.0,0.0,0.0,0.0,16.29,None,None,0.0,0,0.0,9548880393.87,6599625594.66,0
2016-05-27,'300173,жг╩шки╣б,0.0,0.0,0.0,0.0,16.29,None,None,0.0,0,0.0,9548880393.87,6599625594.66,0
2016-05-26,'300173,жг╩шки╣б,0.0,0.0,0.0,0.0,16.29,None,None,0.0,0,0.0,9548880393.87,6599625594.66,0
2016-05-25,'300173,жг╩шки╣б,0.0,0.0,0.0,0.0,16.29,None,None,0.0,0,0.0,9548880393.87,6599625594.66,0
2016-05-24,'300173,жг╩шки╣б,0.0,0.0,0.0,0.0,16.29,None,None,0.0,0,0.0,9548880393.87,6599625594.66,0
2016-05-23,'300173,жг╩шки╣б,0.0,0.0,0.0,0.0,16.29,None,None,0.0,0,0.0,9548880393.87,6599625594.66,0
2016-05-20,'300173,жг╩шки╣б,0.0,0.0,0.0,0.0,16.29,None,None,0.0,0,0.0,9548880393.87,6599625594.66,0
2016-05-19,'300173,жг╩шки╣б,0.0,0.0,0.0,0.0,16.29,None,None,0.0,0,0.0,9548880393.87,6599625594.66,0
2016-05-18,'300173,жг╩шки╣б,0.0,0.0,0.0,0.0,16.29,None,None,0.0,0,0.0,9548880393.87,6599625594.66,0
2016-05-17,'300173,жг╩шки╣б,0.0,0.0,0.0,0.0,16.29,None,None,0.0,0,0.0,9548880393.87,6599625594.66,0
2016-05-16,'300173,жг╩шки╣б,0.0,0.0,0.0,0.0,16.29,None,None,0.0,0,0.0,9548880393.87,6599625594.66,0
2016-05-13,'300173,жг╩шки╣б,0.0,0.0,0.0,0.0,16.29,None,None,0.0,0,0.0,9548880393.87,6599625594.66,0
2016-05-12,'300173,жг╩шки╣б,0.0,0.0,0.0,0.0,16.29,None,None,0.0,0,0.0,9548880393.87,6599625594.66,0
2016-05-11,'300173,жг╩шки╣б,0.0,0.0,0.0,0.0,16.29,None,None,0.0,0,0.0,9548880393.87,6599625594.66,0
2016-05-10,'300173,жг╩шки╣б,0.0,0.0,0.0,0.0,16.29,None,None,0.0,0,0.0,9548880393.87,6599625594.66,0
2016-05-09,'300173,жг╩шки╣б,0.0,0.0,0.0,0.0,16.29,None,None,0.0,0,0.0,9548880393.87,6599625594.66,0
2016-05-06,'300173,жг╩шки╣б,0.0,0.0,0.0,0.0,16.29,None,None,0.0,0,0.0,9548880393.87,6599625594.66,0
2016-05-05,'300173,жг╩шки╣б,0.0,0.0,0.0,0.0,16.29,None,None,0.0,0,0.0,9548880393.87,6599625594.66,0
2016-05-04,'300173,жг╩шки╣б,0.0,0.0,0.0,0.0,16.29,None,None,0.0,0,0.0,9548880393.87,6599625594.66,0
2016-05-03,'300173,жг╩шки╣б,0.0,0.0,0.0,0.0,16.29,None,None,0.0,0,0.0,9548880393.87,6599625594.66,0
2016-04-29,'300173,жг╩шки╣б,0.0,0.0,0.0,0.0,16.29,None,None,0.0,0,0.0,9548880393.87,6599625594.66,0
2016-04-28,'300173,жг╩шки╣б,0.0,0.0,0.0,0.0,16.29,None,None,0.0,0,0.0,9548880393.87,6599625594.66,0
2016-04-27,'300173,жг╩шки╣б,0.0,0.0,0.0,0.0,16.29,None,None,0.0,0,0.0,9548880393.87,6599625594.66,0
2016-04-26,'300173,жг╩шки╣б,0.0,0.0,0.0,0.0,16.29,None,None,0.0,0,0.0,9548880393.87,6599625594.66,0
2016-04-25,'300173,жг╩шки╣б,0.0,0.0,0.0,0.0,16.29,None,None,0.0,0,0.0,9548880393.87,6599625594.66,0
2016-04-22,'300173,жг╩шки╣б,0.0,0.0,0.0,0.0,16.29,None,None,0.0,0,0.0,9548880393.87,6599625594.66,0
2016-04-21,'300173,жг╩шки╣б,0.0,0.0,0.0,0.0,16.29,None,None,0.0,0,0.0,9548880393.87,6599625594.66,0
2016-04-20,'300173,жг╩шки╣б,0.0,0.0,0.0,0.0,16.29,None,None,0.0,0,0.0,9548880393.87,6599625594.66,0
2016-04-19,'300173,жг╩шки╣б,0.0,0.0,0.0,0.0,16.29,None,None,0.0,0,0.0,9548880393.87,6599625594.66,0
2016-04-18,'300173,жг╩шки╣б,0.0,0.0,0.0,0.0,16.29,None,None,0.0,0,0.0,9548880393.87,6599625594.66,0
2016-04-15,'300173,жг╩шки╣б,0.0,0.0,0.0,0.0,16.29,None,None,0.0,0,0.0,9548880393.87,6599625594.66,0
2016-04-14,'300173,жг╩шки╣б,0.0,0.0,0.0,0.0,16.29,None,None,0.0,0,0.0,9548880393.87,6599625594.66,0
2016-04-13,'300173,жг╩шки╣б,0.0,0.0,0.0,0.0,16.29,None,None,0.0,0,0.0,9548880393.87,6599625594.66,0
2016-04-12,'300173,жг╩шки╣б,0.0,0.0,0.0,0.0,16.29,None,None,0.0,0,0.0,9548880393.87,6599625594.66,0
2016-04-11,'300173,жг╩шки╣б,0.0,0.0,0.0,0.0,16.29,None,None,0.0,0,0.0,9548880393.87,6599625594.66,0
2016-04-08,'300173,жг╩шки╣б,16.29,16.36,15.81,16.02,16.02,0.27,1.6854,1.9793,8018851,129552960.64,9548880393.87,6599625594.66,6345
2016-04-07,'300173,жг╩шки╣б,16.02,17.0,15.99,16.86,16.84,-0.82,-4.8694,2.397,9711000,158090080.88,9390611658.06,6490239535.08,8411
2016-04-06,'300173,жг╩шки╣б,16.84,17.41,16.27,16.52,16.68,0.16,0.9592,2.3498,9519702,160701557.43,9871279670.52,6822449049.36,9035
2016-04-05,'300173,жг╩шки╣б,16.68,17.1,16.3,16.38,16.7,-0.02,-0.1198,2.4895,10085620,169602114.55,9777490790.04,6757627680.72,9711
2016-04-01,'300173,жг╩шки╣б,16.7,17.35,15.61,15.89,16.04,0.66,4.1147,3.7209,15074562,246970245.25,9789214400.1,6765730351.8,12729
2016-03-31,'300173,жг╩шки╣б,16.04,16.28,15.65,15.95,15.6,0.44,2.8205,4.4981,18223438,291207237.74,9402335268.12,6498342206.16,12217
2016-03-30,'300173,жг╩шки╣б,15.6,15.6,14.22,14.25,14.18,1.42,10.0141,2.571,10416032,156062330.62,9144415846.8,6320083442.4,8097
2016-03-29,'300173,жг╩шки╣б,14.18,14.51,14.0,14.2,14.32,-0.14,-0.9777,1.0783,4368746,62198190.54,8312039532.54,5744793795.72,3383
2016-03-28,'300173,жг╩шки╣б,14.32,14.89,14.21,14.6,14.48,-0.16,-1.105,1.6081,6514937,95198034.07,8394104802.96,5801512493.28,5336
2016-03-25,'300173,жг╩шки╣б,14.48,14.49,14.04,14.04,14.06,0.42,2.9872,1.0668,4321978,61580690.18,8487893683.44,5866333861.92,3586
2016-03-24,'300173,жг╩шки╣б,14.06,14.68,14.05,14.55,14.73,-0.67,-4.5485,1.6883,6839771,98654951.16,8241697872.18,5696177769.24,5675
2016-03-23,'300173,жг╩шки╣б,14.73,14.86,14.36,14.59,14.78,-0.05,-0.3383,1.8572,7524220,110041803.56,8634438809.19,5967617250.42,5962
2016-03-22,'300173,жг╩шки╣б,14.78,15.21,14.31,14.52,14.6,0.18,1.2329,2.1154,8570189,127676290.89,8663747834.34,5987873928.12,6624
2016-03-21,'300173,жг╩шки╣б,14.6,14.77,14.25,14.56,14.35,0.25,1.7422,2.1056,8530656,123574845.39,8558235343.8,5914949888.4,6658
2016-03-18,'300173,жг╩шки╣б,14.35,14.47,13.62,13.68,13.68,0.67,4.8977,1.9175,7768331,109858181.63,8411690218.05,5813666499.9,5824
2016-03-17,'300173,жг╩шки╣б,13.68,13.76,13.04,13.15,13.15,0.53,4.0304,1.4582,5907482,79831927.84,8018949281.04,5542227018.72,5272
2016-03-16,'300173,жг╩шки╣б,13.15,13.48,12.89,13.47,13.04,0.11,0.8436,0.8152,3302769,43204190.94,7708273614.45,5327506235.1,2999
2016-03-15,'300173,жг╩шки╣б,13.04,13.36,12.89,13.33,13.36,-0.32,-2.3952,1.0049,4071036,53297733.25,7643793759.12,5282941544.16,3364
2016-03-14,'300173,жг╩шки╣б,13.36,13.68,13.05,13.05,12.88,0.48,3.7267,1.188,4813001,64450389.72,7831371520.08,5412584281.44,3737
2016-03-11,'300173,жг╩шки╣б,12.88,13.09,12.7,12.8,12.9,-0.02,-0.155,0.6044,2448547,31479662.13,7550004878.64,5218120175.52,2104
2016-03-10,'300173,жг╩шки╣б,12.9,13.69,12.57,13.51,13.3,-0.4,-3.0075,0.8388,3398237,44801755.16,7561728488.7,5226222846.6,3082
2016-03-09,'300173,жг╩шки╣б,13.3,13.8,13.2,13.35,13.85,-0.55,-3.9711,0.8109,3285058,44220130.58,7796200689.9,5388276268.2,3286
2016-03-08,'300173,жг╩шки╣б,13.85,13.97,12.72,13.5,13.56,0.29,2.1386,1.0773,4364582,58905130.42,8118599966.55,5611099722.9,3585
2016-03-07,'300173,жг╩шки╣б,13.56,13.87,13.19,13.19,13.12,0.44,3.3537,0.6724,2723943,37043445.66,7948607620.68,5493610992.24,2443
2016-03-04,'300173,жг╩шки╣б,13.12,13.54,12.6,13.39,13.49,-0.37,-2.7428,1.0776,4365547,57369610.06,7690688199.36,5315352228.48,3138
2016-03-03,'300173,жг╩шки╣б,13.49,13.7,13.2,13.33,13.37,0.12,0.8975,1.2016,4868281,65483925.85,7907574985.47,5465251643.46,3713
2016-03-02,'300173,жг╩шки╣б,13.37,13.38,12.56,12.61,12.6,0.77,6.1111,1.0573,4283442,55619171.07,7837233325.11,5416635616.98,3687
2016-03-01,'300173,жг╩шки╣б,12.6,12.86,12.05,12.35,12.2,0.4,3.2787,1.0279,4164351,52091367.53,7385874337.8,5104682780.4,3678
2016-02-29,'300173,жг╩шки╣б,12.2,13.25,12.05,13.25,13.36,-1.16,-8.6826,0.9076,3676978,45596079.97,7151402136.6,4942629358.8,3013
2016-02-26,'300173,жг╩шки╣б,13.36,13.73,12.88,13.48,13.39,-0.03,-0.224,0.8029,3252842,43412579.48,7831371520.08,5412584281.44,2895
2016-02-25,'300173,жг╩шки╣б,13.39,14.9,13.39,14.8,14.88,-1.49,-10.0134,1.1923,4830413,67334024.94,7848956935.17,5424738288.06,4465
2016-02-24,'300173,жг╩шки╣б,14.88,15.3,14.45,15.29,15.3,-0.42,-2.7451,1.0554,4275709,63489936.33,8722365884.64,6028387283.52,4336
2016-02-23,'300173,жг╩шки╣б,15.3,15.68,15.1,15.28,15.35,-0.05,-0.3257,1.183,4792835,73547319.55,8968561695.9,6198543376.2,3859
2016-02-22,'300173,жг╩шки╣б,15.35,15.68,15.08,15.59,15.29,0.06,0.3924,1.4597,5913676,90361396.81,8997870721.05,6218800053.9,4667
2016-02-19,'300173,жг╩шки╣б,15.29,15.3,14.51,14.6,14.8,0.49,3.3108,1.3876,5621798,84578444.56,8962699890.87,6194492040.66,5022
2016-02-18,'300173,жг╩шки╣б,14.8,15.09,14.6,15.08,14.97,-0.17,-1.1356,1.2378,5014799,74238983.97,8675471444.4,5995976599.2,4086
2016-02-17,'300173,жг╩шки╣б,14.97,15.16,14.52,15.16,15.05,-0.08,-0.5316,1.2859,5209576,77354908.7,8775122129.91,6064849303.38,4680
2016-02-16,'300173,жг╩шки╣б,15.05,15.3,14.6,14.6,14.51,0.54,3.7216,1.3232,5360711,80206706.25,8822016570.15,6097259987.7,4253
2016-02-15,'300173,жг╩шки╣б,14.51,14.87,13.9,14.07,14.84,-0.33,-2.2237,0.9068,3673679,53214726.61,8505479098.53,5878487868.54,3358
2016-02-05,'300173,жг╩шки╣б,14.84,15.3,14.45,14.81,14.69,0.15,1.0211,1.404,5688163,84076075.98,8698918664.52,6012181941.36,4542
2016-02-04,'300173,жг╩шки╣б,14.69,14.83,14.09,14.2,14.22,0.47,3.3052,1.6048,6501775,94798788.85,8610991589.07,5951411908.26,5091
2016-02-03,'300173,жг╩шки╣б,14.22,14.34,13.61,13.72,14.0,0.22,1.5714,1.5824,6410763,89193505.88,8335486752.66,5760999137.88,5238
2016-02-02,'300173,жг╩шки╣б,14.0,14.1,13.0,13.0,13.2,0.8,6.0606,2.0855,8448916,116256914.11,8206527042.0,5671869756.0,6649
2016-02-01,'300173,жг╩шки╣б,13.2,13.33,12.68,13.0,12.76,0.44,3.4483,2.506,10152643,132431677.52,7737582639.6,5347762912.8,7045
2016-01-29,'300173,жг╩шки╣б,12.76,12.88,11.7,11.7,11.71,1.05,8.9667,1.7209,6972056,86805373.68,7479663218.28,5169504149.04,4859
2016-01-28,'300173,жг╩шки╣б,11.71,12.3,11.6,12.01,12.3,-0.59,-4.7967,0.9607,3892214,46497289.17,6864173690.13,4744113917.34,2927
2016-01-27,'300173,жг╩шки╣б,12.3,12.47,11.19,12.38,12.11,0.19,1.569,1.4296,5791603,69063728.85,7210020186.9,4983142714.2,4626
2016-01-26,'300173,жг╩шки╣б,12.11,13.43,12.11,13.1,13.46,-1.35,-10.0297,1.7948,7271162,93947743.9,7098645891.33,4906167338.94,5222
2016-01-25,'300173,жг╩шки╣б,13.46,13.48,13.08,13.33,13.07,0.39,2.9839,1.26,5104781,67986907.74,7889989570.38,5453097636.84,3756
2016-01-22,'300173,жг╩шки╣б,13.07,13.23,12.48,12.9,12.64,0.43,3.4019,1.0116,4098509,52821751.67,7661379174.21,5295095550.78,4025
2016-01-21,'300173,жг╩шки╣б,12.64,13.45,12.52,12.95,13.06,-0.42,-3.2159,1.6175,6552959,85846035.95,7409321557.92,5120888122.56,5936
2016-01-20,'300173,жг╩шки╣б,13.06,13.43,13.01,13.3,13.45,-0.39,-2.8996,1.3776,5580981,73483765.38,7655517369.18,5291044215.24,5122
2016-01-19,'300173,жг╩шки╣б,13.45,13.45,12.65,12.85,12.99,0.46,3.5412,1.9389,7855173,102819711.49,7884127765.35,5449046301.3,6655
2016-01-18,'300173,жг╩шки╣б,12.99,13.4,12.08,12.25,12.22,0.77,6.3011,1.7219,6975842,89903364.16,7614484733.97,5262684866.46,6813
2016-01-15,'300173,жг╩шки╣б,12.22,13.18,12.11,12.85,13.01,-0.79,-6.0723,1.333,5400366,68743697.24,7163125746.66,4950732029.88,4744
