ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ,³É½»±ÊÊý
2016-10-12,'300283,ÎÂÖÝºê·á,10.41,10.48,10.25,10.36,10.36,0.05,0.4826,1.613,6683557,69265439.57,4313501653.5,4313501653.5,3869
2016-10-11,'300283,ÎÂÖÝºê·á,10.36,10.53,10.29,10.49,10.49,-0.13,-1.2393,2.071,8581402,89105451.17,4292783586.0,4292783586.0,5453
2016-10-10,'300283,ÎÂÖÝºê·á,10.49,10.6,10.03,10.12,9.9,0.59,5.9596,2.6023,10783085,112212332.03,4346650561.5,4346650561.5,7559
2016-09-30,'300283,ÎÂÖÝºê·á,9.9,10.06,9.8,9.83,9.82,0.08,0.8147,1.1055,4580759,45359918.42,4102177365.0,4102177365.0,2929
2016-09-29,'300283,ÎÂÖÝºê·á,9.82,10.06,9.71,9.78,9.77,0.05,0.5118,1.4931,6186727,61280677.56,4069028457.0,4069028457.0,3921
2016-09-28,'300283,ÎÂÖÝºê·á,9.77,9.9,9.64,9.72,9.75,0.02,0.2051,1.2667,5248790,51202729.27,4048310389.5,4048310389.5,3442
2016-09-27,'300283,ÎÂÖÝºê·á,9.75,9.76,9.25,9.27,9.37,0.38,4.0555,0.9976,4133761,39157750.66,4040023162.5,4040023162.5,2964
2016-09-26,'300283,ÎÂÖÝºê·á,9.37,9.83,9.37,9.75,9.78,-0.41,-4.1922,1.496,6198780,59896270.68,3882565849.5,3882565849.5,4346
2016-09-23,'300283,ÎÂÖÝºê·á,9.78,9.96,9.46,9.51,9.51,0.27,2.8391,2.15,8908838,86669715.89,4052454003.0,4052454003.0,4869
2016-09-22,'300283,ÎÂÖÝºê·á,9.51,9.68,9.46,9.6,9.6,-0.09,-0.9375,0.8765,3631814,34725834.96,3940576438.5,3940576438.5,2505
2016-09-21,'300283,ÎÂÖÝºê·á,9.6,9.63,9.36,9.38,9.44,0.16,1.6949,0.9981,4135559,39357667.44,3977868960.0,3977868960.0,2809
2016-09-20,'300283,ÎÂÖÝºê·á,9.44,9.51,9.32,9.42,9.4,0.04,0.4255,0.8584,3556680,33515235.72,3911571144.0,3911571144.0,2489
2016-09-19,'300283,ÎÂÖÝºê·á,9.4,9.54,9.32,9.33,9.33,0.07,0.7503,1.0739,4450008,41881570.89,3894996690.0,3894996690.0,2913
2016-09-14,'300283,ÎÂÖÝºê·á,9.33,9.38,9.12,9.18,9.25,0.08,0.8649,0.8105,3358383,31130590.73,3865991395.5,3865991395.5,2364
2016-09-13,'300283,ÎÂÖÝºê·á,9.25,9.37,9.13,9.29,9.29,-0.04,-0.4306,1.0938,4532137,41947481.79,3832842487.5,3832842487.5,2947
2016-09-12,'300283,ÎÂÖÝºê·á,9.29,9.54,9.28,9.5,9.73,-0.44,-4.5221,1.2736,5277140,49613126.35,3849416941.5,3849416941.5,3915
2016-09-09,'300283,ÎÂÖÝºê·á,9.73,9.92,9.69,9.76,9.76,-0.03,-0.3074,1.2388,5132982,50227346.9,4031735935.5,4031735935.5,3143
2016-09-08,'300283,ÎÂÖÝºê·á,9.76,9.85,9.52,9.67,9.58,0.18,1.8789,1.2938,5360889,52255868.04,4044166776.0,4044166776.0,3421
2016-09-07,'300283,ÎÂÖÝºê·á,9.58,9.77,9.52,9.58,9.58,0.0,0.0,1.4681,6083440,58748855.01,3969581733.0,3969581733.0,3618
2016-09-06,'300283,ÎÂÖÝºê·á,9.58,9.64,9.28,9.4,9.33,0.25,2.6795,1.7118,7092860,67277200.67,3969581733.0,3969581733.0,4400
2016-09-05,'300283,ÎÂÖÝºê·á,9.33,9.43,9.22,9.22,9.25,0.08,0.8649,0.9621,3986616,37288217.27,3865991395.5,3865991395.5,2520
2016-09-02,'300283,ÎÂÖÝºê·á,9.25,9.38,9.18,9.33,9.33,-0.08,-0.8574,0.7968,3301755,30592086.89,3832842487.5,3832842487.5,1954
2016-09-01,'300283,ÎÂÖÝºê·á,9.33,9.45,9.25,9.34,9.34,-0.01,-0.1071,0.9646,3996897,37497710.94,3865991395.5,3865991395.5,2615
2016-08-31,'300283,ÎÂÖÝºê·á,9.34,9.38,9.22,9.35,9.34,0.0,0.0,0.7856,3255168,30215294.76,3870135009.0,3870135009.0,1979
