ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ,³É½»±ÊÊý
2016-10-12,'002165,ºì ±¦ Àö,0.0,0.0,0.0,0.0,8.57,None,None,0.0,0,0.0,5159638002.7,4597476666.16,0
2016-10-11,'002165,ºì ±¦ Àö,0.0,0.0,0.0,0.0,8.57,None,None,0.0,0,0.0,5159638002.7,4597476666.16,0
2016-10-10,'002165,ºì ±¦ Àö,0.0,0.0,0.0,0.0,8.57,None,None,0.0,0,0.0,5159638002.7,4597476666.16,0
2016-09-30,'002165,ºì ±¦ Àö,8.57,8.65,8.52,8.53,8.65,-0.08,-0.9249,1.6039,8604467,73843148.56,5159638002.7,4597476666.16,5697
2016-09-29,'002165,ºì ±¦ Àö,8.65,8.86,8.37,8.39,8.35,0.3,3.5928,3.4335,18419447,159271646.91,5207802651.5,4640393601.2,12086
2016-09-28,'002165,ºì ±¦ Àö,8.35,8.38,8.31,8.32,8.31,0.04,0.4813,0.5501,2951341,24630564.04,5027185218.5,4479455094.8,2174
2016-09-27,'002165,ºì ±¦ Àö,8.31,8.38,8.23,8.32,8.32,-0.01,-0.1202,0.9407,5046439,41901260.32,5003102894.1,4457996627.28,3049
2016-09-26,'002165,ºì ±¦ Àö,8.32,8.52,8.3,8.33,8.37,-0.05,-0.5974,1.2138,6511324,54610779.7,5009123475.2,4463361244.16,3669
2016-09-23,'002165,ºì ±¦ Àö,8.37,8.51,8.35,8.46,8.48,-0.11,-1.2972,0.7251,3889622,32688521.14,5039226380.7,4490184328.56,2582
2016-09-22,'002165,ºì ±¦ Àö,8.48,8.57,8.47,8.56,8.49,-0.01,-0.1178,1.1708,6280957,53486538.49,5105452772.8,4549195114.24,3501
2016-09-21,'002165,ºì ±¦ Àö,8.49,8.54,8.33,8.38,8.39,0.1,1.1919,0.9064,4862582,41062588.08,5111473353.9,4554559731.12,2849
2016-09-20,'002165,ºì ±¦ Àö,8.39,8.41,8.3,8.38,8.38,0.01,0.1193,0.6025,3232018,26996019.2,5051267542.9,4500913562.32,1919
2016-09-19,'002165,ºì ±¦ Àö,8.38,8.45,8.28,8.28,8.26,0.12,1.4528,0.8114,4353112,36541077.12,5045246961.8,4495548945.44,2584
2016-09-14,'002165,ºì ±¦ Àö,8.26,8.36,8.23,8.23,8.27,-0.01,-0.1209,0.7719,4141049,34316577.41,4972999988.6,4431173542.88,2369
2016-09-13,'002165,ºì ±¦ Àö,8.27,8.37,8.23,8.32,8.21,0.06,0.7308,0.991,5316477,44053680.16,4979020569.7,4436538159.76,3283
2016-09-12,'002165,ºì ±¦ Àö,8.21,8.5,8.18,8.5,8.63,-0.42,-4.8667,2.0049,10755728,89478065.59,4942897083.1,4404350458.48,5812
2016-09-09,'002165,ºì ±¦ Àö,8.63,8.74,8.63,8.73,8.74,-0.11,-1.2586,0.9493,5092596,44186441.08,5195761489.3,4629664367.44,3230
2016-09-08,'002165,ºì ±¦ Àö,8.74,8.76,8.67,8.7,8.75,-0.01,-0.1143,1.0536,5652038,49298995.84,5261987881.4,4688675153.12,3075
2016-09-07,'002165,ºì ±¦ Àö,8.75,8.84,8.71,8.8,8.7,0.05,0.5747,2.6584,14261423,124980275.39,5268008462.5,4694039770.0,7733
2016-09-06,'002165,ºì ±¦ Àö,8.7,8.71,8.56,8.65,8.63,0.07,0.8111,1.5743,8445611,73142859.16,5237905557.0,4667216685.6,4377
2016-09-05,'002165,ºì ±¦ Àö,8.63,8.72,8.44,8.53,8.53,0.1,1.1723,1.9671,10552855,90912171.88,5195761489.3,4629664367.44,5046
2016-09-02,'002165,ºì ±¦ Àö,8.53,8.61,8.51,8.53,8.57,-0.04,-0.4667,0.6779,3636476,31098498.85,5135555678.3,4576018198.64,1872
2016-09-01,'002165,ºì ±¦ Àö,8.57,8.68,8.57,8.64,8.64,-0.07,-0.8102,0.8981,4818229,41449072.17,5159638002.7,4597476666.16,2882
2016-08-31,'002165,ºì ±¦ Àö,8.64,8.65,8.5,8.57,8.57,0.07,0.8168,1.0369,5562604,47781817.96,5201782070.4,4635028984.32,3527
2016-08-30,'002165,ºì ±¦ Àö,8.57,8.59,8.45,8.52,8.51,0.06,0.7051,0.9087,4874860,41584333.2,5159638002.7,4597476666.16,3304
2016-08-29,'002165,ºì ±¦ Àö,8.51,8.54,8.44,8.52,8.49,0.02,0.2356,0.6672,3579459,30457727.97,5123514516.1,4565288964.88,2516
2016-08-26,'002165,ºì ±¦ Àö,8.49,8.56,8.46,8.46,8.47,0.02,0.2361,0.771,4136007,35249928.23,5111473353.9,4554559731.12,2564
2016-08-25,'002165,ºì ±¦ Àö,8.47,8.57,8.42,8.52,8.57,-0.1,-1.1669,0.9407,5046705,42736339.21,5099432191.7,4543830497.36,3255
2016-08-24,'002165,ºì ±¦ Àö,8.57,8.57,8.5,8.53,8.53,0.04,0.4689,0.6418,3442808,29396700.02,5159638002.7,4597476666.16,2065
2016-08-23,'002165,ºì ±¦ Àö,8.53,8.61,8.48,8.53,8.53,0.0,0.0,0.8052,4319610,36908565.8,5135555678.3,4576018198.64,2649
2016-08-22,'002165,ºì ±¦ Àö,8.53,8.66,8.53,8.61,8.62,-0.09,-1.0441,0.7662,4110510,35324450.8,5135555678.3,4576018198.64,2913
2016-08-19,'002165,ºì ±¦ Àö,8.62,8.71,8.53,8.7,8.69,-0.07,-0.8055,1.2104,6493280,55782748.24,5189740908.2,4624299750.56,4307
2016-08-18,'002165,ºì ±¦ Àö,8.69,8.83,8.66,8.82,8.72,-0.03,-0.344,2.2538,12090860,105624916.01,5231884975.9,4661852068.72,8321
2016-08-17,'002165,ºì ±¦ Àö,8.72,8.74,8.49,8.52,8.53,0.19,2.2274,1.9092,10241915,88365452.75,5249946719.2,4677945919.36,5520
