»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ,≥…Ωª±  ˝
2016-10-12,'002808,À’÷›∫„æ√,54.18,54.49,53.03,54.03,54.9,-0.72,-1.3115,15.1096,4532881,244035403.13,6501600000.0,1625400000.0,11098
2016-10-11,'002808,À’÷›∫„æ√,54.9,55.55,51.67,51.8,52.45,2.45,4.6711,21.9804,6594122,353384129.93,6588000000.0,1647000000.0,14559
2016-10-10,'002808,À’÷›∫„æ√,52.45,53.0,50.28,51.4,50.43,2.02,4.0056,15.5218,4656547,240576884.74,6294000000.0,1573500000.0,9809
2016-09-30,'002808,À’÷›∫„æ√,50.43,52.46,50.22,51.7,52.46,-2.03,-3.8696,15.9103,4773103,244669725.92,6051600000.0,1512900000.0,11071
2016-09-29,'002808,À’÷›∫„æ√,52.46,53.59,49.0,49.02,49.5,2.96,5.9798,22.7918,6837545,354211169.41,6295200000.0,1573800000.0,18251
2016-09-28,'002808,À’÷›∫„æ√,49.5,50.93,47.05,47.05,47.71,1.79,3.7518,17.9145,5374363,264507406.33,5940000000.0,1485000000.0,13387
2016-09-27,'002808,À’÷›∫„æ√,47.71,47.83,46.3,47.39,47.5,0.21,0.4421,11.0298,3308933,156348855.39,5725200000.0,1431300000.0,7285
2016-09-26,'002808,À’÷›∫„æ√,47.5,49.7,47.5,49.5,50.0,-2.5,-5.0,14.0214,4206431,204046202.56,5700000000.0,1425000000.0,10373
2016-09-23,'002808,À’÷›∫„æ√,50.0,51.98,49.88,51.4,51.65,-1.65,-3.1946,15.6149,4684464,238266564.12,6000000000.0,1500000000.0,11707
2016-09-22,'002808,À’÷›∫„æ√,51.65,53.85,51.55,53.82,53.83,-2.18,-4.0498,22.6126,6783776,354873517.67,6198000000.0,1549500000.0,17336
2016-09-21,'002808,À’÷›∫„æ√,53.83,55.97,53.6,54.4,55.08,-1.25,-2.2694,21.557,6467112,353308622.38,6459600000.0,1614900000.0,15322
2016-09-20,'002808,À’÷›∫„æ√,55.08,55.89,53.21,54.0,54.35,0.73,1.3431,23.7187,7115617,388827894.27,6609600000.0,1652400000.0,17653
2016-09-19,'002808,À’÷›∫„æ√,54.35,55.55,53.0,54.05,53.88,0.47,0.8723,22.8818,6864554,372320374.79,6522000000.0,1630500000.0,16426
2016-09-14,'002808,À’÷›∫„æ√,53.88,55.32,52.8,54.7,55.47,-1.59,-2.8664,29.4829,8844868,476851893.73,6465600000.0,1616400000.0,19429
2016-09-13,'002808,À’÷›∫„æ√,55.47,58.8,54.15,57.95,57.82,-2.35,-4.0643,40.8388,12251635,688823173.31,6656400000.0,1664100000.0,27916
2016-09-12,'002808,À’÷›∫„æ√,57.82,57.82,50.7,50.92,52.56,5.26,10.0076,44.8844,13465305,743396675.39,6938400000.0,1734600000.0,33247
2016-09-09,'002808,À’÷›∫„æ√,52.56,53.98,51.0,53.8,54.75,-2.19,-4.0,33.3285,9998560,524849714.26,6307200000.0,1576800000.0,28368
2016-09-08,'002808,À’÷›∫„æ√,54.75,56.51,54.1,55.95,58.56,-3.81,-6.5061,40.2842,12085251,667469136.39,6570000000.0,1642500000.0,34504
