日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值,成交笔数
2016-10-12,'600277,亿利洁能,6.71,6.79,6.51,6.55,6.57,0.14,2.1309,1.4762,30846258,205537430.0,14021145545.0,14021145545.0,None
2016-10-11,'600277,亿利洁能,6.57,6.58,6.5,6.53,6.55,0.02,0.3053,0.7247,15143494,99141441.0,13728603015.0,13728603015.0,None
2016-10-10,'600277,亿利洁能,6.55,6.57,6.41,6.51,6.32,0.23,3.6392,1.0756,22474856,146136221.0,13686811225.0,13686811225.0,None
2016-09-30,'600277,亿利洁能,6.32,6.36,6.29,6.29,6.32,0.0,0.0,0.4038,8438024,53359352.0,13206205640.0,13206205640.0,None
2016-09-29,'600277,亿利洁能,6.32,6.43,6.27,6.38,6.24,0.08,1.2821,0.8996,18798781,119885026.0,13206205640.0,13206205640.0,None
2016-09-28,'600277,亿利洁能,6.24,6.26,6.2,6.25,6.23,0.01,0.1605,0.4906,10251251,63953595.0,13039038480.0,13039038480.0,None
2016-09-27,'600277,亿利洁能,6.23,6.24,6.15,6.17,6.16,0.07,1.1364,0.4938,10318887,63900692.0,13018142585.0,13018142585.0,None
2016-09-26,'600277,亿利洁能,6.16,6.34,6.15,6.33,6.34,-0.18,-2.8391,0.7741,16175783,100805492.0,12871871320.0,12871871320.0,None
2016-09-23,'600277,亿利洁能,6.34,6.45,6.33,6.42,6.42,-0.08,-1.2461,0.6024,12587400,80293024.0,13247997430.0,13247997430.0,None
2016-09-22,'600277,亿利洁能,6.42,6.49,6.4,6.45,6.43,-0.01,-0.1555,0.617,12893602,83071877.0,13415164590.0,13415164590.0,None
2016-09-21,'600277,亿利洁能,6.43,6.47,6.4,6.41,6.42,0.01,0.1558,0.5621,11744881,75611127.0,13436060485.0,13436060485.0,None
2016-09-20,'600277,亿利洁能,6.42,6.44,6.35,6.42,6.39,0.03,0.4695,0.5511,11515495,73654751.0,13415164590.0,13415164590.0,None
2016-09-19,'600277,亿利洁能,6.39,6.41,6.31,6.31,6.29,0.1,1.5898,0.534,11158752,71123344.0,13352476905.0,13352476905.0,None
2016-09-14,'600277,亿利洁能,6.29,6.39,6.27,6.39,6.4,-0.11,-1.7188,0.7371,15402500,97361241.0,13143517955.0,13143517955.0,None
2016-09-13,'600277,亿利洁能,6.4,6.45,6.34,6.41,6.35,0.05,0.7874,0.6009,12556653,80353307.0,13373372800.0,13373372800.0,None
2016-09-12,'600277,亿利洁能,6.35,6.55,6.33,6.53,6.67,-0.32,-4.7976,1.3861,28964691,186350232.0,13268893325.0,13268893325.0,None
2016-09-09,'600277,亿利洁能,6.67,6.86,6.66,6.78,6.79,-0.12,-1.7673,1.0016,20930113,141636005.0,13937561965.0,13937561965.0,None
2016-09-08,'600277,亿利洁能,6.79,6.79,6.65,6.72,6.73,0.06,0.8915,1.0668,22291912,149969210.0,14188312705.0,14188312705.0,None
2016-09-07,'600277,亿利洁能,6.73,6.94,6.71,6.75,6.79,-0.06,-0.8837,1.8278,38192991,260477968.0,14062937335.0,14062937335.0,None
2016-09-06,'600277,亿利洁能,6.79,6.79,6.46,6.55,6.56,0.23,3.5061,2.1299,44506535,297759721.0,14188312705.0,14188312705.0,None
2016-09-05,'600277,亿利洁能,6.56,6.61,6.46,6.5,6.47,0.09,1.391,0.9386,19613316,128630200.0,13707707120.0,13707707120.0,None
2016-09-02,'600277,亿利洁能,6.47,6.57,6.39,6.56,6.54,-0.07,-1.0703,1.0238,21393822,138556966.0,13519644065.0,13519644065.0,None
2016-09-01,'600277,亿利洁能,6.54,6.69,6.54,6.67,6.67,-0.13,-1.949,1.0315,21555022,142584851.0,13665915330.0,13665915330.0,None
2016-08-31,'600277,亿利洁能,6.67,6.72,6.54,6.63,6.64,0.03,0.4518,1.2266,25631523,170184086.0,13937561965.0,13937561965.0,None
2016-08-30,'600277,亿利洁能,6.64,6.75,6.61,6.73,6.71,-0.07,-1.0432,0.8403,17558460,116714343.0,13874874280.0,13874874280.0,None
2016-08-29,'600277,亿利洁能,6.71,6.83,6.53,6.56,6.56,0.15,2.2866,1.6465,34405221,230659233.0,14021145545.0,14021145545.0,None
2016-08-26,'600277,亿利洁能,6.56,6.67,6.52,6.59,6.6,-0.04,-0.6061,1.2795,26735421,176404472.0,13707707120.0,13707707120.0,None
2016-08-25,'600277,亿利洁能,6.6,6.68,6.52,6.66,6.76,-0.16,-2.3669,1.8078,37775637,249017215.0,13791290700.0,13791290700.0,None
2016-08-24,'600277,亿利洁能,6.76,6.86,6.6,6.73,6.82,-0.06,-0.8798,2.6249,54849835,367805962.0,14125625020.0,14125625020.0,None
2016-08-23,'600277,亿利洁能,0.0,0.0,0.0,0.0,6.82,None,None,0.0,0,0.0,14251000390.0,14251000390.0,None
2016-08-22,'600277,亿利洁能,6.82,7.18,6.81,7.0,7.04,-0.22,-3.125,2.3282,48649658,340295410.0,14251000390.0,14251000390.0,None
2016-08-19,'600277,亿利洁能,7.04,7.22,6.97,7.13,7.27,-0.23,-3.1637,3.8854,81189878,572163310.0,14710710080.0,14710710080.0,None
2016-08-18,'600277,亿利洁能,7.27,7.53,7.2,7.24,7.03,0.24,3.4139,7.2085,150628071,1108900984.0,15191315665.0,15191315665.0,None
2016-08-17,'600277,亿利洁能,7.03,7.03,6.88,7.03,6.39,0.64,10.0156,1.767,36923844,259208747.0,14689814185.0,14689814185.0,None
2016-08-16,'600277,亿利洁能,6.39,6.5,6.37,6.5,6.5,-0.11,-1.6923,1.3004,27173413,174810804.0,13352476905.0,13352476905.0,None
2016-08-15,'600277,亿利洁能,6.5,6.57,6.35,6.45,6.48,0.02,0.3086,2.0867,43603744,281692358.0,13582331750.0,13582331750.0,None
2016-08-12,'600277,亿利洁能,6.48,6.52,6.23,6.29,6.25,0.23,3.68,2.5988,54304686,346310559.0,13540539960.0,13540539960.0,None
