»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ,≥…Ωª±  ˝
2016-10-12,'300455,øµÕÿ∫ÏÕ‚,23.15,23.15,22.88,22.9,23.01,0.14,0.6084,1.3142,1411201,32473201.05,6482000000.0,2485847000.0,1567
2016-10-11,'300455,øµÕÿ∫ÏÕ‚,23.01,23.15,22.87,23.07,23.11,-0.1,-0.4327,1.2542,1346714,30976060.58,6442800000.0,2470813800.0,1585
2016-10-10,'300455,øµÕÿ∫ÏÕ‚,23.11,23.3,22.47,22.61,22.52,0.59,2.6199,2.3187,2489813,56983676.87,6470800000.0,2481551800.0,2652
2016-09-30,'300455,øµÕÿ∫ÏÕ‚,22.52,22.85,22.39,22.76,22.74,-0.22,-0.9675,1.5065,1617642,36651092.56,6305600000.0,2418197600.0,1716
2016-09-29,'300455,øµÕÿ∫ÏÕ‚,22.74,22.99,22.73,22.82,22.75,-0.01,-0.044,0.8898,955445,21818356.98,6367200000.0,2441821200.0,1154
2016-09-28,'300455,øµÕÿ∫ÏÕ‚,22.75,23.03,22.66,23.03,22.99,-0.24,-1.0439,1.1641,1250047,28446813.37,6370000000.0,2442895000.0,1469
2016-09-27,'300455,øµÕÿ∫ÏÕ‚,22.99,23.9,22.62,22.7,22.8,0.19,0.8333,1.8771,2015610,46219224.35,6437200000.0,2468666200.0,1789
2016-09-26,'300455,øµÕÿ∫ÏÕ‚,22.8,22.98,22.61,22.73,22.73,0.07,0.308,1.3186,1415952,32257775.66,6384000000.0,2448264000.0,1665
2016-09-23,'300455,øµÕÿ∫ÏÕ‚,22.73,23.08,22.69,23.08,22.9,-0.17,-0.7424,1.4741,1582904,36112200.82,6364400000.0,2440747400.0,1724
2016-09-22,'300455,øµÕÿ∫ÏÕ‚,22.9,23.12,22.82,22.95,22.79,0.11,0.4827,1.4239,1528981,35118453.09,6412000000.0,2459002000.0,1970
2016-09-21,'300455,øµÕÿ∫ÏÕ‚,22.79,22.92,22.6,22.7,22.72,0.07,0.3081,1.1758,1262559,28734857.91,6381200000.0,2447190200.0,1888
