日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值,成交笔数
2016-10-12,'600621,华鑫股份,0.0,0.0,0.0,0.0,11.93,None,None,0.0,0,0.0,6252302447.43,6252302447.43,None
2016-10-11,'600621,华鑫股份,0.0,0.0,0.0,0.0,11.93,None,None,0.0,0,0.0,6252302447.43,6252302447.43,None
2016-10-10,'600621,华鑫股份,0.0,0.0,0.0,0.0,11.93,None,None,0.0,0,0.0,6252302447.43,6252302447.43,None
2016-09-30,'600621,华鑫股份,0.0,0.0,0.0,0.0,11.93,None,None,0.0,0,0.0,6252302447.43,6252302447.43,None
2016-09-29,'600621,华鑫股份,0.0,0.0,0.0,0.0,11.93,None,None,0.0,0,0.0,6252302447.43,6252302447.43,None
2016-09-28,'600621,华鑫股份,0.0,0.0,0.0,0.0,11.93,None,None,0.0,0,0.0,6252302447.43,6252302447.43,None
2016-09-27,'600621,华鑫股份,0.0,0.0,0.0,0.0,11.93,None,None,0.0,0,0.0,6252302447.43,6252302447.43,None
2016-09-26,'600621,华鑫股份,0.0,0.0,0.0,0.0,11.93,None,None,0.0,0,0.0,6252302447.43,6252302447.43,None
2016-09-23,'600621,华鑫股份,0.0,0.0,0.0,0.0,11.93,None,None,0.0,0,0.0,6252302447.43,6252302447.43,None
2016-09-22,'600621,华鑫股份,0.0,0.0,0.0,0.0,11.93,None,None,0.0,0,0.0,6252302447.43,6252302447.43,None
2016-09-21,'600621,华鑫股份,0.0,0.0,0.0,0.0,11.93,None,None,0.0,0,0.0,6252302447.43,6252302447.43,None
2016-09-20,'600621,华鑫股份,0.0,0.0,0.0,0.0,11.93,None,None,0.0,0,0.0,6252302447.43,6252302447.43,None
2016-09-19,'600621,华鑫股份,0.0,0.0,0.0,0.0,11.93,None,None,0.0,0,0.0,6252302447.43,6252302447.43,None
2016-09-14,'600621,华鑫股份,0.0,0.0,0.0,0.0,11.93,None,None,0.0,0,0.0,6252302447.43,6252302447.43,None
2016-09-13,'600621,华鑫股份,0.0,0.0,0.0,0.0,11.93,None,None,0.0,0,0.0,6252302447.43,6252302447.43,None
2016-09-12,'600621,华鑫股份,0.0,0.0,0.0,0.0,11.93,None,None,0.0,0,0.0,6252302447.43,6252302447.43,None
2016-09-09,'600621,华鑫股份,0.0,0.0,0.0,0.0,11.93,None,None,0.0,0,0.0,6252302447.43,6252302447.43,None
2016-09-08,'600621,华鑫股份,0.0,0.0,0.0,0.0,11.93,None,None,0.0,0,0.0,6252302447.43,6252302447.43,None
2016-09-07,'600621,华鑫股份,0.0,0.0,0.0,0.0,11.93,None,None,0.0,0,0.0,6252302447.43,6252302447.43,None
2016-09-06,'600621,华鑫股份,0.0,0.0,0.0,0.0,11.93,None,None,0.0,0,0.0,6252302447.43,6252302447.43,None
2016-09-05,'600621,华鑫股份,0.0,0.0,0.0,0.0,11.93,None,None,0.0,0,0.0,6252302447.43,6252302447.43,None
2016-09-02,'600621,华鑫股份,0.0,0.0,0.0,0.0,11.93,None,None,0.0,0,0.0,6252302447.43,6252302447.43,None
2016-09-01,'600621,华鑫股份,0.0,0.0,0.0,0.0,11.93,None,None,0.0,0,0.0,6252302447.43,6252302447.43,None
