日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值,成交笔数
2016-10-12,'300459,金科娱乐,15.13,15.49,14.39,14.4,14.6,0.53,3.6301,10.2214,42425959,639068584.55,23924476705.9,6280019691.0,38986
2016-10-11,'300459,金科娱乐,14.6,14.7,14.35,14.7,14.71,-0.11,-0.7478,5.6503,23452750,339906827.8,23086408453.8,6060032220.0,20659
2016-10-10,'300459,金科娱乐,14.71,14.8,14.17,14.49,14.36,0.35,2.4373,5.6558,23475413,340935876.53,23260347147.6,6105689997.0,20815
2016-09-30,'300459,金科娱乐,14.36,14.55,14.2,14.3,14.37,-0.01,-0.0696,3.9828,16531243,236672144.7,22706905849.1,5960415252.0,16582
2016-09-29,'300459,金科娱乐,14.37,14.85,14.3,14.39,14.51,-0.14,-0.9649,5.464,22679606,329481837.33,22722718457.6,5964565959.0,23466
2016-09-28,'300459,金科娱乐,14.51,15.0,14.45,14.97,15.25,-0.74,-4.8525,7.5571,31367321,460856881.91,22944094977.0,6022675857.0,31495
2016-09-27,'300459,金科娱乐,15.25,15.57,14.4,14.48,14.31,0.94,6.5688,12.4956,51865649,779996345.35,24114228008.2,6329828175.0,48477
2016-09-26,'300459,金科娱乐,14.31,14.52,14.0,14.2,14.28,0.03,0.2101,7.5669,31407947,450116412.85,22627842806.4,5939661717.0,26276
2016-09-23,'300459,金科娱乐,14.28,14.76,14.15,14.7,14.93,-0.65,-4.3537,8.8171,36597087,529273744.16,22580404980.8,5927209596.0,34699
2016-09-22,'300459,金科娱乐,14.93,15.5,14.9,15.16,15.11,-0.18,-1.1913,9.0149,37418003,565550109.65,23608224535.3,6197005551.0,33162
2016-09-21,'300459,金科娱乐,15.11,15.57,14.89,15.02,15.34,-0.23,-1.4993,9.2628,38447032,583382077.27,23892851488.8,6271718277.0,33850
2016-09-20,'300459,金科娱乐,15.34,16.0,15.13,16.0,16.02,-0.68,-4.2447,12.8644,53396373,829950966.06,24256541485.0,6367184538.0,44664
2016-09-19,'300459,金科娱乐,16.02,16.35,15.48,15.95,16.29,-0.27,-1.6575,16.032,66544297,1055158051.31,25331798865.1,6649432614.0,52496
2016-09-14,'300459,金科娱乐,16.29,17.5,15.88,16.1,16.01,0.28,1.7489,27.0397,112233783,1864777174.43,25758739295.4,6761501703.0,93669
2016-09-13,'300459,金科娱乐,16.01,16.01,14.6,14.65,14.55,1.46,10.0344,19.545,81125756,1248380488.44,25315986256.5,6645281907.0,57495
2016-09-12,'300459,金科娱乐,14.55,15.19,13.71,13.8,14.15,0.4,2.8269,17.458,72462984,1067394551.95,23007345411.2,6039278685.0,47214
2016-09-09,'300459,金科娱乐,14.15,14.84,14.12,14.72,14.81,-0.66,-4.4564,9.0668,37633729,545821979.54,22374841070.0,5873250405.0,25535
2016-09-08,'300459,金科娱乐,14.81,14.89,14.18,14.47,14.62,0.19,1.2996,12.3545,51279792,743902877.8,23418473232.9,6147197067.0,35877
