日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值,成交笔数
2016-10-12,'300353,东土科技,0.0,0.0,0.0,0.0,22.09,None,None,0.0,0,0.0,11419163954.4,4574549621.0,0
2016-10-11,'300353,东土科技,0.0,0.0,0.0,0.0,22.09,None,None,0.0,0,0.0,11419163954.4,4574549621.0,0
2016-10-10,'300353,东土科技,0.0,0.0,0.0,0.0,22.09,None,None,0.0,0,0.0,11419163954.4,4574549621.0,0
2016-09-30,'300353,东土科技,0.0,0.0,0.0,0.0,22.09,None,None,0.0,0,0.0,11419163954.4,4574549621.0,0
2016-09-29,'300353,东土科技,0.0,0.0,0.0,0.0,22.09,None,None,0.0,0,0.0,11419163954.4,4574549621.0,0
2016-09-28,'300353,东土科技,0.0,0.0,0.0,0.0,22.09,None,None,0.0,0,0.0,11419163954.4,4574549621.0,0
2016-09-27,'300353,东土科技,0.0,0.0,0.0,0.0,22.09,None,None,0.0,0,0.0,11419163954.4,4574549621.0,0
2016-09-26,'300353,东土科技,0.0,0.0,0.0,0.0,22.09,None,None,0.0,0,0.0,11419163954.4,4574549621.0,0
2016-09-23,'300353,东土科技,0.0,0.0,0.0,0.0,22.09,None,None,0.0,0,0.0,11419163954.4,4574549621.0,0
2016-09-22,'300353,东土科技,0.0,0.0,0.0,0.0,22.09,None,None,0.0,0,0.0,11419163954.4,4574549621.0,0
2016-09-21,'300353,东土科技,0.0,0.0,0.0,0.0,22.09,None,None,0.0,0,0.0,11419163954.4,4574549621.0,0
2016-09-20,'300353,东土科技,0.0,0.0,0.0,0.0,22.09,None,None,0.0,0,0.0,11419163954.4,4574549621.0,0
2016-09-19,'300353,东土科技,0.0,0.0,0.0,0.0,22.09,None,None,0.0,0,0.0,11419163954.4,4574549621.0,0
2016-09-14,'300353,东土科技,0.0,0.0,0.0,0.0,22.09,None,None,0.0,0,0.0,11419163954.4,4574549621.0,0
2016-09-13,'300353,东土科技,0.0,0.0,0.0,0.0,22.09,None,None,0.0,0,0.0,11419163954.4,4574549621.0,0
2016-09-12,'300353,东土科技,0.0,0.0,0.0,0.0,22.09,None,None,0.0,0,0.0,11419163954.4,4574549621.0,0
2016-09-09,'300353,东土科技,0.0,0.0,0.0,0.0,22.09,None,None,0.0,0,0.0,11419163954.4,4574549621.0,0
2016-09-08,'300353,东土科技,0.0,0.0,0.0,0.0,22.09,None,None,0.0,0,0.0,11419163954.4,4574549621.0,0
2016-09-07,'300353,东土科技,0.0,0.0,0.0,0.0,22.09,None,None,0.0,0,0.0,11419163954.4,4574549621.0,0
2016-09-06,'300353,东土科技,0.0,0.0,0.0,0.0,22.09,None,None,0.0,0,0.0,11419163954.4,4574549621.0,0
2016-09-05,'300353,东土科技,0.0,0.0,0.0,0.0,22.09,None,None,0.0,0,0.0,11419163954.4,4574549621.0,0
2016-09-02,'300353,东土科技,0.0,0.0,0.0,0.0,22.09,None,None,0.0,0,0.0,11419163954.4,4574549621.0,0
2016-09-01,'300353,东土科技,0.0,0.0,0.0,0.0,22.09,None,None,0.0,0,0.0,11419163954.4,4574549621.0,0
2016-08-31,'300353,东土科技,0.0,0.0,0.0,0.0,22.09,None,None,0.0,0,0.0,11419163954.4,4574549621.0,0
