ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ,³É½»±ÊÊý
2016-10-12,'600790,Çá·Ä³Ç,6.65,6.73,6.61,6.62,6.65,0.0,0.0,1.19,12458845,83045126.0,6962506908.0,6962506908.0,None
2016-10-11,'600790,Çá·Ä³Ç,6.65,6.66,6.57,6.6,6.61,0.04,0.6051,1.1887,12445279,82303859.0,6962506908.0,6962506908.0,None
2016-10-10,'600790,Çá·Ä³Ç,6.61,6.64,6.46,6.46,6.44,0.17,2.6398,1.5201,15915071,104612207.0,6920627167.2,6920627167.2,None
2016-09-30,'600790,Çá·Ä³Ç,6.44,6.51,6.42,6.5,6.5,-0.06,-0.9231,0.9474,9919594,64221384.0,6742638268.8,6742638268.8,None
2016-09-29,'600790,Çá·Ä³Ç,6.5,6.55,6.45,6.46,6.42,0.08,1.2461,1.0891,11402624,74124866.0,6805457880.0,6805457880.0,None
2016-09-28,'600790,Çá·Ä³Ç,6.42,6.48,6.37,6.48,6.46,-0.04,-0.6192,0.6492,6796572,43584584.0,6721698398.4,6721698398.4,None
2016-09-27,'600790,Çá·Ä³Ç,6.46,6.5,6.36,6.43,6.44,0.02,0.3106,1.0338,10823339,69375133.0,6763578139.2,6763578139.2,None
2016-09-26,'600790,Çá·Ä³Ç,6.44,6.64,6.43,6.56,6.56,-0.12,-1.8293,1.2953,13561720,88543556.0,6742638268.8,6742638268.8,None
2016-09-23,'600790,Çá·Ä³Ç,6.56,6.69,6.51,6.53,6.54,0.02,0.3058,1.4379,15054330,99171504.0,6868277491.2,6868277491.2,None
2016-09-22,'600790,Çá·Ä³Ç,6.54,6.62,6.5,6.53,6.47,0.07,1.0819,1.5339,16059945,105351320.0,6847337620.8,6847337620.8,None
2016-09-21,'600790,Çá·Ä³Ç,6.47,6.5,6.37,6.4,6.39,0.08,1.252,0.872,9129699,58912726.0,6774048074.4,6774048074.4,None
2016-09-20,'600790,Çá·Ä³Ç,6.39,6.46,6.38,6.44,6.45,-0.06,-0.9302,0.8133,8515134,54546151.0,6690288592.8,6690288592.8,None
2016-09-19,'600790,Çá·Ä³Ç,6.45,6.47,6.36,6.36,6.35,0.1,1.5748,0.8711,9119887,58707384.0,6753108204.0,6753108204.0,None
2016-09-14,'600790,Çá·Ä³Ç,6.35,6.45,6.35,6.37,6.4,-0.05,-0.7813,0.8357,8749623,55851793.0,6648408852.0,6648408852.0,None
2016-09-13,'600790,Çá·Ä³Ç,6.4,6.44,6.35,6.4,6.35,0.05,0.7874,1.0248,10729947,68587827.0,6700758528.0,6700758528.0,None
2016-09-12,'600790,Çá·Ä³Ç,6.35,6.55,6.32,6.55,6.64,-0.29,-4.3675,1.876,19641635,126240983.0,6648408852.0,6648408852.0,None
2016-09-09,'600790,Çá·Ä³Ç,6.64,6.74,6.57,6.63,6.61,0.03,0.4539,1.9807,20737872,138198867.0,6952036972.8,6952036972.8,None
2016-09-08,'600790,Çá·Ä³Ç,6.61,6.64,6.55,6.6,6.58,0.03,0.4559,1.0098,10573037,69768232.0,6920627167.2,6920627167.2,None
2016-09-07,'600790,Çá·Ä³Ç,6.58,6.71,6.57,6.67,6.68,-0.1,-1.497,1.7507,18329968,121777012.0,6889217361.6,6889217361.6,None
2016-09-06,'600790,Çá·Ä³Ç,6.68,6.74,6.48,6.63,6.63,0.05,0.7541,2.1007,21994472,145163538.0,6993916713.6,6993916713.6,None
2016-09-05,'600790,Çá·Ä³Ç,6.63,6.64,6.55,6.61,6.6,0.03,0.4545,1.2754,13353637,88092694.0,6941567037.6,6941567037.6,None
2016-09-02,'600790,Çá·Ä³Ç,6.6,6.82,6.5,6.65,6.69,-0.09,-1.3453,2.244,23494750,156444804.0,6910157232.0,6910157232.0,None
2016-09-01,'600790,Çá·Ä³Ç,6.69,6.79,6.63,6.73,6.74,-0.05,-0.7418,2.5484,26681789,178665336.0,7004386648.8,7004386648.8,None
2016-08-31,'600790,Çá·Ä³Ç,6.74,6.86,6.5,6.55,6.52,0.22,3.3742,3.7084,38827079,259428585.0,7056736324.8,7056736324.8,None
2016-08-30,'600790,Çá·Ä³Ç,6.52,6.66,6.5,6.61,6.63,-0.11,-1.6591,2.9726,31122456,204585445.0,6826397750.4,6826397750.4,None
2016-08-29,'600790,Çá·Ä³Ç,6.63,6.7,6.27,6.3,6.24,0.39,6.25,4.058,42487248,276343390.0,6941567037.6,6941567037.6,None
2016-08-26,'600790,Çá·Ä³Ç,6.24,6.36,6.23,6.26,6.25,-0.01,-0.16,1.2856,13460127,84687321.0,6533239564.8,6533239564.8,None
2016-08-25,'600790,Çá·Ä³Ç,6.25,6.28,6.15,6.28,6.34,-0.09,-1.4196,1.7397,18214569,113535765.0,6543709500.0,6543709500.0,None
2016-08-24,'600790,Çá·Ä³Ç,6.34,6.47,6.3,6.43,6.44,-0.1,-1.5528,1.9164,20065043,128255425.0,6637938916.8,6637938916.8,None
2016-08-23,'600790,Çá·Ä³Ç,6.44,6.46,6.27,6.33,6.29,0.15,2.3847,1.6399,17169459,109080604.0,6742638268.8,6742638268.8,None
2016-08-22,'600790,Çá·Ä³Ç,6.29,6.5,6.28,6.4,6.4,-0.11,-1.7188,2.0436,21396403,136695964.0,6585589240.8,6585589240.8,None
2016-08-19,'600790,Çá·Ä³Ç,6.4,6.46,6.29,6.31,6.31,0.09,1.4263,2.0679,21651070,138605122.0,6700758528.0,6700758528.0,None
2016-08-18,'600790,Çá·Ä³Ç,6.31,6.44,6.24,6.26,6.27,0.04,0.638,2.5401,26594267,168942302.0,6606529111.2,6606529111.2,None
2016-08-17,'600790,Çá·Ä³Ç,6.27,6.29,6.19,6.25,6.25,0.02,0.32,1.4047,14707281,91897337.0,6564649370.4,6564649370.4,None
