日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值,成交笔数
2016-10-12,'000869,张  裕Ａ,37.51,37.59,37.2,37.37,37.38,0.13,0.3478,0.2009,910921,34065020.0,25711754640.0,17009314608.0,1820
2016-10-11,'000869,张  裕Ａ,37.38,37.46,37.22,37.28,37.3,0.08,0.2145,0.2236,1014005,37879525.96,25622644320.0,16950364704.0,1966
2016-10-10,'000869,张  裕Ａ,37.3,37.37,36.83,37.02,36.72,0.58,1.5795,0.3291,1492329,55368911.08,25567807200.0,16914087840.0,2974
2016-09-30,'000869,张  裕Ａ,36.72,36.96,36.5,36.64,36.65,0.07,0.191,0.2151,975615,35853727.6,25170238080.0,16651080576.0,2004
2016-09-29,'000869,张  裕Ａ,36.65,36.83,36.5,36.62,36.51,0.14,0.3835,0.2122,962383,35316548.28,25122255600.0,16619338320.0,2029
2016-09-28,'000869,张  裕Ａ,36.51,37.08,36.49,37.08,36.91,-0.4,-1.0837,0.2137,968926,35521249.61,25026290640.0,16555853808.0,2276
2016-09-27,'000869,张  裕Ａ,36.91,37.03,36.55,36.7,37.06,-0.15,-0.4047,0.1789,811086,29821079.77,25300476240.0,16737238128.0,1856
2016-09-26,'000869,张  裕Ａ,37.06,37.22,36.86,37.22,37.23,-0.17,-0.4566,0.2415,1094972,40588918.11,25403295840.0,16805257248.0,1816
2016-09-23,'000869,张  裕Ａ,37.23,37.4,37.14,37.33,37.28,-0.05,-0.1341,0.1351,612630,22810059.3,25519824720.0,16882345584.0,1517
2016-09-22,'000869,张  裕Ａ,37.28,37.59,37.12,37.2,37.05,0.23,0.6208,0.2422,1098298,41011569.77,25554097920.0,16905018624.0,2026
2016-09-21,'000869,张  裕Ａ,37.05,37.14,36.97,37.04,37.08,-0.03,-0.0809,0.1169,530137,19653389.34,25396441200.0,16800722640.0,1235
2016-09-20,'000869,张  裕Ａ,37.08,37.21,36.94,36.94,37.05,0.03,0.081,0.137,621097,23000690.07,25417005120.0,16814326464.0,1300
2016-09-19,'000869,张  裕Ａ,37.05,37.29,36.88,36.98,36.87,0.18,0.4882,0.1876,850532,31524701.29,25396441200.0,16800722640.0,1669
2016-09-14,'000869,张  裕Ａ,36.87,36.94,36.4,36.65,36.87,0.0,0.0,0.244,1106520,40612967.44,25273057680.0,16719099696.0,1669
2016-09-13,'000869,张  裕Ａ,36.87,36.9,36.41,36.82,36.65,0.22,0.6003,0.3221,1460757,53594433.05,25273057680.0,16719099696.0,2217
2016-09-12,'000869,张  裕Ａ,36.65,38.0,36.4,38.0,38.3,-1.65,-4.3081,0.668,3029122,112323929.21,25122255600.0,16619338320.0,5334
2016-09-09,'000869,张  裕Ａ,38.3,38.85,38.3,38.8,38.7,-0.4,-1.0336,0.3221,1460594,56247525.36,26253271200.0,17367548640.0,2297
2016-09-08,'000869,张  裕Ａ,38.7,39.0,38.65,38.7,38.9,-0.2,-0.5141,0.2985,1353460,52455955.79,26527456800.0,17548932960.0,1998
2016-09-07,'000869,张  裕Ａ,38.9,39.09,38.68,38.7,38.81,0.09,0.2319,0.3855,1748015,67990376.05,26664549600.0,17639625120.0,3348
2016-09-06,'000869,张  裕Ａ,38.81,38.84,37.8,38.73,38.59,0.22,0.5701,0.4272,1937150,74255790.52,26602857840.0,17598813648.0,3857
2016-09-05,'000869,张  裕Ａ,38.59,38.88,38.51,38.8,38.49,0.1,0.2598,0.3241,1469617,56890174.37,26452055760.0,17499052272.0,2517
2016-09-02,'000869,张  裕Ａ,38.49,38.7,38.31,38.4,38.47,0.02,0.052,0.1947,883015,33992715.36,26383509360.0,17453706192.0,2187
2016-09-01,'000869,张  裕Ａ,38.47,38.81,38.42,38.81,38.81,-0.34,-0.8761,0.3575,1621279,62649299.45,26369800080.0,17444636976.0,3028
2016-08-31,'000869,张  裕Ａ,38.81,38.84,38.42,38.6,38.63,0.18,0.466,0.4261,1932085,74710681.45,26602857840.0,17598813648.0,3187
2016-08-30,'000869,张  裕Ａ,38.63,39.26,38.32,39.11,39.01,-0.38,-0.9741,0.8827,4002767,154677944.24,26479474320.0,17517190704.0,6361
2016-08-29,'000869,张  裕Ａ,39.01,40.38,38.95,40.0,40.68,-1.67,-4.1052,0.8465,3838616,151556274.21,26739950640.0,17689505808.0,6519
2016-08-26,'000869,张  裕Ａ,40.68,41.23,40.49,40.87,41.08,-0.4,-0.9737,0.2681,1215701,49721484.27,27884675520.0,18446785344.0,2038
2016-08-25,'000869,张  裕Ａ,41.08,41.47,40.51,41.16,41.51,-0.43,-1.0359,0.3075,1394477,57094646.86,28158861120.0,18628169664.0,2557
