»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ,≥…Ωª±  ˝
2016-10-12,'600275,Œ‰≤˝”„,14.93,15.08,13.15,13.8,13.72,1.21,8.8192,15.342,78065968,1103935228.0,7596939963.34,7596939963.34,None
2016-10-11,'600275,Œ‰≤˝”„,13.72,14.56,13.45,13.45,13.86,-0.14,-1.0101,12.2551,62358440,872412533.0,6981246905.36,6981246905.36,None
2016-10-10,'600275,Œ‰≤˝”„,13.86,14.09,12.85,14.01,14.28,-0.42,-2.9412,14.252,72519230,979645754.0,7052484118.68,7052484118.68,None
2016-09-30,'600275,Œ‰≤˝”„,14.28,14.62,13.31,13.33,13.29,0.99,7.4492,19.1684,97536077,1376703194.0,7266195758.64,7266195758.64,None
2016-09-29,'600275,Œ‰≤˝”„,13.29,13.29,11.51,11.51,12.08,1.21,10.0166,16.003,81429444,1011527766.0,6762446893.02,6762446893.02,None
2016-09-28,'600275,Œ‰≤˝”„,12.08,13.0,11.91,13.0,13.03,-0.95,-7.2909,12.3392,62786548,777299018.0,6146753835.04,6146753835.04,None
2016-09-27,'600275,Œ‰≤˝”„,13.03,13.9,12.57,12.88,12.67,0.36,2.8414,17.4972,89032379,1175743511.0,6630149211.14,6630149211.14,None
2016-09-26,'600275,Œ‰≤˝”„,12.67,12.67,12.45,12.67,11.52,1.15,9.9826,8.3766,42623312,539736497.0,6446967805.46,6446967805.46,None
2016-09-23,'600275,Œ‰≤˝”„,11.52,11.77,11.08,11.77,11.39,0.13,1.1414,6.672,33949383,388110344.0,5861804981.76,5861804981.76,None
2016-09-22,'600275,Œ‰≤˝”„,11.39,11.68,10.67,10.79,10.94,0.45,4.1133,6.1785,31438731,353205195.0,5795656140.82,5795656140.82,None
2016-09-21,'600275,Œ‰≤˝”„,10.94,11.21,9.8,10.09,10.19,0.75,7.3602,8.4362,42926437,454539569.0,5566679383.72,5566679383.72,None
2016-09-20,'600275,Œ‰≤˝”„,10.19,10.8,10.1,10.3,10.4,-0.21,-2.0192,4.5791,23299956,244364378.0,5185051455.22,5185051455.22,None
2016-09-19,'600275,Œ‰≤˝”„,10.4,10.48,9.99,10.0,10.19,0.21,2.0608,2.9128,14821329,152288004.0,5291907275.2,5291907275.2,None
2016-09-14,'600275,Œ‰≤˝”„,10.19,10.78,10.07,10.32,10.53,-0.34,-3.2289,4.1349,21040069,218280906.0,5185051455.22,5185051455.22,None
2016-09-13,'600275,Œ‰≤˝”„,10.53,10.8,10.01,10.3,10.34,0.19,1.8375,4.5653,23229716,240933961.0,5358056116.14,5358056116.14,None
2016-09-12,'600275,Œ‰≤˝”„,10.34,10.5,9.7,10.0,10.31,0.03,0.291,4.6583,23703189,237989489.0,5261377040.92,5261377040.92,None
2016-09-09,'600275,Œ‰≤˝”„,10.31,10.59,9.56,9.56,9.64,0.67,6.9502,6.6808,33994629,346053777.0,5246111923.78,5246111923.78,None
2016-09-08,'600275,Œ‰≤˝”„,9.64,9.97,9.51,9.93,10.08,-0.44,-4.3651,3.5765,18198344,178715657.0,4905190974.32,4905190974.32,None
2016-09-07,'600275,Œ‰≤˝”„,10.08,10.14,9.35,9.52,9.61,0.47,4.8907,4.6878,23853401,229658618.0,5129079359.04,5129079359.04,None
2016-09-06,'600275,Œ‰≤˝”„,9.61,9.79,9.47,9.54,9.61,0.0,0.0,5.2036,26477963,254361536.0,4889925857.18,4889925857.18,None
2016-09-05,'600275,Œ‰≤˝”„,9.61,9.9,8.9,9.07,9.07,0.54,5.9537,6.1897,31495267,296799937.0,4889925857.18,4889925857.18,None
2016-09-02,'600275,Œ‰≤˝”„,9.07,9.13,8.66,8.76,8.75,0.32,3.6571,2.8608,14557041,129946554.0,4615153748.66,4615153748.66,None
2016-09-01,'600275,Œ‰≤˝”„,8.75,8.92,8.61,8.61,8.66,0.09,1.0393,2.0845,10606632,93320861.0,4452325832.5,4452325832.5,None
2016-08-31,'600275,Œ‰≤˝”„,8.66,8.68,8.48,8.61,8.7,-0.04,-0.4598,1.1853,6031433,51737772.0,4406530481.08,4406530481.08,None
