ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ,³É½»±ÊÊý
2016-10-12,'300460,»ÝÂ×¾§Ìå,27.74,27.88,27.58,27.83,27.99,-0.25,-0.8932,3.3924,2358031,65303791.43,4667926308.0,1928175970.58,3021
2016-10-11,'300460,»ÝÂ×¾§Ìå,27.99,28.37,27.71,28.37,28.38,-0.39,-1.3742,4.8741,3387899,94826230.78,4709994858.0,1945553187.33,4536
2016-10-10,'300460,»ÝÂ×¾§Ìå,28.38,28.57,27.6,27.64,27.58,0.8,2.9007,5.5652,3868338,108567349.98,4775621796.0,1972661645.46,5052
2016-09-30,'300460,»ÝÂ×¾§Ìå,27.58,27.85,27.52,27.56,27.7,-0.12,-0.4332,3.0545,2123151,58714417.88,4641002436.0,1917054551.86,2879
2016-09-29,'300460,»ÝÂ×¾§Ìå,27.7,27.88,27.36,27.6,27.88,-0.18,-0.6456,5.3456,3715691,102696932.69,4661195340.0,1925395615.9,5177
2016-09-28,'300460,»ÝÂ×¾§Ìå,27.88,28.0,26.58,26.58,26.69,1.19,4.4586,8.7788,6102079,168407283.12,4691484696.0,1937907211.96,8677
2016-09-27,'300460,»ÝÂ×¾§Ìå,26.69,26.83,26.08,26.8,26.84,-0.15,-0.5589,3.8754,2693740,71223124.61,4491238398.0,1855191660.23,3368
2016-09-26,'300460,»ÝÂ×¾§Ìå,26.84,27.54,26.69,27.09,27.12,-0.28,-1.0324,5.0666,3521749,95527937.23,4516479528.0,1865617990.28,4632
2016-09-23,'300460,»ÝÂ×¾§Ìå,27.12,27.15,26.65,26.65,26.91,0.21,0.7804,4.1773,2903616,78363547.43,4563596304.0,1885080473.04,3749
2016-09-22,'300460,»ÝÂ×¾§Ìå,26.91,27.5,26.6,26.6,26.25,0.66,2.5143,6.3186,4392003,118976954.07,4528258722.0,1870483610.97,6141
2016-09-21,'300460,»ÝÂ×¾§Ìå,26.25,26.43,26.0,26.01,26.02,0.23,0.8839,1.9099,1327573,34816271.55,4417197750.0,1824607758.75,1981
2016-09-20,'300460,»ÝÂ×¾§Ìå,26.02,26.19,25.73,26.11,26.11,-0.09,-0.3447,1.8139,1260832,32701909.25,4378494684.0,1808620719.34,1805
2016-09-19,'300460,»ÝÂ×¾§Ìå,26.11,26.2,25.78,25.9,25.81,0.3,1.1623,1.883,1308875,34099330.31,4393639362.0,1814876517.37,1754
2016-09-14,'300460,»ÝÂ×¾§Ìå,25.81,26.09,25.46,25.46,25.77,0.04,0.1552,1.6724,1162464,30051877.94,4343157102.0,1794023857.27,1669
2016-09-13,'300460,»ÝÂ×¾§Ìå,25.77,25.96,25.6,25.84,25.45,0.32,1.2574,1.7766,1234906,31829219.01,4336426134.0,1791243502.59,1658
