ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ,³É½»±ÊÊý
2016-10-12,'601018,Äþ²¨¸Û,5.08,5.11,5.04,5.05,5.05,0.03,0.5941,0.2073,26535331,134736064.0,66918066869.7,65024000000.0,None
2016-10-11,'601018,Äþ²¨¸Û,5.05,5.08,5.02,5.04,5.04,0.01,0.1984,0.1414,18101581,91405885.0,66522881435.4,64640000000.0,None
2016-10-10,'601018,Äþ²¨¸Û,5.04,5.06,4.98,4.98,4.98,0.06,1.2048,0.1335,17087707,85855855.0,66391152957.4,64512000000.0,None
2016-09-30,'601018,Äþ²¨¸Û,4.98,4.98,4.96,4.97,4.98,0.0,0.0,0.0834,10674590,53081062.0,65600782088.8,63744000000.0,None
2016-09-29,'601018,Äþ²¨¸Û,4.98,4.99,4.96,4.96,4.97,0.01,0.2012,0.0908,11624907,57817440.0,65600782088.8,63744000000.0,None
2016-09-28,'601018,Äþ²¨¸Û,4.97,5.0,4.96,5.0,4.99,-0.02,-0.4008,0.0735,9403856,46711831.0,65469053610.7,63616000000.0,None
2016-09-27,'601018,Äþ²¨¸Û,4.99,4.99,4.95,4.96,4.98,0.01,0.2008,0.1212,15507500,77125490.0,65732510566.9,63872000000.0,None
2016-09-26,'601018,Äþ²¨¸Û,4.98,5.09,4.98,5.08,5.09,-0.11,-2.1611,0.1988,25451578,127860816.0,65600782088.8,63744000000.0,None
2016-09-23,'601018,Äþ²¨¸Û,5.09,5.15,5.09,5.15,5.14,-0.05,-0.9728,0.1466,18762903,95895301.0,67049795347.8,65152000000.0,None
2016-09-22,'601018,Äþ²¨¸Û,5.14,5.16,5.12,5.15,5.12,0.02,0.3906,0.1593,20389489,104823824.0,67708437738.3,65792000000.0,None
2016-09-21,'601018,Äþ²¨¸Û,5.12,5.15,5.11,5.13,5.13,-0.01,-0.1949,0.0952,12190741,62440789.0,67444980782.1,65536000000.0,None
2016-09-20,'601018,Äþ²¨¸Û,5.13,5.18,5.11,5.17,5.18,-0.05,-0.9653,0.1229,15726145,80708911.0,67576709260.2,65664000000.0,None
2016-09-19,'601018,Äþ²¨¸Û,5.18,5.21,5.16,5.17,5.17,0.01,0.1934,0.1286,16462902,85200955.0,68235351650.6,66304000000.0,None
2016-09-14,'601018,Äþ²¨¸Û,5.17,5.2,5.14,5.18,5.21,-0.04,-0.7678,0.1432,18335816,94701416.0,68103623172.5,66176000000.0,None
2016-09-13,'601018,Äþ²¨¸Û,5.21,5.25,5.17,5.21,5.24,-0.03,-0.5725,0.1432,18334192,95315525.0,68630537084.9,66688000000.0,None
2016-09-12,'601018,Äþ²¨¸Û,5.24,5.26,5.07,5.16,5.21,0.03,0.5758,0.3688,47204984,242852655.0,69025722519.2,67072000000.0,None
2016-09-09,'601018,Äþ²¨¸Û,5.21,5.29,5.2,5.27,5.26,-0.05,-0.9506,0.2267,29013750,151932379.0,68630537084.9,66688000000.0,None
2016-09-08,'601018,Äþ²¨¸Û,5.26,5.3,5.21,5.29,5.29,-0.03,-0.5671,0.2251,28807572,151275022.0,69289179475.3,67328000000.0,None
2016-09-07,'601018,Äþ²¨¸Û,5.29,5.34,5.23,5.26,5.24,0.05,0.9542,0.344,44031553,232703790.0,69684364909.6,67712000000.0,None
2016-09-06,'601018,Äþ²¨¸Û,5.24,5.28,5.16,5.26,5.25,-0.01,-0.1905,0.268,34300420,178756601.0,69025722519.2,67072000000.0,None
2016-09-05,'601018,Äþ²¨¸Û,5.25,5.34,5.24,5.33,5.34,-0.09,-1.6854,0.2617,33501774,176962412.0,69157450997.2,67200000000.0,None
2016-09-02,'601018,Äþ²¨¸Û,5.34,5.36,5.22,5.27,5.37,-0.03,-0.5587,0.5041,64525195,341200277.0,70343007300.1,68352000000.0,None
2016-09-01,'601018,Äþ²¨¸Û,5.37,5.64,5.32,5.62,5.13,0.24,4.6784,1.1375,145594197,793994975.0,70738192734.3,68736000000.0,None
2016-08-31,'601018,Äþ²¨¸Û,5.13,5.14,5.1,5.12,5.12,0.01,0.1953,0.1167,14932670,76440203.0,67576709260.2,65664000000.0,None
2016-08-30,'601018,Äþ²¨¸Û,5.12,5.17,5.12,5.15,5.16,-0.04,-0.7752,0.1212,15514717,79753775.0,67444980782.1,65536000000.0,None
2016-08-29,'601018,Äþ²¨¸Û,5.16,5.18,5.1,5.14,5.14,0.02,0.3891,0.1597,20439744,104877553.0,67971894694.4,66048000000.0,None
2016-08-26,'601018,Äþ²¨¸Û,5.14,5.19,5.12,5.18,5.16,-0.02,-0.3876,0.165,21114690,108887860.0,67708437738.3,65792000000.0,None
2016-08-25,'601018,Äþ²¨¸Û,5.16,5.18,5.1,5.17,5.19,-0.03,-0.578,0.2362,30229206,155066885.0,67971894694.4,66048000000.0,None
2016-08-24,'601018,Äþ²¨¸Û,5.19,5.25,5.16,5.21,5.2,-0.01,-0.1923,0.2139,27377794,142107911.0,66432000000.0,66432000000.0,None
2016-08-23,'601018,Äþ²¨¸Û,5.2,5.25,5.16,5.22,5.21,-0.01,-0.1919,0.2226,28489585,148201478.0,66560000000.0,66560000000.0,None
2016-08-22,'601018,Äþ²¨¸Û,5.21,5.39,5.2,5.36,5.34,-0.13,-2.4345,0.3838,49121972,258291357.0,66688000000.0,66688000000.0,None
2016-08-19,'601018,Äþ²¨¸Û,5.34,5.48,5.22,5.23,5.28,0.06,1.1364,0.7762,99356955,535405556.0,68352000000.0,68352000000.0,None
2016-08-18,'601018,Äþ²¨¸Û,5.28,5.38,5.07,5.09,5.05,0.23,4.5545,0.8884,113712558,593471502.0,67584000000.0,67584000000.0,None
2016-08-17,'601018,Äþ²¨¸Û,5.05,5.09,5.03,5.06,5.06,-0.01,-0.1976,0.1445,18492272,93526463.0,64640000000.0,64640000000.0,None
2016-08-16,'601018,Äþ²¨¸Û,5.06,5.09,5.05,5.09,5.07,-0.01,-0.1972,0.1977,25308778,128306867.0,64768000000.0,64768000000.0,None
2016-08-15,'601018,Äþ²¨¸Û,5.07,5.08,4.96,4.96,4.96,0.11,2.2177,0.3234,41396419,208276203.0,64896000000.0,64896000000.0,None
2016-08-12,'601018,Äþ²¨¸Û,4.96,4.98,4.9,4.92,4.91,0.05,1.0183,0.1326,16968552,83637168.0,63488000000.0,63488000000.0,None
2016-08-11,'601018,Äþ²¨¸Û,4.91,4.97,4.9,4.96,4.96,-0.05,-1.0081,0.1234,15791965,77927888.0,62848000000.0,62848000000.0,None
2016-08-10,'601018,Äþ²¨¸Û,4.96,5.03,4.95,4.97,4.98,-0.02,-0.4016,0.1503,19235170,95793120.0,63488000000.0,63488000000.0,None
