»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ,≥…Ωª±  ˝
2016-10-12,'600581,*ST∞À∏÷,5.42,5.5,5.28,5.33,5.33,0.09,1.6886,1.7217,13196037,71396676.0,4154153227.7,4154153227.7,None
2016-10-11,'600581,*ST∞À∏÷,5.33,5.34,5.24,5.3,5.31,0.02,0.3766,1.5145,11607886,61413340.0,4085172823.55,4085172823.55,None
2016-10-10,'600581,*ST∞À∏÷,5.31,5.5,5.3,5.4,5.25,0.06,1.1429,2.344,17965442,96051827.0,4069843844.85,4069843844.85,None
2016-09-30,'600581,*ST∞À∏÷,5.25,5.28,5.15,5.2,5.15,0.1,1.9417,1.3793,10571759,55144004.0,4023856908.75,4023856908.75,None
2016-09-29,'600581,*ST∞À∏÷,5.15,5.26,5.13,5.23,5.25,-0.1,-1.9048,1.4936,11447552,59335171.0,3947212015.25,3947212015.25,None
2016-09-28,'600581,*ST∞À∏÷,5.25,5.32,5.16,5.18,5.18,0.07,1.3514,1.6877,12935072,67699626.0,4023856908.75,4023856908.75,None
2016-09-27,'600581,*ST∞À∏÷,5.18,5.25,5.04,5.25,5.28,-0.1,-1.8939,2.8247,21649683,111129080.0,3970205483.3,3970205483.3,None
2016-09-26,'600581,*ST∞À∏÷,5.28,5.65,5.28,5.52,5.56,-0.28,-5.036,2.8804,22077067,119471634.0,4046850376.8,4046850376.8,None
2016-09-23,'600581,*ST∞À∏÷,5.56,5.79,5.43,5.6,5.54,0.02,0.361,4.3661,33463820,188185912.0,4261456078.6,4261456078.6,None
2016-09-22,'600581,*ST∞À∏÷,5.54,5.54,5.28,5.3,5.28,0.26,4.9242,2.4,18394826,99553186.0,4246127099.9,4246127099.9,None
2016-09-21,'600581,*ST∞À∏÷,5.28,5.38,5.16,5.19,5.19,0.09,1.7341,1.6356,12535889,66035801.0,4046850376.8,4046850376.8,None
2016-09-20,'600581,*ST∞À∏÷,5.19,5.47,5.18,5.3,5.24,-0.05,-0.9542,3.176,24342269,129525073.0,3977869972.65,3977869972.65,None
2016-09-19,'600581,*ST∞À∏÷,5.24,5.24,5.05,5.05,4.99,0.25,5.01,2.1788,16699270,86855902.0,4016192419.4,4016192419.4,None
2016-09-14,'600581,*ST∞À∏÷,4.99,5.05,4.84,4.85,4.87,0.12,2.4641,1.6508,12652856,62865616.0,3824580185.65,3824580185.65,None
