ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ,³É½»±ÊÊý
2016-10-12,'600760,*STºÚ±ª,0.0,0.0,0.0,0.0,9.74,None,None,0.0,0,0.0,3359719398.6,3359719398.6,None
2016-10-11,'600760,*STºÚ±ª,0.0,0.0,0.0,0.0,9.74,None,None,0.0,0,0.0,3359719398.6,3359719398.6,None
2016-10-10,'600760,*STºÚ±ª,0.0,0.0,0.0,0.0,9.74,None,None,0.0,0,0.0,3359719398.6,3359719398.6,None
2016-09-30,'600760,*STºÚ±ª,0.0,0.0,0.0,0.0,9.74,None,None,0.0,0,0.0,3359719398.6,3359719398.6,None
2016-09-29,'600760,*STºÚ±ª,0.0,0.0,0.0,0.0,9.74,None,None,0.0,0,0.0,3359719398.6,3359719398.6,None
2016-09-28,'600760,*STºÚ±ª,0.0,0.0,0.0,0.0,9.74,None,None,0.0,0,0.0,3359719398.6,3359719398.6,None
2016-09-27,'600760,*STºÚ±ª,0.0,0.0,0.0,0.0,9.74,None,None,0.0,0,0.0,3359719398.6,3359719398.6,None
2016-09-26,'600760,*STºÚ±ª,0.0,0.0,0.0,0.0,9.74,None,None,0.0,0,0.0,3359719398.6,3359719398.6,None
2016-09-23,'600760,*STºÚ±ª,0.0,0.0,0.0,0.0,9.74,None,None,0.0,0,0.0,3359719398.6,3359719398.6,None
2016-09-22,'600760,*STºÚ±ª,0.0,0.0,0.0,0.0,9.74,None,None,0.0,0,0.0,3359719398.6,3359719398.6,None
2016-09-21,'600760,*STºÚ±ª,0.0,0.0,0.0,0.0,9.74,None,None,0.0,0,0.0,3359719398.6,3359719398.6,None
2016-09-20,'600760,*STºÚ±ª,0.0,0.0,0.0,0.0,9.74,None,None,0.0,0,0.0,3359719398.6,3359719398.6,None
2016-09-19,'600760,*STºÚ±ª,0.0,0.0,0.0,0.0,9.74,None,None,0.0,0,0.0,3359719398.6,3359719398.6,None
2016-09-14,'600760,*STºÚ±ª,0.0,0.0,0.0,0.0,9.74,None,None,0.0,0,0.0,3359719398.6,3359719398.6,None
2016-09-13,'600760,*STºÚ±ª,0.0,0.0,0.0,0.0,9.74,None,None,0.0,0,0.0,3359719398.6,3359719398.6,None
2016-09-12,'600760,*STºÚ±ª,0.0,0.0,0.0,0.0,9.74,None,None,0.0,0,0.0,3359719398.6,3359719398.6,None
2016-09-09,'600760,*STºÚ±ª,0.0,0.0,0.0,0.0,9.74,None,None,0.0,0,0.0,3359719398.6,3359719398.6,None
2016-09-08,'600760,*STºÚ±ª,0.0,0.0,0.0,0.0,9.74,None,None,0.0,0,0.0,3359719398.6,3359719398.6,None
2016-09-07,'600760,*STºÚ±ª,0.0,0.0,0.0,0.0,9.74,None,None,0.0,0,0.0,3359719398.6,3359719398.6,None
2016-09-06,'600760,*STºÚ±ª,0.0,0.0,0.0,0.0,9.74,None,None,0.0,0,0.0,3359719398.6,3359719398.6,None
2016-09-05,'600760,*STºÚ±ª,0.0,0.0,0.0,0.0,9.74,None,None,0.0,0,0.0,3359719398.6,3359719398.6,None
2016-09-02,'600760,*STºÚ±ª,0.0,0.0,0.0,0.0,9.74,None,None,0.0,0,0.0,3359719398.6,3359719398.6,None
2016-09-01,'600760,*STºÚ±ª,0.0,0.0,0.0,0.0,9.74,None,None,0.0,0,0.0,3359719398.6,3359719398.6,None
2016-08-31,'600760,*STºÚ±ª,0.0,0.0,0.0,0.0,9.74,None,None,0.0,0,0.0,3359719398.6,3359719398.6,None
2016-08-30,'600760,*STºÚ±ª,0.0,0.0,0.0,0.0,9.74,None,None,0.0,0,0.0,3359719398.6,3359719398.6,None
2016-08-29,'600760,*STºÚ±ª,0.0,0.0,0.0,0.0,9.74,None,None,0.0,0,0.0,3359719398.6,3359719398.6,None
2016-08-26,'600760,*STºÚ±ª,9.74,9.76,9.35,9.41,9.41,0.33,3.5069,2.5088,8653934,83120935.0,3359719398.6,3359719398.6,None
2016-08-25,'600760,*STºÚ±ª,9.41,9.42,9.15,9.32,9.32,0.09,0.9657,0.9385,3237223,30079847.0,3245889069.9,3245889069.9,None
2016-08-24,'600760,*STºÚ±ª,9.32,9.49,9.25,9.25,9.26,0.06,0.6479,1.0141,3498209,32804846.0,3214844434.8,3214844434.8,None
2016-08-23,'600760,*STºÚ±ª,9.26,9.32,9.18,9.26,9.28,-0.02,-0.2155,0.7892,2722283,25161597.0,3194148011.4,3194148011.4,None
2016-08-22,'600760,*STºÚ±ª,9.28,9.5,9.26,9.5,9.53,-0.25,-2.6233,1.1855,4089280,38320786.0,3201046819.2,3201046819.2,None
2016-08-19,'600760,*STºÚ±ª,9.53,9.54,9.28,9.41,9.41,0.12,1.2752,1.6588,5722024,53963534.0,3287281916.7,3287281916.7,None
2016-08-18,'600760,*STºÚ±ª,9.41,9.49,9.2,9.26,9.29,0.12,1.2917,1.7842,6154324,57751549.0,3245889069.9,3245889069.9,None
2016-08-17,'600760,*STºÚ±ª,9.29,9.34,9.22,9.25,9.28,0.01,0.1078,1.031,3556236,33009481.0,3204496223.1,3204496223.1,None
2016-08-16,'600760,*STºÚ±ª,9.28,9.32,9.2,9.3,9.27,0.01,0.1079,1.0881,3753140,34738350.0,3201046819.2,3201046819.2,None
2016-08-15,'600760,*STºÚ±ª,9.27,9.3,9.11,9.11,9.2,0.07,0.7609,1.0405,3589019,33182976.0,3197597415.3,3197597415.3,None
2016-08-12,'600760,*STºÚ±ª,9.2,9.22,9.05,9.09,9.09,0.11,1.2101,0.5639,1945084,17805222.0,3173451588.0,3173451588.0,None
2016-08-11,'600760,*STºÚ±ª,9.09,9.26,9.04,9.24,9.24,-0.15,-1.6234,0.8015,2764760,25237194.0,3135508145.1,3135508145.1,None
2016-08-10,'600760,*STºÚ±ª,9.24,9.41,9.2,9.34,9.34,-0.1,-1.0707,0.9348,3224550,29977949.0,3187249203.6,3187249203.6,None
2016-08-09,'600760,*STºÚ±ª,9.34,9.42,9.3,9.32,9.37,-0.03,-0.3202,0.7533,2598334,24268648.0,3221743242.6,3221743242.6,None
2016-08-08,'600760,*STºÚ±ª,9.37,9.42,9.11,9.15,9.19,0.18,1.9587,1.2616,4351802,40267660.0,3232091454.3,3232091454.3,None
2016-08-05,'600760,*STºÚ±ª,9.19,9.37,9.16,9.26,9.32,-0.13,-1.3948,1.2551,4329196,39964574.0,3170002184.1,3170002184.1,None
2016-08-04,'600760,*STºÚ±ª,9.32,9.4,8.94,8.94,8.95,0.37,4.1341,2.7696,9553491,89068945.0,3214844434.8,3214844434.8,None
2016-08-03,'600760,*STºÚ±ª,8.95,8.95,8.81,8.81,8.82,0.13,1.4739,0.8064,2781763,24745173.0,3087216490.5,3087216490.5,None
