ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ,³É½»±ÊÊý
2016-10-12,'000538,ÔÆÄÏ°×Ò©,0.0,0.0,0.0,0.0,69.23,None,None,0.0,0,0.0,72096102477.1,72096102477.1,0
2016-10-11,'000538,ÔÆÄÏ°×Ò©,0.0,0.0,0.0,0.0,69.23,None,None,0.0,0,0.0,72096102477.1,72096102477.1,0
2016-10-10,'000538,ÔÆÄÏ°×Ò©,0.0,0.0,0.0,0.0,69.23,None,None,0.0,0,0.0,72096102477.1,72096102477.1,0
2016-09-30,'000538,ÔÆÄÏ°×Ò©,0.0,0.0,0.0,0.0,69.23,None,None,0.0,0,0.0,72096102477.1,72096102477.1,0
2016-09-29,'000538,ÔÆÄÏ°×Ò©,0.0,0.0,0.0,0.0,69.23,None,None,0.0,0,0.0,72096102477.1,72096102477.1,0
2016-09-28,'000538,ÔÆÄÏ°×Ò©,0.0,0.0,0.0,0.0,69.23,None,None,0.0,0,0.0,72096102477.1,72096102477.1,0
2016-09-27,'000538,ÔÆÄÏ°×Ò©,0.0,0.0,0.0,0.0,69.23,None,None,0.0,0,0.0,72096102477.1,72096102477.1,0
2016-09-26,'000538,ÔÆÄÏ°×Ò©,0.0,0.0,0.0,0.0,69.23,None,None,0.0,0,0.0,72096102477.1,72096102477.1,0
2016-09-23,'000538,ÔÆÄÏ°×Ò©,0.0,0.0,0.0,0.0,69.23,None,None,0.0,0,0.0,72096102477.1,72096102477.1,0
2016-09-22,'000538,ÔÆÄÏ°×Ò©,0.0,0.0,0.0,0.0,69.23,None,None,0.0,0,0.0,72096102477.1,72096102477.1,0
2016-09-21,'000538,ÔÆÄÏ°×Ò©,0.0,0.0,0.0,0.0,69.23,None,None,0.0,0,0.0,72096102477.1,72096102477.1,0
2016-09-20,'000538,ÔÆÄÏ°×Ò©,0.0,0.0,0.0,0.0,69.23,None,None,0.0,0,0.0,72096102477.1,72096102477.1,0
2016-09-19,'000538,ÔÆÄÏ°×Ò©,0.0,0.0,0.0,0.0,69.23,None,None,0.0,0,0.0,72096102477.1,72096102477.1,0
2016-09-14,'000538,ÔÆÄÏ°×Ò©,0.0,0.0,0.0,0.0,69.23,None,None,0.0,0,0.0,72096102477.1,72096102477.1,0
2016-09-13,'000538,ÔÆÄÏ°×Ò©,0.0,0.0,0.0,0.0,69.23,None,None,0.0,0,0.0,72096102477.1,72096102477.1,0
2016-09-12,'000538,ÔÆÄÏ°×Ò©,0.0,0.0,0.0,0.0,69.23,None,None,0.0,0,0.0,72096102477.1,72096102477.1,0
2016-09-09,'000538,ÔÆÄÏ°×Ò©,0.0,0.0,0.0,0.0,69.23,None,None,0.0,0,0.0,72096102477.1,72096102477.1,0
2016-09-08,'000538,ÔÆÄÏ°×Ò©,0.0,0.0,0.0,0.0,69.23,None,None,0.0,0,0.0,72096102477.1,72096102477.1,0
2016-09-07,'000538,ÔÆÄÏ°×Ò©,0.0,0.0,0.0,0.0,69.23,None,None,0.0,0,0.0,72096102477.1,72096102477.1,0
2016-09-06,'000538,ÔÆÄÏ°×Ò©,0.0,0.0,0.0,0.0,69.23,None,None,0.0,0,0.0,72096102477.1,72096102477.1,0
2016-09-05,'000538,ÔÆÄÏ°×Ò©,0.0,0.0,0.0,0.0,69.23,None,None,0.0,0,0.0,72096102477.1,72096102477.1,0
2016-09-02,'000538,ÔÆÄÏ°×Ò©,0.0,0.0,0.0,0.0,69.23,None,None,0.0,0,0.0,72096102477.1,72096102477.1,0
2016-09-01,'000538,ÔÆÄÏ°×Ò©,0.0,0.0,0.0,0.0,69.23,None,None,0.0,0,0.0,72096102477.1,72096102477.1,0
2016-08-31,'000538,ÔÆÄÏ°×Ò©,0.0,0.0,0.0,0.0,69.23,None,None,0.0,0,0.0,72096102477.1,72096102477.1,0
2016-08-30,'000538,ÔÆÄÏ°×Ò©,0.0,0.0,0.0,0.0,69.23,None,None,0.0,0,0.0,72096102477.1,72096102477.1,0
2016-08-29,'000538,ÔÆÄÏ°×Ò©,0.0,0.0,0.0,0.0,69.23,None,None,0.0,0,0.0,72096102477.1,72096102477.1,0
2016-08-26,'000538,ÔÆÄÏ°×Ò©,0.0,0.0,0.0,0.0,69.23,None,None,0.0,0,0.0,72096102477.1,72096102477.1,0
2016-08-25,'000538,ÔÆÄÏ°×Ò©,0.0,0.0,0.0,0.0,69.23,None,None,0.0,0,0.0,72096102477.1,72096102477.1,0
2016-08-24,'000538,ÔÆÄÏ°×Ò©,0.0,0.0,0.0,0.0,69.23,None,None,0.0,0,0.0,72096102477.1,72096102477.1,0
2016-08-23,'000538,ÔÆÄÏ°×Ò©,0.0,0.0,0.0,0.0,69.23,None,None,0.0,0,0.0,72096102477.1,72096102477.1,0
2016-08-22,'000538,ÔÆÄÏ°×Ò©,0.0,0.0,0.0,0.0,69.23,None,None,0.0,0,0.0,72096102477.1,72096102477.1,0
2016-08-19,'000538,ÔÆÄÏ°×Ò©,0.0,0.0,0.0,0.0,69.23,None,None,0.0,0,0.0,72096102477.1,72096102477.1,0
2016-08-18,'000538,ÔÆÄÏ°×Ò©,0.0,0.0,0.0,0.0,69.23,None,None,0.0,0,0.0,72096102477.1,72096102477.1,0
2016-08-17,'000538,ÔÆÄÏ°×Ò©,0.0,0.0,0.0,0.0,69.23,None,None,0.0,0,0.0,72096102477.1,72096102477.1,0
2016-08-16,'000538,ÔÆÄÏ°×Ò©,0.0,0.0,0.0,0.0,69.23,None,None,0.0,0,0.0,72096102477.1,72096102477.1,0
2016-08-15,'000538,ÔÆÄÏ°×Ò©,0.0,0.0,0.0,0.0,69.23,None,None,0.0,0,0.0,72096102477.1,72096102477.1,0
2016-08-12,'000538,ÔÆÄÏ°×Ò©,0.0,0.0,0.0,0.0,69.23,None,None,0.0,0,0.0,72096102477.1,72096102477.1,0
2016-08-11,'000538,ÔÆÄÏ°×Ò©,0.0,0.0,0.0,0.0,69.23,None,None,0.0,0,0.0,72096102477.1,72096102477.1,0
2016-08-10,'000538,ÔÆÄÏ°×Ò©,0.0,0.0,0.0,0.0,69.23,None,None,0.0,0,0.0,72096102477.1,72096102477.1,0
2016-08-09,'000538,ÔÆÄÏ°×Ò©,0.0,0.0,0.0,0.0,69.23,None,None,0.0,0,0.0,72096102477.1,72096102477.1,0
2016-08-08,'000538,ÔÆÄÏ°×Ò©,0.0,0.0,0.0,0.0,69.23,None,None,0.0,0,0.0,72096102477.1,72096102477.1,0
2016-08-05,'000538,ÔÆÄÏ°×Ò©,0.0,0.0,0.0,0.0,69.23,None,None,0.0,0,0.0,72096102477.1,72096102477.1,0
2016-08-04,'000538,ÔÆÄÏ°×Ò©,0.0,0.0,0.0,0.0,69.23,None,None,0.0,0,0.0,72096102477.1,72096102477.1,0
2016-08-03,'000538,ÔÆÄÏ°×Ò©,0.0,0.0,0.0,0.0,69.23,None,None,0.0,0,0.0,72096102477.1,72096102477.1,0
2016-08-02,'000538,ÔÆÄÏ°×Ò©,0.0,0.0,0.0,0.0,69.23,None,None,0.0,0,0.0,72096102477.1,72096102477.1,0
2016-08-01,'000538,ÔÆÄÏ°×Ò©,0.0,0.0,0.0,0.0,69.23,None,None,0.0,0,0.0,72096102477.1,72096102477.1,0
2016-07-29,'000538,ÔÆÄÏ°×Ò©,0.0,0.0,0.0,0.0,69.23,None,None,0.0,0,0.0,72096102477.1,72096102477.1,0
2016-07-28,'000538,ÔÆÄÏ°×Ò©,0.0,0.0,0.0,0.0,69.23,None,None,0.0,0,0.0,72096102477.1,72096102477.1,0
2016-07-27,'000538,ÔÆÄÏ°×Ò©,0.0,0.0,0.0,0.0,69.23,None,None,0.0,0,0.0,72096102477.1,72096102477.1,0
2016-07-26,'000538,ÔÆÄÏ°×Ò©,0.0,0.0,0.0,0.0,69.23,None,None,0.0,0,0.0,72096102477.1,72096102477.1,0
2016-07-25,'000538,ÔÆÄÏ°×Ò©,0.0,0.0,0.0,0.0,69.23,None,None,0.0,0,0.0,72096102477.1,72096102477.1,0
2016-07-22,'000538,ÔÆÄÏ°×Ò©,0.0,0.0,0.0,0.0,69.23,None,None,0.0,0,0.0,72096102477.1,72096102477.1,0
2016-07-21,'000538,ÔÆÄÏ°×Ò©,0.0,0.0,0.0,0.0,69.23,None,None,0.0,0,0.0,72096102477.1,72096102477.1,0
2016-07-20,'000538,ÔÆÄÏ°×Ò©,0.0,0.0,0.0,0.0,69.23,None,None,0.0,0,0.0,72096102477.1,72096102477.1,0
2016-07-19,'000538,ÔÆÄÏ°×Ò©,0.0,0.0,0.0,0.0,69.23,None,None,0.0,0,0.0,72096102477.1,72096102477.1,0
2016-07-18,'000538,ÔÆÄÏ°×Ò©,69.23,70.19,69.21,69.61,70.2,-0.97,-1.3818,0.2893,3012476,209388359.88,72096102477.1,72096102477.1,6331
2016-07-15,'000538,ÔÆÄÏ°×Ò©,70.2,70.67,69.0,70.31,70.33,-0.13,-0.1848,0.4777,4975197,347076486.89,73106260203.6,73106260203.6,8853
2016-07-14,'000538,ÔÆÄÏ°×Ò©,70.33,71.13,70.0,71.0,70.99,-0.66,-0.9297,0.2798,2913897,205117225.2,73241642166.9,73241642166.9,6731
2016-07-13,'000538,ÔÆÄÏ°×Ò©,70.99,71.89,70.15,70.5,71.17,-0.18,-0.2529,0.5426,5650310,399621061.41,73928965980.8,73928965980.8,10657
2016-07-12,'000538,ÔÆÄÏ°×Ò©,71.17,72.26,68.71,68.71,69.39,1.78,2.5652,1.0818,11265598,798377925.55,74116417930.1,74116417930.1,17479
2016-07-11,'000538,ÔÆÄÏ°×Ò©,69.39,70.69,67.01,67.25,66.96,2.43,3.629,0.9903,10313324,715165018.97,72262726432.0,72262726432.0,17377
2016-07-08,'000538,ÔÆÄÏ°×Ò©,66.96,67.7,66.52,67.36,67.7,-0.74,-1.0931,0.4545,4733226,316916756.95,69732125117.3,69732125117.3,8569
2016-07-07,'000538,ÔÆÄÏ°×Ò©,67.7,70.26,66.88,67.17,66.75,0.95,1.4232,1.1275,11741470,806972871.72,70502760908.6,70502760908.6,17839
2016-07-06,'000538,ÔÆÄÏ°×Ò©,66.75,66.98,64.0,64.76,64.6,2.15,3.3282,0.657,6842379,451458359.32,69513431176.5,69513431176.5,13068
2016-07-05,'000538,ÔÆÄÏ°×Ò©,64.6,64.9,64.3,64.31,64.23,0.37,0.5761,0.3294,3430483,221509648.28,67274421782.8,67274421782.8,5654
2016-07-04,'000538,ÔÆÄÏ°×Ò©,64.23,64.77,63.0,63.5,63.62,0.61,0.9588,0.3263,3398378,217545714.23,66889103887.1,66889103887.1,7278
2016-07-01,'000538,ÔÆÄÏ°×Ò©,63.62,64.57,63.51,64.5,64.3,-0.68,-1.0575,0.2782,2897135,185183534.19,66253850059.2,66253850059.2,5018
2016-06-30,'000538,ÔÆÄÏ°×Ò©,64.3,65.44,64.0,64.29,64.16,0.14,0.2182,0.3477,3620584,234559741.16,66962001867.4,66962001867.4,7451
2016-06-29,'000538,ÔÆÄÏ°×Ò©,64.16,64.66,63.71,64.35,64.22,-0.06,-0.0934,0.4889,5091537,326550694.93,66816205906.9,66816205906.9,7116
2016-06-28,'000538,ÔÆÄÏ°×Ò©,64.22,64.95,62.77,62.9,63.19,1.03,1.63,0.7128,7422710,474899533.79,66878689890.0,66878689890.0,11567
2016-06-27,'000538,ÔÆÄÏ°×Ò©,63.19,63.25,61.6,61.9,62.07,1.12,1.8044,0.3303,3439790,215896871.54,65806048180.4,65806048180.4,5874
2016-06-24,'000538,ÔÆÄÏ°×Ò©,62.07,62.96,60.62,62.62,62.67,-0.6,-0.9574,0.3367,3506149,216848171.56,64639680496.3,64639680496.3,6134
2016-06-23,'000538,ÔÆÄÏ°×Ò©,62.67,63.3,62.45,63.0,62.96,-0.29,-0.4606,0.2167,2256286,141609384.07,65264520327.1,65264520327.1,5418
