日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值,成交笔数
2016-10-12,'600691,阳煤化工,3.16,3.17,3.13,3.15,3.16,0.0,0.0,0.8649,15191142,47764821.0,5551446622.96,5550195262.96,None
2016-10-11,'600691,阳煤化工,3.16,3.17,3.13,3.14,3.14,0.02,0.6369,0.7771,13649780,42994589.0,5551446622.96,5550195262.96,None
2016-10-10,'600691,阳煤化工,3.14,3.17,3.1,3.11,3.1,0.04,1.2903,1.3297,23355147,73111923.0,5516310884.84,5515067444.84,None
2016-09-30,'600691,阳煤化工,3.1,3.11,3.08,3.09,3.1,0.0,0.0,0.5832,10243193,31711569.0,5446039408.6,5444811808.6,None
2016-09-29,'600691,阳煤化工,3.1,3.12,3.06,3.07,3.07,0.03,0.9772,0.8496,14922925,46287750.0,5446039408.6,5444811808.6,None
2016-09-28,'600691,阳煤化工,3.07,3.08,3.06,3.08,3.08,-0.01,-0.3247,0.4992,8768600,26914443.0,5393335801.42,5392120081.42,None
2016-09-27,'600691,阳煤化工,3.08,3.08,3.05,3.06,3.06,0.02,0.6536,0.5955,10459479,32065672.0,5410903670.48,5409683990.48,None
2016-09-26,'600691,阳煤化工,3.06,3.12,3.06,3.11,3.11,-0.05,-1.6077,0.7128,12518874,38642446.0,5375767932.36,5374556172.36,None
2016-09-23,'600691,阳煤化工,3.11,3.14,3.1,3.14,3.14,-0.03,-0.9554,0.5381,9450292,29467306.0,5463607277.66,5462375717.66,None
2016-09-22,'600691,阳煤化工,3.14,3.15,3.11,3.13,3.12,0.02,0.641,0.7002,12298204,38483001.0,5516310884.84,5515067444.84,None
2016-09-21,'600691,阳煤化工,3.12,3.13,3.1,3.12,3.12,0.0,0.0,0.5186,9108808,28372647.0,5481175146.72,5479939626.72,None
2016-09-20,'600691,阳煤化工,3.12,3.13,3.1,3.11,3.11,0.01,0.3215,0.5016,8809424,27461711.0,5481175146.72,5479939626.72,None
2016-09-19,'600691,阳煤化工,3.11,3.11,3.09,3.09,3.09,0.02,0.6472,0.5306,9319228,28875579.0,5463607277.66,5462375717.66,None
2016-09-14,'600691,阳煤化工,3.09,3.1,3.07,3.09,3.11,-0.02,-0.6431,0.539,9466487,29179889.0,5428471539.54,5427247899.54,None
2016-09-13,'600691,阳煤化工,3.11,3.11,3.07,3.09,3.08,0.03,0.974,0.6995,12286226,37977075.0,5463607277.66,5462375717.66,None
2016-09-12,'600691,阳煤化工,3.08,3.14,3.06,3.14,3.17,-0.09,-2.8391,1.294,22726828,70391294.0,5410903670.48,5409683990.48,None
2016-09-09,'600691,阳煤化工,3.17,3.19,3.16,3.17,3.17,0.0,0.0,0.7527,13220749,42000043.0,5569014492.02,5567759172.02,None
2016-09-08,'600691,阳煤化工,3.17,3.19,3.16,3.18,3.19,-0.02,-0.627,0.6018,10569469,33544460.0,5569014492.02,5567759172.02,None
2016-09-07,'600691,阳煤化工,3.19,3.2,3.16,3.18,3.17,0.02,0.6309,1.1884,20873328,66423154.0,5604150230.14,5602886990.14,None
2016-09-06,'600691,阳煤化工,3.17,3.18,3.13,3.14,3.14,0.03,0.9554,1.0427,18314508,57680028.0,5569014492.02,5567759172.02,None
2016-09-05,'600691,阳煤化工,3.14,3.15,3.13,3.14,3.13,0.01,0.3195,0.7413,13020915,40852616.0,5516310884.84,5515067444.84,None
2016-09-02,'600691,阳煤化工,3.13,3.15,3.11,3.14,3.13,0.0,0.0,0.936,16439873,51403123.0,5498743015.78,5497503535.78,None
