»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ,≥…Ωª±  ˝
2016-10-12,'000989,æ≈ ÷• Ã√,24.72,24.89,24.61,24.88,24.9,-0.18,-0.7229,0.3786,932172,23032225.72,21490436713.9,6086584553.76,1017
2016-10-11,'000989,æ≈ ÷• Ã√,24.9,24.99,24.8,24.88,24.88,0.02,0.0804,0.4428,1090254,27127496.5,21646920476.4,6130904344.2,1562
2016-10-10,'000989,æ≈ ÷• Ã√,24.88,24.98,24.42,24.6,24.39,0.49,2.009,0.6654,1638285,40456386.61,21629533391.7,6125979923.04,1967
2016-09-30,'000989,æ≈ ÷• Ã√,24.39,24.5,24.22,24.38,24.4,-0.01,-0.041,0.3192,786002,19158385.71,21203549816.0,6005331604.62,1014
2016-09-29,'000989,æ≈ ÷• Ã√,24.4,24.4,24.16,24.16,24.17,0.23,0.9516,0.3152,776066,18837322.13,21212243358.4,6007793815.2,938
2016-09-28,'000989,æ≈ ÷• Ã√,24.17,24.5,24.13,24.5,24.3,-0.13,-0.535,0.2618,644660,15653268.77,21012291884.1,5951162971.86,1051
2016-09-27,'000989,æ≈ ÷• Ã√,24.3,24.43,23.8,24.2,24.33,-0.03,-0.1233,0.7036,1732395,41735255.69,21125307934.8,5983171709.4,1892
2016-09-26,'000989,æ≈ ÷• Ã√,24.33,25.02,24.21,24.98,24.98,-0.65,-2.6021,0.6215,1530295,37833513.39,21151388561.9,5990558341.14,1786
2016-09-23,'000989,æ≈ ÷• Ã√,24.98,25.09,24.75,24.91,24.87,0.11,0.4423,0.559,1376467,34296268.99,21716468815.3,6150602028.84,1371
2016-09-22,'000989,æ≈ ÷• Ã√,24.87,25.16,24.81,25.01,24.93,-0.06,-0.2407,0.6292,1549200,38687313.22,21620839849.3,6123517712.46,2014
2016-09-21,'000989,æ≈ ÷• Ã√,24.93,24.96,24.72,24.96,24.85,0.08,0.3219,0.5499,1354092,33639020.28,21673001103.5,6138290975.94,1684
2016-09-20,'000989,æ≈ ÷• Ã√,24.85,25.27,24.77,25.27,25.28,-0.43,-1.7009,0.9383,2310247,57479280.32,21603452764.6,6118593291.3,2732
