日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值,成交笔数
2016-10-12,'600309,万华化学,21.1,21.8,21.0,21.71,21.46,-0.36,-1.6775,0.6583,14234279,302167740.0,45625262592.0,45625262592.0,None
2016-10-11,'600309,万华化学,21.46,21.88,21.05,21.23,21.05,0.41,1.9477,0.8245,17828352,382790477.0,46403703091.2,46403703091.2,None
2016-10-10,'600309,万华化学,21.05,21.75,20.77,21.3,20.56,0.49,2.3833,1.1392,24634393,523648828.0,45517145856.0,45517145856.0,None
2016-09-30,'600309,万华化学,20.56,20.65,20.28,20.45,20.53,0.03,0.1461,0.4038,8731644,178746456.0,44457601843.2,44457601843.2,None
2016-09-29,'600309,万华化学,20.53,20.85,20.25,20.38,20.3,0.23,1.133,0.9051,19570683,403669105.0,44392731801.6,44392731801.6,None
2016-09-28,'600309,万华化学,20.3,20.49,19.72,19.8,19.68,0.62,3.1504,0.9417,20363197,410872264.0,43895394816.0,43895394816.0,None
2016-09-27,'600309,万华化学,19.68,19.73,19.0,19.03,19.12,0.56,2.9289,0.4382,9475321,184972182.0,42554747289.6,42554747289.6,None
2016-09-26,'600309,万华化学,19.12,19.67,19.11,19.66,19.67,-0.55,-2.7961,0.4025,8703370,168475211.0,41343839846.4,41343839846.4,None
2016-09-23,'600309,万华化学,19.67,20.09,19.51,20.08,19.85,-0.18,-0.9068,0.4471,9668842,189930744.0,42533123942.4,42533123942.4,None
2016-09-22,'600309,万华化学,19.85,20.0,19.67,19.67,19.51,0.34,1.7427,0.5986,12943696,256773553.0,42922344192.0,42922344192.0,None
2016-09-21,'600309,万华化学,19.51,20.16,19.41,20.12,20.54,-1.03,-5.0146,1.3995,30261196,595640602.0,42187150387.2,42187150387.2,None
2016-09-20,'600309,万华化学,20.54,20.55,20.04,20.28,20.19,0.35,1.7335,0.318,6877303,139925474.0,44414355148.8,44414355148.8,None
2016-09-19,'600309,万华化学,20.19,20.35,19.91,19.91,20.2,-0.01,-0.0495,0.2649,5727654,115660420.0,43657537996.8,43657537996.8,None
2016-09-14,'600309,万华化学,20.2,20.44,19.96,20.08,20.16,0.04,0.1984,0.3489,7544490,152546788.0,43679161344.0,43679161344.0,None
2016-09-13,'600309,万华化学,20.16,20.28,19.9,20.1,20.0,0.16,0.8,0.2546,5504285,110309080.0,43592667955.2,43592667955.2,None
2016-09-12,'600309,万华化学,20.0,20.49,19.83,19.98,20.25,-0.25,-1.2346,0.4032,8719235,175749963.0,43246694400.0,43246694400.0,None
2016-09-09,'600309,万华化学,20.25,20.71,20.23,20.51,20.6,-0.35,-1.699,0.2735,5913243,120820241.0,43787278080.0,43787278080.0,None
2016-09-08,'600309,万华化学,20.6,20.96,20.41,20.89,20.88,-0.28,-1.341,0.5313,11488482,236812160.0,44544095232.0,44544095232.0,None
2016-09-07,'600309,万华化学,20.88,21.28,20.4,20.53,20.37,0.51,2.5037,0.6237,13486694,282171817.0,45149548953.6,45149548953.6,None
2016-09-06,'600309,万华化学,20.37,20.42,20.04,20.16,20.14,0.23,1.142,0.2593,5607431,113506502.0,44046758246.4,44046758246.4,None
2016-09-05,'600309,万华化学,20.14,20.58,19.97,20.12,20.0,0.14,0.7,0.2454,5306527,107396702.0,43549421260.8,43549421260.8,None
2016-09-02,'600309,万华化学,20.0,20.33,19.9,20.09,20.18,-0.18,-0.892,0.2107,4554999,91260711.0,43246694400.0,43246694400.0,None
2016-09-01,'600309,万华化学,20.18,20.66,20.16,20.42,20.42,-0.24,-1.1753,0.2922,6318934,129049139.0,43635914649.6,43635914649.6,None
2016-08-31,'600309,万华化学,20.42,20.48,20.05,20.43,20.4,0.02,0.098,0.2483,5369863,108974212.0,44154874982.4,44154874982.4,None
2016-08-30,'600309,万华化学,20.4,20.56,19.86,19.86,19.95,0.45,2.2556,0.6053,13088309,266709246.0,44111628288.0,44111628288.0,None
2016-08-29,'600309,万华化学,19.95,20.12,19.19,19.36,19.36,0.59,3.0475,0.4795,10368718,205283077.0,43138577664.0,43138577664.0,None
2016-08-26,'600309,万华化学,19.36,19.47,19.12,19.25,19.17,0.19,0.9911,0.1724,3727090,71974277.0,41862800179.2,41862800179.2,None
2016-08-25,'600309,万华化学,19.17,19.54,18.95,19.54,19.6,-0.43,-2.1939,0.4302,9302024,177893899.0,41451956582.4,41451956582.4,None
2016-08-24,'600309,万华化学,19.6,19.7,19.36,19.7,19.62,-0.02,-0.1019,0.2875,6215775,120949444.0,42381760512.0,42381760512.0,None
2016-08-23,'600309,万华化学,19.62,19.69,19.52,19.53,19.57,0.05,0.2555,0.2807,6070046,119040007.0,42425007206.4,42425007206.4,None
2016-08-22,'600309,万华化学,19.57,19.67,19.43,19.46,19.46,0.11,0.5653,0.2536,5482974,107286596.0,42316890470.4,42316890470.4,None
2016-08-19,'600309,万华化学,19.46,19.61,19.4,19.4,19.61,-0.15,-0.7649,0.3324,7188395,139995152.0,42079033651.2,42079033651.2,None
2016-08-18,'600309,万华化学,19.61,19.95,19.4,19.88,20.01,-0.4,-1.999,0.6166,13333081,261419017.0,42403383859.2,42403383859.2,None
2016-08-17,'600309,万华化学,20.01,20.08,19.52,19.78,19.88,0.13,0.6539,0.5754,12442820,245170605.0,43268317747.2,43268317747.2,None
2016-08-16,'600309,万华化学,19.88,20.36,19.61,20.22,20.24,-0.36,-1.7787,0.746,16130456,322048557.0,42987214233.6,42987214233.6,None
2016-08-15,'600309,万华化学,20.24,20.5,20.06,20.09,20.12,0.12,0.5964,0.5871,12695219,256799275.0,43765654732.8,43765654732.8,None
2016-08-12,'600309,万华化学,20.12,20.27,19.86,20.1,19.98,0.14,0.7007,0.4089,8842011,177359164.0,43506174566.4,43506174566.4,None
2016-08-11,'600309,万华化学,19.98,20.56,19.95,20.2,20.18,-0.2,-0.9911,0.4633,10018428,202737633.0,43203447705.6,43203447705.6,None
2016-08-10,'600309,万华化学,20.18,20.49,20.06,20.49,20.52,-0.34,-1.6569,0.3333,7206278,145760441.0,43635914649.6,43635914649.6,None
2016-08-09,'600309,万华化学,20.52,20.69,19.4,19.6,19.54,0.98,5.0154,0.9027,19519811,397046188.0,44371108454.4,44371108454.4,None
2016-08-08,'600309,万华化学,19.54,19.77,19.18,19.3,19.48,0.06,0.308,0.3792,8200152,159764830.0,42252020428.8,42252020428.8,None
2016-08-05,'600309,万华化学,19.48,19.85,19.45,19.7,19.7,-0.22,-1.1168,0.2777,6005877,117858087.0,42122280345.6,42122280345.6,None
2016-08-04,'600309,万华化学,19.7,19.86,19.21,19.57,19.57,0.13,0.6643,0.5232,11313116,221035560.0,42597993984.0,42597993984.0,None
2016-08-03,'600309,万华化学,19.57,19.67,19.3,19.6,19.69,-0.12,-0.6094,0.8677,18761607,365131890.0,42316890470.4,42316890470.4,None
2016-08-02,'600309,万华化学,19.69,19.82,18.8,18.8,18.42,1.27,6.8947,1.4117,30525480,591093961.0,42576370636.8,42576370636.8,None
2016-08-01,'600309,万华化学,18.42,19.08,18.26,19.08,19.1,-0.68,-3.5602,0.6151,13301387,246004432.0,39830205542.4,39830205542.4,None
2016-07-29,'600309,万华化学,19.1,19.52,19.0,19.05,19.3,-0.2,-1.0363,0.7845,16963254,327611897.0,41300593152.0,41300593152.0,None
2016-07-28,'600309,万华化学,19.3,19.39,18.08,18.16,18.21,1.09,5.9857,0.7151,15462054,293654697.0,41733060096.0,41733060096.0,None
2016-07-27,'600309,万华化学,18.21,18.78,17.85,18.5,18.59,-0.38,-2.0441,0.6466,13982032,256975133.0,39376115251.2,39376115251.2,None
2016-07-26,'600309,万华化学,18.59,18.65,18.05,18.1,18.08,0.51,2.8208,0.3472,7507925,138740231.0,40197802444.8,40197802444.8,None
2016-07-25,'600309,万华化学,18.08,18.28,18.04,18.05,18.23,-0.15,-0.8228,0.1462,3162233,57328456.0,39095011737.6,39095011737.6,None
