����,��Ʊ����,����,���̼�,��߼�,��ͼ�,���̼�,ǰ����,�ǵ���,�ǵ���,������,�ɽ���,�ɽ����,����ֵ,��ͨ��ֵ,�ɽ�����
2016-07-18,'002557,ǢǢʳƷ,19.51,19.7,19.22,19.5,19.6,-0.09,-0.4592,0.6776,3435319,66695915.43,9891570000.0,9891570000.0,3763
2016-07-15,'002557,ǢǢʳƷ,19.6,19.83,19.51,19.75,19.8,-0.2,-1.0101,0.7277,3689505,72619904.93,9937200000.0,9937200000.0,2940
2016-07-14,'002557,ǢǢʳƷ,19.8,19.85,19.52,19.65,19.75,0.05,0.2532,0.6267,3177145,62556488.16,10038600000.0,10038600000.0,3303
2016-07-13,'002557,ǢǢʳƷ,19.75,20.15,19.53,20.0,20.04,-0.29,-1.4471,1.3561,6875619,136033670.66,10013250000.0,10013250000.0,6734
2016-07-12,'002557,ǢǢʳƷ,20.04,20.27,18.84,18.9,18.89,1.15,6.0879,2.2654,11485757,224867377.3,10160280000.0,10160280000.0,10912
2016-07-11,'002557,ǢǢʳƷ,18.89,19.31,18.74,18.91,18.95,-0.06,-0.3166,1.1382,5770724,110154341.97,9577230000.0,9577230000.0,5868
2016-07-08,'002557,ǢǢʳƷ,18.95,19.28,18.91,19.28,19.28,-0.33,-1.7116,1.1567,5864424,111375227.41,9607650000.0,9607650000.0,7791
2016-07-07,'002557,ǢǢʳƷ,19.28,19.6,19.16,19.33,19.31,-0.03,-0.1554,0.9846,4991867,96635324.32,9774960000.0,9774960000.0,4543
2016-07-06,'002557,ǢǢʳƷ,19.31,19.36,18.97,19.19,19.18,0.13,0.6778,1.0381,5263244,101141898.19,9790170000.0,9790170000.0,4510
2016-07-05,'002557,ǢǢʳƷ,19.18,19.93,19.07,19.4,19.38,-0.2,-1.032,1.2682,6429742,125313226.17,9724260000.0,9724260000.0,6469
2016-07-04,'002557,ǢǢʳƷ,19.38,19.59,18.75,18.8,18.9,0.48,2.5397,1.5657,7938074,153547027.29,9825660000.0,9825660000.0,7692
2016-07-01,'002557,ǢǢʳƷ,18.9,19.0,18.57,18.63,18.64,0.26,1.3948,0.9766,4951213,93017883.86,9582300000.0,9582300000.0,4947
2016-06-30,'002557,ǢǢʳƷ,18.64,18.79,18.49,18.51,18.48,0.16,0.8658,0.7087,3593112,67036700.54,9450480000.0,9450480000.0,3570
2016-06-29,'002557,ǢǢʳƷ,18.48,18.86,18.45,18.77,18.78,-0.3,-1.5974,1.0854,5503210,102357075.66,9369360000.0,9369360000.0,5197
2016-06-28,'002557,ǢǢʳƷ,18.78,18.81,18.32,18.43,18.57,0.21,1.1309,0.7805,3957069,73449397.27,9521460000.0,9521460000.0,4447
2016-06-27,'002557,ǢǢʳƷ,18.57,18.6,18.0,18.09,18.18,0.39,2.1452,0.7736,3922308,72041702.98,9414990000.0,9414990000.0,3791
2016-06-24,'002557,ǢǢʳƷ,18.18,18.81,17.85,18.64,18.7,-0.52,-2.7807,1.1306,5731929,105109160.75,9217260000.0,9217260000.0,5728
2016-06-23,'002557,ǢǢʳƷ,18.7,18.87,18.45,18.5,18.69,0.01,0.0535,0.8404,4260968,79503261.09,9480900000.0,9480900000.0,4686
2016-06-22,'002557,ǢǢʳƷ,18.69,18.77,18.29,18.68,18.84,-0.15,-0.7962,1.467,7437535,137454598.85,9475830000.0,9475830000.0,8461
2016-06-21,'002557,ǢǢʳƷ,18.84,19.26,18.77,19.15,19.12,-0.28,-1.4644,0.9988,5064003,96367216.6,9551880000.0,9551880000.0,5255
2016-06-20,'002557,ǢǢʳƷ,19.12,19.55,18.86,19.5,19.55,-0.43,-2.1995,1.1931,6048794,115582765.61,9693840000.0,9693840000.0,6308
2016-06-17,'002557,ǢǢʳƷ,19.55,19.55,18.94,18.94,18.86,0.69,3.6585,1.3466,6827357,131399825.54,9911850000.0,9911850000.0,5981
2016-06-16,'002557,ǢǢʳƷ,18.86,19.28,18.8,19.28,19.35,-0.49,-2.5323,0.9388,4759629,90477560.58,9562020000.0,9562020000.0,6518
2016-06-15,'002557,ǢǢʳƷ,19.35,19.45,18.6,18.76,18.84,0.51,2.707,1.1638,5900413,113041369.53,9810450000.0,9810450000.0,5230
2016-06-14,'002557,ǢǢʳƷ,18.84,19.3,18.63,19.1,19.32,-0.48,-2.4845,1.1377,5768316,109041370.48,9551880000.0,9551880000.0,7073
2016-06-13,'002557,ǢǢʳƷ,19.32,20.03,19.32,19.8,19.9,-0.58,-2.9146,0.713,3614719,71128210.84,9795240000.0,9795240000.0,4021
2016-06-08,'002557,ǢǢʳƷ,19.9,20.12,19.75,20.12,20.14,-0.24,-1.1917,0.6174,3130350,62249359.45,10089300000.0,10089300000.0,3819
2016-06-07,'002557,ǢǢʳƷ,20.14,20.28,19.89,20.2,20.24,-0.1,-0.4941,0.6306,3196981,64286381.57,10210980000.0,10210980000.0,3703
2016-06-06,'002557,ǢǢʳƷ,20.24,20.5,20.06,20.5,20.52,-0.28,-1.3645,0.8587,4353772,88022271.64,10261680000.0,10261680000.0,4625
2016-06-03,'002557,ǢǢʳƷ,20.52,20.52,19.63,19.81,19.78,0.74,3.7412,1.2256,6213867,125546516.68,10403640000.0,10403640000.0,6902
2016-06-02,'002557,ǢǢʳƷ,19.78,20.29,19.7,20.0,19.96,-0.18,-0.9018,1.0146,5143801,102422504.48,10028460000.0,10028460000.0,5576
2016-06-01,'002557,ǢǢʳƷ,19.96,19.98,19.4,19.44,19.45,0.51,2.6221,1.2405,6289490,124402060.34,10119720000.0,10119720000.0,5910
2016-05-31,'002557,ǢǢʳƷ,19.45,19.56,18.73,18.73,18.76,0.69,3.678,0.9023,4574417,88331586.74,9861150000.0,9861150000.0,4638
2016-05-30,'002557,ǢǢʳƷ,18.76,19.15,18.7,19.13,19.15,-0.39,-2.0366,0.5312,2693428,50963247.25,9511320000.0,9511320000.0,3056
2016-05-27,'002557,ǢǢʳƷ,19.15,19.44,19.01,19.44,19.34,-0.19,-0.9824,0.5453,2764508,53040716.01,9709050000.0,9709050000.0,3659
2016-05-26,'002557,ǢǢʳƷ,19.34,19.45,18.74,19.45,19.62,-0.28,-1.4271,1.0742,5446339,104098903.81,9805380000.0,9805380000.0,6801
2016-05-25,'002557,ǢǢʳƷ,19.62,19.69,18.48,18.49,18.26,1.36,7.448,1.6563,8397694,160646581.72,9947340000.0,9947340000.0,9977
2016-05-24,'002557,ǢǢʳƷ,18.26,18.9,18.15,18.85,18.82,-0.56,-2.9756,0.6014,3048873,56297692.24,9257820000.0,9257820000.0,4048
2016-05-23,'002557,ǢǢʳƷ,18.82,19.0,18.7,18.95,18.73,0.09,0.4805,0.5644,2861742,53955770.95,9541740000.0,9541740000.0,3063
2016-05-20,'002557,ǢǢʳƷ,19.23,19.34,18.55,18.68,18.79,0.44,2.3417,0.6738,3416122,64797857.27,9749610000.0,9749610000.0,3904
2016-05-19,'002557,ǢǢʳƷ,18.79,19.02,18.35,18.55,18.5,0.29,1.5676,0.8432,4275067,79930749.35,9526530000.0,9526530000.0,4185
2016-05-18,'002557,ǢǢʳƷ,18.5,19.5,18.38,19.42,19.6,-1.1,-5.6122,1.2453,6313802,119118487.29,9379500000.0,9379500000.0,7129
2016-05-17,'002557,ǢǢʳƷ,19.6,20.47,19.49,20.32,20.3,-0.7,-3.4483,1.4162,7180087,142043448.72,9937200000.0,9937200000.0,9229
2016-05-16,'002557,ǢǢʳƷ,20.3,20.53,19.85,20.0,20.23,0.07,0.346,0.8911,4517737,91383892.49,10292100000.0,10292100000.0,5284
2016-05-13,'002557,ǢǢʳƷ,20.23,20.55,19.56,19.76,19.89,0.34,1.7094,1.3204,6694259,135427223.89,10256610000.0,10256610000.0,7150
2016-05-12,'002557,ǢǢʳƷ,19.89,20.15,18.68,19.73,20.07,-0.18,-0.8969,1.1035,5594689,110338756.41,10084230000.0,10084230000.0,6122
2016-05-11,'002557,ǢǢʳƷ,20.07,20.56,19.55,19.6,19.49,0.58,2.9759,1.7171,8705601,175317360.01,10175490000.0,10175490000.0,9329
2016-05-10,'002557,ǢǢʳƷ,19.49,19.71,19.12,19.32,19.5,-0.01,-0.0513,0.6275,3181620,61848833.63,9881430000.0,9881430000.0,4030
2016-05-09,'002557,ǢǢʳƷ,19.5,19.77,18.78,19.3,19.5,0.0,0.0,1.5285,7749338,149125396.16,9886500000.0,9886500000.0,8029
2016-05-06,'002557,ǢǢʳƷ,19.5,20.07,19.35,19.82,19.9,-0.4,-2.0101,1.0425,5285712,103891857.39,9886500000.0,9886500000.0,5564
2016-05-05,'002557,ǢǢʳƷ,19.9,20.05,19.66,20.05,20.06,-0.16,-0.7976,1.2638,6407501,126946428.02,10089300000.0,10089300000.0,6038
2016-05-04,'002557,ǢǢʳƷ,20.06,20.67,19.81,20.67,20.7,-0.64,-3.0918,2.6973,13675058,274647546.88,10170420000.0,10170420000.0,13518
2016-05-03,'002557,ǢǢʳƷ,20.7,20.97,19.71,20.09,20.1,0.6,2.9851,1.3664,6927458,142214732.31,10494900000.0,10494900000.0,6756
2016-04-29,'002557,ǢǢʳƷ,20.1,20.29,19.26,19.5,19.67,0.43,2.1861,1.6646,8439602,167314210.62,10190700000.0,10190700000.0,9014
2016-04-28,'002557,ǢǢʳƷ,19.67,19.95,18.68,18.99,18.98,0.69,3.6354,1.824,9247772,179758311.45,9972690000.0,9972690000.0,8688
2016-04-27,'002557,ǢǢʳƷ,18.98,19.33,18.45,18.45,17.9,1.08,6.0335,1.664,8436359,159800111.8,9622860000.0,9622860000.0,6954
2016-04-26,'002557,ǢǢʳƷ,17.9,18.12,17.68,17.85,17.9,0.0,0.0,0.2572,1304134,23303023.74,9075300000.0,9075300000.0,1418
2016-04-25,'002557,ǢǢʳƷ,17.9,18.1,17.53,17.71,17.85,0.05,0.2801,0.3833,1943233,34658184.86,9075300000.0,9075300000.0,2025
2016-04-22,'002557,ǢǢʳƷ,17.85,17.9,17.25,17.49,17.52,0.33,1.8836,0.3898,1976068,34915387.55,9049950000.0,9049950000.0,2048
2016-04-21,'002557,ǢǢʳƷ,17.52,17.83,17.26,17.33,17.38,0.14,0.8055,0.5373,2724155,47825541.35,8882640000.0,8882640000.0,2403
2016-04-20,'002557,ǢǢʳƷ,17.38,18.5,17.01,18.4,18.46,-1.08,-5.8505,0.7587,3846543,67867115.03,8811660000.0,8811660000.0,5123
2016-04-19,'002557,ǢǢʳƷ,18.46,18.5,18.0,18.2,18.11,0.35,1.9326,0.6943,3519969,64046583.18,9359220000.0,9359220000.0,4068
2016-04-18,'002557,ǢǢʳƷ,18.11,18.69,18.05,18.41,18.86,-0.75,-3.9767,0.8188,4151468,75519179.24,9181770000.0,9181770000.0,4423
2016-04-15,'002557,ǢǢʳƷ,18.86,18.92,18.63,18.8,18.79,0.07,0.3725,0.3745,1898949,35634437.01,9562020000.0,9562020000.0,1965
2016-04-14,'002557,ǢǢʳƷ,18.79,19.0,18.6,18.92,18.92,-0.13,-0.6871,0.4977,2523088,47263704.49,9526530000.0,9526530000.0,2694
2016-04-13,'002557,ǢǢʳƷ,18.92,19.2,18.8,18.88,19.01,-0.09,-0.4734,0.6598,3345379,63647863.77,9592440000.0,9592440000.0,3250
2016-04-12,'002557,ǢǢʳƷ,19.01,19.16,18.6,19.15,19.18,-0.17,-0.8863,0.6843,3469654,65249287.14,9638070000.0,9638070000.0,3404
2016-04-11,'002557,ǢǢʳƷ,19.18,19.25,18.65,18.9,18.65,0.53,2.8418,0.8035,4073996,77806023.45,9724260000.0,9724260000.0,3944
2016-04-08,'002557,ǢǢʳƷ,18.65,18.9,18.2,18.4,18.6,0.05,0.2688,0.6604,3348226,61943960.82,9455550000.0,9455550000.0,3278
2016-04-07,'002557,ǢǢʳƷ,18.6,19.14,18.21,19.14,19.07,-0.47,-2.4646,1.1283,5720676,106730832.76,9430200000.0,9430200000.0,5194
2016-04-06,'002557,ǢǢʳƷ,19.07,19.13,18.52,18.69,18.79,0.28,1.4902,0.9132,4629782,87166646.02,9668490000.0,9668490000.0,4813
2016-04-05,'002557,ǢǢʳƷ,18.79,19.02,18.4,18.7,18.7,0.09,0.4813,1.0373,5258876,98639291.35,9526530000.0,9526530000.0,5999
2016-04-01,'002557,ǢǢʳƷ,18.7,18.75,17.85,17.9,18.19,0.51,2.8037,1.3233,6709037,123287646.92,9480900000.0,9480900000.0,9505
2016-03-31,'002557,ǢǢʳƷ,18.19,18.43,18.0,18.0,17.89,0.3,1.6769,1.5681,7950363,145139221.52,9222330000.0,9222330000.0,9175
2016-03-30,'002557,ǢǢʳƷ,17.89,17.98,17.3,17.33,17.19,0.7,4.0721,0.8354,4235570,74481214.84,9070230000.0,9070230000.0,3584
2016-03-29,'002557,ǢǢʳƷ,17.19,18.08,17.15,18.0,18.15,-0.96,-5.2893,1.0974,5563676,97349529.76,8715330000.0,8715330000.0,6901
2016-03-28,'002557,ǢǢʳƷ,18.15,18.45,17.6,17.75,17.62,0.53,3.0079,2.0581,10434541,188513600.46,9202050000.0,9202050000.0,9933
2016-03-25,'002557,ǢǢʳƷ,17.62,17.84,17.3,17.59,17.6,0.02,0.1136,0.9947,5042938,88800304.79,8933340000.0,8933340000.0,6026
2016-03-24,'002557,ǢǢʳƷ,17.6,18.05,17.56,17.63,17.81,-0.21,-1.1791,0.7612,3859512,68580944.8,8923200000.0,8923200000.0,4157
2016-03-23,'002557,ǢǢʳƷ,17.81,17.95,17.6,17.89,18.05,-0.24,-1.3296,0.7044,3571514,63475475.65,9029670000.0,9029670000.0,4979
2016-03-22,'002557,ǢǢʳƷ,18.05,18.18,17.77,17.95,18.08,-0.03,-0.1659,1.0157,5149469,92136551.78,9151350000.0,9151350000.0,6496
2016-03-21,'002557,ǢǢʳƷ,18.08,18.17,17.8,18.1,18.13,-0.05,-0.2758,1.2297,6234754,111892155.1,9166560000.0,9166560000.0,7083
2016-03-18,'002557,ǢǢʳƷ,18.13,18.16,17.72,17.87,17.87,0.26,1.455,1.3741,6966629,125271919.25,9191910000.0,9191910000.0,6594
2016-03-17,'002557,ǢǢʳƷ,17.87,17.95,17.35,17.37,17.5,0.37,2.1143,1.315,6667078,118437645.24,9060090000.0,9060090000.0,5900
2016-03-16,'002557,ǢǢʳƷ,17.5,17.73,17.22,17.46,17.4,0.1,0.5747,1.0761,5455683,95303806.56,8872500000.0,8872500000.0,5235
2016-03-15,'002557,ǢǢʳƷ,17.4,17.6,16.94,17.13,17.01,0.39,2.2928,1.0606,5377218,93752981.3,8821800000.0,8821800000.0,4460
2016-03-14,'002557,ǢǢʳƷ,17.01,17.35,16.56,16.56,16.52,0.49,2.9661,0.8659,4390246,74929739.4,8624070000.0,8624070000.0,4309
2016-03-11,'002557,ǢǢʳƷ,16.52,16.67,15.92,16.18,16.26,0.26,1.599,0.5515,2796312,45466980.58,8375640000.0,8375640000.0,4102
2016-03-10,'002557,ǢǢʳƷ,16.26,16.56,16.08,16.3,16.5,-0.24,-1.4545,0.6191,3138660,51267314.11,8243820000.0,8243820000.0,3656
2016-03-09,'002557,ǢǢʳƷ,16.5,17.08,16.08,16.26,16.26,0.24,1.476,1.0482,5314536,88782414.12,8365500000.0,8365500000.0,6118
2016-03-08,'002557,ǢǢʳƷ,16.26,16.26,15.52,16.16,16.13,0.13,0.806,0.5606,2842298,45136715.41,8243820000.0,8243820000.0,2610
2016-03-07,'002557,ǢǢʳƷ,16.13,16.32,15.91,15.91,15.95,0.18,1.1285,0.5317,2695790,43625330.85,8177910000.0,8177910000.0,1760
2016-03-04,'002557,ǢǢʳƷ,15.95,16.63,15.75,16.51,16.66,-0.71,-4.2617,0.6472,3281544,53077422.51,8086650000.0,8086650000.0,4399
2016-03-03,'002557,ǢǢʳƷ,16.66,16.9,16.5,16.9,16.9,-0.24,-1.4201,0.7093,3596333,60000026.3,8446620000.0,8446620000.0,3310
2016-03-02,'002557,ǢǢʳƷ,16.9,17.0,16.22,16.6,16.4,0.5,3.0488,1.2789,6483788,107537692.08,8568300000.0,8568300000.0,5439
2016-03-01,'002557,ǢǢʳƷ,16.4,16.44,15.7,16.18,16.24,0.16,0.9852,0.8499,4309075,69150330.82,8314800000.0,8314800000.0,2761
2016-02-29,'002557,ǢǢʳƷ,16.24,16.97,15.26,16.93,16.96,-0.72,-4.2453,0.9574,4854216,77324651.55,8233680000.0,8233680000.0,3181
2016-02-26,'002557,ǢǢʳƷ,16.96,17.35,16.7,17.0,16.8,0.16,0.9524,0.8367,4242272,72614787.92,8598720000.0,8598720000.0,2864
2016-02-25,'002557,ǢǢʳƷ,16.8,18.44,16.66,18.44,18.48,-1.68,-9.0909,0.9841,4989631,86693828.55,8517600000.0,8517600000.0,4850
2016-02-24,'002557,ǢǢʳƷ,18.48,18.76,18.01,18.76,18.65,-0.17,-0.9115,0.5357,2716154,49997303.01,9369360000.0,9369360000.0,2655
2016-02-23,'002557,ǢǢʳƷ,18.65,18.69,18.0,18.18,18.19,0.46,2.5289,0.7602,3854456,70166764.7,9455550000.0,9455550000.0,4926
2016-02-22,'002557,ǢǢʳƷ,18.19,18.49,17.95,18.2,18.15,0.04,0.2204,0.6744,3419345,62391642.26,9222330000.0,9222330000.0,3535
2016-02-19,'002557,ǢǢʳƷ,18.15,18.38,17.85,18.3,18.32,-0.17,-0.9279,0.6563,3327264,60335482.63,9202050000.0,9202050000.0,2678
2016-02-18,'002557,ǢǢʳƷ,18.32,18.71,18.0,18.0,18.09,0.23,1.2714,1.2786,6482424,119612408.82,9288240000.0,9288240000.0,4527
2016-02-17,'002557,ǢǢʳƷ,18.09,18.38,17.7,18.15,18.18,-0.09,-0.495,1.0283,5213245,94128024.38,9171630000.0,9171630000.0,5384
2016-02-16,'002557,ǢǢʳƷ,18.18,18.27,17.21,17.39,17.35,0.83,4.7839,1.426,7229728,128959486.93,9217260000.0,9217260000.0,4798
2016-02-15,'002557,ǢǢʳƷ,17.35,17.58,16.3,16.6,17.04,0.31,1.8192,0.8295,4205563,71537617.9,8796450000.0,8796450000.0,3614
2016-02-05,'002557,ǢǢʳƷ,17.04,17.68,16.81,16.99,16.95,0.09,0.531,1.1113,5634334,98266487.96,8639280000.0,8639280000.0,4218
2016-02-04,'002557,ǢǢʳƷ,16.95,17.2,16.8,17.09,17.05,-0.1,-0.5865,0.6633,3362834,57133292.66,8593650000.0,8593650000.0,3592
