ศีฦฺ,นษฦฑด๚ย๋,ร๛ณฦ,สีลฬผÛ,ื๎ธ฿ผÛ,ื๎ตอผÛ,ฟชลฬผÛ,วฐสีลฬ,ีวต๘ถ๎,ีวต๘ท๙,ปปสึยส,ณษฝปมฟ,ณษฝปฝ๐ถ๎,ืÜสะึต,ม๗อจสะึต,ณษฝปฑสสý
2016-09-05,'002615,นþถ๛หน,18.32,18.98,18.2,18.68,18.01,0.31,1.7213,3.0144,8247340,152815974.54,5012352000.0,5012352000.0,10879
2016-09-02,'002615,นþถ๛หน,0.0,0.0,0.0,0.0,18.01,None,None,0.0,0,0.0,4927536000.0,4927536000.0,0
2016-09-01,'002615,นþถ๛หน,0.0,0.0,0.0,0.0,18.01,None,None,0.0,0,0.0,4927536000.0,4927536000.0,0
2016-08-31,'002615,นþถ๛หน,0.0,0.0,0.0,0.0,18.01,None,None,0.0,0,0.0,4927536000.0,4927536000.0,0
2016-08-30,'002615,นþถ๛หน,0.0,0.0,0.0,0.0,18.01,None,None,0.0,0,0.0,4927536000.0,4927536000.0,0
2016-08-29,'002615,นþถ๛หน,0.0,0.0,0.0,0.0,18.01,None,None,0.0,0,0.0,4927536000.0,4927536000.0,0
2016-08-26,'002615,นþถ๛หน,0.0,0.0,0.0,0.0,18.01,None,None,0.0,0,0.0,4927536000.0,4927536000.0,0
2016-08-25,'002615,นþถ๛หน,0.0,0.0,0.0,0.0,18.01,None,None,0.0,0,0.0,4927536000.0,4927536000.0,0
2016-08-24,'002615,นþถ๛หน,0.0,0.0,0.0,0.0,18.01,None,None,0.0,0,0.0,4927536000.0,4927536000.0,0
2016-08-23,'002615,นþถ๛หน,0.0,0.0,0.0,0.0,18.01,None,None,0.0,0,0.0,4927536000.0,4927536000.0,0
2016-08-22,'002615,นþถ๛หน,0.0,0.0,0.0,0.0,18.01,None,None,0.0,0,0.0,4927536000.0,4927536000.0,0
2016-08-19,'002615,นþถ๛หน,18.01,18.26,17.94,18.2,18.25,-0.24,-1.3151,1.6165,4422664,79930924.86,4927536000.0,4927536000.0,6098
2016-08-18,'002615,นþถ๛หน,18.25,18.5,17.69,17.76,17.78,0.47,2.6434,2.3126,6327392,114639162.82,4993200000.0,4993200000.0,9227
2016-08-17,'002615,นþถ๛หน,17.78,17.96,17.7,17.88,17.87,-0.09,-0.5036,1.0906,2984018,53047544.42,4864608000.0,4864608000.0,4147
2016-08-16,'002615,นþถ๛หน,17.87,17.99,17.75,17.89,17.82,0.05,0.2806,1.416,3874122,69287597.58,4889232000.0,4889232000.0,5481
2016-08-15,'002615,นþถ๛หน,17.82,17.95,17.5,17.57,17.45,0.37,2.1203,1.7638,4825704,85786974.38,4875552000.0,4875552000.0,6273
2016-08-12,'002615,นþถ๛หน,17.45,17.5,17.31,17.35,17.38,0.07,0.4028,0.9437,2582049,44924134.23,4774320000.0,4774320000.0,3654
2016-08-11,'002615,นþถ๛หน,17.38,17.7,17.38,17.7,17.77,-0.39,-2.1947,1.2633,3456481,60514355.0,4755168000.0,4755168000.0,5124
2016-08-10,'002615,นþถ๛หน,17.77,17.94,17.74,17.78,17.75,0.02,0.1127,1.0431,2854023,50834393.67,4861872000.0,4861872000.0,3936
2016-08-09,'002615,นþถ๛หน,17.75,17.8,17.6,17.61,17.62,0.13,0.7378,1.0922,2988336,52876489.17,4856400000.0,4856400000.0,4209
2016-08-08,'002615,นþถ๛หน,17.62,17.69,17.35,17.59,17.6,0.02,0.1136,1.1024,3016235,52833899.39,4820832000.0,4820832000.0,4632
2016-08-05,'002615,นþถ๛หน,17.6,17.95,17.6,17.81,17.81,-0.21,-1.1791,1.0487,2869211,50908468.39,4815360000.0,4815360000.0,4679
2016-08-04,'002615,นþถ๛หน,17.81,17.89,17.6,17.89,17.91,-0.1,-0.5583,1.2319,3370566,59761211.9,4872816000.0,4872816000.0,4771
2016-08-03,'002615,นþถ๛หน,17.91,17.96,17.56,17.79,17.73,0.18,1.0152,1.3757,3763844,66824187.4,4900176000.0,4900176000.0,5265
2016-08-02,'002615,นþถ๛หน,17.73,18.0,17.52,17.52,17.52,0.21,1.1986,1.2531,3428565,61007904.22,4850928000.0,4850928000.0,5192
2016-08-01,'002615,นþถ๛หน,17.52,18.01,17.25,18.0,18.08,-0.56,-3.0973,1.4575,3987587,69950031.21,4793472000.0,4793472000.0,6276
2016-07-29,'002615,นþถ๛หน,18.08,18.28,17.8,18.01,18.09,-0.01,-0.0553,1.5501,4241048,76519082.65,4946688000.0,4946688000.0,6069
2016-07-28,'002615,นþถ๛หน,18.09,18.48,17.75,18.22,18.21,-0.12,-0.659,2.7292,7467006,134778392.42,4949424000.0,4949424000.0,9532
2016-07-27,'002615,นþถ๛หน,18.21,19.72,17.61,19.58,19.39,-1.18,-6.0856,4.0842,11174295,210018189.4,4982256000.0,4982256000.0,15609
2016-07-26,'002615,นþถ๛หน,19.39,19.56,18.85,18.9,18.9,0.49,2.5926,2.9414,8047697,155267881.05,5305104000.0,5305104000.0,10576
2016-07-25,'002615,นþถ๛หน,18.9,19.28,18.8,19.09,19.06,-0.16,-0.8395,2.2434,6137928,116700866.87,5171040000.0,5171040000.0,7950
2016-07-22,'002615,นþถ๛หน,19.06,19.66,19.0,19.61,19.77,-0.71,-3.5913,3.7138,10160874,196061596.88,5214816000.0,5214816000.0,13855
2016-07-21,'002615,นþถ๛หน,19.77,19.99,19.04,19.38,19.39,0.38,1.9598,5.2295,14307868,279699547.8,5409072000.0,5409072000.0,18707
2016-07-20,'002615,นþถ๛หน,19.39,20.3,19.36,19.71,19.64,-0.25,-1.2729,5.2458,14352590,284040943.45,5305104000.0,5305104000.0,19460
2016-07-19,'002615,นþถ๛หน,19.64,20.0,19.26,19.99,20.19,-0.55,-2.7241,5.725,15663684,306839519.44,5373504000.0,5373504000.0,22131
2016-07-18,'002615,นþถ๛หน,20.19,20.51,18.72,18.72,18.71,1.48,7.9102,8.8845,24307881,475991232.64,5523984000.0,5523984000.0,31240
2016-07-15,'002615,นþถ๛หน,18.71,19.18,18.1,18.2,18.19,0.52,2.8587,4.9857,13640926,254588890.5,5119056000.0,5119056000.0,17620
2016-07-14,'002615,นþถ๛หน,18.19,18.35,18.05,18.35,18.29,-0.1,-0.5467,1.6232,4441064,80556401.41,4976784000.0,4976784000.0,5541
2016-07-13,'002615,นþถ๛หน,18.29,18.34,17.8,18.17,18.15,0.14,0.7713,2.7258,7457843,135023406.38,5004144000.0,5004144000.0,8985
2016-07-12,'002615,นþถ๛หน,18.15,18.34,17.72,18.22,18.18,-0.03,-0.165,2.0057,5487564,98889263.5,4965840000.0,4965840000.0,7643
2016-07-11,'002615,นþถ๛หน,18.18,18.49,18.05,18.05,18.04,0.14,0.7761,2.7837,7616315,139302243.8,4974048000.0,4974048000.0,8783
2016-07-08,'002615,นþถ๛หน,18.04,18.19,18.0,18.01,18.1,-0.06,-0.3315,1.5642,4279645,77428458.25,4935744000.0,4935744000.0,5394
2016-07-07,'002615,นþถ๛หน,18.1,18.38,17.95,18.38,18.24,-0.14,-0.7675,2.1427,5862383,106104262.97,4952160000.0,4952160000.0,8320
2016-07-06,'002615,นþถ๛หน,18.24,18.5,18.18,18.4,18.5,-0.26,-1.4054,2.0458,5597353,102234919.03,4990464000.0,4990464000.0,7920
2016-07-05,'002615,นþถ๛หน,18.5,18.77,18.4,18.46,18.44,0.06,0.3254,3.7953,10384031,192386351.96,5061600000.0,5061600000.0,13080
2016-07-04,'002615,นþถ๛หน,18.44,18.58,18.13,18.13,17.85,0.59,3.3053,3.8518,10538594,193961587.62,5045184000.0,5045184000.0,13337
2016-07-01,'002615,นþถ๛หน,17.85,18.25,17.8,18.18,18.06,-0.21,-1.1628,1.6041,4388839,78814906.98,4883760000.0,4883760000.0,6549
2016-06-30,'002615,นþถ๛หน,18.06,18.48,17.91,18.4,18.34,-0.28,-1.5267,2.4385,6671708,121001314.65,4941216000.0,4941216000.0,8859
2016-06-29,'002615,นþถ๛หน,18.34,18.69,18.08,18.33,18.56,-0.22,-1.1853,3.2174,8802812,161591981.47,5017824000.0,5017824000.0,13074
2016-06-28,'002615,นþถ๛หน,18.56,18.56,17.65,17.7,17.65,0.91,5.1558,4.2114,11522477,210742694.82,5078016000.0,5078016000.0,16723
2016-06-27,'002615,นþถ๛หน,17.65,17.68,17.28,17.44,17.47,0.18,1.0303,1.8139,4962881,87261974.62,4829040000.0,4829040000.0,6798
2016-06-24,'002615,นþถ๛หน,17.47,18.16,16.25,17.86,17.86,-0.39,-2.1837,2.7386,7492918,131446359.11,4779792000.0,4779792000.0,11082
2016-06-23,'002615,นþถ๛หน,17.86,18.17,17.75,17.93,17.94,-0.08,-0.4459,1.939,5305021,95178221.98,4886496000.0,4886496000.0,7399
2016-06-22,'002615,นþถ๛หน,17.94,18.2,17.57,18.08,18.06,-0.12,-0.6645,2.4744,6770051,120697220.49,4908384000.0,4908384000.0,9805
2016-06-21,'002615,นþถ๛หน,18.06,18.8,18.02,18.48,18.41,-0.35,-1.9011,2.5806,7060464,129491065.24,4941216000.0,4941216000.0,10163
2016-06-20,'002615,นþถ๛หน,18.41,18.78,18.2,18.7,18.94,-0.53,-2.7983,2.2079,6040869,111544595.8,5036976000.0,5036976000.0,9177
2016-06-17,'002615,นþถ๛หน,18.94,19.21,17.97,18.46,18.71,0.23,1.2293,4.7679,13045054,241712817.21,5181984000.0,5181984000.0,18902
2016-06-16,'002615,นþถ๛หน,18.71,19.65,18.66,19.12,19.59,-0.88,-4.4921,4.4835,12266874,233258791.41,5119056000.0,5119056000.0,17611
2016-06-15,'002615,นþถ๛หน,19.59,19.62,17.9,17.99,18.3,1.29,7.0492,4.4888,12281388,232655039.9,5359824000.0,5359824000.0,16480
2016-06-14,'002615,นþถ๛หน,18.3,18.71,17.75,18.0,18.71,-0.41,-2.1913,3.6784,10064140,182681159.82,5006880000.0,5006880000.0,14345
2016-06-13,'002615,นþถ๛หน,18.71,20.5,18.61,19.77,19.96,-1.25,-6.2625,6.4646,17687024,351251446.9,5119056000.0,5119056000.0,23244
2016-06-08,'002615,นþถ๛หน,19.96,20.0,19.16,19.18,19.14,0.82,4.2842,5.3149,14541440,286802165.48,5461056000.0,5461056000.0,19398
2016-06-07,'002615,นþถ๛หน,19.14,19.46,19.0,19.46,19.52,-0.38,-1.9467,3.305,9042430,173319694.36,5236704000.0,5236704000.0,12329
2016-06-06,'002615,นþถ๛หน,19.52,19.65,18.71,19.08,18.99,0.53,2.7909,5.6776,15533794,300222598.71,5340672000.0,5340672000.0,19638
2016-06-03,'002615,นþถ๛หน,18.99,19.23,18.28,18.5,18.43,0.56,3.0385,5.5723,15245869,288794486.61,5195664000.0,5195664000.0,20138
2016-06-02,'002615,นþถ๛หน,18.43,18.59,18.18,18.42,18.61,-0.18,-0.9672,3.7989,10393777,190805117.4,5042448000.0,5042448000.0,13473
2016-06-01,'002615,นþถ๛หน,18.61,18.78,18.0,18.1,18.11,0.5,2.7609,5.4356,14871708,274072703.25,5091696000.0,5091696000.0,17693
2016-05-31,'002615,นþถ๛หน,18.11,18.25,17.22,17.3,17.51,0.6,3.4266,5.0522,13822757,247823534.63,4954896000.0,4954896000.0,15299
2016-05-30,'002615,นþถ๛หน,17.51,18.5,16.81,16.86,17.3,0.21,1.2139,3.2435,8874277,158203137.23,4790736000.0,4790736000.0,13083
2016-05-27,'002615,นþถ๛หน,26.0,26.88,25.6,26.05,26.13,-0.13,-0.4975,2.8661,5227819,136702851.49,4742400000.0,4742400000.0,9646
2016-05-26,'002615,นþถ๛หน,26.13,26.86,25.0,26.54,26.61,-0.48,-1.8038,4.1292,7531718,193006238.95,4766112000.0,4766112000.0,13223
2016-05-25,'002615,นþถ๛หน,26.61,27.71,26.28,27.42,27.32,-0.71,-2.5988,3.3689,6144784,165461421.89,4853664000.0,4853664000.0,11485
2016-05-24,'002615,นþถ๛หน,27.32,28.2,27.1,28.0,28.84,-1.52,-5.2705,4.2358,7726056,212777775.39,4983168000.0,4983168000.0,13554
2016-05-23,'002615,นþถ๛หน,28.84,28.85,27.4,27.55,27.22,1.62,5.9515,3.908,7128273,200544026.05,5260416000.0,5260416000.0,12602
2016-05-20,'002615,นþถ๛หน,27.22,27.3,26.57,26.8,27.18,0.04,0.1472,2.432,4435899,119530204.9,4964928000.0,4964928000.0,8082
2016-05-19,'002615,นþถ๛หน,27.18,28.15,27.01,27.37,27.07,0.11,0.4064,2.8184,5140690,142022787.29,4957632000.0,4957632000.0,9028
2016-05-18,'002615,นþถ๛หน,27.07,28.38,26.7,28.01,28.66,-1.59,-5.5478,2.8238,5150566,142589828.12,4937568000.0,4937568000.0,9401
2016-05-17,'002615,นþถ๛หน,28.66,29.55,28.58,29.55,29.27,-0.61,-2.084,2.7068,4937251,142703269.91,5227584000.0,5227584000.0,9208
2016-05-16,'002615,นþถ๛หน,29.27,29.3,28.51,28.95,28.94,0.33,1.1403,2.3298,4249566,123534233.76,5338848000.0,5338848000.0,7384
2016-05-13,'002615,นþถ๛หน,28.94,29.7,28.59,28.83,29.0,-0.06,-0.2069,3.1958,5829169,170289633.29,5278656000.0,5278656000.0,10895
2016-05-12,'002615,นþถ๛หน,29.0,29.0,26.95,27.9,28.19,0.81,2.8734,4.022,7336212,206867743.2,5289600000.0,5289600000.0,13570
2016-05-11,'002615,นþถ๛หน,28.19,29.7,28.1,29.5,29.12,-0.93,-3.1937,3.0359,5537525,158639121.37,5141856000.0,5141856000.0,10841
2016-05-10,'002615,นþถ๛หน,29.12,29.91,28.83,29.03,28.89,0.23,0.7961,3.4913,6368096,186719750.51,5311488000.0,5311488000.0,11607
2016-05-09,'002615,นþถ๛หน,28.89,30.74,28.51,30.08,31.13,-2.24,-7.1956,4.4383,8095373,241016316.3,5269536000.0,5269536000.0,15184
2016-05-06,'002615,นþถ๛หน,31.13,33.24,30.81,32.65,32.96,-1.83,-5.5522,6.7484,12309117,392561278.95,5678112000.0,5678112000.0,23912
2016-05-05,'002615,นþถ๛หน,32.96,33.5,32.08,32.98,32.96,0.0,0.0,5.9801,10907665,356192393.84,6011904000.0,6011904000.0,18882
2016-05-04,'002615,นþถ๛หน,32.96,35.0,32.72,33.38,33.38,-0.42,-1.2582,8.5195,15539567,528394827.77,6011904000.0,6011904000.0,28025
2016-05-03,'002615,นþถ๛หน,33.38,33.98,32.5,32.77,32.77,0.61,1.8615,6.1759,11264914,373536064.51,6088512000.0,6088512000.0,20497
2016-04-29,'002615,นþถ๛หน,32.77,33.15,31.85,32.0,32.56,0.21,0.645,5.2657,9604582,312416997.44,5977248000.0,5977248000.0,18663
2016-04-28,'002615,นþถ๛หน,32.56,32.81,30.53,30.53,30.85,1.71,5.5429,8.2505,15048966,486879605.0,5938944000.0,5938944000.0,27933
2016-04-27,'002615,นþถ๛หน,30.85,31.8,30.71,31.8,31.2,-0.35,-1.1218,4.3763,7982378,248409795.88,5627040000.0,5627040000.0,15093
2016-04-26,'002615,นþถ๛หน,31.2,32.05,30.55,30.89,30.86,0.34,1.1017,7.0508,12860655,402289279.59,5690880000.0,5690880000.0,21464
2016-04-25,'002615,นþถ๛หน,30.86,30.86,27.0,28.0,28.05,2.81,10.0178,6.8056,12413457,369852122.84,5628864000.0,5628864000.0,19932
2016-04-22,'002615,นþถ๛หน,28.05,28.37,26.46,26.73,27.05,1.0,3.6969,2.9786,5433040,151131941.55,5116320000.0,5116320000.0,10098
2016-04-21,'002615,นþถ๛หน,27.05,28.34,27.0,28.34,28.35,-1.3,-4.5855,3.1756,5792350,160976259.26,4933920000.0,4933920000.0,10354
2016-04-20,'002615,นþถ๛หน,28.35,31.69,28.23,31.42,31.37,-3.02,-9.627,4.5005,8208901,242894207.35,5171040000.0,5171040000.0,16083
2016-04-19,'002615,นþถ๛หน,31.37,31.89,31.1,31.31,31.25,0.12,0.384,2.297,4189674,131890416.08,5721888000.0,5721888000.0,7951
2016-04-18,'002615,นþถ๛หน,31.25,32.05,31.21,32.0,32.46,-1.21,-3.7277,2.6353,4806750,151126939.57,5700000000.0,5700000000.0,9794
2016-04-15,'002615,นþถ๛หน,32.46,32.84,32.03,32.37,32.37,0.09,0.278,3.074,5607064,182188101.61,5920704000.0,5920704000.0,10315
2016-04-14,'002615,นþถ๛หน,32.37,33.12,31.88,32.98,32.82,-0.45,-1.3711,3.8442,7011885,226243415.01,5904288000.0,5904288000.0,14274
2016-04-13,'002615,นþถ๛หน,32.82,33.7,32.5,33.25,33.04,-0.22,-0.6659,4.3916,8010337,263989555.92,5986368000.0,5986368000.0,15214
2016-04-12,'002615,นþถ๛หน,33.04,33.5,31.81,32.25,32.39,0.65,2.0068,4.8538,8853261,292849311.48,6026496000.0,6026496000.0,16549
2016-04-11,'002615,นþถ๛หน,32.39,32.9,31.83,31.83,31.42,0.97,3.0872,3.7876,6908590,223548398.73,5907936000.0,5907936000.0,13577
2016-04-08,'002615,นþถ๛หน,31.42,32.08,30.8,32.05,32.62,-1.2,-3.6787,4.2213,7699639,241815510.57,5731008000.0,5731008000.0,15385
2016-04-07,'002615,นþถ๛หน,32.62,34.55,32.6,34.02,34.02,-1.4,-4.1152,4.7082,8587710,285259215.78,5949888000.0,5949888000.0,17715
2016-04-06,'002615,นþถ๛หน,34.02,35.34,33.75,34.38,34.83,-0.81,-2.3256,5.4083,9864708,338677730.31,6205248000.0,6205248000.0,19472
2016-04-05,'002615,นþถ๛หน,34.83,35.0,33.01,34.07,34.4,0.43,1.25,6.7206,12258397,418384750.16,6352992000.0,6352992000.0,23271
2016-04-01,'002615,นþถ๛หน,34.4,34.96,32.56,32.7,33.18,1.22,3.6769,6.7832,12372620,423360975.56,6274560000.0,6274560000.0,24634
2016-03-31,'002615,นþถ๛หน,33.18,34.13,32.79,33.97,33.7,-0.52,-1.543,4.997,9114572,303534019.94,6052032000.0,6052032000.0,18683
2016-03-30,'002615,นþถ๛หน,33.7,33.85,32.25,32.93,32.23,1.47,4.561,5.3935,9837718,325842247.67,6146880000.0,6146880000.0,18768
2016-03-29,'002615,นþถ๛หน,32.23,34.75,32.06,34.0,34.88,-2.65,-7.5975,6.6404,12112030,400593208.63,5878752000.0,5878752000.0,25539
2016-03-28,'002615,นþถ๛หน,34.88,38.6,33.52,38.2,37.13,-2.25,-6.0598,9.9111,18077780,653740926.97,6362112000.0,6362112000.0,33084
2016-03-25,'002615,นþถ๛หน,37.13,37.8,36.02,36.4,35.65,1.48,4.1515,9.7469,17778390,655036703.77,6772512000.0,6772512000.0,30524
2016-03-24,'002615,นþถ๛หน,35.65,37.03,34.91,36.08,36.43,-0.78,-2.1411,8.1852,14929764,535316378.73,6502560000.0,6502560000.0,25439
2016-03-23,'002615,นþถ๛หน,36.43,37.31,36.02,36.85,37.31,-0.88,-2.3586,8.5358,15569223,572149477.93,6644832000.0,6644832000.0,29274
2016-03-22,'002615,นþถ๛หน,37.31,37.99,34.3,34.61,35.34,1.97,5.5744,13.2973,24254356,876481430.39,6805344000.0,6805344000.0,39914
2016-03-21,'002615,นþถ๛หน,35.34,37.0,34.63,35.48,35.2,0.14,0.3977,10.7318,19574849,698419035.59,6446016000.0,6446016000.0,35442
2016-03-18,'002615,นþถ๛หน,35.2,35.68,34.4,34.41,34.08,1.12,3.2864,11.2822,20578724,721085463.41,6420480000.0,6420480000.0,35250
2016-03-17,'002615,นþถ๛หน,34.08,34.98,33.0,33.11,33.53,0.55,1.6403,9.2061,16792004,570966055.72,6216192000.0,6216192000.0,31298
2016-03-16,'002615,นþถ๛หน,33.53,35.07,32.01,33.0,33.01,0.52,1.5753,10.3164,18817066,636666010.84,6115872000.0,6115872000.0,34455
2016-03-15,'002615,นþถ๛หน,33.01,36.28,32.79,35.5,36.43,-3.42,-9.3879,13.252,24171700,836422316.79,6021024000.0,6021024000.0,40510
2016-03-14,'002615,นþถ๛หน,36.43,36.43,32.61,33.45,33.12,3.31,9.994,10.5525,19247800,668004455.5,6644832000.0,6644832000.0,27603
2016-03-11,'002615,นþถ๛หน,33.12,33.4,29.51,29.6,30.4,2.72,8.9474,10.537,19219403,604787255.47,6041088000.0,6041088000.0,33363
2016-03-10,'002615,นþถ๛หน,30.4,32.08,29.6,31.66,29.94,0.46,1.5364,9.5378,17396949,538320413.15,5544960000.0,5544960000.0,29389
2016-03-09,'002615,นþถ๛หน,29.94,31.0,28.22,28.95,29.85,0.09,0.3015,8.4523,15416957,465119169.06,5461056000.0,5461056000.0,25837
2016-03-08,'002615,นþถ๛หน,29.85,30.48,25.06,28.0,27.72,2.13,7.684,7.5424,13757353,381933238.55,5444640000.0,5444640000.0,22317
2016-03-07,'002615,นþถ๛หน,27.72,28.27,26.78,27.19,26.93,0.79,2.9335,4.5536,8305831,229699184.04,5056128000.0,5056128000.0,13911
2016-03-04,'002615,นþถ๛หน,26.93,30.15,26.93,29.32,29.92,-2.99,-9.9933,7.5621,13793295,389248420.98,4912032000.0,4912032000.0,22214
2016-03-03,'002615,นþถ๛หน,29.92,31.27,29.03,29.5,29.26,0.66,2.2556,7.8691,14353261,433696111.3,5457408000.0,5457408000.0,22369
2016-03-02,'002615,นþถ๛หน,29.26,29.64,26.47,26.7,27.0,2.26,8.3704,7.5709,13809231,385184076.63,5337024000.0,5337024000.0,19941
2016-03-01,'002615,นþถ๛หน,27.0,27.73,25.0,26.3,26.73,0.27,1.0101,7.1154,12978482,341579763.8,4924800000.0,4924800000.0,18153
2016-02-29,'002615,นþถ๛หน,26.73,29.72,26.73,28.95,29.7,-2.97,-10.0,6.7465,12305674,342228121.62,4875552000.0,4875552000.0,16727
2016-02-26,'002615,นþถ๛หน,29.7,30.7,27.8,29.76,29.51,0.19,0.6438,8.9214,16272644,481888021.87,5417280000.0,5417280000.0,23085
2016-02-25,'002615,นþถ๛หน,29.51,34.25,29.51,32.11,32.79,-3.28,-10.003,10.4447,19051060,607127976.41,5382624000.0,5382624000.0,28610
2016-02-24,'002615,นþถ๛หน,32.79,34.5,32.0,33.01,32.98,-0.19,-0.5761,11.0367,20130869,666336162.3,5980896000.0,5980896000.0,32342
2016-02-23,'002615,นþถ๛หน,32.98,32.98,29.7,30.2,29.98,3.0,10.0067,11.1134,20270801,635614131.99,6015552000.0,6015552000.0,26075
2016-02-22,'002615,นþถ๛หน,29.98,29.98,27.2,27.5,27.25,2.73,10.0183,9.6952,17684124,516479266.89,5468352000.0,5468352000.0,22359
2016-02-19,'002615,นþถ๛หน,27.25,28.3,26.93,28.08,28.56,-1.31,-4.5868,6.5404,11929739,329081330.0,4970400000.0,4970400000.0,18760
2016-02-18,'002615,นþถ๛หน,28.56,29.35,26.5,27.6,27.59,0.97,3.5158,10.7969,19693561,550392118.26,5209344000.0,5209344000.0,28216
2016-02-17,'002615,นþถ๛หน,27.59,28.0,27.03,27.5,28.11,-0.52,-1.8499,7.2514,13226559,363193500.75,5032416000.0,5032416000.0,19593
2016-02-16,'002615,นþถ๛หน,28.11,29.18,26.4,26.63,26.63,1.48,5.5576,8.9425,16311046,450568281.29,5127264000.0,5127264000.0,21528
2016-02-15,'002615,นþถ๛หน,26.63,27.99,25.7,26.3,27.26,-0.63,-2.3111,7.6569,13966256,376311314.98,4857312000.0,4857312000.0,19200
2016-02-05,'002615,นþถ๛หน,27.26,28.37,25.53,25.9,26.0,1.26,4.8462,9.5678,17451680,470405248.59,4972224000.0,4972224000.0,24452
2016-02-04,'002615,นþถ๛หน,26.0,26.99,25.0,25.5,24.57,1.43,5.8201,11.1115,20267298,524050570.77,4742400000.0,4742400000.0,24107
2016-02-03,'002615,นþถ๛หน,24.57,24.57,21.91,22.0,22.34,2.23,9.9821,9.3104,16982168,404867161.06,4481568000.0,4481568000.0,20032
2016-02-02,'002615,นþถ๛หน,22.34,22.46,21.19,21.2,21.43,0.91,4.2464,5.6581,10320400,227277340.02,4074816000.0,4074816000.0,12880
2016-02-01,'002615,นþถ๛หน,21.43,23.23,21.0,22.03,22.36,-0.93,-4.1592,5.46,9959005,221702542.2,3908832000.0,3908832000.0,15058
2016-01-29,'002615,นþถ๛หน,22.36,23.38,20.3,21.01,22.29,0.07,0.314,8.202,14960520,327247842.79,4078464000.0,4078464000.0,21614
