日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值,成交笔数
2016-10-12,'600159,大龙地产,5.41,5.42,5.33,5.4,5.44,-0.03,-0.5515,2.1556,17891564,96201086.0,4490317485.12,4490317485.12,None
2016-10-11,'600159,大龙地产,5.44,5.45,5.32,5.33,5.37,0.07,1.3035,2.9133,24180734,130853230.0,4515217582.08,4515217582.08,None
2016-10-10,'600159,大龙地产,5.37,5.49,5.2,5.45,5.65,-0.28,-4.9558,4.3585,36175408,192598512.0,4457117355.84,4457117355.84,None
2016-09-30,'600159,大龙地产,5.65,5.74,5.61,5.63,5.67,-0.02,-0.3527,3.3217,27570126,156336250.0,4689518260.8,4689518260.8,None
2016-09-29,'600159,大龙地产,5.67,5.75,5.57,5.71,5.78,-0.11,-1.9031,4.1991,34852955,197458599.0,4706118325.44,4706118325.44,None
2016-09-28,'600159,大龙地产,5.78,5.9,5.68,5.87,5.81,-0.03,-0.5164,7.2855,60470051,349088316.0,4797418680.96,4797418680.96,None
2016-09-27,'600159,大龙地产,5.81,5.81,5.23,5.25,5.28,0.53,10.0379,9.0749,75321625,431408473.0,4822318777.92,4822318777.92,None
2016-09-26,'600159,大龙地产,5.28,5.46,5.26,5.46,5.46,-0.18,-3.2967,1.5508,12871829,68760734.0,4382417064.96,4382417064.96,None
2016-09-23,'600159,大龙地产,5.46,5.57,5.42,5.55,5.57,-0.11,-1.9749,1.9015,15782279,86434121.0,4531817646.72,4531817646.72,None
2016-09-22,'600159,大龙地产,5.57,5.76,5.45,5.49,5.45,0.12,2.2018,3.0862,25615542,143627331.0,4623118002.24,4623118002.24,None
2016-09-21,'600159,大龙地产,5.45,5.61,5.42,5.6,5.6,-0.15,-2.6786,2.1879,18159241,100412592.0,4523517614.4,4523517614.4,None
2016-09-20,'600159,大龙地产,5.6,5.6,5.42,5.48,5.48,0.12,2.1898,2.4123,20022090,110705537.0,4648018099.2,4648018099.2,None
2016-09-19,'600159,大龙地产,5.48,5.51,5.39,5.48,5.5,-0.02,-0.3636,1.9333,16046101,87328911.0,4548417711.36,4548417711.36,None
2016-09-14,'600159,大龙地产,5.5,5.53,5.31,5.39,5.45,0.05,0.9174,2.66,22077847,119478057.0,4565017776.0,4565017776.0,None
2016-09-13,'600159,大龙地产,5.45,5.59,5.15,5.18,5.16,0.29,5.6202,4.4858,37232254,202001563.0,4523517614.4,4523517614.4,None
2016-09-12,'600159,大龙地产,5.16,5.28,5.07,5.09,5.17,-0.01,-0.1934,1.7675,14670300,76044481.0,4282816677.12,4282816677.12,None
2016-09-09,'600159,大龙地产,5.17,5.29,5.16,5.29,5.28,-0.11,-2.0833,1.0953,9090902,47460661.0,4291116709.44,4291116709.44,None
2016-09-08,'600159,大龙地产,5.28,5.29,5.23,5.24,5.24,0.04,0.7634,1.3131,10898980,57366387.0,4382417064.96,4382417064.96,None
2016-09-07,'600159,大龙地产,5.24,5.25,5.16,5.21,5.21,0.03,0.5758,1.7764,14744266,76920653.0,4349216935.68,4349216935.68,None
2016-09-06,'600159,大龙地产,5.21,5.22,5.09,5.13,5.13,0.08,1.5595,1.2716,10554248,54508402.0,4324316838.72,4324316838.72,None
2016-09-05,'600159,大龙地产,5.13,5.19,5.11,5.16,5.15,-0.02,-0.3883,1.1279,9361697,48163297.0,4257916580.16,4257916580.16,None
