ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ,³É½»±ÊÊý
2016-10-12,'601099,Ì«Æ½Ñó,5.01,5.04,4.95,4.97,5.01,0.0,0.0,3.0108,195062556,973850424.0,34149745013.7,32458870013.7,None
2016-10-11,'601099,Ì«Æ½Ñó,5.01,5.02,4.92,4.97,4.96,0.05,1.0081,3.7176,240853919,1195678702.0,34149745013.7,32458870013.7,None
2016-10-10,'601099,Ì«Æ½Ñó,4.96,5.0,4.91,4.98,4.92,0.04,0.813,3.5371,229162561,1135108456.0,33808929195.2,32134929195.2,None
2016-09-30,'601099,Ì«Æ½Ñó,4.92,4.93,4.84,4.85,4.92,0.0,0.0,3.5172,227872735,1113735589.0,33536276540.4,31875776540.4,None
2016-09-29,'601099,Ì«Æ½Ñó,4.92,5.06,4.7,4.72,4.7,0.22,4.6809,6.7908,439965610,2162350583.0,33536276540.4,31875776540.4,None
2016-09-28,'601099,Ì«Æ½Ñó,4.7,4.74,4.62,4.68,4.72,-0.02,-0.4237,2.5534,165431766,774819132.0,32036686939.0,30450436939.0,None
2016-09-27,'601099,XRÌ«Æ½Ñó,4.72,4.76,4.64,4.68,4.66,0.06,1.2876,1.8851,122131124,574294308.0,32173013266.4,30580013266.4,None
2016-09-26,'601099,Ì«Æ½Ñó,6.99,7.15,6.96,7.11,7.16,-0.17,-2.3743,3.034,131046011,923892216.0,31764034281.9,30191284281.9,None
2016-09-23,'601099,Ì«Æ½Ñó,7.16,7.29,7.11,7.17,7.16,0.0,0.0,3.1201,134764275,968509345.0,32536550137.1,30925550137.1,None
2016-09-22,'601099,Ì«Æ½Ñó,7.16,7.25,7.13,7.25,7.18,-0.02,-0.2786,3.0512,131789356,946124439.0,32536550137.1,30925550137.1,None
2016-09-21,'601099,Ì«Æ½Ñó,7.18,7.28,6.97,7.0,7.0,0.18,2.5714,4.8331,208753293,1488545996.0,32627434355.3,31011934355.3,None
2016-09-20,'601099,Ì«Æ½Ñó,7.0,7.01,6.93,6.99,7.0,0.0,0.0,2.0548,88752130,618258265.0,31809476391.0,30234476391.0,None
2016-09-19,'601099,Ì«Æ½Ñó,7.0,7.05,6.86,6.89,6.88,0.12,1.7442,2.6527,114576394,796050068.0,31809476391.0,30234476391.0,None
2016-09-14,'601099,Ì«Æ½Ñó,6.88,6.96,6.83,6.89,6.95,-0.07,-1.0072,2.2187,95832390,661188528.0,31264171081.4,29716171081.4,None
2016-09-13,'601099,Ì«Æ½Ñó,6.95,6.97,6.83,6.94,6.89,0.06,0.8708,2.9211,126167794,871838390.0,31582265845.3,30018515845.3,None
2016-09-12,'601099,Ì«Æ½Ñó,6.89,7.02,6.8,6.94,7.11,-0.22,-3.0942,4.4545,192397435,1330225003.0,31309613190.6,29759363190.6,None
2016-09-09,'601099,Ì«Æ½Ñó,7.11,7.39,7.09,7.37,7.37,-0.26,-3.5278,4.9194,212480176,1533598010.0,32309339591.4,30709589591.4,None
2016-09-08,'601099,Ì«Æ½Ñó,7.37,7.48,7.21,7.21,7.26,0.11,1.5152,4.5443,196276507,1443134365.0,33490834428.8,31832584428.8,None
2016-09-07,'601099,Ì«Æ½Ñó,7.26,7.45,7.22,7.34,7.34,-0.08,-1.0899,4.6422,200504602,1464869968.0,32990971228.4,31357471228.4,None
2016-09-06,'601099,Ì«Æ½Ñó,7.34,7.4,7.15,7.26,7.28,0.06,0.8242,6.5285,281979569,2047360821.0,33354508101.4,31703008101.4,None
2016-09-05,'601099,Ì«Æ½Ñó,7.28,7.5,6.92,6.95,6.88,0.4,5.814,8.3881,362301101,2623358531.0,33081855446.6,31443855446.6,None
